input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_wildcard_certificate,webserver,csp_domains_,tls_subject_org_,favicon,tls_mismatched,final_url,tls_expired,location
emailcampaigns.cmtelecom.com,CM platform | Login to your account,200,16439,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://emailcampaigns.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::6812:29ab,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,www.googletagmanager.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3DWF1FiqxLDB4EVeL5oIhbgO2lp4IgWfvXI_6qk8HDl9k%26code_challenge_method%3DS256%26nonce%3D638750678650250464.MDM5NDU3MjMtZGI2ZS00M2FlLWIxZDctOTNmYzc5ZTQ3YzI4MDg5OTViZjctYWQzYy00Nzg0LTg3NDEtYzFlYTQ3NGZjNjc2%26expires_on%3D2025-02-13T18%253A39%253A25%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDfBCmNtyW5Wt9tsl0zC7KwhngwjoDX_onCv31qNy5lfwbJyqtZjWiEYmr8YE44QoTHpNSCz7vi6Y95gQgkbKJsXh6vdqDGGSlnkgk2zYw6xzpIdVhgi-2hqdd8t3Otz8VHrFLAjbRe_M5qTXlXrMJxCSsoKpLRVZLkbUzKaIU03kjxsgTOMESR5QXakPKTCyHlskeHhmUZvGGyrtvxgIooodh3PUmAwL7zGUlrVLzX0YEC_qpuRizkxCjDVBvsbhT5aFrXtOS80YPDMYxn7A50ZacPObzTfoen-FUbvCOFmhcqfZlAgq2W0zxev6-UZhFcAkDTW_pnAYM1CzXJZAzjuzKRmkdABLOMMVM8EL3LqnB2qTUZ7Oft3lkyi1ubheN4BfQWBCkiSWty315hvpP7t%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
engineeringimages-clients-stats-corp.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://engineeringimages-clients-stats-corp.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
enterpriseenrollment.cm.com,Microsoft Intune admin center,200,49993,intune.microsoft.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-02T21:13:57Z,2025-07-01T21:13:57Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure RSA TLS Issuing CA 03, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 03,Microsoft Corporation,77de6899c858bfb6b675a9e2ecf3fd6d,3d57695d113c10489568742eb8f38b17d93242b4081671bff38fef7681e81952,ctls,intune.microsoft.com,,443,https://enterpriseenrollment.cm.com,https,text/html,GET,52.236.189.96,/,/favicon.ico,52.236.189.96,HSTS,4,False,,other,0,,,,Microsoft Corporation,,,https://intune.microsoft.com/,,
enterpriseenrollment.cmtelecom.com,Microsoft Intune admin center,200,49993,intune.microsoft.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-02T21:13:57Z,2025-07-01T21:13:57Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure RSA TLS Issuing CA 03, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 03,Microsoft Corporation,77de6899c858bfb6b675a9e2ecf3fd6d,3d57695d113c10489568742eb8f38b17d93242b4081671bff38fef7681e81952,ctls,intune.microsoft.com,,443,https://enterpriseenrollment.cmtelecom.com,https,text/html,GET,13.74.111.192,/,/favicon.ico,13.74.111.192,HSTS,4,False,,other,0,,,,Microsoft Corporation,,,https://intune.microsoft.com/,,
enterpriseregistration.cm.com,,404,101,enterpriseregistration.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2025-01-27T00:00:00Z,2025-07-27T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,200b6bcde928324cf162119fa7b450c7,1c9359bec1bc95accfe79e6290261e05406c5f31128e6806c81835b1c41b0d89,ctls,enterpriseregistration.cm.com,,443,https://enterpriseregistration.cm.com,https,application/json,GET,40.126.32.129,/,/favicon.ico,2603:1026:3000:150::3,,1,False,,nonerror,0,True,,,Microsoft Corporation,,True,,,
enterpriseregistration.cmtelecom.com,,404,101,enterpriseregistration.cmtelecom.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2025-01-27T00:00:00Z,2025-07-27T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,200b6bcde928324cf162119fa7b450c7,1c9359bec1bc95accfe79e6290261e05406c5f31128e6806c81835b1c41b0d89,ctls,enterpriseregistration.cmtelecom.com,,443,https://enterpriseregistration.cmtelecom.com,https,application/json,GET,40.126.32.6,/,/favicon.ico,2603:1026:3000:150::3,,1,False,,nonerror,0,True,,,Microsoft Corporation,,True,,,
entrance-management.acceptance.cm.com,Entrance Management - CM.com,200,3720,entrance-management.acceptance.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-09T22:07:49Z,2025-05-10T23:07:48Z,CN=entrance-management.acceptance.cm.com,entrance-management.acceptance.cm.com,entrance-management.acceptance.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,2d48b715179ff059ae31e07160696de0,b2b5d04050ed49827de2e267194faf8c36825cef2a83ae43ff3defe656a78cd7,ctls,entrance-management.acceptance.cm.com,cloudflare,443,https://entrance-management.acceptance.cm.com,https,text/html,GET,104.16.239.200,/,/cm/favicon-32x32.png,2606:4700::6811:f0a9,Node.js,44,False,True,other,0,,cloudflare,,,849619871,,,,
entrance-management.cm.com,Entrance Management - CM.com,200,3720,entrance-management.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-02T18:42:24Z,2025-05-03T19:42:22Z,CN=entrance-management.cm.com,entrance-management.cm.com,entrance-management.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,0038ffb8c36b62f0bca77b4f9c4154a0,d2a895093d2410332db2986a29c3ad79ac4ed20e8e13c16277464131770d5151,ctls,entrance-management.cm.com,cloudflare,443,https://entrance-management.cm.com,https,text/html,GET,104.16.239.200,/,/cm/favicon-32x32.png,2606:4700::6811:f0a9,Node.js,44,False,True,other,0,,cloudflare,,,849619871,,,,
entrance-scanning.acceptance.cm.com,Ticket Scan - By CM.com,200,7174,entrance-scanning.acceptance.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T03:12:14Z,2025-05-11T04:11:52Z,CN=entrance-scanning.acceptance.cm.com,entrance-scanning.acceptance.cm.com,entrance-scanning.acceptance.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,bb6c0dc8b45b50bae68e006c6f08b43c,63f17770169e6ae3b064ee9605e056ffa0814b15007506ccf840b5bacd482e6b,ctls,entrance-scanning.acceptance.cm.com,cloudflare,443,https://entrance-scanning.acceptance.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,Node.js,16,False,True,other,0,,cloudflare,,,1728772190,,,,
entrance-scanning.cm.com,Ticket Scan - By CM.com,200,7174,entrance-scanning.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-02T13:17:23Z,2025-05-03T14:17:22Z,CN=entrance-scanning.cm.com,entrance-scanning.cm.com,entrance-scanning.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,357046f6b35052c17e9f305bbfd647e5,92fa27423ab66ded1ba31a49cf5470c5e9af7041f34a8524c38caf37e9fa0054,ctls,entrance-scanning.cm.com,cloudflare,443,https://entrance-scanning.cm.com,https,text/html,GET,104.17.240.169,/,/favicon.ico,2606:4700::6811:f0a9,Node.js,16,False,True,other,0,,cloudflare,,,1728772190,,,,
epkgs.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://epkgs.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
eschool.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://eschool.botsupport.cm.com,http,text/html,GET,172.217.16.211,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
eu-pn2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://eu-pn2.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
events.cm.com,CM.com Events - Join Us at an Event Near You,200,163992,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,443,https://events.cm.com,https,text/html,GET,104.16.239.200,/,/favicon-196x196.png,2606:4700::6810:efc8,HTTP/3,2454,False,True,other,0,,cloudflare,,,,,https://www.cm.com/events/,,
f9hcdr2smh.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://f9hcdr2smh.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
faq.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://faq.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fatcat3.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fatcat3.botsupport.cm.com,http,text/html,GET,142.250.185.147,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fbiomtapp1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fbiomtapp1.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fbkk8-3.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fbkk8-3.botsupport.cm.com,http,text/html,GET,142.250.184.243,/,/favicon.ico,2a00:1450:4001:803::2013,,12,False,True,error,0,,ghs,,,,,,,
fdatafeed-ccore-ppd-lvdc.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fdatafeed-ccore-ppd-lvdc.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fdmm1-2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fdmm1-2.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fees.cmtelecom.com,CM platform | Login to your account,200,16397,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://fees.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::6812:29ab,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,*.cm.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3DOdSC8Y7er9Jp_Fep-B5-AFCTGsn5ZS3hvPyyDjAdP6A%26code_challenge_method%3DS256%26nonce%3D638750678657874281.ZmYxYWYxNmUtMTAzZS00YWRhLWI5YjAtYmVmN2YzZWNkZTJiMTg1NTQ3MjctZTA2Yy00NTExLTlhODMtMjljOWNiYTc3MjFm%26expires_on%3D2025-02-13T18%253A39%253A25%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDf8Xqlx3CGVxcf-aBuOQjUT6JvnDJnu20_2QIwOm2HoQYQ7dvDU7uQqcAPkDmpaVm1YuMz92wkxMVh8LPXsTAWoEEkEAFadqAtRZigkJYAHp6ER5ND1Z2ihCeMjmoDw9w6qIOHGkQIuLuMFbsdCvn6IV48AifNLMy1IpPpNO9BfLTkkgLCzvtJb1s5JFAyShrl1HY2EksH3zk4DLE-e9iKRNd1nEQk0L1c0cFt442Epqt8F238EGAdYANs8a76HU51UWug4FZ-j3x6Ni45NKrA2tXrTl4R4fueP-WeLj08dzLR824w6k3kevq1zqVn4mOc4PRhNOaXuGbBJFk7kDg-lXXXnyhLkGs8AZJzxUliABff44kwuZncsWAkvb5McsUg%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
fellside.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fellside.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82b::2013,,12,False,True,error,0,,ghs,,,,,,,
financials.cmtelecom.com,CM platform | Login to your account,200,16439,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://financials.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,*.cm.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3D541U4kKrQ-ngvp6v00QpaKoNhJgRPCD0No3VkA1yYGk%26code_challenge_method%3DS256%26nonce%3D638750678660366386.NjllM2I4YTktMjNkNS00MjY3LWI3ZTAtNzk4N2IwZjY3MWQwNDk1ZjYxNmYtYmFhYy00YTU3LWI1M2MtYWI2OGJkYTE0OWFj%26expires_on%3D2025-02-13T18%253A39%253A26%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDfSXC3hjDwBfS7JF8ZzF3mM_g7N8JWnTst_BOTwmwRZPV5AM_-XMiYkcZIbSo2EUoy9CIp4efUSxvzYaNJ7I0JvtI5teL_-1lKpTQM2z-Tz7X1f_Xesy1C3eHS7j2IKTvguOmFjijV5KmuCGMz5nYNb5bebo96hEjiPkGrnydLhOJmBUg_T-LUSljUqCOMvpxmEjquHGd_3CEmXJgfpIKbwZGOWBguwJlhmLovHX_7NW1WwplRceJJl5dkKc25AxBE9KDbQSU2InnwMMVYP5wImkV4xV59R8besPIdtT4h_5BiNTbqecqgiO0WulavtrSJZAlsjy9jnu4Qe66RtC9DxctBZRj3AUD3XWEuGYFMZw1amyjj5CkS16pEjSB9OzlZd7l0S6Hx_4serWilkiLNu%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
fisu1-1.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fisu1-1.botsupport.cm.com,http,text/html,GET,172.217.16.211,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fjoi1-2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fjoi1-2.botsupport.cm.com,http,text/html,GET,142.250.184.243,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
flowbuilder.cmtelecom.com,CmAngularTemplate | CM,200,1603,flowbuilder.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,flowbuilder.cmtelecom.com,cloudflare,443,https://flowbuilder.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/icons/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,other,0,True,cloudflare,,,849619871,,,,
fmqagrebe02.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fmqagrebe02.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
focusdial.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://focusdial.botsupport.cm.com,http,text/html,GET,142.250.185.147,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fremont-2-31.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://fremont-2-31.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
frontend-cache-api.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://frontend-cache-api.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
fs.cm.com,Not Found,404,315,fs.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-03-21T00:00:00Z,2025-04-21T23:59:59Z,CN=fs.cm.com,fs.cm.com,fs.cm.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,ca2f116bab7d48c57762ebeb2cf801d8,ac3654869e9f032908f5803b3b1d6ee75fadbc66bfece247fbf0a4bf1991fdc3,ctls,fs.cm.com,,443,https://fs.cm.com,https,text/html,GET,188.94.184.135,/,/favicon.ico,188.94.185.135,Microsoft HTTPAPI:2.0,7,False,,error,0,,Microsoft-HTTPAPI/2.0,,,,,,,
g-70.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://g-70.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80f::2013,,12,False,True,error,0,,ghs,,,,,,,
gandalf.botsupport.cm.com,Swagger UI,200,4745,gandalf.botsupport.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-05T06:03:50Z,2025-05-06T06:56:43Z,CN=gandalf.botsupport.cm.com,gandalf.botsupport.cm.com,gandalf.botsupport.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,60ae78f4fa943ee27363e816c9e6dcfd,1a3bf62681d85e5eb6d0ec7c02bcc82a835395c6ab0772aacaa47e241930ce5d,ctls,gandalf.botsupport.cm.com,google,443,https://gandalf.botsupport.cm.com,https,text/html,GET,216.58.206.51,/,/./favicon-32x32.png,2a00:1450:4001:80e::2013,,118,False,True,other,0,,Google Frontend,,,,,https://gandalf.botsupport.cm.com/docs/index.html,,
gateway.acceptance.pay.cm.com,404 Not Found,404,1084,gateway.acceptance.pay.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-22T11:36:39Z,2025-03-22T12:36:35Z,CN=gateway.acceptance.pay.cm.com,gateway.acceptance.pay.cm.com,gateway.acceptance.pay.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,e8a28a876e32364fbe7f55b371652b8b,bf9c283ad5d88d5a9537acd63888600c71c0f5313a525c15aa75319b0f76ca4b,ctls,gateway.acceptance.pay.cm.com,cloudflare,443,https://gateway.acceptance.pay.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,8,False,True,error,0,,cloudflare,,,,,,,
gbibp9ph1--blueice3n6.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://gbibp9ph1--blueice3n6.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
gcore-sbx01-biapps-nosso.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://gcore-sbx01-biapps-nosso.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:806::2013,,12,False,True,error,0,,ghs,,,,,,,
gcp-userlabs.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://gcp-userlabs.botsupport.cm.com,http,text/html,GET,142.250.186.83,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
gcpadminalphaalt.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://gcpadminalphaalt.botsupport.cm.com,http,text/html,GET,216.58.206.83,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
gin.cmtelecom.com,CM platform | Login to your account,200,16439,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,,443,https://gin.cmtelecom.com,https,text/html,GET,188.94.185.71,/,/cm/favicon-32x32.png,188.94.184.71,Microsoft ASP.NET,313,False,,nonerror,0,True,cloudflare,*.cm.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3DCzsIsGo0vTcgIcn0s03sSwRS7F4Tx2ErEr3QcTihX5o%26code_challenge_method%3DS256%26nonce%3D638750678670647580.MjIwZTJiZTQtY2Q3Ni00ZTczLWI2YmUtZGNlYzYwZWM4NDAxYzc2YmFhODMtY2ZlZS00YzMxLTgyODgtNzg4NmI2ZmVmM2My%26expires_on%3D2025-02-13T18%253A39%253A27%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDc7mAUIzeodEt9BKFoCRzjP-bPChK08CD99zkAo4KMc_FUS4U53oPk97sfYqReRb5YUdq-U4H0Sn-UkLPFx83Azy8yf4tdWB7EZG8_407dE0WRKB70u7VK254jFa8q5n73D7CDecB84DzXgkD-sJJbs5u1y8gpaD-S7S2_o1NZdKF-3fXs6wD3Zd-6PyqC53INCQiN6oSLITkdpHj-avKPsnHd9Tn6CA8M28uivkpYV1dFHXs0yXvrmQ0r4BxCIXIrGZ012XpV5zwcFmewufm7PTybzVLdblhsAP-J6aDlsq24DO-actA2WPXXmlhnlVjwBAUx3DMgpyRM8aZOxNyWalfzGsWqKd38Zt1iSULb6iRHuPUYbYu6tRgVVT_jbjmWYu4MDyQP0TIrx5LhF4Si2%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
gleb.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://gleb.botsupport.cm.com,http,text/html,GET,142.250.185.211,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
globalops.cm.com,Jira Service Management,200,47721,cmcom.atlassian.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-24T00:00:00Z,2025-12-13T23:59:59Z,"CN=*.atlassian.net, O=Atlassian US\, Inc., L=San Francisco, ST=California, C=US",*.atlassian.net,atlassian.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,405c5583d5f9b883c41245a128c0cf06,933d3aa19c8f9605329c08f71bc0bde257b7f987ad64197ba6cb7a97060cbb16,ctls,cmcom.atlassian.net,,443,https://globalops.cm.com,https,text/plain,GET,188.94.184.71,/,/s/g2slup/b/9/_/favicon-family.ico,188.94.186.71,HSTS,3,False,,nonerror,0,True,AtlassianEdge,*.atlassian.net,"Atlassian US, Inc.",,,https://cmcom.atlassian.net/servicedesk/customer/portal/25/user/login?destination=portal%2F25,,
