new,host,a,soa,status_code,caa,cname,txt,has_internal_ips,internal_ips,aaaa,ns,cdn,cdn-name,mx
[x],web85.rp.roblox.com,10.20.22.41,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.22.41,,,,,
[x],web86.rp.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],web87.rp.roblox.com,10.20.1.73,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.1.73,,,,,
[x],web89.rp.roblox.com,10.20.22.31,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.22.31,,,,,
[x],web94.rp.roblox.com,10.20.0.37,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.0.37,,,,,
[x],web95.rp.roblox.com,10.20.11.138,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.11.138,,,,,
[x],web97.rp.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
[x],web98.rp.roblox.com,10.20.2.56,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.20.2.56,,,,,
[x],webmail4d.github.rbx.com,,"ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,,,,,,,
[x],workflow.api.roblox.com,10.128.240.159,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.128.240.159,,,,,
,12.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,15.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,2012.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,6.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,9.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,,,,
,_spf_20190122.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 ip4:34.233.90.66 ip4:34.236.88.219 ip4:34.236.218.112 ip4:52.70.130.33 ip4:52.73.203.75 ip4:54.240.40.0/25 ip4:54.240.56.128/26 ip4:54.240.63.0/25 ip4:64.89.45.192/30 ip4:64.89.45.196 ip4:64.89.45.204 include:b1._spf_20190122.roblox.com -all,,,,,,,
,a.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,abtesting.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,accountinformation.roblox.com,128.116.123.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,accountsettings.roblox.com,128.116.121.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,adconfiguration.roblox.com,128.116.124.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,admin.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazonaws.com, sectigo.com, amazon.com, pki.goog, awstrust.com, amazontrust.com, mailto:caa-violations@roblox.com, godaddy.com",,,,,,,,,
,admin159.artifactory-edge01.rbx.com,"13.56.67.11, 54.183.163.125","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,artifactory-lb-edge01-985143120.us-west-1.elb.amazonaws.com,,,,,,,,
,ads.roblox.com,128.116.123.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,advertise.roblox.com,"18.165.227.87, 18.165.227.123, 18.165.227.45, 18.165.227.91","ns-582.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,d3uha0on8ivtnt.cloudfront.net,,,,"2600:9000:21c7:ae00:1:ec62:7a40:93a1, 2600:9000:21c7:3c00:1:ec62:7a40:93a1, 2600:9000:21c7:7c00:1:ec62:7a40:93a1, 2600:9000:21c7:1000:1:ec62:7a40:93a1, 2600:9000:21c7:400:1:ec62:7a40:93a1, 2600:9000:21c7:f800:1:ec62:7a40:93a1, 2600:9000:21c7:ee00:1:ec62:7a40:93a1, 2600:9000:21c7:e800:1:ec62:7a40:93a1","ns-1027.awsdns-00.org, ns-1646.awsdns-13.co.uk, ns-582.awsdns-08.net, ns-84.awsdns-10.com",True,cloudfront,
,affiliates.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"www.roblox.com, gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,aip.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,"pages.github.rbx.com, nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com",,True,"10.102.105.177, 10.102.105.218",,,,,
,alertmanager.astro-dev.di.rbx.com,,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,,,,,,,
,ams1-128-116-121-3.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,amundsen-es-dev.di.rbx.com,"10.102.176.161, 10.103.66.46, 10.103.84.140","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=dp-amundsen,external-dns/resource=service/dev/amundsen-elasticsearch-master",True,"10.102.176.161, 10.103.66.46, 10.103.84.140",,,,,
,amundsen-neo4j-dev.di.rbx.com,10.103.76.35,"ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=dp-amundsen,external-dns/resource=service/dev/amundsen-dev-neo4j",True,10.103.76.35,,,,,
,anchore-stage.rbx.com,"10.110.45.189, 10.110.45.209","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-anchore-stage-lb-1551971435.us-west-1.elb.amazonaws.com,,True,"10.110.45.189, 10.110.45.209",,,,,
,api.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,api.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,api.ros-dev.rbx.com,"34.199.175.229, 54.175.157.172","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,a0653043a126e4bd1b6c855d682a2110-1318229580.us-east-1.elb.amazonaws.com,,,,,,,,
,api.ros-snap.rbx.com,"52.3.13.204, 34.236.200.224","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros-stg.rbx.com, afda96ebb8a2f4e6d983351a7b6eac5d-1558571828.us-east-1.elb.amazonaws.com",,,,,,,,
,api.ros-stg.rbx.com,"34.236.200.224, 52.3.13.204","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,afda96ebb8a2f4e6d983351a7b6eac5d-1558571828.us-east-1.elb.amazonaws.com,,,,,,,,
,api.ros.rbx.com,"34.236.207.169, 54.221.156.81","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,a3e3ad27d8825488e87d889c21b63bb4-1128712488.us-east-1.elb.amazonaws.com,,,,,,,,
,api1.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,apis.roblox.com,128.116.121.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,apis.ros.rbx.com,"34.236.207.169, 54.221.156.81","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros.rbx.com, a3e3ad27d8825488e87d889c21b63bb4-1128712488.us-east-1.elb.amazonaws.com",,,,,,,,
,apis2.roblox.com,128.116.112.102,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,app.astro-dev.di.rbx.com,"10.102.49.44, 10.102.53.227, 10.102.56.173","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,True,"10.102.49.44, 10.102.53.227, 10.102.56.173",,,,,
,app1.rp.roblox.com,64.125.149.23,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 a -all,,,,,,,
,app150.rp.roblox.com,216.200.230.198,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 a -all,,,,,,,
,app4.sm.roblox.com,172.17.252.85,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 a -all,True,172.17.252.85,,,,,
,app41.rp.roblox.com,64.125.149.163,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 a -all,,,,,,,
,app55.ra.roblox.com,208.185.116.36,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,v=spf1 a -all,,,,,,,
,appmail.ra.roblox.com,208.185.116.36,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,app55.ra.roblox.com,v=spf1 a -all,,,,,,,
,appmail2.rp.roblox.com,216.200.230.198,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,app150.rp.roblox.com,v=spf1 a -all,,,,,,,
,argus.rbx.com,34.96.126.204,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,True,google,
,arti-prod-use2-1.rbx.com,"10.110.47.42, 10.110.47.87","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-prod-use2-1-lb-1562044848.us-east-2.elb.amazonaws.com,,True,"10.110.47.42, 10.110.47.87",,,,,
,arti-prod-usw1-1.rbx.com,"10.110.27.158, 10.110.27.244","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-prod-usw1-1-lb-1903368834.us-west-1.elb.amazonaws.com,,True,"10.110.27.158, 10.110.27.244",,,,,
,arti-prod-usw1-2.rbx.com,"10.110.27.218, 10.110.27.174","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-prod-usw1-2-lb-1009633828.us-west-1.elb.amazonaws.com,,True,"10.110.27.218, 10.110.27.174",,,,,
,arti-stage-use2.rbx.com,"10.110.47.205, 10.110.47.147","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-stage-use2-lb-2042630878.us-east-2.elb.amazonaws.com,,True,"10.110.47.205, 10.110.47.147",,,,,
,arti-stage-usw1-2.rbx.com,"10.110.28.96, 10.110.28.21","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-stage-usw1-2-lb-172466694.us-west-1.elb.amazonaws.com,,True,"10.110.28.96, 10.110.28.21",,,,,
,arti-stage-usw1.rbx.com,"10.110.28.44, 10.110.28.71","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-stage-usw1-lb-129157117.us-west-1.elb.amazonaws.com,,True,"10.110.28.44, 10.110.28.71",,,,,
,artifactory-cargo.rbx.com,"10.102.95.200, 10.102.95.239","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-lb-cargo-2001164931.us-west-1.elb.amazonaws.com,,True,"10.102.95.200, 10.102.95.239",,"ns-1036.awsdns-01.org, ns-1850.awsdns-39.co.uk, ns-467.awsdns-58.com, ns-699.awsdns-23.net",,,
,artifactory-dev.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,artifactory-dr.rbx.com,"10.102.104.221, 10.102.104.244","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-lb-dr-1666184671.us-east-2.elb.amazonaws.com,,True,"10.102.104.221, 10.102.104.244",,,,,
,artifactory-edge-st1.rbx.com,"10.102.254.37, 10.102.254.21","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-edge-st1-use2-lb-1820259518.us-east-2.elb.amazonaws.com,,True,"10.102.254.37, 10.102.254.21",,,,,
,artifactory-edge-west1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog",,,,,,,,,
,artifactory-edge0.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-edge02.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-edge1.rbx.com,"54.183.163.125, 13.56.67.11","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,artifactory-lb-edge01-985143120.us-west-1.elb.amazonaws.com,,,,,,,,
,artifactory-edge123.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-edge2.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"awstrust.com, pki.goog, sectigo.com, amazontrust.com, godaddy.com, amazon.com, mailto:caa-violations@roblox.com, amazonaws.com",,,,,,,,,
,artifactory-edgestage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-edgetest.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazontrust.com, amazonaws.com, mailto:caa-violations@roblox.com, pki.goog, amazon.com, sectigo.com, awstrust.com, godaddy.com",,,,,,,,,
,artifactory-prod-aa.rbx.com,"10.110.47.87, 10.110.47.42","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-prod-use2-1-lb-1562044848.us-east-2.elb.amazonaws.com,,True,"10.110.47.87, 10.110.47.42",,,,,
,artifactory-prod-test.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazon.com, amazontrust.com, sectigo.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, mailto:caa-violations@roblox.com",,,,,,,,,
,artifactory-stage-aa.rbx.com,"10.110.47.205, 10.110.47.147","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-stage-use2-lb-2042630878.us-east-2.elb.amazonaws.com,,True,"10.110.47.205, 10.110.47.147",,,,,
,artifactory-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-stage2.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazonaws.com, amazontrust.com, awstrust.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory-stage7.rbx.com,"10.102.108.177, 10.102.108.66","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-lb-stage7-1255874446.us-west-1.elb.amazonaws.com,,True,"10.102.108.177, 10.102.108.66",,,,,
,artifactory-uswest1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,artifactory.rbx.com,"10.102.108.242, 10.102.108.109, 10.102.108.154, 10.102.108.21, 10.102.108.243, 10.102.108.48, 10.102.108.33, 10.102.108.13","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-artifactory-lb-prod1-406523662.us-west-1.elb.amazonaws.com,,True,"10.102.108.242, 10.102.108.109, 10.102.108.154, 10.102.108.21, 10.102.108.243, 10.102.108.48, 10.102.108.33, 10.102.108.13",,,,,
,ash1-128-116-114-3.roblox.com,128.116.114.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,ash1-games.roblox.com,10.130.240.19,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"us-east-bd1-smoke.roblox.com, ash1-rlb-bd1.roblox.com",,True,10.130.240.19,,,,,
,ash1-lms.roblox.com,10.130.240.15,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,rlb-public-bedev1-ash1.roblox.com,,True,10.130.240.15,,,,,
,assetdelivery.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,assetgame.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,assets.api.roblox.com,10.128.240.190,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.128.240.190,,,,,
,atl1-128-116-99-3.roblox.com,128.116.99.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,atl1-128-116-99-8.roblox.com,128.116.99.8,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,auth.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,authorize.roblox.com,"18.66.122.105, 18.66.122.110, 18.66.122.39, 18.66.122.48","ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,,d21ab8vrnthqls.cloudfront.net,,,,"2600:9000:2250:8800:15:d742:7c00:93a1, 2600:9000:2250:9400:15:d742:7c00:93a1, 2600:9000:2250:9600:15:d742:7c00:93a1, 2600:9000:2250:f200:15:d742:7c00:93a1, 2600:9000:2250:a00:15:d742:7c00:93a1, 2600:9000:2250:1c00:15:d742:7c00:93a1, 2600:9000:2250:2000:15:d742:7c00:93a1, 2600:9000:2250:6e00:15:d742:7c00:93a1","ns-461.awsdns-57.com, ns-888.awsdns-47.net, ns-1403.awsdns-47.org, ns-1689.awsdns-19.co.uk",True,cloudfront,
,autodiscover.rbx.com,"40.99.157.56, 52.97.188.72, 40.99.155.232","ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com, ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,"2603:1026:c03:3033::8, 2603:1026:c03:7067::8, 2603:1026:c03:7068::8, 2603:1026:206:3::8",,,,
,avatar.roblox.com,128.116.124.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,avatarsite.roblox.com,128.116.112.39,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,aws-ap-east-1a-lms.rbx.com,"18.162.170.99, 16.163.152.17","ns-827.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-1858695030.ap-east-1.elb.amazonaws.com,,,,,,,,
,aws-ap-east-1b-lms.rbx.com,"16.162.56.221, 18.162.216.171","ns-827.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-b-687806602.ap-east-1.elb.amazonaws.com,,,,,,,,
,aws-ap-east-1c-lms.rbx.com,"18.167.235.250, 16.163.214.118","ns-827.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-1420969030.ap-east-1.elb.amazonaws.com,,,,,,,,
,aws-ap-northeast-1a-lms.rbx.com,"52.196.17.21, 52.193.4.213","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-366759443.ap-northeast-1.elb.amazonaws.com,,,,,,,,
,aws-ap-northeast-1c-lms.rbx.com,"35.74.14.126, 54.178.19.106","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-1199815139.ap-northeast-1.elb.amazonaws.com,,,,,,,,
,aws-ap-northeast-1d-lms.rbx.com,"52.192.22.4, 35.79.193.99","ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-d-869689544.ap-northeast-1.elb.amazonaws.com,,,,,,,,
,aws-eu-central-1a-lms.rbx.com,"3.73.173.3, 18.196.230.177","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-1803867744.eu-central-1.elb.amazonaws.com,,,,,,,,
,aws-eu-central-1b-lms.rbx.com,"18.192.163.185, 52.59.16.221","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-b-1723768318.eu-central-1.elb.amazonaws.com,,,,,,,,
,aws-eu-central-1c-lms.rbx.com,"3.125.136.143, 3.70.124.97","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-1057709867.eu-central-1.elb.amazonaws.com,,,,,,,,
,aws-eu-west-2a-lms.rbx.com,"18.135.155.199, 35.177.196.223","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-931214499.eu-west-2.elb.amazonaws.com,,,,,,,,
,aws-eu-west-2b-lms.rbx.com,"18.170.133.61, 18.168.124.180","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-b-1076442370.eu-west-2.elb.amazonaws.com,,,,,,,,
,aws-eu-west-2c-lms.rbx.com,"18.170.157.211, 18.135.49.249","ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-722425490.eu-west-2.elb.amazonaws.com,,,,,"ns-1198.awsdns-21.org, ns-159.awsdns-19.com, ns-1934.awsdns-49.co.uk, ns-654.awsdns-17.net",,,
,aws-us-east-1a-lms.rbx.com,"3.91.166.3, 34.230.159.231","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-519385656.us-east-1.elb.amazonaws.com,,,,,,,,
,aws-us-east-1b-lms.rbx.com,"35.153.38.170, 52.3.207.228","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-b-542137491.us-east-1.elb.amazonaws.com,,,,,,,,
,aws-us-east-1c-lms.rbx.com,"18.211.206.137, 3.229.141.189","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-873282076.us-east-1.elb.amazonaws.com,,,,,,,,
,aws-us-east-2b-lms.rbx.com,"3.143.122.171, 3.141.206.42","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-b-1668673727.us-east-2.elb.amazonaws.com,,,,,,,,
,aws-us-east-2c-lms.rbx.com,"3.23.226.238, 3.138.129.115","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-777829764.us-east-2.elb.amazonaws.com,,,,,,,,
,aws-us-west-1a-lms.rbx.com,"52.9.101.36, 52.9.78.179","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-1219676270.us-west-1.elb.amazonaws.com,,,,,,,,
,aws-us-west-2a-lms.rbx.com,"44.231.35.102, 44.231.98.104","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-a-646748404.us-west-2.elb.amazonaws.com,,,,,,,,
,aws-us-west-2c-lms.rbx.com,"35.160.241.12, 35.161.42.193","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,nfd-prod-c-1340852128.us-west-2.elb.amazonaws.com,,,,,,,,
,awsvpn.roblox.com,208.185.173.211,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,backtrace-console-eeri.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazonaws.com, amazontrust.com, awstrust.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,backtrace-crashes-eeri.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazonaws.com, amazontrust.com, awstrust.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,backtrace-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com",,,,,,,,,
,backup.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,badges.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
