input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,final_url,location,csp_domains_,tls_mismatched
mr-1612.staging-app.geckoterminal.com,410 Gone,410,136,mr-1612.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1612.staging-app.geckoterminal.com,,443,https://mr-1612.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1613.staging-app.geckoterminal.com,410 Gone,410,136,mr-1613.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1613.staging-app.geckoterminal.com,,443,https://mr-1613.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1614.staging-app.geckoterminal.com,410 Gone,410,136,mr-1614.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1614.staging-app.geckoterminal.com,,443,https://mr-1614.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1617.staging-app.geckoterminal.com,410 Gone,410,136,mr-1617.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1617.staging-app.geckoterminal.com,,443,https://mr-1617.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1618.staging-app.geckoterminal.com,410 Gone,410,136,mr-1618.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1618.staging-app.geckoterminal.com,,443,https://mr-1618.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-162.staging.geckoterminal.com,,404,67,mr-162.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-162.staging.geckoterminal.com,cloudflare,443,https://mr-162.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1620.staging-app.geckoterminal.com,410 Gone,410,136,mr-1620.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1620.staging-app.geckoterminal.com,,443,https://mr-1620.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1621.staging-app.geckoterminal.com,410 Gone,410,136,mr-1621.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1621.staging-app.geckoterminal.com,,443,https://mr-1621.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1627.staging-app.geckoterminal.com,410 Gone,410,136,mr-1627.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1627.staging-app.geckoterminal.com,,443,https://mr-1627.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1628.staging-app.geckoterminal.com,410 Gone,410,136,mr-1628.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1628.staging-app.geckoterminal.com,,443,https://mr-1628.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-163.staging.geckoterminal.com,,404,67,mr-163.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-163.staging.geckoterminal.com,cloudflare,443,https://mr-163.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1630.staging-app.geckoterminal.com,410 Gone,410,136,mr-1630.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1630.staging-app.geckoterminal.com,,443,https://mr-1630.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1631.staging-app.geckoterminal.com,410 Gone,410,136,mr-1631.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1631.staging-app.geckoterminal.com,,443,https://mr-1631.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1632.staging-app.geckoterminal.com,410 Gone,410,136,mr-1632.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1632.staging-app.geckoterminal.com,,443,https://mr-1632.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1633.staging-app.geckoterminal.com,410 Gone,410,136,mr-1633.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1633.staging-app.geckoterminal.com,,443,https://mr-1633.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1634.staging-app.geckoterminal.com,410 Gone,410,136,mr-1634.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1634.staging-app.geckoterminal.com,,443,https://mr-1634.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1636.staging-app.geckoterminal.com,410 Gone,410,136,mr-1636.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1636.staging-app.geckoterminal.com,,443,https://mr-1636.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1638.staging-app.geckoterminal.com,410 Gone,410,136,mr-1638.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1638.staging-app.geckoterminal.com,,443,https://mr-1638.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1639.staging-app.geckoterminal.com,410 Gone,410,136,mr-1639.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1639.staging-app.geckoterminal.com,,443,https://mr-1639.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-164.staging.geckoterminal.com,,404,67,mr-164.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-164.staging.geckoterminal.com,cloudflare,443,https://mr-164.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,104.22.55.153,/,1307429962,2606:4700:10::6816:3799,Vercel,4,False,True,,,,,
mr-1640.staging-app.geckoterminal.com,410 Gone,410,136,mr-1640.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1640.staging-app.geckoterminal.com,,443,https://mr-1640.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1641.staging-app.geckoterminal.com,410 Gone,410,136,mr-1641.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1641.staging-app.geckoterminal.com,,443,https://mr-1641.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1642.staging-app.geckoterminal.com,410 Gone,410,136,mr-1642.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1642.staging-app.geckoterminal.com,,443,https://mr-1642.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1646.staging-app.geckoterminal.com,410 Gone,410,136,mr-1646.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1646.staging-app.geckoterminal.com,,443,https://mr-1646.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1648.staging-app.geckoterminal.com,410 Gone,410,136,mr-1648.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1648.staging-app.geckoterminal.com,,443,https://mr-1648.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-165.staging.geckoterminal.com,,404,67,mr-165.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-165.staging.geckoterminal.com,cloudflare,443,https://mr-165.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,172.67.22.148,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1651.staging-app.geckoterminal.com,410 Gone,410,136,mr-1651.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1651.staging-app.geckoterminal.com,,443,https://mr-1651.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1653.staging-app.geckoterminal.com,410 Gone,410,136,mr-1653.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1653.staging-app.geckoterminal.com,,443,https://mr-1653.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1654.staging-app.geckoterminal.com,410 Gone,410,136,mr-1654.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1654.staging-app.geckoterminal.com,,443,https://mr-1654.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1655.staging-app.geckoterminal.com,410 Gone,410,136,mr-1655.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1655.staging-app.geckoterminal.com,,443,https://mr-1655.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.137.106.107,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-166.staging.geckoterminal.com,,404,67,mr-166.staging.geckoterminal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T10:36:06Z,2023-09-24T11:33:55Z,CN=geckoterminal.com,geckoterminal.com,*.staging.geckoterminal.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,a5ac5776e563f2bd3f1ac90a5cee8c02,74521fb537e14c090513ee05d28d1e6d532f83de96f26ecc45ce9167e03d9634,True,ctls,mr-166.staging.geckoterminal.com,cloudflare,443,https://mr-166.staging.geckoterminal.com:443,https,cloudflare,text/plain,GET,104.22.54.153,/,1307429962,2606:4700:10::ac43:1694,Vercel,4,False,True,,,,,
mr-1661.staging-app.geckoterminal.com,410 Gone,410,136,mr-1661.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1661.staging-app.geckoterminal.com,,443,https://mr-1661.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
mr-1664.staging-app.geckoterminal.com,410 Gone,410,136,mr-1664.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1664.staging-app.geckoterminal.com,,443,https://mr-1664.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1665.staging-app.geckoterminal.com,410 Gone,410,136,mr-1665.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1665.staging-app.geckoterminal.com,,443,https://mr-1665.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.137.106.107,Nginx,8,False,,,,,,
mr-1669.staging-app.geckoterminal.com,410 Gone,410,136,mr-1669.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1669.staging-app.geckoterminal.com,,443,https://mr-1669.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.133.163.253,/,69078358,3.14.140.116,Nginx,8,False,,,,,,
mr-1674.staging-app.geckoterminal.com,410 Gone,410,136,mr-1674.staging-app.geckoterminal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-07-23T23:59:59Z,CN=staging-app.geckoterminal.com,staging-app.geckoterminal.com,*.staging-app.geckoterminal.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,52c5607b6d854d3ed3cdece9bebeb773,991fadb0b12d1226edb1138b0f2d15b249974efa1a9a3cb61320f7d137ea1af2,True,ctls,mr-1674.staging-app.geckoterminal.com,,443,https://mr-1674.staging-app.geckoterminal.com:443,https,nginx,text/html,GET,3.14.140.116,/,69078358,3.133.163.253,Nginx,8,False,,,,,,
