input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,tls_expired,final_url,csp_domains_,tls_self_signed
drivehelp.abb.com.cn,Site Error,503,3109,drivehelp.abb.com.cn,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-19T00:00:00Z,2024-03-14T23:59:59Z,"CN=waf-abb-cert02.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert02.abb.com,wstst.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2e106d15913f739b3ffa7b16571f10fa,2b1ef775e1249b27b47435f27194fc8537a132794a0ced5d236a7d9eda3e4ce7,,ctls,drivehelp.abb.com.cn,,443,https://drivehelp.abb.com.cn:443,https,AkamaiNetStorage,text/html,GET,95.101.111.133,/,1267530021,95.101.111.148,,114,False,,,ABB Asea Brown Boveri Ltd,,,,
dub-sdaabb.api-gateway.ls.hereapi.com,,404,82,dub-sdaabb.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-02T18:16:06Z,2024-03-05T18:16:05Z,"CN=sdabb.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",sdabb.api.here.com,pdx-sdaabb.api-gateway.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8fe0d915d5a03f04a77aca72c782332e,516ecf9ee1409b5390d7f9f84c0ed10240c8f390e64c67e23f75ffa5ccb759a9,,ctls,dub-sdaabb.api-gateway.ls.hereapi.com,,443,https://dub-sdaabb.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,52.18.78.53,/,773716359,52.48.95.174,OpenResty,2,False,,,HERE Global BV,,,,
dzr-core-amzn-us-west-2-abba.odoo.com,Typo | Odoo,200,42555,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,,443,https://dzr-core-amzn-us-west-2-abba.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,1643344501,141.94.74.34,Python,596,False,,,,,https://www.odoo.com/typo?domain=dzr-core-amzn-us-west-2-abba.odoo.com&autodbname=dzr-core-amzn-us-west-2-abba&hosting=eu177a.odoo.com,,
e-invoicing-ascc.abb.com,400 No required SSL certificate was sent,400,604,e-invoicing-ascc.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-02-12T23:59:59Z,"CN=e-invoicing-ascc.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",e-invoicing-ascc.abb.com,e-invoicing-ascc.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e0467739904d4c6d0804a48a5c50e02d,6e1c5801605eb57fc97baf589c3a8c8bf30b06ae6c31acd417dd363b23077e7f,,ctls,e-invoicing-ascc.abb.com,,443,https://e-invoicing-ascc.abb.com:443,https,,text/html,GET,18.203.43.186,/,2088357027,52.18.51.172,HSTS,14,False,,,ABB Asea Brown Boveri Ltd,,,,
eai.abb.com,403 Forbidden,403,520,eai.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-02-09T23:59:59Z,"CN=eai.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",eai.abb.com,eai.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a007900b33566e13194256b46198d630,c4262b3e177d81f2c660ee4cc1cdb23654e44fce71dfff5c14cc718d8fa6ff93,,ctls,eai.abb.com,,443,https://eai.abb.com:443,https,,text/html,GET,18.203.43.186,/,-115358342,52.18.51.172,HSTS,13,False,,,ABB Asea Brown Boveri Ltd,,,,
eai.stage.abb.com,,404,17,eai.stage.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-02-09T23:59:59Z,"CN=eai.stage.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",eai.stage.abb.com,eai.stage.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bb5c9a9f62dbca0dfe924e4c95b5a805,5f136fa49fd71fc68f809c311c74fcbb1ead65d56ea098d9774985f0bd5aa4e2,,ctls,eai.stage.abb.com,,443,https://eai.stage.abb.com:443,https,,application/json,GET,3.248.105.83,/,1053529389,63.34.83.96,HSTS,1,False,,,ABB Asea Brown Boveri Ltd,,,,
eai.test.abb.com,,404,17,eai.test.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,2024-02-08T23:59:59Z,"CN=eai.test.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",eai.test.abb.com,eai.test.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,06872dc5afbe16ef922407bb51251fd1,82361201e8931c46fbc4e9fe4b1fc789e73bcdc13a688dac9a0abee0b0cfb3c1,,ctls,eai.test.abb.com,,443,https://eai.test.abb.com:443,https,,application/json,GET,3.248.105.83,/,1053529389,63.34.83.96,HSTS,1,False,,,ABB Asea Brown Boveri Ltd,,,,
ecodesign.drivesmotors.abb.com,ABB EcoDesign,200,2297,ecodesign.drivesmotors.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,2024-04-28T23:59:59Z,"CN=waf-abb-cert07.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert07.abb.com,abbtestmaintenance.fi.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7368ed2b18103ae39c726ef12c572280,422172de45a492a64d05869b66e21b812fed05da4ebbc7c667e2ce4bbb210c36,,ctls,ecodesign.drivesmotors.abb.com,,443,https://ecodesign.drivesmotors.abb.com:443,https,,text/html,GET,95.101.111.155,/,806052915,95.101.111.172,HSTS,6,False,,,ABB Asea Brown Boveri Ltd,,,,
ecommerce.industrialsolutions.abb.com,Sign in to your account,200,198810,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,443,https://ecommerce.industrialsolutions.abb.com:443,https,,text/html,GET,2.17.100.153,/,715536022,2.17.100.233,HSTS,174,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/saml2?SAMLRequest=fVJLj5swEP4ryHfAmDyWUYhEHlIjbTaIZHvopTLO7MaSsVOP6ePfF5JW3V5y8WW%2B%2BV7jBcnOXKHqw8U2%2BK1HCtHPzliC26BkvbfgJGkCKzskCAqO1f4ZRMLh6l1wyhkWVUTog3Z27Sz1Hfoj%2Bu9a4WvzXLJLCFeCNEXlumGkMNH23FPwWhpyph%2F3KJFtmwyA9HjRbesMhktC5NJRTKT14Xhi0WZwp60c8f9YjXvXNum08o7cW3DWaIs3pnwuEAvkcaGGZ8LzPJaziYwVn%2FN5LosM1TkdYwoW7TYl%2B6pUJgpVnAuOrZATLmfT7I0X%2BdNsmhcT8TTAiHrcWQrShpIJLvKYT%2BNsdso45FPIsy8sqv%2B0shpSavv%2BuML2DiL4dDrV8T3mZ%2FR0izgA2HIxOoSbsP9wmse08u892PK1eYFVU61W8LB%2FqJvDBrbrw36%2FbdbbRfpB9u7hCi%2BDzm5TO6PVr6gyxv1Ye5QBS5axdHlf%2Bf8vLX8D&RelayState=ss%3Amem%3A874c3047885028fdb6e6d22563c71656c36306daaea36939e425398de04f4238,,
econfigure.abb.com,500 - Internal server error.,500,1208,econfigure.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-21T00:00:00Z,2023-07-22T23:59:59Z,"CN=econfigure.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",econfigure.abb.com,api.econfigure.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,87e4a9763420dbfdcb07c7cb4d5099fa,3c7e0b681261527425294986eb3645f7779c5afa3d35e836258331a75402d847,,ctls,econfigure.abb.com,azure,443,https://econfigure.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.79.7.74,/,-1494109266,13.79.7.74,Windows Server,30,False,True,,ABB Asea Brown Boveri Ltd,,,,
econfigure.cn.abb.com,IIS Windows Server,200,701,econfigure.cn.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=econfigure.cn.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",econfigure.cn.abb.com,econfigure.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f9a4f0e771729272070d0bcfeca50be0,653f11b316c532badfafb4a1c402c9f9a56515c784b25fd9b98db067029f747f,,ctls,econfigure.cn.abb.com,,443,https://econfigure.cn.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,202.106.236.156,/,1631801191,202.106.236.156,Windows Server,32,False,,,ABB Asea Brown Boveri Ltd,,,,
econfigure.de.abb.com,ABB e-Configure Produktkatalog,200,1657,econfigure.de.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=econfigure.xe.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",econfigure.xe.abb.com,econfigure.de.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1136b7adb406600944fe6871cf5ba9d3,c8c9c70e2c28743808a0600272495819fa8feae808d0b2554baa0e31f28ec0b8,,ctls,econfigure.de.abb.com,,443,https://econfigure.de.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,138.225.48.138,/,1908095742,138.225.48.138,Windows Server,37,False,,,ABB Asea Brown Boveri Ltd,,,,
econfigure.xe.abb.com,,200,116,econfigure.xe.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-30T00:00:00Z,2023-08-31T23:59:59Z,"CN=waf-abb-cert08.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert08.abb.com,access.motion.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,58e84e2462fcedd202d1faf081f1e27f,dec8b3584f7b5be593775def600a1eed3f330e6cdb2bed99f91e59e1b36363d8,,ctls,econfigure.xe.abb.com,,443,https://econfigure.xe.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,2.17.100.153,/,1908095742,2.17.100.233,Windows Server,6,False,,,ABB Asea Brown Boveri Ltd,,,url=https://econfigure.xe.abb.com/global/#/,
edi.baldor.com,Not Found,404,76,edi.baldor.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-08T00:00:00Z,2023-11-09T23:59:59Z,"CN=edi.baldor.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",edi.baldor.com,edi.baldor.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4336c8a52caef4f3f014f40274a197d9,dd9254977ecc0cf312d459b793fed2c53d1bc6f46d9f0ebcee0c30cb4dc7dd0a,,ctls,edi.baldor.com,,443,https://edi.baldor.com:443,https,Cleo LexiCom/5.5.0.7 (Windows Server 2012 R2),text/html,GET,70.182.107.80,/,-1963587027,70.182.107.80,,1,False,,,ABB Asea Brown Boveri Ltd,,,,
edit.news.e.abb.com,Sign in to your account,200,198175,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,443,https://edit.news.e.abb.com:443,https,,text/html,GET,54.216.255.201,/,1309945044,52.208.36.219,HSTS,173,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/wsfed?wa=wsignin1.0&wtrealm=https%3a%2f%2fedit.news.e.abb.com%2f&wctx=rm%3d1%26id%3dpassive%26ru%3d%252f&wct=2023-05-16T10%3a35%3a14Z,,
edit.news.stage.e.abb.com,Sign in to your account,200,198347,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,80,http://edit.news.stage.e.abb.com:80,http,,text/html,GET,52.18.247.137,/,1309945044,34.240.93.139,HSTS,174,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/wsfed?wa=wsignin1.0&wtrealm=https%3a%2f%2fedit.news.stage.e.abb.com%2f&wctx=rm%3d1%26id%3dpassive%26ru%3d%252f&wct=2023-05-16T10%3a36%3a02Z,,
editst.abb.com.cn,403 - Forbidden: Access is denied.,403,1233,editst.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-15T00:00:00Z,2024-02-16T23:59:59Z,"CN=onlinetst.cn.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",onlinetst.cn.abb.com,onlinetst.cn.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7e55c290ab725cfeeddd44dcc59c71dd,d37f91ae43f42cd844585e52da233e37bb46ed4e7e87e3f89aca6644996990ad,,ctls,editst.abb.com.cn,,443,https://editst.abb.com.cn:443,https,,text/html,GET,202.106.236.177,/,1631801191,202.106.236.177,HSTS,30,False,,True,ABB Asea Brown Boveri Ltd,,,,
eip.abb.com.cn,Enterprise Information Portal,200,4072,eip.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-20T00:00:00Z,2023-07-20T23:59:59Z,"CN=eip.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",eip.abb.com.cn,eip.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a785573fc4f082c410f7dc1f365a6c1,8cb9caa276d28321f91d4e2dc58cf2ad72cab1e27b9eddb1cf7748a45f9836ad,,ctls,eip.abb.com.cn,,443,https://eip.abb.com.cn:443,https,Microsoft-IIS/10.0,text/html,GET,202.106.236.135,/,-1500282252,202.106.236.135,Windows Server,102,False,,,ABB Asea Brown Boveri Ltd,,,,
ekipsmartvision.abb.com,ABB Ability™ EDCS,200,4411,ekipsmartvision.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-03T00:00:00Z,2024-02-02T23:59:59Z,"CN=ekipsmartvision.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",ekipsmartvision.abb.com,admin.edcs.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,139bec84239cce16ca6623e6667e1b5a,8622d841c7358ad4e786fd9c913717a7b960225ce3ffd10eb7af49b7118f5693,,ctls,ekipsmartvision.abb.com,azure,443,https://ekipsmartvision.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.178.201.147,/,-1383287957,52.178.201.147,Windows Server,90,False,True,,ABB Asea Brown Boveri Ltd,,,,
el-data-science.abb.com,500 Internal Server Error,500,629,el-data-science.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-02T01:09:53Z,2023-07-01T01:09:52Z,CN=el-data-science.abb.com,el-data-science.abb.com,el-data-science.abb.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4e016a279c402077e2e39c6cf1742f02,8ddaaa01102cfee6d178312424a2fd230b52c9cfeeb86b47344903371025040e,,ctls,el-data-science.abb.com,,443,https://el-data-science.abb.com:443,https,Apache/2.4.41 (Ubuntu),text/html,GET,20.105.197.99,/,1718358066,20.105.197.99,Ubuntu,17,False,,,,,,,
el-is-projects.pl.abb.com,Sign in to your account,200,207641,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,443,https://el-is-projects.pl.abb.com:443,https,,text/html,GET,20.105.53.46,/,1908147121,20.105.53.46,HSTS,173,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/oauth2/v2.0/authorize?client_id=a83a5519-28c4-40ff-bc7b-8bf953dd3b04&redirect_uri=https%3A%2F%2Fel-is-projects.pl.abb.com%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access%20user.read&code_challenge=nZ5XDesNl3dTYEOCtw8rO7I5GJf3N139FvSIJGDoims&code_challenge_method=S256&response_mode=form_post&nonce=638198301321985663.OWRkZGQyYjQtMGMxNi00OTAwLTkxODUtNmRlMmQyN2EyNDlhYmQ1N2NmNWMtNWVhMS00OWM1LThhNzQtYWQwOTc5NTVhZDZi&client_info=1&x-client-brkrver=IDWeb.2.10.0.0&state=CfDJ8JwUBqX-ksFNjfWTDV6aHkMEn3KkANOY9P3xbKkmzdtteyNd24kU3kJumvkFm8rQYP33x7sTPAsqzvjhMHQnPhhj7cRhzJQq4h-LtrTKr0GoDqU5D5q8H8YLjuEL9rlKnUfFQQDT7E-XsDqrlBZKQ0UfoCFGVDlNVpAwXZPeX1edZlVGdGpeHjqiPw_YgevZawIDFYOU-4DCy5rWgOkwPPrifGtPybaZhuE_8EkEGFD1-8BKamxIYQn4rrlaZRrj1l5k2w3zhBG8dQ_OnolnULJiSaQALGSWjMu2xyGYTjlGfIxQ2PPKo0N92bX65IcKFGelKf2irS2QKhupWsmkQQZuE1vsqv0zXjLbdMR6hK_bhAJpGbYC17bdpIHuh3qpWA&x-client-SKU=ID_NET6_0&x-client-ver=6.30.0.0,,
el-sales.ca.abb.com,ABB Installation Products Ltd - Produits d'installation ltée - Canada,200,2246,el-sales.ca.abb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2023-07-12T23:59:59Z,CN=tnbmobile.ca,tnbmobile.ca,www.tnbmobile.ca,"CN=cPanel\, Inc. Certification Authority, O=cPanel\, Inc., L=Houston, ST=TX, C=US","cPanel, Inc. Certification Authority","cPanel, Inc.",1f41ea8fed54b13292234797f93117ca,d6ab7192c651f48df8d4e91ee8666c6c19695217031a5d4eafdcc14dceea01b9,,ctls,el-sales.ca.abb.com,,443,https://el-sales.ca.abb.com:443,https,Apache,text/html,GET,174.142.221.68,/,1551964178,174.142.221.68,Apache,54,False,,,,,,,
elb.ws.library.e.abb.com,403 - Forbidden: Access is denied.,403,1233,elb.ws.library.e.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-03T00:00:00Z,2024-04-02T23:59:59Z,"CN=ws.library.e.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",ws.library.e.abb.com,int.ws.library.e.abb.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,2090e8cf50ca345de4abe3cea156ca7c,39d156faa51b80451da4b77d8b70970509035eedef05c66e8bb547f971dbfab3,,ctls,elb.ws.library.e.abb.com,,443,https://elb.ws.library.e.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,52.215.95.54,/,1631801191,52.17.215.226,Windows Server,30,False,,,ABB Asea Brown Boveri Ltd,,,,
elb.ws.library.stage.e.abb.com,403 - Forbidden: Access is denied.,403,1233,elb.ws.library.stage.e.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=ws.library.stage.e.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",ws.library.stage.e.abb.com,int.ws.library.test.e.abb.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7552aea5d2da750c44532dda2bc76d97,89aab348cdd9b9671adbfb79c5a46183a6e25d57e005cbd5e1189ebee9ba854d,,ctls,elb.ws.library.stage.e.abb.com,,443,https://elb.ws.library.stage.e.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,34.252.161.7,/,1631801191,52.211.2.16,Windows Server,30,False,,,ABB Asea Brown Boveri Ltd,,,,
elb.ws.library.test.e.abb.com,403 - Forbidden: Access is denied.,403,1233,elb.ws.library.test.e.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=ws.library.stage.e.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",ws.library.stage.e.abb.com,int.ws.library.test.e.abb.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7552aea5d2da750c44532dda2bc76d97,89aab348cdd9b9671adbfb79c5a46183a6e25d57e005cbd5e1189ebee9ba854d,,ctls,elb.ws.library.test.e.abb.com,,443,https://elb.ws.library.test.e.abb.com:443,https,Microsoft-IIS/8.5,text/html,GET,52.211.2.16,/,1631801191,34.252.161.7,Windows Server,30,False,,,ABB Asea Brown Boveri Ltd,,,,
elcuscare.abb.com.cn,服务e速达,200,6739,elcuscare.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=elcuscare.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",elcuscare.abb.com.cn,elcuscare.abb.com.cn,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8ec0a978461d1eaf5f9f4d1708d5299d,eef173ae5492ae64cec2658438dcd8dcf9d05448828cd42a46c9b229a8cd8597,,ctls,elcuscare.abb.com.cn,,443,https://elcuscare.abb.com.cn:443,https,Kestrel,text/html,GET,40.125.200.124,/,1551964178,40.125.200.124,Microsoft ASP.NET,1,False,,,ABB Asea Brown Boveri Ltd,,,,
electricalsystems.myremotecare.abb.com,Sign in to your account,200,198947,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,,443,https://electricalsystems.myremotecare.abb.com:443,https,,text/html,GET,95.101.111.135,/,-259380551,95.101.111.162,HSTS,174,False,,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/wsfed?wtrealm=https%3a%2f%2felectricalsystems.myremotecare.abb.com%2f&wctx=WsFedOwinState%3dWtJWrhtrIgplOePmEKYmWHpepo-zEUNc4NS1RbBpgUCRS_YD39Rma8mtgUNy9Nk1daONiUga17p0uLdS9OI9dTdPQtFv1RyxKFD2T1pneRsucdY04nPqSMgTZwWAg69AYBZBs4Rjpg-gC5-ivH41kUHDhE_-agLWWGX2KQBFIjQ&wa=wsignin1.0,,
