input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,cdn_name,cdn,final_url,tls_expired,csp_domains_
hdgallery.constantcontact.com,Just a moment...,403,6530,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://hdgallery.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,53777892,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=hdgallery,,
help.constantcontact.com,Constant Contact Knowledge Base,200,150025,knowledgebase.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-19T20:46:06Z,2023-10-21T20:46:05Z,"CN=knowledgebase.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",knowledgebase.constantcontact.com,knowledgebase.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b537fb35cdcb63f08ec007adb6e12ec6,6dc32d96f8839f75d81d96cfa82cdeadd913c0b8b9a36ebc5f288fe5197ecceb,,ctls,knowledgebase.constantcontact.com,443,https://help.constantcontact.com:443,https,sfdcedge,text/html,GET,208.75.122.14,/,367389551,208.75.122.14,Salesforce,2964,False,"Constant Contact, Inc.",,,https://knowledgebase.constantcontact.com/,,
help.l1.constantcontact.com,,403,16,help.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,help.l1.constantcontact.com,443,https://help.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.12.244,/,1268003052,104.18.13.244,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
help.s1.constantcontact.com,,403,16,help.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,help.s1.constantcontact.com,443,https://help.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.29.160,/,1268003052,104.18.28.160,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
hertz.constantcontact.com,Just a moment...,403,6472,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://hertz.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-2135698589,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=hertz,,
hittingtheroad.constantcontact.com,Just a moment...,403,6575,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://hittingtheroad.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,601472665,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=hittingtheroad,,
identity.constantcontact.com,Constant Contact : Login,200,18183,identity.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-14T14:56:18Z,2023-12-16T14:56:17Z,"CN=identity.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",identity.constantcontact.com,identity.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,80222b22908468a4f349c5830ea34d5f,d9dcd8dc7ef942b36eacf0b6f8ef2b942ea30c8d2cad51d541ef9863898b6a4b,,ctls,identity.constantcontact.com,443,https://identity.constantcontact.com:443,https,nginx,text/html,GET,75.2.114.79,/,-599803935,99.83.239.254,Nginx,396,False,"Constant Contact, Inc.",,,,,
ih.constantcontact.com,403 Forbidden,403,202,ih.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",constantcontact.com,*.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",075cdd1c12438c4555a66c2a43e3cb14,65983f091743559f8f064ebd70ec13dc11d60c760ed3896c3beecf10423c7153,True,ctls,ih.constantcontact.com,443,https://ih.constantcontact.com:443,https,cloudflare,text/html,GET,104.17.77.51,/,-366337701,104.17.78.51,Cloudflare,9,False,"Cloudflare, Inc.",cloudflare,True,,,
ih.l1.constantcontact.com,,403,16,ih.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,ih.l1.constantcontact.com,443,https://ih.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.18.68,/,1268003052,104.18.19.68,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
ih.s1.constantcontact.com,,403,16,ih.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,ih.s1.constantcontact.com,443,https://ih.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.18.4,/,1268003052,104.18.19.4,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
illinois.s1.constantcontact.com,,403,16,illinois.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,illinois.s1.constantcontact.com,443,https://illinois.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.28.160,/,1268003052,104.18.29.160,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
images.constantcontact.com,Constant Contact Images,200,158,,,,,,,,,,,,,,,,,,,,443,https://images.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.30,/,1474427083,208.75.122.30,Cloudflare,8,False,,,,http://img.constantcontact.com/mktg/,,
imba.constantcontact.com,Just a moment...,403,6490,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://imba.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1272032882,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=imba,,
img.constantcontact.com,403 Forbidden,403,202,img.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",constantcontact.com,*.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",075cdd1c12438c4555a66c2a43e3cb14,65983f091743559f8f064ebd70ec13dc11d60c760ed3896c3beecf10423c7153,True,ctls,img.constantcontact.com,443,https://img.constantcontact.com:443,https,cloudflare,text/html,GET,104.17.77.51,/,-366337701,104.17.78.51,Cloudflare,9,False,"Cloudflare, Inc.",cloudflare,True,,,
img.l1.constantcontact.com,,403,16,img.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,img.l1.constantcontact.com,443,https://img.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.18.68,/,1268003052,104.18.19.68,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
img.s1.constantcontact.com,,403,16,img.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,img.s1.constantcontact.com,443,https://img.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.18.4,/,1268003052,104.18.19.4,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
imgssl.constantcontact.com,403 Forbidden,403,202,imgssl.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",constantcontact.com,*.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",075cdd1c12438c4555a66c2a43e3cb14,65983f091743559f8f064ebd70ec13dc11d60c760ed3896c3beecf10423c7153,True,ctls,imgssl.constantcontact.com,443,https://imgssl.constantcontact.com:443,https,cloudflare,text/html,GET,104.17.78.51,/,-366337701,104.17.77.51,Cloudflare,9,False,"Cloudflare, Inc.",cloudflare,True,,,
imgssl.l1.constantcontact.com,,403,16,imgssl.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,imgssl.l1.constantcontact.com,443,https://imgssl.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.19.68,/,1268003052,104.18.18.68,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
imgssl.s1.constantcontact.com,,403,16,imgssl.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,imgssl.s1.constantcontact.com,443,https://imgssl.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.18.4,/,1268003052,104.18.19.4,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
imp.l1.constantcontact.com,,403,16,imp.l1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=l1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",l1.constantcontact.com,l1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",964ddddc9a2cff487a5c26b679569a6e,8d5a9d015b3cbb343f73c84a8ad08bb8f12de192d5b2dddd4a913b79cac8d6b5,True,ctls,imp.l1.constantcontact.com,443,https://imp.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.19.68,/,1268003052,104.18.18.68,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
imp.s1.constantcontact.com,,403,16,imp.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",s1.constantcontact.com,*.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e54233f1deef97f198a8b6b4a4c21dc9,d30bc85fc15692c0ecb4dcb93e3d97ea45a87ffe917fdcadec9f2e530e7c2fe3,True,ctls,imp.s1.constantcontact.com,443,https://imp.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.19.4,/,1268003052,104.18.18.4,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
impssl.constantcontact.com,,404,,impssl.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-21T00:00:00Z,2024-06-20T23:59:59Z,"CN=impssl.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",impssl.constantcontact.com,*.impssl.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",eb49d0ca9e8af2710ca78b0595164176,2fc067a49737f0d958396f2fa36ee520275b86d7a8cf095ffc508281d2fc9d18,True,ctls,impssl.constantcontact.com,443,https://impssl.constantcontact.com:443,https,cloudflare,,GET,104.18.0.16,/,-1840324437,104.18.1.16,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
impssl.s1.constantcontact.com,,403,16,impssl.s1.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-15T00:00:00Z,2024-06-13T23:59:59Z,"CN=impssl.s1.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",impssl.s1.constantcontact.com,impssl.s1.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b9a68505e486bbda16054712b234f7d4,5ed2a2f5250ab0163f1219c93440d49da994dd74ddb909581ce7f8a22882c3c8,True,ctls,impssl.s1.constantcontact.com,443,https://impssl.s1.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.22.16,/,1253481126,2606:4700::6812:1710,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
integration.constantcontact.com,,404,,integration.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T19:39:02Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0aded2bfabff5997c82c81bcb4a24e85,07ccca20235f9a8535d38286bd01e911127d690fb6f1faa361d78917a23c1b91,True,ctls,integration.constantcontact.com,443,https://integration.constantcontact.com:443,https,Apache,,GET,208.75.122.148,/,-1840324437,208.75.122.148,Apache,1,False,"Constant Contact, Inc.",,,,,
interim.constantcontact.com,Just a moment...,403,6503,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://interim.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1929204917,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=interim,,
intuit.constantcontact.com,Just a moment...,403,6496,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://intuit.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,907677636,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=intuit,,
ipm.d1.constantcontact.com,,200,170,ipm.d1.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-11-03T15:11:08Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4da1e7d4900415ed3d68fa6eab943bed,594b1cc798ad4556d33ac1bb4dddde989cd2ea573e9559bb85ff2b4f8f213d7e,True,ctls,ipm.d1.constantcontact.com,443,https://ipm.d1.constantcontact.com:443,https,,text/html,GET,205.207.104.38,/,593259606,205.207.104.38,HSTS,4,False,"Constant Contact, Inc.",,,,,
jobs.constantcontact.com,Just a moment...,403,6458,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://jobs.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-153971015,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/careers,,
kbrelay-uat.constantcontact.com,,200,95,kbrelay-uat.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-09-27T23:59:59Z,CN=kbrelay-uat.constantcontact.com,kbrelay-uat.constantcontact.com,kbrelay-uat.constantcontact.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ae0b06a9c3ea5c7094621e9812067891,46ed46e7bc416e600cf0f81014184259a06bd1f21818fad27b5d2a8c6cfd2005,,ctls,kbrelay-uat.constantcontact.com,443,https://kbrelay-uat.constantcontact.com:443,https,nginx/1.12.1,application/json,GET,50.18.113.63,/,673264342,52.53.94.252,Node.js,1,False,,,,,,
kbrelay.constantcontact.com,,200,95,kbrelay.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-09-29T23:59:59Z,CN=kbrelay.constantcontact.com,kbrelay.constantcontact.com,kbrelay.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a5eb3dddf00fa1c6f7326f79001234d2,41ab1db52519cc19368c7a8b44c5018296370d54d00d22f36a6fab48185a1dd6,,ctls,kbrelay.constantcontact.com,443,https://kbrelay.constantcontact.com:443,https,nginx/1.12.1,application/json,GET,54.176.227.151,/,673264342,13.57.132.187,Node.js,1,False,,,,,,
knowledgestorm.constantcontact.com,Just a moment...,403,6575,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://knowledgestorm.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1410760592,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=knowledgestorm,,
