new,host,a,soa,status_code,cdn,cdn-name,cname,txt,aaaa,ns,mx,caa,has_internal_ips,internal_ips,ptr
[x],gateway-31-168.uscg.mil,152.121.31.168,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-169.uscg.mil,152.121.31.169,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-17.uscg.mil,152.121.31.17,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-170.uscg.mil,152.121.31.170,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-171.uscg.mil,152.121.31.171,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-173.uscg.mil,152.121.31.173,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-174.uscg.mil,152.121.31.174,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-175.uscg.mil,152.121.31.175,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-177.uscg.mil,152.121.31.177,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-178.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-179.uscg.mil,152.121.31.179,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-18.uscg.mil,152.121.31.18,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-180.uscg.mil,152.121.31.180,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-181.uscg.mil,152.121.31.181,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-183.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-184.uscg.mil,152.121.31.184,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-185.uscg.mil,152.121.31.185,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-19.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-191.uscg.mil,152.121.31.191,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-192.uscg.mil,152.121.31.192,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-195.uscg.mil,152.121.31.195,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-196.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-197.uscg.mil,152.121.31.197,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-198.uscg.mil,152.121.31.198,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-199.uscg.mil,152.121.31.199,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-2.uscg.mil,152.121.31.2,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-20.uscg.mil,152.121.31.20,,NOERROR,,,,,,,,,,,
[x],gateway-31-202.uscg.mil,152.121.31.202,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-203.uscg.mil,152.121.31.203,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-204.uscg.mil,152.121.31.204,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-205.uscg.mil,152.121.31.205,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-207.uscg.mil,152.121.31.207,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-208.uscg.mil,152.121.31.208,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-209.uscg.mil,152.121.31.209,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-210.uscg.mil,152.121.31.210,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-211.uscg.mil,152.121.31.211,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-212.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-213.uscg.mil,152.121.31.213,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-214.uscg.mil,152.121.31.214,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-217.uscg.mil,152.121.31.217,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-220.uscg.mil,152.121.31.220,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-221.uscg.mil,152.121.31.221,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-222.uscg.mil,152.121.31.222,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-225.uscg.mil,152.121.31.225,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-226.uscg.mil,152.121.31.226,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-227.uscg.mil,152.121.31.227,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-229.uscg.mil,152.121.31.229,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-23.uscg.mil,152.121.31.23,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-231.uscg.mil,152.121.31.231,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-232.uscg.mil,152.121.31.232,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-233.uscg.mil,152.121.31.233,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-234.uscg.mil,152.121.31.234,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-236.uscg.mil,152.121.31.236,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-237.uscg.mil,152.121.31.237,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-238.uscg.mil,152.121.31.238,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-24.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-240.uscg.mil,152.121.31.240,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-241.uscg.mil,152.121.31.241,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-242.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-245.uscg.mil,152.121.31.245,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-246.uscg.mil,152.121.31.246,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-248.uscg.mil,152.121.31.248,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-25.uscg.mil,152.121.31.25,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-251.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-252.uscg.mil,152.121.31.252,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-253.uscg.mil,152.121.31.253,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-254.uscg.mil,152.121.31.254,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-255.uscg.mil,152.121.31.255,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-26.uscg.mil,152.121.31.26,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-27.uscg.mil,152.121.31.27,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-29.uscg.mil,152.121.31.29,,NOERROR,,,,,,,,,,,
[x],gateway-31-3.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-31.uscg.mil,152.121.31.31,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-34.uscg.mil,152.121.31.34,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-35.uscg.mil,152.121.31.35,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-37.uscg.mil,152.121.31.37,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-38.uscg.mil,152.121.31.38,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-39.uscg.mil,152.121.31.39,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-40.uscg.mil,152.121.31.40,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-42.uscg.mil,152.121.31.42,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-43.uscg.mil,152.121.31.43,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-46.uscg.mil,152.121.31.46,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-47.uscg.mil,152.121.31.47,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-48.uscg.mil,152.121.31.48,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-5.uscg.mil,152.121.31.5,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-50.uscg.mil,152.121.31.50,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-51.uscg.mil,152.121.31.51,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-53.uscg.mil,152.121.31.53,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-54.uscg.mil,152.121.31.54,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-55.uscg.mil,152.121.31.55,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-56.uscg.mil,152.121.31.56,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-59.uscg.mil,152.121.31.59,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-61.uscg.mil,152.121.31.61,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-63.uscg.mil,152.121.31.63,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-64.uscg.mil,152.121.31.64,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-65.uscg.mil,152.121.31.65,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-66.uscg.mil,152.121.31.66,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-68.uscg.mil,152.121.31.68,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-69.uscg.mil,152.121.31.69,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-7.uscg.mil,152.121.31.7,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-72.uscg.mil,152.121.31.72,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-73.uscg.mil,152.121.31.73,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-74.uscg.mil,152.121.31.74,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-75.uscg.mil,152.121.31.75,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-76.uscg.mil,152.121.31.76,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-79.uscg.mil,152.121.31.79,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-8.uscg.mil,152.121.31.8,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-80.uscg.mil,152.121.31.80,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-81.uscg.mil,152.121.31.81,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-83.uscg.mil,152.121.31.83,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-84.uscg.mil,152.121.31.84,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-88.uscg.mil,152.121.31.88,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-89.uscg.mil,152.121.31.89,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-9.uscg.mil,152.121.31.9,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-92.uscg.mil,152.121.31.92,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-93.uscg.mil,152.121.31.93,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-94.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-95.uscg.mil,152.121.31.95,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-98.uscg.mil,152.121.31.98,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-31-99.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-0.uscg.mil,152.121.32.0,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-10.uscg.mil,152.121.32.10,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-100.uscg.mil,152.121.32.100,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-101.uscg.mil,152.121.32.101,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-103.uscg.mil,152.121.32.103,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-104.uscg.mil,152.121.32.104,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-105.uscg.mil,152.121.32.105,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-106.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-107.uscg.mil,152.121.32.107,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-108.uscg.mil,152.121.32.108,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-11.uscg.mil,152.121.32.11,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-110.uscg.mil,152.121.32.110,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-112.uscg.mil,152.121.32.112,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-113.uscg.mil,152.121.32.113,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-114.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-115.uscg.mil,152.121.32.115,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-116.uscg.mil,152.121.32.116,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-118.uscg.mil,152.121.32.118,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-119.uscg.mil,152.121.32.119,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-120.uscg.mil,152.121.32.120,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-121.uscg.mil,152.121.32.121,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-122.uscg.mil,152.121.32.122,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-123.uscg.mil,152.121.32.123,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-124.uscg.mil,152.121.32.124,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-125.uscg.mil,152.121.32.125,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-126.uscg.mil,152.121.32.126,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-127.uscg.mil,152.121.32.127,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-128.uscg.mil,152.121.32.128,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-129.uscg.mil,152.121.32.129,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-13.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-130.uscg.mil,152.121.32.130,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-131.uscg.mil,152.121.32.131,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-132.uscg.mil,152.121.32.132,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-133.uscg.mil,152.121.32.133,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-134.uscg.mil,152.121.32.134,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-137.uscg.mil,152.121.32.137,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-138.uscg.mil,152.121.32.138,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-141.uscg.mil,152.121.32.141,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-143.uscg.mil,152.121.32.143,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-144.uscg.mil,152.121.32.144,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-145.uscg.mil,152.121.32.145,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-146.uscg.mil,152.121.32.146,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-148.uscg.mil,152.121.32.148,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-149.uscg.mil,152.121.32.149,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-15.uscg.mil,152.121.32.15,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-150.uscg.mil,152.121.32.150,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-151.uscg.mil,152.121.32.151,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-152.uscg.mil,152.121.32.152,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-153.uscg.mil,152.121.32.153,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-154.uscg.mil,152.121.32.154,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-155.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-157.uscg.mil,152.121.32.157,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-159.uscg.mil,152.121.32.159,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-16.uscg.mil,152.121.32.16,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-160.uscg.mil,152.121.32.160,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-161.uscg.mil,152.121.32.161,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-162.uscg.mil,152.121.32.162,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-163.uscg.mil,152.121.32.163,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-164.uscg.mil,152.121.32.164,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-165.uscg.mil,152.121.32.165,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-166.uscg.mil,152.121.32.166,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-168.uscg.mil,152.121.32.168,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-169.uscg.mil,152.121.32.169,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-17.uscg.mil,152.121.32.17,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-170.uscg.mil,152.121.32.170,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-172.uscg.mil,152.121.32.172,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-173.uscg.mil,152.121.32.173,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-174.uscg.mil,152.121.32.174,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-175.uscg.mil,152.121.32.175,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-176.uscg.mil,152.121.32.176,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-177.uscg.mil,152.121.32.177,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-18.uscg.mil,152.121.32.18,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-180.uscg.mil,152.121.32.180,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-181.uscg.mil,152.121.32.181,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-182.uscg.mil,152.121.32.182,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-183.uscg.mil,152.121.32.183,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-184.uscg.mil,152.121.32.184,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-186.uscg.mil,152.121.32.186,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-187.uscg.mil,152.121.32.187,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-188.uscg.mil,152.121.32.188,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-189.uscg.mil,152.121.32.189,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-19.uscg.mil,152.121.32.19,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-190.uscg.mil,152.121.32.190,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-192.uscg.mil,152.121.32.192,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-193.uscg.mil,152.121.32.193,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-194.uscg.mil,152.121.32.194,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
[x],gateway-32-197.uscg.mil,152.121.32.197,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,,,,,,,,
