new,host,a,soa,status_code,ns,has_internal_ips,internal_ips,cname,cdn,cdn-name,aaaa,caa,mx,txt
,monitor.tools.sbb.ch,"3.122.207.157, 18.192.184.196, 3.124.171.32","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",,,monitor-p-228263442.eu-central-1.elb.amazonaws.com,,,,,,
,monitoring-dev-cc.kafka.sbb.ch,"10.241.28.210, 10.241.29.112, 10.241.29.23","ns-191.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.28.210, 10.241.29.112, 10.241.29.23",router-default.apps.aws01t.sbb-aws-test.net,,,,,,
,monitoring-dev-sc.kafka.sbb.ch,10.106.79.209,"ns-1217.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.106.79.209,router-default.apps.kafka03t.otc-test.sbb.ch,,,,,,
,monitoring-sc.kafka.sbb.ch,10.106.113.203,"ns-810.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,True,10.106.113.203,router-default.apps.kafka02p.otc.sbb.ch,,,,,,
,msavertack9.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mspgw.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mss-fra02-ngw-11-eth4.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mssa.bin-ext.sbb.ch,"18.156.205.46, 18.198.186.199, 18.159.239.113","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"2a00:4bc0:2103:1:a38d:4cf6:4958:2fa2, 2a00:4bc0:2103:0:ef14:5e43:1b26:7ca9, 2a00:4bc0:2103:2:412f:4837:2217:54a0",,,
,mszw-alt.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,mszw-dietlikon-2023.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,mta06.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mwp9-pv32-ssl.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,myemail.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,myevents.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,myline.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mymangaonline.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,myprint.sbb.ch,193.246.79.19,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,myprintint.sbb.ch,193.246.93.39,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,myshuttle.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,myshuttle.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,myshuttle.app.sbb.ch,,,,,,
,mysites.sbb.ch,193.203.121.152,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nalhyddk.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns4.eurodns.com, ns3.eurodns.com, ns2.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,ndes.sbb.ch,193.203.120.129,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ndesi.sbb.ch,194.150.244.209,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,ndest.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns3.eurodns.com, ns2.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,ndest.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,netlify.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,new-intranet-csdockerintra-backups-www-test.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1304.awsdns-35.org, ns-1632.awsdns-12.co.uk, ns-233.awsdns-29.com, ns-650.awsdns-17.net",,,,,,,,,
,new-ipv6.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,new-redirect-v1-slave-us.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,news.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,newsletter.cdn.img.sbb.ch,146.75.118.208,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,"sbb-newsletter.imgix.net, dualstack.com.imgix.map.fastly.net",True,fastly,2a04:4e42:8d::720,,,
,next-elearning.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,next-myevents.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,next-produktion.sbb.ch,185.142.213.44,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,next-redasys.sbb.ch,195.15.246.17,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,next-sitevisionapi.sbb.ch,185.142.213.44,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,next-vorgaben.sbb.ch,,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nexus-docker.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nixonpeabody.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nmd-static-websites-alias.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nmd-static-websites.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nmmw.ws.sbb.ch,193.203.121.217,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,nova-int.sbb.ch,193.203.121.108,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nova-koserv-test-ws.sbb.ch,193.203.120.56,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nova-koserv-ws.sbb.ch,193.203.120.160,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nova-test.sbb.ch,193.203.121.38,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,nova.sbb.ch,,"ns-85.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-85.awsdns-10.com, ns-2019.awsdns-60.co.uk, ns-1395.awsdns-46.org, ns-584.awsdns-09.net",,,,,,,,,
,ns-e2.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o13.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,o43test.sbb.ch,"91.230.141.147, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,oas.sbb.ch,193.73.103.13,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,oauthtester-test-ws.sbb.ch,193.203.121.19,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,oauthtester-ws.sbb.ch,193.203.121.184,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,occ-0-788-92.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,offers-backend.beta.sbb.ch,"13.249.9.55, 13.249.9.85, 13.249.9.98, 13.249.9.108","ns-705.awsdns-24.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
,offers-backend.int-beta.sbb.ch,"108.138.7.5, 108.138.7.41, 108.138.7.32, 108.138.7.105","ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,,
,office365.sbb.ch,52.174.35.5,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,,"prod-o365-redirect.azurewebsites.net, waws-prod-am2-185.vip.azurewebsites.windows.net, waws-prod-am2-185.westeurope.cloudapp.azure.com",True,azure,,,,
,oklahoma.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,omssmr-int-ws.sbb.ch,193.203.120.116,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,omssmr-test-ws.sbb.ch,193.203.121.58,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,omssmr-ws.sbb.ch,193.203.120.181,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,onetrust.sbb.ch,"104.18.28.38, 104.18.29.38","bob.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,sbb.my.onetrust.com,True,cloudflare,"2606:4700::6812:1c26, 2606:4700::6812:1d26",,,
,orariocargo-alias.app.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,order-test.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,"ns1.domains.inxserver.com, ns2.domains.inxserver.com, ns3.domains.inxserver.com, ns4.domains.inxserver.com",,,,,,,,,v=spf1 include:inxserver.com -all
,order.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,"ns3.domains.inxserver.com, ns4.domains.inxserver.com, ns1.domains.inxserver.com, ns2.domains.inxserver.com",,,,,,,"letsencrypt.org, ;","mx-in-001.inxserver.de, mx-in-002.inxserver.de, mx-in-005.inxserver.de",v=spf1 include:inxserver.com -all
,orig-beta.sbb.ch,"194.150.244.139, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,orlandolakebuenavista.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,osxvpn.sbb.ch,91.230.141.185,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,otc.bin-i.sbb.ch,"10.241.21.12, 10.241.20.134, 10.241.20.229","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.21.12, 10.241.20.134, 10.241.20.229",,,,"2a00:4bc0:2104:4:5ab4:49b0:ee0:ec6, 2a00:4bc0:2104:3:f523:5381:c18e:ba3c, 2a00:4bc0:2104:5:6b99:e329:c72b:e162",,,
,outlook-fr.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,outlook.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns2.eurodns.com, ns4.eurodns.com, ns1.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,owa.sbb.ch,194.150.245.10,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,oxy-oxygen-57f860cf.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,oxy-oxygen-d89bceb3.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p04-ckdashboardws-ic4.app.sbb.ch,"18.192.203.152, 54.93.146.106, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p04-smtp.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns2.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns3.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,p114-iwmb2-china.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,p18-ckdatabasews-ds.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,p33-ckdatabasews.event.sbb.ch,"34.65.78.110, 199.167.66.107, 104.37.178.107, 199.167.66.108, 104.37.178.108","ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns1.eurodns.com, ns2.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,"2610:1c8:b002::107, 2610:1c8:b001::107, 2610:1c8:b002::108, 2610:1c8:b001::108","pki.goog, sectigo.com",,
,p66-ckdatabasews.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,parkandrail-pwa.app.sbb.ch,"18.193.0.74, 18.195.142.222, 52.58.120.231","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,parkandrail.info.sbb.ch,93.191.164.121,"ns1.domains.inxserver.com, hostmaster.inxserver.com",NOERROR,"ns3.domains.inxserver.com, ns4.domains.inxserver.com, ns2.domains.inxserver.com, ns1.domains.inxserver.com",,,,,,,";, letsencrypt.org","mx-in-005.inxserver.de, mx-in-002.inxserver.de, mx-in-001.inxserver.de",v=spf1 include:inxserver.com -all
,partnerplatform-int.sbb.ch,,"ns-778.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,,,,sbb.yoomap.pub,,,,,,
,partnerplatform.sbb.ch,217.13.58.89,"ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,sbb.yoomap.fr,,,,,,
,pbms-int.ws.sbb.ch,193.203.121.99,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pbms-test.ws.sbb.ch,193.203.121.59,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pbms.ws.sbb.ch,193.203.121.174,"ns-636.awsdns-15.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pda.sbb.ch,194.150.245.142,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,fahrplan.sbb.ch,,,2a00:4bc0:ffff:9::c296:f589,,,
,peercoaching.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,personalkasse.sbb.ch,91.198.58.183,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,personenortung-int.sbb.ch,193.203.120.114,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,personenortung-test.sbb.ch,193.203.120.51,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,personenortung.sbb.ch,193.203.120.184,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,pgg14n.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg20z.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pgg3mr.app.sbb.ch,"54.93.146.106, 18.185.7.179, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,phonon.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,plan.sbb.ch,78.46.210.78,"ns1.gandi.net, hostmaster.gandi.net",NOERROR,,,,"plans.trafimage.geops.ch, plans.prod.trafimage.geops.ch, iabp-prod.srv.geops.de",,,,,,
,planner.sbb.ch,194.150.245.142,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,fahrplan.sbb.ch,,,2a00:4bc0:ffff:9::c296:f589,,,
,pms.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,po16.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,poc-oauth-test-ws.sbb.ch,193.203.121.19,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,polarion.sbb.ch,"18.156.144.155, 18.184.250.94, 35.157.78.55","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"polarion.sbb-wzu.net, polarion-p-88083843.eu-central-1.elb.amazonaws.com",,,,,,
,police.app.sbb.ch,"18.195.45.163, 18.192.148.137, 18.193.243.116","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,politicasemfiltro.event.sbb.ch,,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,,,,evenito.site,True,google,,,,
,portal.app.sbb.ch,"18.195.45.163, 18.192.148.137, 18.193.243.116","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pos.sbb.ch,"194.150.245.140, 91.230.140.140","ns.sbb.ch, admin.sbb.ch",NOERROR,"ns-1254.awsdns-28.org, ns-1739.awsdns-25.co.uk, ns-73.awsdns-09.com, ns-967.awsdns-56.net, ns.sbb.ch",,,,,,2a00:4bc0:130:333::1000,,,
,ppmysqlbackups.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,pr-auth-mirror-my-oceania.app.sbb.ch,"18.185.7.179, 54.93.146.106, 18.192.203.152","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prail-alias.app.sbb.ch,"18.195.142.222, 18.193.0.74, 52.58.120.231","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prail-int-alias.app.sbb.ch,"18.193.0.74, 18.195.142.222, 52.58.120.231","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prail-int.sbb.ch,,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,prail-int-alias.app.sbb.ch,,,,,,
,prail.sbb.ch,"52.58.120.231, 18.193.0.74, 18.195.142.222","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,prail-alias.app.sbb.ch,,,,,,
,preview.swisspass.ch,193.203.121.133,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,prf-g.bin-ext.sbb.ch,"18.156.205.46, 18.159.239.113, 18.198.186.199","ns-1864.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"2a00:4bc0:2103:0:ef14:5e43:1b26:7ca9, 2a00:4bc0:2103:2:412f:4837:2217:54a0, 2a00:4bc0:2103:1:a38d:4cf6:4958:2fa2",,,
,primmr-zyzaejwln3cmjp47.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns1.eurodns.com, ns2.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,primoapi-prod.bin-i.sbb.ch,"10.241.20.134, 10.241.20.229, 10.241.21.12","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.20.134, 10.241.20.229, 10.241.21.12",,,,"2a00:4bc0:2104:4:5ab4:49b0:ee0:ec6, 2a00:4bc0:2104:3:f523:5381:c18e:ba3c, 2a00:4bc0:2104:5:6b99:e329:c72b:e162",,,
,print.sbb.ch,,"bop-corens.seiler-vision.com, infrastructure-support.b-op.com",NOERROR,,,,"realmstage.coloc-sbb.b-op.com, realmstage.coloc-03.b-op.com",,,,,,
,private-alpha-eventslaveconfig.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,private-dns-share.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,privateemilecizain.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns2.eurodns.com, ns1.eurodns.com, ns3.eurodns.com, ns4.eurodns.com",,,evenito.site,True,google,,"sectigo.com, pki.goog",,
,privateprivateerror.app.sbb.ch,"18.192.203.152, 18.185.7.179, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,privates3.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prod-sbc-gw1.sbb.ch,93.157.32.2,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,prod.app.sbb.ch,"54.93.146.106, 18.192.203.152, 18.185.7.179","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,prod.kafka.sbb.ch,10.107.36.201,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,True,10.107.36.201,,,,,,,
,prod01.kafka.sbb.ch,10.106.112.213,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",NOERROR,,True,10.106.112.213,,,,,,,
,prodinternal-status-new-apps.app.sbb.ch,"18.185.7.179, 18.192.203.152, 54.93.146.106","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,programmegeneve.event.sbb.ch,34.65.78.110,"ns1.eurodns.com, hostmaster.eurodns.com",NOERROR,"ns3.eurodns.com, ns4.eurodns.com, ns1.eurodns.com, ns2.eurodns.com",,,evenito.site,True,google,,"pki.goog, sectigo.com",,
,prolaborate.sbb.ch,,"ns-1096.awsdns-09.org, awsdns-hostmaster.amazon.com",NOERROR,,,,prolaborate.sbb-wzu.net,,,,,,
,prometheus.bin-i.sbb.ch,,"ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1492.awsdns-58.org, ns-1554.awsdns-02.co.uk, ns-234.awsdns-29.com, ns-891.awsdns-47.net",,,,,,"2a00:4bc0:2104:4:5ab4:49b0:ee0:ec6, 2a00:4bc0:2104:5:6b99:e329:c72b:e162, 2a00:4bc0:2104:3:f523:5381:c18e:ba3c",,,
,prosec-planung-int.sbb.ch,193.203.120.72,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,prosec-planung.sbb.ch,193.203.120.188,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,public-azure01d.devapp.sbb.ch,20.4.109.183,"ns-1512.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,public-b2p-timo03p.app.sbb.ch,"52.59.135.253, 3.73.222.104, 35.158.248.0","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,public-vnext-timo03p.app.sbb.ch,"54.93.150.71, 3.124.48.194, 18.156.149.196","ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,public.bin-i.sbb.ch,"10.241.21.12, 10.241.20.229, 10.241.20.134","ns-234.awsdns-29.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.241.21.12, 10.241.20.229, 10.241.20.134",,,,"2a00:4bc0:2104:3:f523:5381:c18e:ba3c, 2a00:4bc0:2104:5:6b99:e329:c72b:e162, 2a00:4bc0:2104:4:5ab4:49b0:ee0:ec6",,,
,publisher.sbb.ch,185.68.136.57,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,2a03:2b20::39,,,
,pulse.sbb.ch,91.230.141.177,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
,pulseint.sbb.ch,91.230.141.161,"ns.sbb.ch, admin.sbb.ch",NOERROR,,,,,,,,,,
