input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed,final_url,csp_domains_,tls_expired
tel-test.sbb.ch,Sign in to your account,200,210864,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://tel-test.sbb.ch:443,https,text/html,GET,20.105.224.18,/,-1380756102,20.105.224.18,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/v2.0/authorize?client_id=965ce0cf-3f5e-43cf-bed3-7e5a038e4425&redirect_uri=https%3A%2F%2Ftel-test.sbb.ch%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=M5eBrhGfz7Yyhlbzgxm6rX0p5FUmGJAWN8QZXJ8OJxk&code_challenge_method=S256&response_mode=form_post&nonce=638206410770497881.Mzk3YTYxZGItMWNlYy00NzJiLThhZDYtZTdiMjFiMmUyMjA5YTAwMjdhZTItYzAyOS00ZjRiLTk0YmUtZjM3ODUwYjZmNmRl&client_info=1&x-client-brkrver=IDWeb.2.7.0.0&state=CfDJ8MVAKYlBYqhJguAyEtEHsX6ZhtI_moIvn3-JD8cczwNeQXIPegWqFUbJU7vrId1S4Z7DrV9hdiTKhd9OHbEb8BuvuWOkzS6WswqHqIzQCakup2argLbK_AetxlMkZjVXo1jPprvX07DbBIr7_Rl4obmu0MMJ70yjdzBD5MkEKHe7xgNfCzcUyAfOBC4XWeJ8qAlFRdKISIusS7ULKtoq7NyPKcaEoPvfyEWW8rpwefwEaz1dBV_aPQoTRcS025TZd5UOPJEXuJC6tgtUJAQIbRFFntL5Z5fzOpL0bbAygbVbbj8LPHCSjonVJxAqOuZLkNmyzojUL9O8_myWVROpMtYjUekLaVEwFmtHiho951uCHeFzdcHnhrQailiWHHk_vA&x-client-SKU=ID_NET6_0&x-client-ver=6.27.0.0,,
tel.sbb.ch,Sign in to your account,200,210246,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,443,https://tel.sbb.ch:443,https,text/html,GET,20.105.224.18,/,-1380756102,20.105.224.18,174,False,,HSTS,,Microsoft Corporation,,,,https://login.microsoftonline.com/2cda5d11-f0ac-46b3-967d-af1b2e1bd01a/oauth2/v2.0/authorize?client_id=965ce0cf-3f5e-43cf-bed3-7e5a038e4425&redirect_uri=https%3A%2F%2Ftel.sbb.ch%2Fsignin-oidc&response_type=code&scope=openid%20profile%20offline_access&code_challenge=BJdPJfzXfRo95jc1mQEK_14pf0aKvFUo6i1M1be_uYs&code_challenge_method=S256&response_mode=form_post&nonce=638206410773853942.NzE1YWM1YjYtMzdkNC00NmJkLWJhYmQtYjg2ZTAyMjUzZDlmNGNmZThlMDAtYzg1Ny00MWU1LWI1Y2UtMzAxM2M0MGI3ZTdi&client_info=1&x-client-brkrver=IDWeb.2.7.0.0&state=CfDJ8IUfchP7cbZDoiDUsssMwSPjFXqXISqHsjbDSBL0kVIYNelXDLmSgBSJvGVeNxxHIE44wNc1eF4HLwonAHnFTMiTjL4m1c-8UNrrP0V7JMJrwX67RlSKYjrmjxD5b9d4hYKNbV_ksMuN_fsadfZ2asxVLUuNmcDrmEx6nHNGoHg5dur7bPqwzwD-6qQ_Vu-e-VFcx4C-HnPDTs7uC1VC0NHKORWUzm0MgvHn7maS1fI_QznzOo8qxNjWDd7-y91CRpNItekV4epYZHoUctQDmdmZ0S9yd4CU4zhjznwxPHqyuMuvYR5qNdufSt5zLw4oCHwNA4koVypPoy046m_BD4m4xLPuAsIhKz3k3Tr1kQtu&x-client-SKU=ID_NET6_0&x-client-ver=6.27.0.0,,
temp-tracking.app.sbb.ch,,503,2503,temp-tracking.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,temp-tracking.app.sbb.ch,443,https://temp-tracking.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
tepas.sbb.ch,SBB Login - tepas.sbb.ch,200,3813,tepas.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T08:54:36Z,2024-03-13T08:54:36Z,"CN=tepas.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",tepas.sbb.ch,tepastest.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,8656cedbbf9811e7578858902587cab2,d6b51be0bd0a0241a2191a02682cd8041df718b0c0de2f1401364be3de86eedd,,ctls,tepas.sbb.ch,443,https://tepas.sbb.ch:443,https,text/html,GET,193.203.121.148,/,1389190402,193.203.121.148,199,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://tepas.sbb.ch/authiam/login?roleattr=adl&Location=https%3A%2F%2Ftepas%2Esbb%2Ech%2Ftepas%2F,,
tepastest.sbb.ch,SBB Login - tepastest.sbb.ch,200,3622,tepastest.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T08:54:36Z,2024-03-13T08:54:36Z,"CN=tepas.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",tepas.sbb.ch,tepastest.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,8656cedbbf9811e7578858902587cab2,d6b51be0bd0a0241a2191a02682cd8041df718b0c0de2f1401364be3de86eedd,,ctls,tepastest.sbb.ch,443,https://tepastest.sbb.ch:443,https,text/html,GET,193.203.121.22,/,517782862,193.203.121.22,198,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://tepastest.sbb.ch/authiam/login?roleattr=adl&Location=https%3A%2F%2Ftepastest%2Esbb%2Ech%2Ftepas%2F,,
test-000error.sbb.ch,Error 503 - SBBCH,200,13220,test-000error.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T08:47:35Z,2023-08-09T08:47:35Z,"CN=www.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",www.sbb.ch,sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,614a3b337a1a627a33ec96c5cf868ef6,37ac2a275b132a52dbb3a1e5e8416079d85765ac6c8d959de84b8ea906c697d9,,ctls,test-000error.sbb.ch,443,https://test-000error.sbb.ch:443,https,text/html,GET,193.203.120.6,/,-512936599,193.203.120.6,322,False,Apache,Varnish,,Schweizerische Bundesbahnen SBB,,,,https://test-000error.sbb.ch/error_page_default/index.html,,
test-bimchange.sbb.ch,Informationen zu BIM in der Schweiz | BIMCHange,200,66154,test-bimchange.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-31T12:45:02Z,2024-01-31T12:45:02Z,"CN=bimchange.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",bimchange.sbb.ch,dev-bimchange.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,de478220f31362955d1e2739bbd10ef7,3a8440b347451d9aeb58fd8c61e4a197f3b8ca8e7fb3e54d81859b6037db7293,,ctls,test-bimchange.sbb.ch,443,https://test-bimchange.sbb.ch:443,https,text/html,GET,193.203.120.1,/,-491310996,193.203.120.1,1460,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
test-business.sbb.ch,SBB Geschäftskunden: Ihr Business-Partner | SBB Geschäftskunden,200,188797,test-business.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-03T06:00:31Z,2024-04-03T06:00:31Z,"CN=business.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",business.sbb.ch,dev-business.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,b0f5b88ae51e2e2f53083da2115decca,969a39b44ec8ea76d157f36dbe45de341140d9c6e0d992722e90f503e24632c1,,ctls,test-business.sbb.ch,443,https://test-business.sbb.ch:443,https,text/html,GET,193.203.120.32,/,-491310996,193.203.120.32,2899,False,Apache,Varnish,,Schweizerische Bundesbahnen SBB,,,,,,
test-citrix.sbb.ch,Citrix Gateway,200,2808,test-citrix.sbb.ch,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-11-07T14:20:14Z,2023-11-07T14:20:14Z,"CN=citrix.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",citrix.sbb.ch,bn-netscalermas-01.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,9d4ce15db27b656dfd0345a7ecf3fc41,486be16a71e5d0d9a2b0f4945edefa7582a42023f5a67718149b9950fa555c79,,ctls,test-citrix.sbb.ch,443,https://test-citrix.sbb.ch:443,https,text/html,GET,91.230.141.151,/,12023395,91.230.141.151,63,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://test-citrix.sbb.ch/vpn/index.html,,
test-company.sbb.ch,SBB Unternehmen | SBB,200,193841,test-company.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-08T10:22:29Z,2023-12-08T10:22:29Z,"CN=company.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",company.sbb.ch,test-company.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,e8654746f8b3c7425af452833689fe9b,04280929bc7b97b9ea6b52ea046992b2cc0eed653865533777c971a627b1b04e,,ctls,test-company.sbb.ch,443,https://test-company.sbb.ch:443,https,text/html,GET,193.203.120.14,/,-491310996,193.203.120.14,3376,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
test-koserv.sbb.ch,404 Not Found,404,713,test-koserv.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-21T08:35:29Z,2023-07-21T08:35:29Z,"CN=koserv.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",koserv.sbb.ch,int-koserv.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,8a9b2e4284273536703ca4b3e2bd8cec,18ac2f51e8d07f19846e915ed85917896f1107f7ec53446617678698fd78321f,,ctls,test-koserv.sbb.ch,443,https://test-koserv.sbb.ch:443,https,text/html,GET,193.203.121.45,/,-1395988611,193.203.121.45,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,https://test-koserv.sbb.ch/koserv/,,
test-orig-beta.sbb.ch,404 Not Found,404,713,test-orig-beta.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-28T12:56:20Z,2024-02-28T12:56:20Z,"CN=orig-beta.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",orig-beta.sbb.ch,beta.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,d4759ad5b1ca83df26f13d7a91bf4f29,c65c4bdf3171593de3bea3d3f459de9f9ab78e4ee32982c51f35438a7df4fb94,,ctls,test-orig-beta.sbb.ch,443,https://test-orig-beta.sbb.ch:443,https,text/html,GET,193.203.120.14,/,-1992670212,193.203.120.14,20,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
test-resources.swisspass.ch,SwissPass,404,11549,test-resources.swisspass.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T12:49:36Z,2024-05-02T12:49:36Z,"CN=resources.swisspass.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",resources.swisspass.ch,dev-resources.swisspass.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,c3fd4f416f646bb6bdebeda8f9a65661,da9957817f92410065ac966d83f5280bdc97a677efd85af6fa414520657daf98,,ctls,test-resources.swisspass.ch,443,https://test-resources.swisspass.ch:443,https,text/html,GET,193.203.121.42,/,1271837387,193.203.121.42,213,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,,,
test-ssovpn.sbb.ch,NetScaler AAA,200,42775,test-ssovpn.sbb.ch,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-08-23T05:12:26Z,2023-08-23T05:12:26Z,"CN=ssovpn.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",ssovpn.sbb.ch,test-ssovpn.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,53b6160ce9e08ab342e9df1c30fde459,367897cb1558001baf80d4a194616f22b07a4ec40a316b4ee33dd7686878d73d,,ctls,test-ssovpn.sbb.ch,443,https://test-ssovpn.sbb.ch:443,https,text/html,GET,91.230.141.154,/,12023395,91.230.141.154,721,False,Apache,Apache,,Schweizerische Bundesbahnen SBB,,,,https://test-ssovpn.sbb.ch/logon/LogonPoint/tmindex.html,,
test-taf.sbb.ch,Alles für Ihre Mobilität | SBB,200,217517,test-taf.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T08:47:35Z,2023-08-09T08:47:35Z,"CN=www.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",www.sbb.ch,sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,614a3b337a1a627a33ec96c5cf868ef6,37ac2a275b132a52dbb3a1e5e8416079d85765ac6c8d959de84b8ea906c697d9,,ctls,test-taf.sbb.ch,443,https://test-taf.sbb.ch:443,https,text/html,GET,193.203.120.15,/,1383391489,193.203.120.15,3423,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,,,
test-vpn.sbb.ch,Citrix Gateway,200,2473,test-vpn.sbb.ch,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-07T14:20:14Z,2023-11-07T14:20:14Z,"CN=citrix.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",citrix.sbb.ch,bn-netscalermas-01.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,9d4ce15db27b656dfd0345a7ecf3fc41,486be16a71e5d0d9a2b0f4945edefa7582a42023f5a67718149b9950fa555c79,,ctls,test-vpn.sbb.ch,443,https://test-vpn.sbb.ch:443,https,text/html,GET,91.230.141.149,/,12023395,91.230.141.149,58,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://test-vpn.sbb.ch/epa/epa.html,,
test-www.sbb.ch,Das Online-Portal der SBB für Zug und ÖV | SBB,200,299393,test-www.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T08:47:35Z,2023-08-09T08:47:35Z,"CN=www.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",www.sbb.ch,sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,614a3b337a1a627a33ec96c5cf868ef6,37ac2a275b132a52dbb3a1e5e8416079d85765ac6c8d959de84b8ea906c697d9,,ctls,test-www.sbb.ch,443,https://test-www.sbb.ch:443,https,text/html,GET,194.150.245.118,/,-491310996,2a00:4bc0:404:3112::14,4665,False,Apache,Varnish,,Schweizerische Bundesbahnen SBB,,,,https://test-www.sbb.ch/de,,
test.app.sbb.ch,,503,2503,test.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,test.app.sbb.ch,443,https://test.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
test1.event.sbb.ch,Musterevent,200,30880,test1.event.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T20:44:35Z,2023-07-22T20:44:34Z,CN=test1.event.sbb.ch,test1.event.sbb.ch,test1.event.sbb.ch,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,56147cb9f6a469937ceecb53ee350453,3d6b53445cd08cde3d19e7a8b2c366dff13620b5c30363fbc667eb3054e8112d,,ctls,test1.event.sbb.ch,443,https://test1.event.sbb.ch:443,https,text/html,GET,34.65.78.110,/,-1840324437,34.65.78.110,240,False,,,,,google,True,,,,
test51.app.sbb.ch,,503,2503,test51.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,test51.app.sbb.ch,443,https://test51.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
tip2-int.sbb.ch,SBB Login - tip2-int.sbb.ch,200,3819,tip2-int.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-16T12:51:58Z,2023-08-16T12:51:58Z,"CN=tip2.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",tip2.sbb.ch,tip2-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,740a54f9e3beb54db881c58cc705b8d5,04e76829ec9cd4574d268c91193f0813751f2a7145f02fc15402e48d3a17c42b,,ctls,tip2-int.sbb.ch,443,https://tip2-int.sbb.ch:443,https,text/html,GET,194.150.244.197,/,679767780,194.150.244.197,199,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://tip2-int.sbb.ch/authiam/login?roleattr=adl&Location=https%3A%2F%2Ftip2%2Dint%2Esbb%2Ech%2F,,
tip2-test.sbb.ch,SBB Login - tip2-test.sbb.ch,200,3622,tip2-test.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-16T12:51:58Z,2023-08-16T12:51:58Z,"CN=tip2.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",tip2.sbb.ch,tip2-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,740a54f9e3beb54db881c58cc705b8d5,04e76829ec9cd4574d268c91193f0813751f2a7145f02fc15402e48d3a17c42b,,ctls,tip2-test.sbb.ch,443,https://tip2-test.sbb.ch:443,https,text/html,GET,194.150.244.164,/,-1265773022,194.150.244.164,198,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://tip2-test.sbb.ch/authiam/login?roleattr=adl&Location=https%3A%2F%2Ftip2%2Dtest%2Esbb%2Ech%2F,,
tip2.sbb.ch,SBB Login - tip2.sbb.ch,200,3811,tip2.sbb.ch,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-16T12:51:58Z,2023-08-16T12:51:58Z,"CN=tip2.sbb.ch, O=Schweizerische Bundesbahnen SBB, L=Bern, ST=Bern, C=CH",tip2.sbb.ch,tip2-int.sbb.ch,"CN=SwissSign RSA TLS OV ICA 2021 - 1, O=SwissSign AG, C=CH",SwissSign RSA TLS OV ICA 2021 - 1,SwissSign AG,740a54f9e3beb54db881c58cc705b8d5,04e76829ec9cd4574d268c91193f0813751f2a7145f02fc15402e48d3a17c42b,,ctls,tip2.sbb.ch,443,https://tip2.sbb.ch:443,https,text/html,GET,194.150.244.132,/,-8809176,194.150.244.132,199,False,Apache,HSTS,,Schweizerische Bundesbahnen SBB,,,,https://tip2.sbb.ch/authiam/login?roleattr=adl&Location=https%3A%2F%2Ftip2%2Esbb%2Ech%2F,,
tms-int.app.sbb.ch,,503,2503,tms-int.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,tms-int.app.sbb.ch,443,https://tms-int.app.sbb.ch:443,https,text/html,GET,18.157.236.64,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
tms-test.sbb.ch,,200,740,tms-test.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-06-21T23:59:59Z,CN=tms-test.sbb.ch,tms-test.sbb.ch,tms-test.sbb.ch,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,db81b35c1f51ec36e20c6120f0ded983,f469f3f3a33d1fda190b410171f86376f3f21262281c04c5cf4e9ff6330cc178,,ctls,tms-test.sbb.ch,443,https://tms-test.sbb.ch:443,https,text/html,GET,18.157.236.64,/,2053294551,18.184.80.90,14,False,nginx/1.20.1,Nginx:1.20.1,,,,,,,login.microsoftonline.com,
topkundenanlass-im.event.sbb.ch,Topkundenanlass SBB Immobilien,200,42912,topkundenanlass-im.event.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T22:33:52Z,2023-07-22T22:33:51Z,CN=topkundenanlass-im.event.sbb.ch,topkundenanlass-im.event.sbb.ch,topkundenanlass-im.event.sbb.ch,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,685e760c62bf6f7dea8a76df683b98b1,9e9bbc43b88ab791bc99f394748eff498ae74e6f1bf5ad93cffb79336395c29c,,ctls,topkundenanlass-im.event.sbb.ch,443,https://topkundenanlass-im.event.sbb.ch:443,https,text/html,GET,34.65.78.110,/,-1840324437,34.65.78.110,212,False,,,,,google,True,,,,
tor10-37-pda.dev-beta.sbb.ch,,401,,tor10-37-pda.dev-beta.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=dev-beta.sbb.ch,dev-beta.sbb.ch,graphql.dev-beta.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,eb8bf3499926cf1d80bd0c139bcd0b03,34392f8868cf6559c7d9bc057c4c79c931d5b2166cd7334083af559176bedb9e,True,ctls,tor10-37-pda.dev-beta.sbb.ch,443,https://tor10-37-pda.dev-beta.sbb.ch:443,https,,GET,143.204.231.81,/,-1840324437,143.204.231.23,1,False,none,HSTS,,,cloudfront,True,,,,
tor195-363-pdb.app.sbb.ch,,503,2503,tor195-363-pdb.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,tor195-363-pdb.app.sbb.ch,443,https://tor195-363-pdb.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.157.236.64,94,False,,,,,,,,,,
tor208-pdb.app.sbb.ch,,503,2503,tor208-pdb.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,tor208-pdb.app.sbb.ch,443,https://tor208-pdb.app.sbb.ch:443,https,text/html,GET,3.124.169.12,/,1539244717,18.184.80.90,94,False,,,,,,,,,,
tor232-213-pda.app.sbb.ch,,503,2503,tor232-213-pda.app.sbb.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-18T23:59:59Z,CN=*.app.sbb.ch,*.app.sbb.ch,*.test.app.sbb.ch,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b67678f759d4e84707bb30658fe59a0,e1e3a647bd8979e477bcd46b33614f15c0840e3d2c287a443256b4cadedcc137,True,ctls,tor232-213-pda.app.sbb.ch,443,https://tor232-213-pda.app.sbb.ch:443,https,text/html,GET,18.184.80.90,/,1539244717,3.124.169.12,94,False,,,,,,,,,,
