new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,mx,aaaa,ns,txt,caa,ptr
,faoapps.fas.harvard.edu,"3.233.14.6, 34.225.92.41, 34.203.184.132","faoapps-container.ats.cloud.huit.harvard.edu, student-services-prod-pub-alb-1874446104.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,faoexit.fas.harvard.edu,"3.233.14.6, 34.225.92.41, 34.203.184.132","faoapps-container.ats.cloud.huit.harvard.edu, student-services-prod-pub-alb-1874446104.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,
,fap.fas.harvard.edu,"2.19.205.11, 2.19.204.234","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,far.dev.fas.harvard.edu,"54.243.26.245, 3.221.141.221, 34.193.158.162","far-container.dev.ats.cloud.huit.harvard.edu, student-services-dev-def-alb-1074049477.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,far.stage.fas.harvard.edu,"3.217.55.183, 44.198.150.51, 3.211.74.160","far-container.stage.ats.cloud.huit.harvard.edu, student-services-stage-pub-alb-705677948.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,far.tch.harvard.edu,10.1.102.36,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.1.102.36,NOERROR,,,,,,,,
,far.test.fas.harvard.edu,"54.85.38.165, 3.228.68.74, 54.173.7.2","far-container.test.ats.cloud.huit.harvard.edu, student-services-test-def-alb-318105322.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,faraday.harvard.edu,128.103.93.109,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fas-it.fas.harvard.edu,"34.205.151.123, 34.231.17.245",hwp-redirect-lb-2143379933.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fas-redirect-prod.ats.cloud.huit.harvard.edu,,,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fas-www.harvard.edu,"52.202.246.166, 3.215.150.64","www.fas.harvard.edu, www.fas.harvard.edu.c14440.campuspress.com, cloudflare-resolve-to.c14440.campuspress.com, harvard.us-east-1.lb.campuspress.com, produ-loadb-uqhly5yu8f4z-a3663446a8cdb9c0.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fas.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fas.my.harvard.edu,140.247.34.67,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fasmail.harvard.edu,168.75.208.234,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com",,"a16-64.akam.net, a7-65.akam.net, a1-171.akam.net, a6-66.akam.net, a10-66.akam.net, a11-67.akam.net","ms=ms50553096, E1Q/Uqw+ESLFzUfiYPbjSO+4g3xux+rG6Ess9nrwHYDXZSaVihaCcmnbi4hcAaWbENXG0/O1HROqu7VPFJG8+w==, v=spf1 redirect=_spf.harvard.edu",,
,fasmailhybrid.harvard.edu,168.75.208.240,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fasmigration.college.harvard.edu,130.211.78.130,"whitelabel.shuttlecloud.com, yeoldeportals.shuttlecloud.com","ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,True,google,,,,,,
,fastcat.dev.faoapps.fas.harvard.edu,34.193.158.162,"fastcat-container.dev.ats.cloud.huit.harvard.edu, student-services-dev-def-alb-1074049477.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fastcat.faoapps.fas.harvard.edu,"10.137.146.189, 10.137.147.113, 10.137.146.29","fastcat-container.ats.cloud.huit.harvard.edu, internal-student-services-prod-int-alb-1829042754.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",True,"10.137.146.189, 10.137.147.113, 10.137.146.29",NOERROR,,,,,,,,
,fastcat.test.faoapps.fas.harvard.edu,"3.228.68.74, 54.173.7.2, 54.85.38.165","fastcat-container.test.ats.cloud.huit.harvard.edu, student-services-test-def-alb-318105322.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fastest.fas.harvard.edu,206.191.186.90,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fathom.mgh.harvard.edu,132.183.212.59,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,fats.bwh.harvard.edu,134.174.54.27,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,faun.rc.fas.harvard.edu,140.247.151.131,"webgeneric.rc.fas.harvard.edu, webgeneric-sum-lb-vip.rc.fas.harvard.edu","iliaddns.rc.fas.harvard.edu, rchelp.fas.harvard.edu",,,NOERROR,,,,,,,,
,faye.bwh.harvard.edu,134.174.81.156,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,fc.cfa.harvard.edu,131.142.47.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fcoi.dev.fas.harvard.edu,140.247.34.38,departments.dev.fas.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fds.lib.harvard.edu,,mps-redir-prod.hz.lib.harvard.edu,"ns-1744.awsdns-26.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,features.harvard.edu,"52.87.67.209, 52.87.36.185",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,feddev.pin.harvard.edu,128.103.69.231,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,federation.hmc.harvard.edu,47.19.203.152,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,feedback.lib.harvard.edu,,feedback-prod.hz.lib.harvard.edu,"ns-1744.awsdns-26.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fellini.harvard.edu,134.174.190.54,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,sdac.harvard.edu,,,,,
,fermat.dfci.harvard.edu,155.52.47.46,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,fermat.mgh.harvard.edu,132.183.234.135,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,ferret.cfa.harvard.edu,131.142.42.209,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,feynman.harvard.edu,140.247.123.226,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,physics.harvard.edu,,,,,
,fhir.ppm.aws.dbmi-dev.hms.harvard.edu,"10.0.0.114, 10.0.0.198",internal-ppm-cluster-internal-alb-219330100.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",True,"10.0.0.114, 10.0.0.198",NOERROR,,,,,,,,
,fhir.ppm.aws.dbmi.hms.harvard.edu,"10.0.0.99, 10.0.0.226",internal-ppm-cluster-internal-alb-366201509.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",True,"10.0.0.99, 10.0.0.226",NOERROR,,,,,,,,
,fib.harvard.edu,128.103.96.134,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fido.cfa.harvard.edu,131.142.52.105,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fido.harvard.edu,128.103.190.82,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fido.mgh.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,fields.cfa.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fifa.fas.harvard.edu,"34.197.33.220, 54.210.95.77, 34.206.164.57",ords-adm-new-lb-pub-prod.ats.cloud.huit.harvard.edu,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fifa.mgh.harvard.edu,132.183.220.17,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,fifi.mgh.harvard.edu,132.183.247.155,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,figaro.med.harvard.edu,134.174.144.4,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,mail.hcp.med.harvard.edu,,,,,
,filedrop.nmr.mgh.harvard.edu,132.183.1.40,gate.nmr.mgh.harvard.edu,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,filemaker.dfci.harvard.edu,155.52.219.210,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,files-internal.fphs2.harvard.edu,34.206.35.96,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,files.dbmi.hms.harvard.edu,"34.205.165.115, 3.213.142.21","files.aws.dbmi.hms.harvard.edu, dbmisvc-prod-cluster-alb-1286656713.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,files.hmc.harvard.edu,47.19.203.142,files.az.hmc.harvard.edu,,,,NOERROR,,,,,,,,
,files.ppm.aws.dbmi-dev.hms.harvard.edu,"52.73.93.243, 52.72.202.118",ppm-cluster-alb-1166711343.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,files.ppm.aws.dbmi.hms.harvard.edu,"54.235.179.114, 52.201.180.219",ppm-cluster-alb-1574520649.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fileservice.aws.dbmi-dev.hms.harvard.edu,"3.221.4.158, 44.212.151.162",dbmisvc-dev-cluster-alb-1322034088.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fileshare.harvard.edu,"34.231.17.245, 34.205.151.123",hwp-redirect-lb-2143379933.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,filestore.fphs2.harvard.edu,172.31.21.15,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",True,172.31.21.15,NOERROR,,,,,,,,
,filetransfer.sph.harvard.edu,134.174.190.172,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,filr.sph.harvard.edu,45.60.34.143,wbv99of.impervadns.net,"ns1.impervadns.net, hostmaster.incapsula.com",,,NOERROR,True,incapsula,,,,,,
,fin.hks.harvard.edu,20.75.233.62,"redirect.hks.harvard.edu, redirect.hks.azure.huit.harvard.edu","ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",,,NOERROR,,,,,,,,
,finaid.college.harvard.edu,34.198.122.35,cluster.technolutions.net,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,google-site-verification=afsuE56DWfJTxJl5HJOlMlo0EuzSLoi1aZFMBAxaKys,letsencrypt.org,
,finaid.gsd.harvard.edu,"3.226.28.74, 34.225.71.18",finaid-lb-public-prod.gsd.cloud.huit.harvard.edu,"ns-389.awsdns-48.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,finaid.gse.harvard.edu,"92.122.101.34, 92.122.101.57","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,finance.gse.harvard.edu,"185.225.250.32, 185.225.250.57","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,finance.hms.harvard.edu,23.185.0.4,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,"2620:12a:8001::4, 2620:12a:8000::4",,,,
,finance.mcb.harvard.edu,"23.62.230.41, 23.62.230.51","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,finapps-int.huit.harvard.edu,,ofpi-lb-pub-int.int.finapps.ats.cloud.huit.harvard.edu,,,,NOERROR,,,,,,,,
,finder.stage.ats.cloud.huit.harvard.edu,"3.94.147.120, 54.236.218.212, 50.19.170.25",,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,finger.wjh.harvard.edu,,wjh.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com",,"a10-66.akam.net, a16-64.akam.net, a7-65.akam.net, a11-67.akam.net, a6-66.akam.net, a1-171.akam.net","v=spf1 redirect=_spf.harvard.edu, ms=ms15445965, chiGGc69PUNMYvfUkAeBOE5q4rpnZIyfIdjZboOovW9n+hfL23/jSX4Jr5Cd+YmKFmhMigwuA/gMzMNlSYDMhA==",,
,finprxdev.tch.harvard.edu,10.36.141.86,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.141.86,NOERROR,,,,,,,,
,finprxprd.tch.harvard.edu,10.36.171.94,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.171.94,NOERROR,,,,,,,,
,finreport.fas.harvard.edu,"54.88.111.205, 54.237.207.92, 3.216.5.236",ivyords-prod-app-elb-2119910298.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,finreport.stg.fas.harvard.edu,"10.138.210.205, 10.138.209.241, 10.138.210.121",internal-ivyords-dev-app-elb-526850060.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",True,"10.138.210.205, 10.138.209.241, 10.138.210.121",NOERROR,,,,,,,,
,firefly.cfa.harvard.edu,131.142.156.23,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,firemail.harvard.edu,128.103.69.196,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,firerelay.harvard.edu,128.103.249.20,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fishelllab.hms.harvard.edu,"198.185.159.145, 198.185.159.144, 198.49.23.144, 198.49.23.145",ext-cust.squarespace.com,"dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,,,,,,,,
,fisheye.cfa.harvard.edu,131.142.216.76,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fisheye.huit.harvard.edu,"18.205.209.207, 3.222.15.200",fisheye-prod.prod.cloud.huit.harvard.edu,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fisheye.stage.huit.harvard.edu,34.231.207.67,fisheye-stage.stage.cloud.huit.harvard.edu,"ns-1956.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fisheye.tch.harvard.edu,10.20.51.151,customapplogsn1.tch.harvard.edu,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.20.51.151,NOERROR,,,,,,,,
,flamingo.hms.harvard.edu,134.174.149.39,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,flamingo.med.harvard.edu,,,"edns1.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,flash.apophenia.wjh.harvard.edu,140.247.95.197,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,flash.dce.harvard.edu,34.204.104.26,"cm.dce.harvard.edu, cm-elb-404df35a9fc89f75.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,flashalert.dfci.harvard.edu,155.52.218.148,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,flashcards.fas.harvard.edu,,flashcards.fas.harvard.edu.herokudns.com,"dns1.p05.nsone.net, hostmaster.nsone.net",,,NOERROR,,,,,,,,
,flex.med.harvard.edu,134.174.159.103,dmzlb-vip.rc.hms.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,flipper.mgh.harvard.edu,132.183.146.75,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,flora.cfa.harvard.edu,131.142.192.128,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,flower.mgh.harvard.edu,132.183.142.252,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,flutie.law.harvard.edu,128.103.64.79,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fly.med.harvard.edu,134.174.159.103,dmzlb-vip.rc.hms.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,fmweb.medlab.harvard.edu,10.0.52.43,itwvmfmw01.medlab.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",True,10.0.52.43,NOERROR,,,,,,,,
,fmweb13.medlab.harvard.edu,10.0.52.43,itwvmfmw01.medlab.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",True,10.0.52.43,NOERROR,,,,,,,,
,fnndsc.childrens.harvard.edu,134.174.13.44,,"ndcnetnse1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
,fnndsc.tch.harvard.edu,10.36.142.137,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.142.137,NOERROR,,,,,,,,
,focus.hms.harvard.edu,134.174.145.119,itwwebh.med.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,focus.med.harvard.edu,134.174.145.119,itwwebh.med.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,foi.developingchild.harvard.edu,104.199.127.254,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,google,,,,,,
,foo.mgh.harvard.edu,155.52.206.38,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,foreman.law.harvard.edu,140.247.200.198,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,forge.abcd.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,forge.cfa.harvard.edu,131.142.8.86,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,forms.hms.harvard.edu,"3.216.236.145, 44.196.27.164, 52.206.25.61","harvardmed.tfaforms.net, ec-elb01.formassembly.com, ec-elbec-wg945jtfutnz-913366995.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,forms.laspau.harvard.edu,65.60.15.45,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,forms.trainingportal.harvard.edu,50.116.68.216,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fornax.tch.harvard.edu,10.17.12.234,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.17.12.234,NOERROR,,,,,,,,
,forum.rmf.harvard.edu,"54.208.112.213, 54.144.40.94",www.elabs13.com,"ns-652.awsdns-17.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,"mail1.elabs13.com, mail2.elabs13.com",,,"mailru-verification: de0ac81e6b3deaa4, v=spf1 ip4:74.116.232.0/21 a mx a:imap.uptilt.com -all, google-site-verification=xnUl5g26ejSeXuGyCW90nSY8QgJUvB__qS2yDfKVfKQ",,
,forums.hms.harvard.edu,134.174.150.16,orchestraweb.hms.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,fossil.harvard.edu,128.103.105.111,paleontology.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fossils.harvard.edu,128.103.105.111,paleontology.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fotac.gsd.harvard.edu,104.198.5.87,fotacgsd.wpengine.com,"jim.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,True,google,,,,,,
,found.fas.harvard.edu,"34.205.221.118, 52.72.20.174, 52.87.140.206",fas-redirect-lb-pub-prod.ats.cloud.huit.harvard.edu,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,found1.harvard.edu,128.103.236.12,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,foundation.cfa.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fox.dce.harvard.edu,140.247.196.249,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fox.harvard.edu,128.103.235.38,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,francesca.dfci.harvard.edu,155.52.37.161,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,frank.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,franklin.bwh.harvard.edu,172.27.104.46,,"ecorexns1.partners.org, domainadmin.partners.org",True,172.27.104.46,NOERROR,,,ichanning.bwh.harvard.edu,,,,,
,franklin.tch.harvard.edu,134.174.20.56,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
,freshman-forms.dev.fas.harvard.edu,10.138.146.150,freshman-forms.dev.ats.cloud.huit.harvard.edu,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",True,10.138.146.150,NOERROR,,,,,,,,
,freshmanseminars.college.harvard.edu,"34.205.151.123, 34.231.17.245",hwp-redirect-lb-2143379933.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,freshsem.cloud.huit.harvard.edu,"52.7.144.65, 52.21.105.125, 34.198.171.226",freshsem-lb-pub-prod.ats.cloud.huit.harvard.edu,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,freshsem.fas.harvard.edu,,"freshsem.cloud.huit.harvard.edu, freshsem-lb-pub-prod.ats.cloud.huit.harvard.edu","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,freshsem.stage.ats.cloud.huit.harvard.edu,"18.209.232.219, 107.23.99.229, 3.209.99.225",,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,freud.cfa.harvard.edu,131.142.190.135,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,frodo.cfa.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,frodo.mgh.harvard.edu,,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,mgbmx.partners.org,,,,,
,frops.fas.harvard.edu,"34.197.33.220, 54.210.95.77, 34.206.164.57",ords-adm-new-lb-pub-prod.ats.cloud.huit.harvard.edu,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,frops.stage.fas.harvard.edu,"44.197.1.195, 100.24.225.170, 67.202.59.211",ords-adm-new-lb-pub-stage.stage.ats.cloud.huit.harvard.edu,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,frost.cfa.harvard.edu,131.142.156.229,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fry.harvard.edu,128.103.64.50,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,fsawsdev.bidmc.harvard.edu,134.174.104.27,,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
,fsc.fas.harvard.edu,"107.21.157.63, 18.233.182.45, 3.234.122.111","filmstudycenter.fas.harvard.edu, filmstudycenter-lb-public-prod.fas.cloud.huit.harvard.edu","ns-948.awsdns-54.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,fsr.seas.harvard.edu,"2.16.238.28, 2.16.238.19","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,fss.finance.harvard.edu,"2.16.238.28, 2.16.238.19","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,fss.gse.harvard.edu,"23.32.238.203, 23.32.238.211","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
