input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_subject_org_,webserver,tls_wildcard_certificate,csp_domains_,final_url,tls_mismatched,tls_self_signed
connection.bentley.com,Home | Bentley | Infrastructure Engineering Software,200,355577,www.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T00:00:00Z,2024-06-14T23:59:59Z,"CN=www.bentley.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bentley.com,www.bentley.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e9bc84687e1440385455c792bb5f54b7,303109c9bc6711ba068b35ec440d8ccc2dee700dee11966b77b2ef562420f318,ctls,www.bentley.com,443,https://connection.bentley.com:443,https,text/html,GET,20.80.243.223,/,,20.80.243.223,WordPress,2983,False,,,"Cloudflare, Inc.",cloudflare,,https://wp-rocket.me/,https://www.bentley.com,,
construction-eus.bentley.com,SYNCHRO Control,200,24204,construction-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-06T13:48:32Z,2023-10-04T13:48:31Z,CN=construction.bentley.com,construction.bentley.com,infrastructurecloud.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6160be37513daf40aea4851fe0a8098e,b6f27c4d8735fd3347436f5c7da9f983cdc21a24a5bfeb58b6d14039b76a90c0,ctls,construction-eus.bentley.com,443,https://construction-eus.bentley.com:443,https,text/html,GET,20.49.104.14,/,674229149,20.49.104.14,Windows Server,33,False,azure,True,,Microsoft-IIS/10.0,,,,,
construction.bentley.com,SYNCHRO Control,200,24209,construction.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-06T13:54:36Z,2023-10-04T13:54:35Z,CN=construction.bentley.com,construction.bentley.com,infrastructurecloud.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d4676437d28d797d631776c637f3cec7,95dfb11596db1ed6b7f1b639c044b3acabe3f0db12db1f8124ea91e32bb875f4,ctls,construction.bentley.com,443,https://construction.bentley.com:443,https,text/html,GET,51.104.28.64,/,1523248285,51.104.28.64,Windows Server,33,False,azure,True,,Microsoft-IIS/10.0,,,,,
context.dev.bentley.com,Context,200,19737,context.dev.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-29T05:58:07Z,2023-08-27T05:58:06Z,CN=dev-enterprisesystems-grafana-eus.bentley.com,dev-enterprisesystems-grafana-eus.bentley.com,webnotification.dev.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0ce7dbea3b6db1cfdaaa483ab472ad89,6f5d0749e2a0214be2023c9c7a5646c215896fd53e56ed6c863f73a3ec7534fd,ctls,context.dev.bentley.com,443,https://context.dev.bentley.com:443,https,text/html,GET,52.147.223.21,/,-580909352,52.147.223.21,HSTS,341,False,azure,True,,,,,https://context.dev.bentley.com/swagger/index.html,,
coverletter-eus.pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,coverletter-eus.pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,2023-09-17T23:59:59Z,CN=coverletter-eus.pwdm.bentley.com,coverletter-eus.pwdm.bentley.com,coverletter-eus.pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",be85bb3bb948a1851f2bf8e0d725bdbe,d05f7674579e27690a1841d0b3ad9b44678c530b83151059894d4631589b5292,ctls,coverletter-eus.pwdm.bentley.com,443,https://coverletter-eus.pwdm.bentley.com:443,https,text/html,GET,40.87.70.95,/,-1840324437,40.87.70.95,,300,False,azure,True,,,,,,,
coverletter-eus.qa-pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,coverletter-eus.qa-pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-22T00:00:00Z,2024-01-22T23:59:59Z,CN=coverletter-eus.qa-pwdm.bentley.com,coverletter-eus.qa-pwdm.bentley.com,coverletter-eus.qa-pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",2ddeddaabc8bcc0403d21d2a3f82929d,faeabb7f7cf5bd6dd101974f41bd9c1e0743b190394e6593a6500e7b912aeb59,ctls,coverletter-eus.qa-pwdm.bentley.com,443,https://coverletter-eus.qa-pwdm.bentley.com:443,https,text/html,GET,40.114.68.21,/,-1840324437,40.114.68.21,,300,False,azure,True,,,,,,,
cp01-gateway.bentley.com,ComplyPro Gateway,200,44551,cp01-gateway.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a27e864e1f21f4d521e73a22dc56f29c,27d2fcb233c9ab3e6f95b7b232b8e9279d3d0a2ec5ca27c860607576d9b58d44,ctls,cp01-gateway.bentley.com,443,https://cp01-gateway.bentley.com:443,https,text/html,GET,69.4.12.9,/,12023395,69.4.12.9,HSTS,769,False,,,"Bentley Systems, Incorporated",,True,,https://cp01-gateway.bentley.com/logon/LogonPoint/tmindex.html,,
cp01-sso.bentley.com,ComplyPro Gateway,200,45163,cp01-sso.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a27e864e1f21f4d521e73a22dc56f29c,27d2fcb233c9ab3e6f95b7b232b8e9279d3d0a2ec5ca27c860607576d9b58d44,ctls,cp01-sso.bentley.com,443,https://cp01-sso.bentley.com:443,https,text/html,GET,217.147.67.20,/,,217.147.67.20,HSTS,767,False,,,"Bentley Systems, Incorporated",,True,,https://cp01-sso.bentley.com/logon/LogonPoint/tmindex.html,,
cp99-gateway.bentley.com,ComplyPro Gateway,200,45027,cp99-gateway.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a27e864e1f21f4d521e73a22dc56f29c,27d2fcb233c9ab3e6f95b7b232b8e9279d3d0a2ec5ca27c860607576d9b58d44,ctls,cp99-gateway.bentley.com,443,https://cp99-gateway.bentley.com:443,https,text/html,GET,62.254.148.251,/,12023395,62.254.148.251,HSTS,766,False,,,"Bentley Systems, Incorporated",,True,,https://cp99-gateway.bentley.com/logon/LogonPoint/tmindex.html,,
cs.bentley.com,,404,25,cs.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=*.bentley.com,*.bentley.com,www.bentley.cn,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0a05804e54b91c045b1215d7c3cd453a,3c5ecf67f8571716a353b20079aa8c1fe9937e2c481787bd6f9054f2b1ee94b1,ctls,cs.bentley.com,443,https://cs.bentley.com:443,https,text/html,GET,34.200.174.226,/,480409337,18.209.118.207,Nginx,2,False,,,,nginx,True,,,,
data.pendo-construction.bentley.com,pendo.io,200,2443,data.pendo-construction.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-03T23:27:38Z,2023-09-02T00:18:09Z,CN=data.pendo-construction.bentley.com,data.pendo-construction.bentley.com,data.pendo-construction.bentley.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,97a018e8ac32681f9bbfc717c7def5f7,af6bb60262aa1228f2587a05bc591e2f6a011a632f49a585a993d846580c9a86,ctls,data.pendo-construction.bentley.com,443,https://data.pendo-construction.bentley.com:443,https,text/html,GET,142.250.186.179,/,995409625,2a00:1450:4001:801::2013,Google Cloud CDN,1,False,,,,,,,,,
data.pendo-projectwise365.bentley.com,pendo.io,200,2443,data.pendo-projectwise365.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-08T01:33:37Z,2023-09-06T02:15:03Z,CN=data.pendo-projectwise365.bentley.com,data.pendo-projectwise365.bentley.com,data.pendo-projectwise365.bentley.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,0d962d0ebff0a3e049ed709795d8cea7,bc96c2f10f628c940ec1ed3ab5096437f4f84091ab7434adad4870ddfad8aea0,ctls,data.pendo-projectwise365.bentley.com,443,https://data.pendo-projectwise365.bentley.com:443,https,text/html,GET,142.250.184.211,/,995409625,2a00:1450:4001:828::2013,Google Cloud CDN,1,False,,,,,,,,,
dbmaintenance-eus.qa-pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,dbmaintenance-eus.qa-pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T00:00:00Z,2023-12-10T23:59:59Z,CN=dbmaintenance-eus.qa-pwdm.bentley.com,dbmaintenance-eus.qa-pwdm.bentley.com,dbmaintenance-eus.qa-pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",265c9088e2d425cd52305ea97d074753,c2eaba932c4a695662dbf757fb8718dc01cb930bdeafe61aa984781cd6ec88e9,ctls,dbmaintenance-eus.qa-pwdm.bentley.com,443,https://dbmaintenance-eus.qa-pwdm.bentley.com:443,https,text/html,GET,40.114.68.21,/,,40.114.68.21,,300,False,azure,True,,,,,,,
dbmaintenance-sea.pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,dbmaintenance-sea.pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T00:00:00Z,2024-01-01T23:59:59Z,CN=dbmaintenance-sea.pwdm.bentley.com,dbmaintenance-sea.pwdm.bentley.com,dbmaintenance-sea.pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",b374ad21ea6eaf4548beb2e42ec519fc,2a934a4cc7560aa103a31636ae7957fdf3b87c37a17466ebe747eb578364cf80,ctls,dbmaintenance-sea.pwdm.bentley.com,443,https://dbmaintenance-sea.pwdm.bentley.com:443,https,text/html,GET,137.116.128.188,/,,137.116.128.188,,300,False,azure,True,,,,,,,
dbmaintenance-uks.pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,dbmaintenance-uks.pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T00:00:00Z,2024-01-01T23:59:59Z,CN=dbmaintenance-uks.pwdm.bentley.com,dbmaintenance-uks.pwdm.bentley.com,dbmaintenance-uks.pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d2bab4e2b1601a1bb6db7d042fa11d22,b056d9913f3971f3597c0189727e5dfdadaf10a34921cec48e75476dcab72338,ctls,dbmaintenance-uks.pwdm.bentley.com,443,https://dbmaintenance-uks.pwdm.bentley.com:443,https,text/html,GET,51.143.191.44,/,-1840324437,51.143.191.44,,300,False,azure,True,,,,,,,
dbmaintenance-uks.qa-pwdm.bentley.com,Your Azure Function App is up and running.,200,150093,dbmaintenance-uks.qa-pwdm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T00:00:00Z,2023-12-10T23:59:59Z,CN=dbmaintenance-uks.qa-pwdm.bentley.com,dbmaintenance-uks.qa-pwdm.bentley.com,dbmaintenance-uks.qa-pwdm.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f2a95c0d1a1bd7517f80512db255905e,f62de0c92ac432d184489c29878dd2e5427378291ba255ce0fad9eff46a8bf0b,ctls,dbmaintenance-uks.qa-pwdm.bentley.com,443,https://dbmaintenance-uks.qa-pwdm.bentley.com:443,https,text/html,GET,51.140.59.233,/,-1840324437,51.140.59.233,,300,False,azure,True,,,,,,,
de.bentley.com,Start | Bentley | Infrastruktur-Engineering-Software,200,359569,de.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=*.bentley.com,*.bentley.com,www.bentley.cn,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0a05804e54b91c045b1215d7c3cd453a,3c5ecf67f8571716a353b20079aa8c1fe9937e2c481787bd6f9054f2b1ee94b1,ctls,de.bentley.com,443,https://de.bentley.com:443,https,text/html,GET,44.212.240.66,/,,34.200.174.226,WordPress,2976,False,,,,cloudflare,True,,,,
dev-aka.bentley.com,Home | Bentley | Infrastructure Engineering Software,200,355577,www.bentley.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T00:00:00Z,2024-06-14T23:59:59Z,"CN=www.bentley.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.bentley.com,www.bentley.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e9bc84687e1440385455c792bb5f54b7,303109c9bc6711ba068b35ec440d8ccc2dee700dee11966b77b2ef562420f318,ctls,www.bentley.com,443,https://dev-aka.bentley.com:443,https,text/html,GET,20.119.128.4,/,17665102,20.119.128.4,WordPress,2983,False,,,"Cloudflare, Inc.",cloudflare,,https://stats.g.doubleclick.net,https://www.bentley.com/,,
dev-api.bentley.com,,404,54,dev-api.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-17T16:19:20Z,2023-10-15T16:19:19Z,CN=dev-api.bentley.com,dev-api.bentley.com,dev-developer.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,035634258ab2a0a736fec910f7328a4f,0c6c70e9adce5921bf077c2b3345606e7cc9a32d5b81a806ef53f02baa830d48,ctls,dev-api.bentley.com,443,https://dev-api.bentley.com:443,https,application/json,GET,20.165.177.248,/,-1996117267,20.165.177.248,,1,False,,,,,,,,,
dev-autoupdatecdn.bentley.com,,400,351,dev-autoupdatecdn.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-19T00:00:00Z,2023-12-19T23:59:59Z,"CN=dev-autoupdatecdn.bentley.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",dev-autoupdatecdn.bentley.com,dev-autoupdatecdn.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c4a5aed92afdb6279fee10dad5b89113,8bb09539295e2de1e33eca0331de059ff4056309d792e5fcebd5b29cafbe8aa7,ctls,dev-autoupdatecdn.bentley.com,443,https://dev-autoupdatecdn.bentley.com:443,https,application/xml,GET,13.107.246.45,/,1311051405,2620:1ec:46::45,Azure Front Door,3,False,,,Microsoft Corporation,,,,,,
dev-connect-acs-ai.bentley.com,,404,103,dev-connect-acs-ai.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-15T06:08:06Z,2023-10-13T06:08:05Z,CN=dev-connect-acs-ai.bentley.com,dev-connect-acs-ai.bentley.com,dev-connect-acs-ai.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fc45d33b5666ef2b65744253e2e38919,4db2c55c7b76e64d04eefc480725e98ef7e6d365d34d33fa6226aebdf6c8c05d,ctls,dev-connect-acs-ai.bentley.com,443,https://dev-connect-acs-ai.bentley.com:443,https,text/html,GET,40.85.190.10,/,-20275242,40.85.190.10,HSTS,1,False,azure,True,,,,,,,
dev-connect-activescanscheduler.bentley.com,Sign in to your account,200,39800,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://dev-connect-activescanscheduler.bentley.com:443,https,text/html,GET,20.49.104.0,/,,20.49.104.0,HSTS,95,False,azure,True,Microsoft Corporation,,,,https://login.microsoftonline.com/067e9632-ea4c-4ed9-9e6d-e294956e284b/oauth2/authorize?response_type=code+id_token&redirect_uri=https%3A%2F%2Fdev-connect-activescanscheduler.bentley.com%2F.auth%2Flogin%2Faad%2Fcallback&client_id=c2250f1a-e4ee-46c7-937f-d78d47e5cf76&scope=openid+profile+email&response_mode=form_post&nonce=6cfcf2e0a1a5445e94e74152e9292403_20230724023137&state=redir%3D%252F,,
dev-connect-agencyinspectiondatatools.bentley.com,Your Azure Function App is up and running.,200,150093,dev-connect-agencyinspectiondatatools.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-26T12:31:25Z,2023-09-24T12:31:24Z,CN=dev-connect-agencyinspectiondatatools.bentley.com,dev-connect-agencyinspectiondatatools.bentley.com,dev-connect-agencyinspectiondatatools.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0ed33c7d8ffbcc4230537c774ca64146,b5dc892feeb6187396637a5478540bed7e49598bc9624934156225af067e1f7c,ctls,dev-connect-agencyinspectiondatatools.bentley.com,443,https://dev-connect-agencyinspectiondatatools.bentley.com:443,https,text/html,GET,20.49.104.22,/,-1840324437,20.49.104.22,,300,False,azure,True,,,,,,,
dev-connect-agencyinspectionweb.bentley.com,Agency Inspection Web,200,4792,dev-connect-agencyinspectionweb.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T15:31:04Z,2023-09-28T15:31:03Z,CN=dev-connect-agencyinspectionweb.bentley.com,dev-connect-agencyinspectionweb.bentley.com,dev-connect-agencyinspectionweb.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,dda38a0a478715402b14fce6ee2c3340,305bc23d3e4aa58efc3340ad95fad5b96ca7e4c0ca324b6c582a63a5fb873252,ctls,dev-connect-agencyinspectionweb.bentley.com,443,https://dev-connect-agencyinspectionweb.bentley.com:443,https,text/html,GET,20.49.104.22,/,-2009722838,20.49.104.22,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
dev-connect-agencyinspectionwsg.bentley.com,Field Inspection WSG,200,208,dev-connect-agencyinspectionwsg.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-06T13:17:30Z,2023-10-04T13:17:29Z,CN=dev-connect-agencyinspectionwsg.bentley.com,dev-connect-agencyinspectionwsg.bentley.com,dev-connect-agencyinspectionwsg.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,423327060e5fd754e25e35019ddeac39,4b155fdb4ef823297eeb35cce98e3ecac8999164df95bcf379a6da9734ce748e,ctls,dev-connect-agencyinspectionwsg.bentley.com,443,https://dev-connect-agencyinspectionwsg.bentley.com:443,https,text/html,GET,20.49.104.22,/,-1840324437,20.49.104.22,Windows Server,11,False,azure,True,,Microsoft-IIS/10.0,,,,,
dev-connect-agreementservicewebapp.bentley.com,,200,312,dev-connect-agreementservicewebapp.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T05:02:18Z,2023-09-08T05:02:17Z,CN=dev-connect-agreementservicewebapp.bentley.com,dev-connect-agreementservicewebapp.bentley.com,dev-connect-agreementservicewebapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,11e915b3fa54eee5f89648fb3c022895,140834b00f881ec995ec7543eae56658d1a1398da3e0249667cb97b7b9c7dea9,ctls,dev-connect-agreementservicewebapp.bentley.com,443,https://dev-connect-agreementservicewebapp.bentley.com:443,https,text/html,GET,40.85.190.10,/,1772087922,40.85.190.10,Windows Server,11,False,azure,True,,Microsoft-IIS/10.0,,,,,
dev-connect-appseccontrolsservice.bentley.com,,404,,dev-connect-appseccontrolsservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-13T13:59:08Z,2023-10-11T13:59:07Z,CN=dev-connect-appseccontrolsservice.bentley.com,dev-connect-appseccontrolsservice.bentley.com,dev-connect-appseccontrolsservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,370408e1e0e96c833f4ef0f2bafb4a9e,1b26a75cac486b100f63d3d3bc6e8777f8a1cdd557e6c8473206225cbffe5026,ctls,dev-connect-appseccontrolsservice.bentley.com,443,https://dev-connect-appseccontrolsservice.bentley.com:443,https,,GET,40.85.190.10,/,-1840324437,40.85.190.10,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
dev-connect-audittrailfuncapp.bentley.com,Your Azure Function App is up and running.,200,150093,dev-connect-audittrailfuncapp.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-06T09:46:14Z,2023-09-04T09:46:13Z,CN=dev-connect-audittrailfuncapp.bentley.com,dev-connect-audittrailfuncapp.bentley.com,dev-connect-audittrailfuncapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c39748c50a3569bc621a4045f7e19e8,4bf95586a824e810dba0926c098e5aa035e3d4d2e091548ae4af5208734edde5,ctls,dev-connect-audittrailfuncapp.bentley.com,443,https://dev-connect-audittrailfuncapp.bentley.com:443,https,text/html,GET,40.87.70.95,/,-1840324437,40.87.70.95,,300,False,azure,True,,,,,,,
dev-connect-audittrailservice.bentley.com,,404,,dev-connect-audittrailservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-06T09:43:31Z,2023-09-04T09:43:30Z,CN=dev-connect-audittrailservice.bentley.com,dev-connect-audittrailservice.bentley.com,dev-connect-audittrailservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e1970072d797896860cc36d3335aba5b,a86a3e9b96f1eadfe03a724496827533c6746a7df091e86a4adde58f425b8fd7,ctls,dev-connect-audittrailservice.bentley.com,443,https://dev-connect-audittrailservice.bentley.com:443,https,,GET,40.87.70.95,/,-1840324437,40.87.70.95,Microsoft ASP.NET,1,False,azure,True,,Kestrel,,,,,
dev-connect-bdnportal.bentley.com,Home - Bentley Developer Network,200,45334,dev-connect-bdnportal.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2023-11-18T23:59:59Z,CN=dev-connect-bdnportal.bentley.com,dev-connect-bdnportal.bentley.com,dev-connect-bdnportal.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f11e5c456f7b98e0a2b4fec0eb9acc3d,ecd8d663e5d382cc97d7e01f133ad67e1195c59445c7f042e205ebba1ea91541,ctls,dev-connect-bdnportal.bentley.com,443,https://dev-connect-bdnportal.bentley.com:443,https,text/html,GET,40.85.190.10,/,673332116,40.85.190.10,jQuery,637,False,azure,True,,Microsoft-IIS/10.0,,,,,
dev-connect-bts-uks.bentley.com,,404,,dev-connect-bts-uks.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-10T07:29:28Z,2023-10-08T07:29:27Z,CN=dev-connect-bts.bentley.com,dev-connect-bts.bentley.com,dev-connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89cfe44b21c22c99e2405ea488c853e5,64f550180033f2691cd88b0255924f1232480007360692cbacb2d6f9c924d808,ctls,dev-connect-bts-uks.bentley.com,443,https://dev-connect-bts-uks.bentley.com:443,https,,GET,172.167.81.140,/,-1840324437,172.167.81.140,Windows Server,1,False,,,,Microsoft-IIS/10.0,,,,,
dev-connect-bts.bentley.com,,404,,dev-connect-bts.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-10T07:29:28Z,2023-10-08T07:29:27Z,CN=dev-connect-bts.bentley.com,dev-connect-bts.bentley.com,dev-connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89cfe44b21c22c99e2405ea488c853e5,64f550180033f2691cd88b0255924f1232480007360692cbacb2d6f9c924d808,ctls,dev-connect-bts.bentley.com,443,https://dev-connect-bts.bentley.com:443,https,,GET,172.167.81.140,/,-1840324437,172.167.81.140,Windows Server,1,False,,,,Microsoft-IIS/10.0,,,,,
dev-connect-ccadvisorcontent.bentley.com,,404,,dev-connect-ccadvisorcontent.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T05:01:48Z,2023-08-25T05:01:47Z,CN=dev-connect-ccadvisorcontent.bentley.com,dev-connect-ccadvisorcontent.bentley.com,dev-connect-ccadvisorcontent.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c15719e5a87b373f723f6e3dc43e18ef,2630bd0cdc5ddd57982643d820a5f3ad927f39ae4ffe72d28cab39244437607f,ctls,dev-connect-ccadvisorcontent.bentley.com,443,https://dev-connect-ccadvisorcontent.bentley.com:443,https,,GET,40.71.199.117,/,-1840324437,40.71.199.117,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
