new,host,a,soa,status_code,ns,aaaa,cname,mx,txt,caa,cdn,cdn-name,has_internal_ips,internal_ips
,globalgateway.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,govcentral.monster.com,"208.71.199.97, 208.71.193.234, 208.71.199.234","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns2.tmpw.net, ns3.tmpw.net, ns1.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com -all,,,,,
,graduate.monster.co.uk,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,graduate.monster.ie,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,greenland.monster.dk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,gslb.ash.monster.com,208.71.193.248,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,gslb.esc.monster.com,193.37.158.119,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,gslb.lon.monster.com,91.239.209.119,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,"gslb.nb.monster.com, gslb.ash.monster.com",,,,,,,,,
,gslb.nb.monster.com,208.71.199.248,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,gspe21.monster.no,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,gu.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hamilton.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jsearch.monster.com, redirector.gslb.monster.com",,,,,,,
,healthcare.aol.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,healthcare.aolca.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,healthcare.monster.co.uk,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,healthcare.monster.de,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,healthcare.monster.ie,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,healthcare.monster.it,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,healthcare.monsterboard.nl,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,help.english.aol.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,help.monster.ch,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,help.monster.co.uk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,help.monster.lu,208.71.199.71,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebc.gslb.monster.com,,,,,,,
,help.network.monster.fr,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,help.ru.washington.monster.com,208.71.197.60,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,,,,,,,,
,help.washington.monster.com,208.71.197.60,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,helpcandidate.monster.co.uk,"85.222.140.6, 85.222.140.10, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"helpcandidate.monster.co.uk.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,helpcandidates.monster.ie,"85.222.140.10, 85.222.140.6, 85.222.140.11","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"helpcandidates.monster.ie.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,helpcustomers.monster.ie,"85.222.140.10, 85.222.140.6, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"helpcustomers.monster.ie.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,hertz.monster.fr,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hi.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hilfe.monster.at,208.71.199.71,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebc.gslb.monster.com,,,,,,,
,hilfe.monster.ch,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,hilfe.monster.de,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,hiring.adjobfinder.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.all.gslb.monster.com,208.71.193.180,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiring.centralflorida.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.charleston.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.clasificados.gslb.monster.com,208.71.193.180,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiring.clasificados.monster.com,208.71.193.182,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.co.uk.gslb.monster.com,,,,,,,
,hiring.classifiedmarketplaceonline.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.cnhi.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.cullmantimes.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.dailyitem.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.dailyjournal.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.daltondailycitizen.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.elnuevodia.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hiring.emeraldcoastjobseast.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.emeraldcoastjobswest.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.en.monster.be,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.encjobfinder.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.enewscourier.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.fr.monster.be,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.gainesville.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.goupstate.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.greenfieldreporter.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.heraldtribune.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.houmatoday.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.insightglobal.monster.ca,,,NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.insightglobal.monster.com,208.71.193.162,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring.monster.com.gslb.monster.com,,,,,,,
,hiring.jobnoggin.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.jobsinyuma.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.kdminerjobs.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.kelly.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.limajobs.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,hiring.local-jobs.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.mainejobs.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.mgs.gslb.monster.com,208.71.193.172,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiring.mgs.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.monster.ca,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.monster.co.uk,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.monster.co.uk.gslb.monster.com,208.71.193.174,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiring.monster.com,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.monster.com.gslb.monster.com,208.71.199.162,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiring.monster.dk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.monster.ie,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.monsterboard.nl,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring2.all.gslb.monster.com,,,,,,,
,hiring.monsterpolska.pl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.northjersey.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.northofboston.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.ocala.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.ocjobfinder.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.ohio.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.oongawah.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.partnerats.monster.ca,208.71.193.182,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.co.uk.gslb.monster.com,,,,,,,
,hiring.partnerats.monster.co.uk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.partnerats.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.partnerats.monster.fr,208.71.193.177,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,partneratslogin.gslb.monster.com,,,,,,,
,hiring.partnerats.monsterboard.nl,208.71.193.177,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,partneratslogin.gslb.monster.com,,,,,,,
,hiring.pioneerlocal.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.post-trib.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.pressrepublican.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.rhi.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.ru.washington.monster.com,208.71.197.68,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,hiring.santafenewmexican.monster.com,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hiring.sfexaminer.monster.com,208.71.199.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.sierrajobfinder.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.springsjobs.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.staffmark.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.starclassifieds.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.starnewsonline.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.suburbanchicagonews.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.tampabay.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.tesla.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.the-dispatch.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.therepublic.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.timesdaily.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.timesleader.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.tribune-democrat.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.tuscaloosanews.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiring.unionrecorder.monster.com,208.71.193.183,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,sslhiring.monster.com.gslb.monster.com,,,,,,,
,hiring.youthopps.monster.com,208.71.193.162,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring.monster.com.gslb.monster.com,,,,,,,
,hiring2.all.gslb.monster.com,208.71.193.184,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,hiringpartnerats.monster.co.uk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hiringpartnerats.monster.de,208.71.193.177,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,partneratslogin.gslb.monster.com,,,,,,,
,hiringsolutions-prs.monster.com,208.71.193.162,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring.monster.com.gslb.monster.com,,,,,,,
,hiringsolutions-prs.monsterboard.nl,208.71.193.162,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,hiring.monster.com.gslb.monster.com,,,,,,,
,hjaelp.monster.dk,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hjelp.monster.no,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hjem.monster.dk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,home.monster.at,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,home.monster.be,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,home.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,home.monster.de,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,home.monster.hu,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,home.monsterboard.nl,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,home.monsterpolska.pl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,home.offres-emploi.monster.fr,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,homepage.monster.at,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.be,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.ca,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.co.uk,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.es,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.fr,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.hu,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,homepage.monster.it,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monster.se,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,homepage.monsterpolska.pl,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,homepage.offres-emploi.monster.fr,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,horlogerie.monster.ch,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hr.aolca.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hr.monster.at,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hr.monster.ca,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hr.monster.co.uk,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hr.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,hr.monsterboard.nl,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,hr.training.mgsapps.monster.com,"69.25.33.58, 69.25.33.35, 69.25.33.36, 66.37.38.131, 66.37.38.132","ns201.mgsapps.monster.com, mgs-sysops.monster.com",NOERROR,"ns401.mgsapps.monster.com, ns201.mgsapps.monster.com, ns402.mgsapps.monster.com, ns202.mgsapps.monster.com",,,,,,,,,
