input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,content_type,final_url,cdn_name,cdn,tls_expired,tls_self_signed,tls_emails_,csp_domains_
autodiscover.staff.telenet.be,Telenet BV - Sign In,200,25669,login.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T08:55:36Z,2023-07-15T08:55:35Z,"CN=prd.connect.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",prd.connect.telenet.be,TELENET B.V.,impersonation.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aaaa82652d8dd1eb6125c1aceacb64d9,25875b29822fbbb3ffd0a9e455394957db09b44db2b6625430e1de2d1198100b,,ctls,login.connect.telenet.be,443,https://autodiscover.staff.telenet.be:443,https,nginx,GET,212.123.29.179,/,-1840324437,212.123.29.179,Nginx,323,False,,text/html,https://login.connect.telenet.be/app/telenetprod_telenetcorporateapplications_1/exk5jovmwpOA7qse3416/sso/saml?SAMLRequest=fVJNc5swEP0rjC4%2BgcCOm4zGOEPqxvU0TmigmTaXjBBbUAOSLIng%2FPvKmMw4F98k7b7V%2B9jF9b5tvDfQhksRT6IgnHggmCy5qOLJr%2FzWv5pcLxeGto0iSWdr8Qi7Doz1HE4YMhRi1GlBJDXcEEFbMMQykiXbOzINQqK0tJLJBo2QveExqq1VBOO%2B74N%2BFkhd4WkYRvj39i5jNbTU58JYKhggb7OKES%2F9Qqev1eW34lms03yXFvvqyd7UP5O1Wus%2FVz%2FYY1lX2yybIe9pVIPc7w5uTAebYZp1T%2BF05odzP7rIw5DMIxJNn5G3coK4oHZAHagZx62RFRcBk0IAs4GFBgTYoABMlcLj1WkrX8Yzk1pJTS24esPZMM28RBj2r%2FN%2F8q3t1UNyuTMwu4i%2BYGMkPniHvHS054aLwfSzXhbHJkO%2B53nqpw9Zjo7hkEGmPknl%2FCBqDOgDQ%2BTdSt1Se7798OIy%2BDu0EhCW23e0HEPkpTqxZ4FP%2BHxszr3Db1apdL68e0nTyP6rBmdVjKzuAOHlEfV5xZb%2FAQ%3D%3D&RelayState=id-y-IyFF9D1vA-CG98G1myNp1c7PuxlzPq0VN1t93k&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=HenJtyfYboZ3Py00Lpj2JdSkQvYifwsqftj%2FeAJGCCn3IXvp%2BTzaaLhQP7lBLPTNGry2vdePx36AqjqousakZnF7dLr2bRAXSwKaK4uUOhBuwkYOeFtkzdDfSOd0D06r5GbehW1MNVlucy42B6rDIRvDTNCiwPPMoiULO4BIGzn0nJbu7kP%2FNPm9VYpGJ%2FNgqr6tyuHm3sap3qIcrudsQ3b9sVb1m0giLlGjE%2FYRUwqmkbt14vWl%2FKWxOqBhL8N2R1tnQZlPN69aaTDEwFsdiSSP3FsN0zoAPwihSPAc1rD5kwJ%2BU1L121lcstwuukjZqDyzx7M8CtvQQUu3tw2wMw%3D%3D,,,,,,
avk.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://avk.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
bacom.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://bacom.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
baidu.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://baidu.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
base.be,BASE,200,41217,www.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-03T11:19:05Z,2023-11-04T11:19:04Z,"CN=www.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",www.base.be,Telenet BV,base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,069e2ef94952d4e84f38915bf20787c4,b3edea18ab525043874042dc4107f499c13c9af06d4ccf9b68a011a015cfb260,,ctls,www.base.be,443,https://base.be:443,https,,GET,213.224.232.10,/,1888758491,213.224.232.10,Java,765,False,,text/html,https://www.base.be/,,,,,,
basetest.base.be,,403,,basetest.base.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T15:17:04Z,2024-03-03T15:17:03Z,"CN=api.basecompany.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",api.basecompany.be,Telenet BV,api.basecompany.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f5b38311b86180110587b91dcc2646b2,6247d1ef4f972787e06689bfb5421037e69b5f519829a062f5ed644262131a6c,,ctls,basetest.base.be,443,https://basetest.base.be:443,https,BigIP,GET,213.224.232.10,/,-1840324437,2a02:1800:100:6000::15,F5 BigIP,1,False,True,,,,,,,,
basevip.int.connect.telenet.be,,403,,basevip.int.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:31:55Z,2024-05-19T15:31:54Z,"CN=*.int.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.int.telenet.be,Telenet BV,int.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4d985344e89818a90b3d0baec8f26187,b012456b4f2ae7b13555bf6294f1109e3ba4fed224d7b3550e11bc26674e1e50,True,ctls,basevip.int.connect.telenet.be,443,https://basevip.int.connect.telenet.be:443,https,BigIP,GET,217.72.237.244,/,-1840324437,217.72.237.244,F5 BigIP,1,False,,,,,,,,,
basevip.prd.connect.telenet.be,,403,,basevip.prd.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,basevip.prd.connect.telenet.be,443,https://basevip.prd.connect.telenet.be:443,https,BigIP,GET,217.72.237.150,/,-1840324437,217.72.237.150,F5 BigIP,1,False,,,,,,,,,
bcs.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://bcs.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
beng.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://beng.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
bewww.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://bewww.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
bip.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://bip.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
blog.telenet.be,"Supersnel internet, met of zonder mobiele telefonie  | Telenet",200,311839,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,www2.telenet.be,443,https://blog.telenet.be:443,https,,GET,195.162.197.140,/,,2a02:1800:120:6002::3,Ookla Speedtest Custom,6829,False,True,text/html,https://www2.telenet.be/residential/nl,,,,,,https://api.prd.telenet.be/csp-violation-report
blogs.telenet.be,"Supersnel internet, met of zonder mobiele telefonie  | Telenet",200,311836,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,www2.telenet.be,443,https://blogs.telenet.be:443,https,,GET,195.130.131.32,/,1234740635,2a02:1800:100:17::32,Ookla Speedtest Custom,6829,False,True,text/html,https://www2.telenet.be/residential/nl,,,,,,*.typekit.net
blogs.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://blogs.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
bonitex.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://bonitex.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
bookmarks.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://bookmarks.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
brandstoffenverfaille.be.apache53.cloud.telenet.be,"Mazout bestellen en tanken bij Brandstoffen Verfaille, snel en goedkoop",200,726949,www.brandstoffenverfaille.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-22T20:09:01Z,2023-07-21T20:09:00Z,CN=brandstoffenverfaille.be,brandstoffenverfaille.be,,www.brandstoffenverfaille.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1614998f6e1922ed2138585f1e9ef955,f07d05881875ab126a929648d9c69a477aa1eadde91bf12100a5630a7cdf97b9,,ctls,www.brandstoffenverfaille.be,443,https://brandstoffenverfaille.be.apache53.cloud.telenet.be:443,https,nginx,GET,85.255.199.22,/,190856733,85.255.199.22,Yoast SEO:16.1.1,1315,False,,text/html,https://www.brandstoffenverfaille.be/,,,,,,
business-repair.telenet.be,Telenet Repairs,200,13203,business-repair.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T14:38:28Z,2023-07-18T14:38:27Z,"CN=business-repair.telenet.be, O=TELENET B.V., L=Mechelen, ST=Antwerpen, C=BE",business-repair.telenet.be,TELENET B.V.,business-repair.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,22cea7bc7b5801d2f12fd8f55420339d,d8ea6b740dc972f2de8ef6efc3d95ecc39381b368fc59528d5f406dbd1fb84c4,,ctls,business-repair.telenet.be,443,https://business-repair.telenet.be:443,https,,GET,188.205.144.7,/,-1298480087,188.205.144.7,PHP,270,False,,text/html,,,,,,,
business.int.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://business.int.telenet.be:80,http,BigIP,GET,195.162.204.155,/,-1840324437,2a02:1800:1e1:6002::4,F5 BigIP,1,False,,,,,,,,,
business.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://business.lat.telenet.be:80,http,BigIP,GET,195.162.204.153,/,-1840324437,2a02:1800:1e1:6002::6,F5 BigIP,1,False,,,,,,,,,
business.sup.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://business.sup.telenet.be:80,http,BigIP,GET,195.162.204.154,/,-1840324437,2a02:1800:1e1:6002::3,F5 BigIP,1,False,,,,,,,,,
campagnes.telenet.be,"Supersnel internet, met of zonder mobiele telefonie  | Telenet",200,311838,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,www2.telenet.be,443,https://campagnes.telenet.be:443,https,,GET,195.162.197.140,/,630109110,2a02:1800:120:6002::3,Ookla Speedtest Custom,6829,False,True,text/html,https://www2.telenet.be/residential/nl,,,,,,*.webgains.com
careers.telenet.be,careers | Telenet,200,205098,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,www2.telenet.be,443,https://careers.telenet.be:443,https,,GET,213.224.232.4,/,1153301187,2a02:1800:100:6000::b,YouTube,3525,False,True,text/html,https://www2.telenet.be/corporate/nl/careers,,,,,,*.zopim.io
cat.dvp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.dvp.telenet.be:80,http,BigIP,GET,213.224.233.3,/,-1840324437,2a02:1800:1e0:6003::f,F5 BigIP,1,False,,,,,,,,,
cat.int.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.int.telenet.be:80,http,BigIP,GET,213.224.233.5,/,-1840324437,2a02:1800:1e0:6003::1d,F5 BigIP,1,False,,,,,,,,,
cat.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.lat.telenet.be:80,http,BigIP,GET,213.224.233.161,/,-1840324437,2a02:1800:1e0:6001::1,F5 BigIP,1,False,,,,,,,,,
cat.prd.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.prd.telenet.be:80,http,BigIP,GET,213.224.232.1,/,-1840324437,2a02:1800:100:6000::1,F5 BigIP,1,False,,,,,,,,,
cat.trg.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.trg.telenet.be:80,http,BigIP,GET,213.224.233.193,/,-1840324437,2a02:1800:1e0:6000::1,F5 BigIP,1,False,,,,,,,,,
cat.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://cat.uat.telenet.be:80,http,BigIP,GET,213.224.233.129,/,-1840324437,2a02:1800:1e0:6002::1,F5 BigIP,1,False,,,,,,,,,
cedric.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://cedric.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
chat.dvp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.dvp.telenet.be:80,http,BigIP,GET,213.224.233.3,/,-1840324437,2a02:1800:1e0:6003::f,F5 BigIP,1,False,,,,,,,,,
chat.int.base.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.int.base.be:80,http,BigIP,GET,213.224.233.5,/,-1840324437,2a02:1800:1e0:6003::1d,F5 BigIP,1,False,,,,,,,,,
chat.lat.base.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.lat.base.be:80,http,BigIP,GET,213.224.233.161,/,-1840324437,2a02:1800:1e0:6001::1,F5 BigIP,1,False,,,,,,,,,
chat.lat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.lat.telenet.be:80,http,BigIP,GET,213.224.233.161,/,-1840324437,2a02:1800:1e0:6001::1,F5 BigIP,1,False,,,,,,,,,
chat.prd.telenet.be,,403,,chat.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,chat.prd.telenet.be,443,https://chat.prd.telenet.be:443,https,BigIP,GET,213.224.232.1,/,-1840324437,2a02:1800:100:6000::1,F5 BigIP,1,False,,,,,,,,,
chat.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://chat.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
chat.trg.base.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.trg.base.be:80,http,BigIP,GET,213.224.233.193,/,-1840324437,2a02:1800:1e0:6000::1,F5 BigIP,1,False,,,,,,,,,
chat.trg.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.trg.telenet.be:80,http,BigIP,GET,213.224.233.193,/,-1840324437,2a02:1800:1e0:6000::1,F5 BigIP,1,False,,,,,,,,,
chat.uat.base.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.uat.base.be:80,http,BigIP,GET,213.224.233.129,/,-1840324437,2a02:1800:1e0:6002::1,F5 BigIP,1,False,,,,,,,,,
chat.uat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://chat.uat.telenet.be:80,http,BigIP,GET,213.224.233.129,/,-1840324437,2a02:1800:1e0:6002::1,F5 BigIP,1,False,,,,,,,,,
checker.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://checker.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
chewy.be.apache53.cloud.telenet.be,403 Forbidden,403,318,chewy.be.apache53.cloud.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-28T20:04:15Z,2023-07-27T20:04:14Z,CN=chewy.be,chewy.be,,www.chewy.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ce0075a762cc8b435253246e059f3837,e08523b833abd677b6fb68fdd04f9945f5ede3df1bada00fec1e890854b90a3b,,ctls,chewy.be.apache53.cloud.telenet.be,443,https://chewy.be.apache53.cloud.telenet.be:443,https,nginx,GET,85.255.199.22,/,1506877856,85.255.199.22,Nginx,10,False,True,text/html,,,,,,,
choose.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://choose.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
cindy.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://cindy.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
ckgkapoentje.be.apache51.cloud.telenet.be,Telenet parking page for hosting products,200,3209,ckgkapoentje.be.apache51.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T09:12:37Z,2024-05-25T09:12:36Z,"CN=apache51.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache51.cloud.telenet.be,Telenet BV,apache51.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5d4138b73222affe72147fe2fabefad9,a8059464d0926acd13d1465d83d870d5df752d04d2e2f6741c26cf683363a9ca,,ctls,ckgkapoentje.be.apache51.cloud.telenet.be,443,https://ckgkapoentje.be.apache51.cloud.telenet.be:443,https,nginx,GET,85.255.199.141,/,190856733,85.255.199.141,Nginx,48,False,True,text/html,,,,,,,
class.yelo.be,Telenet TV Yelo,200,19605,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://class.yelo.be:443,https,,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,text/html,https://yelo.telenet.tv/,,,,,,
clients.centrex.telenet.be,HTTP Status 404 – Not Found,404,431,clients.centrex.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-26T11:35:22Z,2023-09-27T11:35:21Z,"CN=clients.centrex.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",clients.centrex.telenet.be,Telenet BV,clients.centrex.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,200ef3192e0de2afaf24dd286fc87fd3,51a96ee4f7c58475e1ab20e4e945d3a9ef9a1dad69de097d3a1203c7a2fb4bc9,,ctls,clients.centrex.telenet.be,443,https://clients.centrex.telenet.be:443,https,HTTP Server,GET,195.162.221.9,/,-230353730,195.162.221.9,,1,False,,text/html,,,,,,,
cloud.telenet.be,Telenet parking page for hosting products,200,3262,,,,,,,,,,,,,,,,,,,,80,http://cloud.telenet.be:80,http,Telenet Hosting & Cloud,GET,212.123.6.254,/,-490773689,212.123.6.254,,49,False,,text/html,,,,,,,
