input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn
dbg.dev.jivosite.com,403 Forbidden,403,146,dbg.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dbg.dev.jivosite.com,443,https://dbg.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
ddos.dev.jivosite.com,403 Forbidden,403,146,ddos.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,ddos.dev.jivosite.com,443,https://ddos.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
default.dev.jivosite.com,403 Forbidden,403,146,default.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,default.dev.jivosite.com,443,https://default.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
deirdre.dev.jivosite.com,403 Forbidden,403,146,deirdre.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,deirdre.dev.jivosite.com,443,https://deirdre.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
delay.dev.jivosite.com,403 Forbidden,403,146,delay.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,delay.dev.jivosite.com,443,https://delay.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
dep.dev.jivosite.com,403 Forbidden,403,146,dep.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dep.dev.jivosite.com,443,https://dep.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
dep2.dev.jivosite.com,403 Forbidden,403,146,dep2.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dep2.dev.jivosite.com,443,https://dep2.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
depautism1.dev.jivosite.com,403 Forbidden,403,146,depautism1.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,depautism1.dev.jivosite.com,443,https://depautism1.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
depmarkin.dev.jivosite.com,403 Forbidden,403,146,depmarkin.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,depmarkin.dev.jivosite.com,443,https://depmarkin.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
deptest.dev.jivosite.com,403 Forbidden,403,146,deptest.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,deptest.dev.jivosite.com,443,https://deptest.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
derevtsov.dev.jivosite.com,403 Forbidden,403,146,derevtsov.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,derevtsov.dev.jivosite.com,443,https://derevtsov.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,-1561873722,46.243.227.92,Nginx,8,False,,,,
derevtsov2.dev.jivosite.com,403 Forbidden,403,146,derevtsov2.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,derevtsov2.dev.jivosite.com,443,https://derevtsov2.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
derevtsov3.dev.jivosite.com,403 Forbidden,403,146,derevtsov3.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,derevtsov3.dev.jivosite.com,443,https://derevtsov3.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
designer.dev.jivosite.com,403 Forbidden,403,146,designer.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,designer.dev.jivosite.com,443,https://designer.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
dev.dev.jivosite.com,403 Forbidden,403,146,dev.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dev.dev.jivosite.com,443,https://dev.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
devtemplate-32jfds9.dev.jivosite.com,403 Forbidden,403,146,devtemplate-32jfds9.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,devtemplate-32jfds9.dev.jivosite.com,443,https://devtemplate-32jfds9.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
dewfw342.dev.jivosite.com,403 Forbidden,403,146,dewfw342.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dewfw342.dev.jivosite.com,443,https://dewfw342.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
dmx.dev.jivosite.com,403 Forbidden,403,146,dmx.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dmx.dev.jivosite.com,443,https://dmx.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
dna.dev.jivosite.com,403 Forbidden,403,146,dna.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dna.dev.jivosite.com,443,https://dna.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
dogger.dev.jivosite.com,403 Forbidden,403,146,dogger.dev.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T06:33:35Z,2023-09-12T06:33:34Z,CN=dev.jivosite.com,dev.jivosite.com,dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cae7174c44bf27bb743c8b36e8ac5a1e,0fb7f77b620f1c51115ef54c8e0c5441bc76204e2c80a77acbfc2fe51b33598f,True,ctls,dogger.dev.jivosite.com,443,https://dogger.dev.jivosite.com:443,https,nginx,text/html,GET,46.243.227.92,/,,46.243.227.92,Nginx,8,False,,,,
email.jivosite.com,,404,,email.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,email.jivosite.com,443,https://email.jivosite.com:443,https,nginx,,GET,78.41.109.21,/,2115503941,78.41.109.21,Nginx,1,False,,,,
err.jivosite.com,,404,19,err.jivosite.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,err.jivosite.com,443,https://err.jivosite.com:443,https,JivoTelemetry/0.9.2,text/plain,GET,198.244.165.101,/,-138391155,198.244.165.101,,2,False,,,,
files-tel.jivosite.com,,403,263,files-tel.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,files-tel.jivosite.com,443,https://files-tel.jivosite.com:443,https,nginx,application/xml,GET,5.101.37.37,/,518676337,2a13:1ec0::1037,Nginx,1,False,,,,
g.jivosite.com,403 Forbidden,403,146,g.jivosite.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,g.jivosite.com,443,https://g.jivosite.com:443,https,elb,text/html,GET,188.72.109.167,/,-1561873722,188.72.109.167,,8,False,,,,
https://duda.co,Duda ┃ The Professional Website Builder You Can Call Your Own,200,151101,www.duda.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-24T11:40:29Z,2023-08-22T11:40:28Z,CN=duda.co,duda.co,dudaone.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8ae86ff21a746e4ebd1488b03fb409c4,d0d414700005b1ed1e5b9e61b879f975a4aee1274da3d3322fe5c7bfa73898a9,True,ctls,www.duda.co,443,https://duda.co:443,https,nginx,text/html,GET,99.86.4.4,/,607511189,99.86.4.75,ZURB Foundation,1610,False,,https://www.duda.co/,cloudfront,True
https://editor-sandbox.duda.co,Login to your Duda account,200,50326,editor-sandbox.duda.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-24T11:40:29Z,2023-08-22T11:40:28Z,CN=duda.co,duda.co,dudaone.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8ae86ff21a746e4ebd1488b03fb409c4,d0d414700005b1ed1e5b9e61b879f975a4aee1274da3d3322fe5c7bfa73898a9,True,ctls,editor-sandbox.duda.co,443,https://editor-sandbox.duda.co:443,https,nginx,text/html,GET,54.243.193.134,/,729790055,3.223.139.172,Nginx,511,False,editor-sandbox.duda.co,https://editor-sandbox.duda.co/login,,
https://oms.test.starfish24.com,Starfish24,200,13991,oms.test.starfish24.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T05:57:22Z,2023-07-26T05:57:21Z,CN=oms.test.starfish24.com,oms.test.starfish24.com,oms.test.starfish24.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0e8b55eb3db58822207cffc7aa919027,d2d6c30415b5a5325c9c9cdfcd3ded7102b28c801c4ddfad6be4b810cad65591,,ctls,oms.test.starfish24.com,443,https://oms.test.starfish24.com:443,https,,text/html,GET,84.201.157.16,/,-2039228422,84.201.157.16,HSTS,91,False,,,,
integrations.jivosite.com,JivoSite,200,2502,integrations.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,integrations.jivosite.com,443,https://integrations.jivosite.com:443,https,nginx,text/html,GET,78.41.109.90,/,1286919661,78.41.109.90,Nginx,1,False,,,,
jivosite.com,Live Chat Software for Websites | JivoChat,200,51751,www.jivochat.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-04T07:09:18Z,2023-09-02T07:09:17Z,CN=www.jivochat.com,www.jivochat.com,www.jivochat.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a2ff3df6d49767ddcd422490103583e2,f66912173cbb6b2c6da2ecfda479bfe51292230777e088d4495fa45b563a74f4,,ctls,www.jivochat.com,443,https://jivosite.com:443,https,nginx,text/html,GET,5.101.37.37,/,90176297,5.101.37.37,Nginx,1,False,https://go.vooozer.com,https://www.jivochat.com/,,
joint.jivosite.com,400 Bad Request,400,150,joint.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,joint.jivosite.com,443,https://joint.jivosite.com:443,https,nginx,text/html,GET,78.41.109.90,/,-206762697,78.41.109.90,Nginx,8,False,,,,
media-sber1.jivosite.com,,200,1532,media-sber1.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,media-sber1.jivosite.com,443,https://media-sber1.jivosite.com:443,https,nginx,text/plain,GET,57.128.74.67,/,-1840324437,57.128.74.69,Nginx,125,False,,,,
media.dev.jivosite.com,,200,1444,media.dev.jivosite.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T14:13:34Z,2023-07-24T14:13:33Z,CN=media.dev.jivosite.com,media.dev.jivosite.com,media.dev.jivosite.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,413e6a95ac529a93268cd28650d2a045,67c72ad58d25b84d611715fb12b8f85b354908dd0b0e702d08364c8f626ca87e,True,ctls,media.dev.jivosite.com,443,https://media.dev.jivosite.com:443,https,media/2.6,text/plain,GET,45.9.27.31,/,-1840324437,45.9.27.31,,114,False,,,,
node-sber1-az1-1.jivosite.com,Jivo API,200,720,node-sber1-az1-1.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az1-1.jivosite.com,443,https://node-sber1-az1-1.jivosite.com:443,https,nginx,text/html,GET,57.128.74.69,/,-365454357,57.128.74.69,Nginx,33,False,,,,
node-sber1-az1-2.jivosite.com,Jivo API,200,720,node-sber1-az1-2.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az1-2.jivosite.com,443,https://node-sber1-az1-2.jivosite.com:443,https,nginx,text/html,GET,57.128.74.67,/,-365454357,57.128.74.67,Nginx,33,False,,,,
node-sber1-az1-4.jivosite.com,Jivo API,200,720,node-sber1-az1-4.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az1-4.jivosite.com,443,https://node-sber1-az1-4.jivosite.com:443,https,nginx,text/html,GET,57.128.74.67,/,-365454357,57.128.74.67,Nginx,33,False,,,,
node-sber1-az2-1.jivosite.com,Jivo API,200,720,node-sber1-az2-1.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az2-1.jivosite.com,443,https://node-sber1-az2-1.jivosite.com:443,https,nginx,text/html,GET,57.128.74.67,/,-365454357,57.128.74.67,Nginx,33,False,,,,
node-sber1-az2-2.jivosite.com,Jivo API,200,720,node-sber1-az2-2.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az2-2.jivosite.com,443,https://node-sber1-az2-2.jivosite.com:443,https,nginx,text/html,GET,57.128.74.67,/,-365454357,57.128.74.67,Nginx,33,False,,,,
node-sber1-az3-1.jivosite.com,Jivo API,200,720,node-sber1-az3-1.jivosite.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T11:26:25Z,2024-05-06T11:26:25Z,CN=*.jivosite.com,*.jivosite.com,jivosite.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",bb550dc642896bad9fe4718b06667116,b66b7f1b6e5ec3f9152745102baf73a87866c74b350e456f602b707a44472d82,True,ctls,node-sber1-az3-1.jivosite.com,443,https://node-sber1-az3-1.jivosite.com:443,https,nginx,text/html,GET,57.128.74.69,/,-365454357,57.128.74.69,Nginx,33,False,,,,
