new,host,ttl,soa,ns,status_code,a,aaaa,cname,cdn,cdn-name,txt,mx,caa,has_internal_ips,internal_ips,ptr
,dev.eks-dev1.ucs.checkpoint.com,3600.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,,,,,,,,,,,
,dev.i2.checkpoint.com,900.0,"{'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.i2.checkpoint.com', 'ns': 'ns-1577.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}","ns-122.awsdns-15.com, ns-1518.awsdns-61.org, ns-1577.awsdns-05.co.uk, ns-1000.awsdns-61.net",NOERROR,,,,,,,,,,,
,developer-stg.checkpoint.com,1800.0,"{'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,NOERROR,,,eqb1duy09pzx.wpeproxy.com,,,,,,,,
,developer.checkpoint.com,1800.0,"{'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'wpeproxy.com', 'ns': 'darwin.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2358107188, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",,NOERROR,"141.193.213.21, 141.193.213.20",,ngpwtmr3yfnr.wpeproxy.com,,,,,,,,
,developer.il-ebc.checkpoint.com,14400.0,"{'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,194.29.32.155,,,,,,,,,,
,developers.il-ebc.checkpoint.com,14400.0,"{'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'il-ebc.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614257, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,194.29.32.155,,,,,,,,,,
,devops.i2.checkpoint.com,60.0,"{'name': 'i2.checkpoint.com', 'ns': 'ns-1581.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'i2.checkpoint.com', 'ns': 'ns-1581.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'i2.checkpoint.com', 'ns': 'ns-1581.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'i2.checkpoint.com', 'ns': 'ns-1581.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'i2.checkpoint.com', 'ns': 'ns-1581.awsdns-05.co.uk', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",,NOERROR,"54.195.88.200, 54.77.177.35, 54.76.183.101",,,,,,,,,,
,diag-services.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,194.29.39.52,,,,,,,,,,
,discovery.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,199.203.71.66,,,,,,,,,,
,dl3.checkpoint.com,1800.0,"{'name': 'dscg.akamaiedge.net', 'ns': 'n0dscg.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1732621665, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscg.akamaiedge.net', 'ns': 'n0dscg.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1732621665, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscg.akamaiedge.net', 'ns': 'n0dscg.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1732621665, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscg.akamaiedge.net', 'ns': 'n0dscg.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1732621665, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}, {'name': 'dscg.akamaiedge.net', 'ns': 'n0dscg.akamaiedge.net', 'mailbox': 'hostmaster.akamai.com', 'serial': 1732621665, 'refresh': 1000, 'retry': 1000, 'expire': 1000, 'minttl': 1800}",,NOERROR,23.218.210.76,"2a02:26f0:7100:787::38f0, 2a02:26f0:7100:79d::38f0","wildcard-dual.checkpoint.com.edgekey.net, e14576.dscg.akamaiedge.net",,,,,,,,
,dnresilience.checkpoint.com,3050.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,,,,,,,,,,,
,dns.fwcloud.checkpoint.com,14400.0,"{'name': 'fwcloud.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614252, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'fwcloud.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614252, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'fwcloud.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614252, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}, {'name': 'fwcloud.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659614252, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 3600}",,NOERROR,194.29.38.117,,,,,,,,,,
,dns1.cloud.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,217.68.8.83,,,,,,,,,,
,dns2.cloud.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,209.87.211.187,,,,,,,,,,
,dnsguard.checkpoint.com,2774.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,,,,,,,,,,,
,dnssecurity.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,75.2.18.249,,,,,,,,,,
,docs-01.checkpoint.com,1800.0,"{'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'system.checkpoint.com', 'serial': 2022081587, 'refresh': 10800, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",,NOERROR,194.29.38.108,,,,,,,,,,
,docsec-ems-stg-test.checkpoint.com,1800.0,"{'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}",,NOERROR,,,docsec-ems-stg-test.us.checkpoint.com,,,,,,,,
,docsec-ems.checkpoint.com,1800.0,"{'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}, {'name': 'us.checkpoint.com', 'ns': 'dns1.p01.nsone.net', 'mailbox': 'hostmaster.nsone.net', 'serial': 1659605583, 'refresh': 3600, 'retry': 3600, 'expire': 14400, 'minttl': 3600}",,NOERROR,209.87.211.155,,docsec-ems.us.checkpoint.com,,,,,,,,
