input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_expired,final_url,csp_domains_,tls_mismatched,tls_subject_org_
content.developer-sg.tiktok.com,404 Not Found,404,146,content.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,content.developer-sg.tiktok.com,443,https://content.developer-sg.tiktok.com:443,https,nginx,text/html,GET,23.53.42.105,/,1494302000,23.53.42.192,Nginx,8,False,,,,,,,
creativecenter.tiktok.com,Creative Center: one-stop creative solution for TikTok,200,156045,ads.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,ads.tiktok.com,443,https://creativecenter.tiktok.com:443,https,nginx,text/html,GET,104.126.37.123,/,909536006,104.126.37.144,webpack,76,False,,,,https://ads.tiktok.com/business/creativecenter/mobile/en?rid=hhriruh6fzq&utm_source=1420,,,
creativeexchange.tiktok.com,TikTok Creative Exchange,200,297343,ads.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,ads.tiktok.com,443,https://creativeexchange.tiktok.com:443,https,nginx,text/html,GET,95.101.111.153,/,909536006,95.101.111.149,Nginx,50,False,,,,https://ads.tiktok.com/creativeexchange/mobile?rid=pk9ippnunkl,,,
creatormarketplace-us.tiktok.com,404 Not Found,404,146,creatormarketplace-us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,e1f0416445a36c0eb6cce14ad32af7f7,c33fc9b93ada503dee1ed4a6754bf95ce49d1bcfa6674f2a353eb6f254039df4,True,ctls,creatormarketplace-us.tiktok.com,443,https://creatormarketplace-us.tiktok.com:443,https,nginx,text/html,GET,95.101.54.120,/,1494302000,95.101.54.122,Nginx,8,False,,,,,,,
creatormarketplace-vattp.tiktok.com,403 Forbidden,403,162,creatormarketplace-vattp.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T00:00:00Z,2024-06-11T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,89a0772e3748839c53a59df6e8842480,f70dfea71117b40764596c23ffa554a63d1ca65188ef983e008c5bc89b128720,True,ctls,creatormarketplace-vattp.tiktok.com,443,https://creatormarketplace-vattp.tiktok.com:443,https,nginx,text/html,GET,130.44.215.55,/,-551736798,130.44.215.54,Nginx,8,False,,,,,,,
creatormarketplace.tiktok.com,TikTok Creator Marketplace,200,459797,creatormarketplace.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,creatormarketplace.tiktok.com,443,https://creatormarketplace.tiktok.com:443,https,nginx,text/html,GET,2.23.7.24,/,-1851586184,2.23.7.19,Vue.js,121,False,,,,,,,
creatormarketplace.us.tiktok.com,404 Not Found,404,162,creatormarketplace.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T00:00:00Z,2024-06-30T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,ae003ae7ef3664df2b5a9111cfd65b4a,50fd97156ae4001e577c788de5c46acefd527399f3be34f643a908e61244a44c,True,ctls,creatormarketplace.us.tiktok.com,443,https://creatormarketplace.us.tiktok.com:443,https,nginx,text/html,GET,184.29.143.163,/,190856733,184.29.143.186,Nginx,8,False,,,,,,,
customers-mijnminerva.developer-sg.tiktok.com,404 Not Found,404,146,customers-mijnminerva.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,customers-mijnminerva.developer-sg.tiktok.com,443,https://customers-mijnminerva.developer-sg.tiktok.com:443,https,nginx,text/html,GET,184.86.103.137,/,1494302000,184.86.103.156,Nginx,8,False,,,,,,,
data.developer-sg.tiktok.com,404 Not Found,404,146,data.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,data.developer-sg.tiktok.com,443,https://data.developer-sg.tiktok.com:443,https,nginx,text/html,GET,23.53.42.192,/,1494302000,23.53.42.105,Nginx,8,False,,,,,,,
developer.tiktok.com,TikTok for Developers | TikTok,200,98311,developers.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,e1f0416445a36c0eb6cce14ad32af7f7,c33fc9b93ada503dee1ed4a6754bf95ce49d1bcfa6674f2a353eb6f254039df4,True,ctls,developers.tiktok.com,443,https://developer.tiktok.com:443,https,nginx,text/html,GET,130.44.212.133,/,2126118730,130.44.212.136,webpack,44,False,,,,https://developers.tiktok.com/,,,
developers.in.tiktok.com,Error,503,175,developers.in.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-21T00:00:00Z,2024-01-21T23:59:59Z,CN=*.in.tiktok.com,*.in.tiktok.com,in.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,da3c7ae332340f36dc1bb469876625a6,c5b1ebb6c35e4d52b6b07b1fd549377de53ab6840e41e94c3b97ba62705d0b45,True,ctls,developers.in.tiktok.com,443,https://developers.in.tiktok.com:443,https,AkamaiGHost,text/html,GET,104.126.37.168,/,-623210003,104.126.37.184,,5,False,,,,,,,
developers.tiktok.com,TikTok for Developers | TikTok,200,98283,developers.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,e1f0416445a36c0eb6cce14ad32af7f7,c33fc9b93ada503dee1ed4a6754bf95ce49d1bcfa6674f2a353eb6f254039df4,True,ctls,developers.tiktok.com,443,https://developers.tiktok.com:443,https,nginx,text/html,GET,95.101.54.128,/,1562147818,95.101.54.217,webpack,44,False,,,,,,,
dig.us.tiktokv.com,,404,,dig.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-08-19T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",559e22642a33902a6e9ed999aa491d3c,2f0efa9b58b86ce901e01a07dce0ebe35bc20656e08940dec0a591ba88e25eec,True,ctls,dig.us.tiktokv.com,443,https://dig.us.tiktokv.com:443,https,nginx,,GET,130.35.104.178,/,-1840324437,130.35.104.178,Nginx,1,False,,,,,,,
dm16-alisg.tiktokv.com,404 Not Found,404,146,dm16-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,dm16-alisg.tiktokv.com,443,https://dm16-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.209,/,1494302000,23.53.42.203,Nginx,8,False,,,,,,,
dm16-test-va.tiktokv.com,Error,503,175,dm16-test-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,dm16-test-va.tiktokv.com,443,https://dm16-test-va.tiktokv.com:443,https,AkamaiGHost,text/html,GET,104.126.37.144,/,1591064505,104.126.37.137,,5,False,,,,,,,
dm16-va.tiktokv.com,404 Not Found,404,146,dm16-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,dm16-va.tiktokv.com,443,https://dm16-va.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.182,/,1494302000,95.101.111.174,Nginx,8,False,,,,,,,
dm16.tiktokv.com,404 Not Found,404,146,dm16.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,dm16.tiktokv.com,443,https://dm16.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.139,/,1494302000,23.53.42.114,Nginx,8,False,,,,,,,
dm22-alisg.tiktokv.com,404 Not Found,404,146,dm22-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,dm22-alisg.tiktokv.com,443,https://dm22-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.96.106.127,/,1494302000,34.96.106.127,Nginx,8,False,google,True,,,,,
docs.developer-sg.tiktok.com,404 Not Found,404,146,docs.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,docs.developer-sg.tiktok.com,443,https://docs.developer-sg.tiktok.com:443,https,nginx,text/html,GET,23.53.42.192,/,1494302000,23.53.42.105,Nginx,8,False,,,,,,,
drupal.developer-sg.tiktok.com,404 Not Found,404,146,drupal.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,drupal.developer-sg.tiktok.com,443,https://drupal.developer-sg.tiktok.com:443,https,nginx,text/html,GET,2.17.100.203,/,1494302000,2.17.100.138,Nginx,8,False,,,,,,,
ec.partner-us.tiktok.com,TikTok Shop Partner,200,12782,ec.partner-us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-09T00:00:00Z,2023-12-10T23:59:59Z,CN=*.partner-us.tiktok.com,*.partner-us.tiktok.com,partner-us.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,71c2557fa1b3520851fb22ca0f22f278,d22fb1c1392219e29f21badbb3b480cfe478a311359bf42e85f84b17485bbbfe,True,ctls,ec.partner-us.tiktok.com,443,https://ec.partner-us.tiktok.com:443,https,nginx,text/html,GET,2.16.238.16,/,-1798895921,2.16.238.14,Nginx,55,False,,,,,,,
effect-api-sg.tiktok.com,502 Bad Gateway,502,150,effect-api-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,effect-api-sg.tiktok.com,443,https://effect-api-sg.tiktok.com:443,https,nginx,text/html,GET,2.23.7.19,/,-803400545,2.23.7.24,Nginx,8,False,,,,,,,
effect-api-va.tiktok.com,502 Bad Gateway,502,150,effect-api-va.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,effect-api-va.tiktok.com,443,https://effect-api-va.tiktok.com:443,https,nginx,text/html,GET,104.126.37.145,/,-803400545,104.126.37.178,Nginx,8,False,,,,,,,
effect.tiktok.com,502 Bad Gateway,502,150,effect.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,effect.tiktok.com,443,https://effect.tiktok.com:443,https,nginx,text/html,GET,95.101.111.149,/,-803400545,95.101.111.153,Nginx,8,False,,,,https://effect.tiktok.com/site/,,,
effecthouse.us.tiktok.com,TikTok Effect House,200,6315425,effecthouse.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T00:00:00Z,2024-06-30T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,ae003ae7ef3664df2b5a9111cfd65b4a,50fd97156ae4001e577c788de5c46acefd527399f3be34f643a908e61244a44c,True,ctls,effecthouse.us.tiktok.com,443,https://effecthouse.us.tiktok.com:443,https,nginx,text/html,GET,23.46.150.73,/,-371111459,23.46.150.58,webpack,62,False,,,,,,,
email.account.tiktok.com,,404,19,email.account.tiktok.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T12:35:34Z,2023-08-13T12:35:33Z,CN=mailgun.org,mailgun.org,mailgun.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d521a95085a59a97913c11bc27ceecb7,f34f45dc01014dac33aa79d159daa5448bc85b3632d23b8e9182639d28097120,,ctls,email.account.tiktok.com,443,https://email.account.tiktok.com:443,https,,text/plain,GET,34.102.239.211,/,-138391155,34.102.239.211,,2,False,google,True,,,,True,
email.mail.tiktok.com,,404,19,email.mail.tiktok.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T12:35:34Z,2023-08-13T12:35:33Z,CN=mailgun.org,mailgun.org,mailgun.org,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d521a95085a59a97913c11bc27ceecb7,f34f45dc01014dac33aa79d159daa5448bc85b3632d23b8e9182639d28097120,,ctls,email.mail.tiktok.com,443,https://email.mail.tiktok.com:443,https,,text/plain,GET,34.102.239.211,/,-138391155,34.102.239.211,,2,False,google,True,,,,True,
eu-central-1.developer-sg.tiktok.com,404 Not Found,404,146,eu-central-1.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,eu-central-1.developer-sg.tiktok.com,443,https://eu-central-1.developer-sg.tiktok.com:443,https,nginx,text/html,GET,2.17.100.138,/,1494302000,2.17.100.203,Nginx,8,False,,,,,,,
eu-east-1.developer-sg.tiktok.com,404 Not Found,404,146,eu-east-1.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,eu-east-1.developer-sg.tiktok.com,443,https://eu-east-1.developer-sg.tiktok.com:443,https,nginx,text/html,GET,2.20.142.155,/,1494302000,2.20.142.187,Nginx,8,False,,,,,,,
fcsprod-test.developer-sg.tiktok.com,404 Not Found,404,146,fcsprod-test.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,fcsprod-test.developer-sg.tiktok.com,443,https://fcsprod-test.developer-sg.tiktok.com:443,https,nginx,text/html,GET,23.53.42.192,/,1494302000,23.53.42.105,Nginx,8,False,,,,,,,
feedback-va.tiktokv.com,404 Not Found,404,146,feedback-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,feedback-va.tiktokv.com,443,https://feedback-va.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.10,/,1494302000,2.23.7.8,Nginx,8,False,,,,,,,
feedback.tiktokv.com,404 Not Found,404,146,feedback.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,feedback.tiktokv.com,443,https://feedback.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.144,/,190856733,104.126.37.137,Nginx,8,False,,,,,,,
feedback.us.tiktokv.com,404 Not Found,404,162,feedback.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1319a0bea0ce5380ec1289a3ff1d39ea,3f36d66b35b2d9e0a6da3a9eb3ecc9da9b5bdf59b2c498dc1b9a4b14f2e8e66b,True,ctls,feedback.us.tiktokv.com,443,https://feedback.us.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.132,/,190856733,95.101.111.154,Nginx,8,False,,,,,,,
fin.us.tiktok.com,404 Not Found,404,162,fin.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-08-18T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f3fd4ee58c9dbf8d6fe3e5cadc59494e,2181a38a5913ddcea2366c76d3011066f99896151432ef02010d60ccc1415991,True,ctls,fin.us.tiktok.com,443,https://fin.us.tiktok.com:443,https,nginx,text/html,GET,130.35.72.6,/,190856733,130.35.72.6,Nginx,8,False,,,,,,,
fms.us.tiktok.com,404 Not Found,404,162,fms.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,2023-08-18T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",f3fd4ee58c9dbf8d6fe3e5cadc59494e,2181a38a5913ddcea2366c76d3011066f99896151432ef02010d60ccc1415991,True,ctls,fms.us.tiktok.com,443,https://fms.us.tiktok.com:443,https,nginx,text/html,GET,130.35.72.6,/,190856733,130.35.72.6,Nginx,8,False,,,,,,,
forum.developer-sg.tiktok.com,404 Not Found,404,146,forum.developer-sg.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-08-16T23:59:59Z,CN=*.developer-sg.tiktok.com,*.developer-sg.tiktok.com,developer-sg.tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,b88e7f76789a5cb4223f7f02d47a5d82,7c8275acf18f711925fc081088df8007348bc838d187ca00e57bf727c1c854da,True,ctls,forum.developer-sg.tiktok.com,443,https://forum.developer-sg.tiktok.com:443,https,nginx,text/html,GET,2.17.100.203,/,1494302000,2.17.100.138,Nginx,8,False,,,,,,,
fp-sg.tiktokv.com,404 Not Found,404,146,fp-sg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,fp-sg.tiktokv.com,443,https://fp-sg.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.152,/,1494302000,95.101.111.171,Nginx,8,False,,,,,,,
