new,host,status_code,a,soa,cdn,cdn-name,mx,txt,cname,aaaa,has_internal_ips,internal_ips,ns,caa,ptr
[x],staging.deb.dev.software.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],staging.juniper.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stargate.iot.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],startup.nokia.com,NOERROR,62.61.85.35,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],status.voronezh.gdc.nokia.com,NOERROR,93.183.24.212,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stg-n1.nokia.com,NOERROR,104.102.107.118,"n0g.akamaiedge.net, hostmaster.akamai.com",,,,,"stg-n1.nokia.com.edgekey.net, e8344.g.akamaiedge.net",,,,,,
[x],stg-on-about.nokia.com,NOERROR,34.254.107.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stg-on-infocenter.nokia.com,NOERROR,34.254.107.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stg-on-offer-dac.nokia.com,NOERROR,34.254.107.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stg-pt.nokia.com,NOERROR,2.17.185.150,"n0g.akamaiedge.net, hostmaster.akamai.com",,,,,"stg-pt.nokia.com.edgekey.net, e2759.g.akamaiedge.net",,,,,,
[x],stg-shop.nokia.com,NOERROR,52.213.213.13,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],stg.curator.places.lbs.maps.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],stg.primeplace.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],stg.s40.nokia.com,NOERROR,66.54.90.13,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],storage.ext.net.nokia.com,NOERROR,"143.204.215.71, 143.204.215.65, 143.204.215.19, 143.204.215.88","ns-1135.awsdns-13.org, awsdns-hostmaster.amazon.com",True,cloudfront,,,d1g0a220bpsjzv.cloudfront.net,,,,"ns-1014.awsdns-62.net, ns-1135.awsdns-13.org, ns-2011.awsdns-59.co.uk, ns-447.awsdns-55.com",,
[x],store2.nokia.com,NOERROR,,,,,,,orig-10003.nokia.cotcdn.net,,,,,,
[x],sts.glb.nokia.com,NOERROR,131.228.2.226,"fihel-glb.ext.nokia.com, hostmaster.fihel-glb.ext.nokia.com",,,,,sts.lbdns.nokia.com,,,,,,
[x],sts.lbdns.nokia.com,NOERROR,131.228.56.20,"fihel-glb.ext.nokia.com, hostmaster.fihel-glb.ext.nokia.com",,,,,,,,,,,
[x],sunbeam.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],supl.pos.nlp.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],suplier.nokia.com,NOERROR,10.40.5.23,"ns2.nokia.com, dns.cloudflare.com",,,,,,,True,10.40.5.23,,,
[x],supplier-ned-portal.net.nokia.com,NOERROR,131.228.2.163,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],supplier-portal.net.nokia.com,NOERROR,131.228.2.157,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],supplier.networks.nokia.com,NOERROR,93.183.13.155,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],supplychain.nokia.com,NOERROR,147.243.176.53,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],support.dac.nokia.com,NOERROR,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",True,cloudflare,mail-pod-17.int.zendesk.com,"pod=17, v=spf1 include:mail.zendesk.com ~all",home-ndac.zendesk.com,,,,,,
[x],support.iot.nokia.com,NOERROR,,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,,,mc-24909-122801484.eu-west-1.elb.amazonaws.com,,,,,,
[x],support.nokia.com,NOERROR,23.56.201.227,"n0dsca.akamaiedge.net, hostmaster.akamai.com",,,,,"support.nokia.com.edgekey.net, e7869.dsca.akamaiedge.net","2a02:26f0:7100:88b::1ebd, 2a02:26f0:7100:897::1ebd",,,,,
[x],support.ozo.nokia.com,NOERROR,34.107.106.80,"ns2.nokia.com, dns.cloudflare.com",True,google,,,,,,,,,
[x],support.software.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],supportforum.networks.nokia.com,NOERROR,93.183.12.69,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],svcuatint.us.nokia.com,NOERROR,135.3.26.168,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],swtt.update.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,2a00:1c68:1:100d::13,,,,,
[x],swupd.wifi.nokia.com,NOERROR,"52.85.242.34, 52.85.242.75, 52.85.242.15, 52.85.242.68","ns-1068.awsdns-05.org, awsdns-hostmaster.amazon.com",True,cloudfront,,,vttocg1uti.execute-api.ap-south-1.amazonaws.com,,,,,,
[x],sync.qa.nokia.com,NOERROR,147.243.9.87,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],syncmp.it.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],syte-aws-7.norc.labs.cns.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],tailacap.net.nokia.com,NOERROR,87.254.206.6,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],teamtrack.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tech.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,nokia-com.mail.protection.outlook.com,pardot956932=b78270a8ef05330436f9cf822c0a818b9b4edb717dad8cf38de4be8cb764be25,,,,,"ns7.nokia.com, ns8.nokia.com",,
[x],techauth.nokia.com,NOERROR,145.247.120.51,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],techwebapp.nokia.com,NOERROR,145.247.120.13,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tej.ext.nokia.com,NOERROR,121.243.18.190,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tej.nokia.com,NOERROR,213.139.179.196,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],temp-login.nokia.com,NOERROR,147.243.253.79,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],test.developer.nokia.com,NOERROR,62.61.85.200,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],test.net.nokia.com,NOERROR,9.9.9.9,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],test.nokia.com,NOERROR,62.61.85.200,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],test1.qa.nokia.com,NOERROR,147.243.0.193,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],test4.qa.nokia.com,NOERROR,147.243.0.193,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],testpki.dac.nokia.com,NOERROR,95.216.166.82,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],timetracking.int.nokia.com,NOERROR,,,,,,,,,,,,,
[x],tms.nokia.com,NOERROR,147.243.253.15,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tools.ext.nokia.com,NOERROR,192.11.19.25,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],trade.online.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],training.dac.nokia.com,NOERROR,"162.159.128.7, 162.159.138.6, 184.72.174.126, 34.235.62.90, 3.213.143.227","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",True,cloudflare,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,training-dac.zendesk.com,,,,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",,
[x],training.myrealestate.ext.nokia.com,NOERROR,80.69.128.82,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],training.nokia.com,NOERROR,34.254.107.40,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],training.nokiacafe.online.nokia.com,NOERROR,147.243.168.53,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],transfer.it.nokia.com,NOERROR,147.243.109.142,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],transfer.nokia.com,NOERROR,147.243.145.11,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],transfer.qa.nokia.com,NOERROR,147.243.9.54,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],treasuryvpn.nokia.com,NOERROR,80.80.236.68,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],trv-pt4.nokia.com,NOERROR,147.243.3.247,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],trv-qt4-qa.nokia.com,NOERROR,147.243.109.107,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],trv.nokia.com,NOERROR,147.243.3.246,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],ts1.ap-south-1.hc-qa.saas.nokia.com,NOERROR,,"ns-1834.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",,,,,preprod2.hc-qa.saas.nokia.com,,,,,,
[x],ts1.ap-south-1.preprod.hc-qa.saas.nokia.com,NOERROR,,"ns-1834.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],ts2.ap-south-1.preprod.hc-qa.saas.nokia.com,NOERROR,,"ns-1834.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",,,,,,,,,,,
[x],tshelper-stg.nokia.com,NOERROR,135.245.24.50,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tucson.online.nokia.com,NOERROR,147.243.3.169,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],tucsonadmin.online.nokia.com,NOERROR,147.243.3.164,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],turtle.ext.nokia.com,NOERROR,147.243.206.40,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],uat.trade.online.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],uiv-eks-multi.uiv.labs.cns.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],uk-pulse.stg.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],umt.nokia.com,NOERROR,147.243.4.50,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],unity-kpi.nokia.com,NOERROR,131.228.37.198,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],unms.mobily.ext.net.nokia.com,NOERROR,20.204.211.104,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],upload.ushare.it.nokia.com,NOERROR,,,,,,,,,,,,,
[x],ups10.nokia.com,NOERROR,62.236.90.69,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],us-dal-empir-inet02.nokia.com,NOERROR,192.100.108.66,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],us1.saas.nokia.com,NOERROR,"3.223.50.161, 34.207.18.215, 54.235.244.45","ns-1999.awsdns-57.co.uk, awsdns-hostmaster.amazon.com",,,,,,,,,"ns-406.awsdns-50.com, ns-943.awsdns-53.net, ns-1203.awsdns-22.org, ns-1999.awsdns-57.co.uk",,
[x],usa-ca.net.nokia.com,NOERROR,66.119.84.26,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],usa-ra.net.nokia.com,NOERROR,66.119.84.25,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],usa.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],ushare.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vaapp002.nokia.com,NOERROR,147.243.252.38,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vaapp011.nokia.com,NOERROR,147.243.255.41,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vaapp012.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vab2efe01.nokia.com,NOERROR,147.243.170.62,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vab2efe02.nokia.com,NOERROR,147.243.170.63,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vab2enpui01.nokia.com,NOERROR,147.243.169.85,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vab2enpui02.nokia.com,NOERROR,147.243.169.86,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vacampp17.ext.nokia.com,NOERROR,147.243.248.97,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vacpd001.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vaesemvas01.nokia.com,NOERROR,147.243.252.14,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vaesemvas02.nokia.com,NOERROR,147.243.248.33,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vahprhn01.nokia.com,NOERROR,147.243.255.125,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vamyip001.nokia.com,NOERROR,147.243.170.164,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vanscp02.nokia.com,NOERROR,147.243.170.137,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vapcs001.ext.nokia.com,NOERROR,147.243.255.101,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vapcs002.ext.nokia.com,NOERROR,147.243.255.97,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vapcs003.ext.nokia.com,NOERROR,147.243.255.208,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vasgn002.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vbr.nokia.com,NOERROR,147.243.108.100,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vd.ext.nokia.com,NOERROR,203.129.73.7,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vendorportal.net.nokia.com,NOERROR,131.228.56.18,"ns7.nokia.com, dns.cloudflare.com",,,,,zinapps-public.net.nokia.com,,,,,,
[x],ventures.nokia.com,NOERROR,"34.141.48.9, 34.159.132.250","dns1.p01.nsone.net, hostmaster.nsone.net",True,google,,,nok-ventures.netlify.app,"2a05:d014:275:cb01::c8, 2a05:d014:275:cb02::c8",,,,,
[x],video.networks.nokia.com,NOERROR,"18.66.147.104, 18.66.147.26, 18.66.147.118, 18.66.147.22","ns-1211.awsdns-23.org, awsdns-hostmaster.amazon.com",True,cloudfront,,,content.jwplatform.com,"2600:9000:225e:8c00:1:a3fa:7cc0:93a1, 2600:9000:225e:fe00:1:a3fa:7cc0:93a1, 2600:9000:225e:3a00:1:a3fa:7cc0:93a1, 2600:9000:225e:6600:1:a3fa:7cc0:93a1, 2600:9000:225e:ea00:1:a3fa:7cc0:93a1, 2600:9000:225e:9800:1:a3fa:7cc0:93a1, 2600:9000:225e:e400:1:a3fa:7cc0:93a1, 2600:9000:225e:cc00:1:a3fa:7cc0:93a1",,,,,
[x],video.nokia.com,NOERROR,217.149.58.248,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],vip-fireflow.ext.net.nokia.com,NOERROR,131.228.6.54,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services-americas.ext.nokia.com,NOERROR,131.228.56.180,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services-china.ext.nokia.com,NOERROR,131.228.96.40,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services-india.ext.nokia.com,NOERROR,131.228.66.180,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services-legacy.ext.nokia.com,NOERROR,87.254.220.5,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services-test.ext.nokia.com,NOERROR,131.228.2.180,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],virtual-services.ext.nokia.com,NOERROR,131.228.2.180,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],visitor.nokia.com,NOERROR,172.16.6.1,"ns2.nokia.com, dns.cloudflare.com",,,,,,,True,172.16.6.1,,,
[x],voip.ccs.stg.nokia.com,NOERROR,131.228.17.109,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],voronezh.gdc.nokia.com,NOERROR,93.183.24.212,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,digicert.com,
[x],voucher-c.store.nokia.com,NOERROR,62.61.69.52,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],voucher.store.nokia.com,NOERROR,62.61.69.84,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wa1.ocsweb.nokia.com,NOERROR,65.54.30.201,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wah-asia.ext.nokia.com,NOERROR,93.183.28.254,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wah-europe.ext.nokia.com,NOERROR,87.254.220.8,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wahaccess.ext.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],wahlogon.europe.nokia.com,NOERROR,147.243.253.11,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wahlogon.ext.nokia.com,NOERROR,147.243.45.75,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wahlogonext.europe.nokia.com,NOERROR,194.41.28.20,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wahlogonext.ext.nokia.com,NOERROR,,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wam-login.ext.nokia.com,NOERROR,131.228.6.33,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wap.nokia.com,NOERROR,62.61.85.78,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],warsaw-lab.ext.net.nokia.com,NOERROR,81.219.83.193,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],waserver-nokialife.nokia.com,NOERROR,207.82.11.213,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],watermelon.ext.nokia.com,NOERROR,203.126.146.4,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wb1.ocsweb.nokia.com,NOERROR,94.245.101.81,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],web.europe.nokia.com,NOERROR,147.243.3.83,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],web.forum.nokia.com,NOERROR,62.61.85.122,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webappbuilder.developer.nokia.com,NOERROR,66.54.75.153,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webcast.nokia.com,NOERROR,193.109.48.121,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",,,,loaderio=d85739764ebd169079e42a13050d321f,streamstudio.world-television.com,,,,,,
[x],webconf.nokia.com,NOERROR,"145.247.120.77, 145.247.120.80","ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webdav-test.myrealestate.ext.nokia.com,NOERROR,80.69.128.82,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webdav.myrealestate.ext.nokia.com,NOERROR,80.69.128.82,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webext01.nokia.com,NOERROR,,,,,,,,,,,,,
[x],webi.online.nokia.com,NOERROR,147.243.108.78,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],webrtc.developer.nokia.com,NOERROR,192.11.161.118,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],websso-aad-bridge-qa.ext.net.nokia.com,NOERROR,131.228.3.186,"tm1.dns-tm.com, hostmaster.trafficmanager.net",,,,,websso-aad-bridge-qa.trafficmanager.net,,,,,,
[x],websso-aad-bridge.ext.net.nokia.com,NOERROR,131.228.3.186,"tm1.dns-tm.com, hostmaster.trafficmanager.net",,,,,websso-aad-bridge.trafficmanager.net,,,,,,
[x],webstore.nokia.com,NOERROR,147.243.14.143,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wellmate.si.nokia.com,NOERROR,147.243.109.159,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wellness.qa.nokia.com,NOERROR,147.243.7.6,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wep.iot.nokia.com,NOERROR,34.221.36.188,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wfms.net.nokia.com,NOERROR,131.228.56.18,"ns7.nokia.com, dns.cloudflare.com",,,,,zinapps-public.net.nokia.com,,,,,,
[x],wge.homecare.saas.nokia.com,NOERROR,54.196.77.149,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,homecare-alb-777226652.us-east-1.elb.amazonaws.com,,,,,,
[x],widgets.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wifi-helpcenter.nokia.com,NOERROR,"104.18.249.37, 104.18.248.37","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",True,cloudflare,mail-pod-23.int.zendesk.com,"pod=23, v=spf1 include:mail.zendesk.com ~all",nokia-wifi.zendesk.com,,,,,,
[x],wifi.emea1.nokia.com,NOERROR,54.144.128.85,,,,,,preprod-app-lb-618790973.eu-central-1.elb.amazonaws.com,,,,,,
[x],wifi11.trial.nokia.com,NOERROR,,,,,,,beta-hie-lb-778240538.us-east-1.elb.amazonaws.com,,,,,,
[x],wifi7.trial.nokia.com,NOERROR,54.144.128.85,,,,,,whw-test-hie-1488005222.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],wifi8.trial.nokia.com,NOERROR,"44.206.51.80, 44.205.79.23","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,,,ota-stg-lb-364213702.us-east-1.elb.amazonaws.com,,,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,
[x],wifihub.nokia.com,NOERROR,"172.66.40.154, 172.66.43.102","ns1.cloudflare.net, dns.cloudflare.com",True,cloudflare,,v=spf1 mx a ip4:13.94.147.49/32 ~all,wifihub.nokia.com.cdn.cloudflare.net,"2606:4700:3108::ac42:289a, 2606:4700:3108::ac42:2b66",,,,,
[x],wiki.nokia.com,NOERROR,62.61.85.154,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wikis.ext.nokia.com,NOERROR,147.243.111.24,"ns2.nokia.com, dns.cloudflare.com",,,,,saenrcp01.nokia.com,,,,,,
[x],wilson-qa.ext.net.nokia.com,NOERROR,93.183.12.240,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wilson.ext.net.nokia.com,NOERROR,93.183.12.51,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wing.nokia.com,NOERROR,135.87.18.188,"ns7.nokia.com, dns.cloudflare.com",,,,,,,,,"ns7.nokia.com, ns8.nokia.com",,
[x],wireless.support.nokia.com,NOERROR,135.245.16.52,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],wlsagile.int.net.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],workflow.nokia.com,NOERROR,147.243.4.53,"ns2.nokia.com, dns.cloudflare.com",,,,,wmp.nokia.com,,,,,,
[x],ws.update.nokia.com,NOERROR,147.243.3.188,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],ws111.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],ws126.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],ws86.nokia.com,NOERROR,,,,,,,,,,,,,
[x],www-europe.nokia.com,NOERROR,147.243.3.83,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],www-origin.nokia.com,NOERROR,147.243.3.83,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],www-stg.nokia.com,NOERROR,104.103.171.153,"n0g.akamaiedge-staging.net, hostmaster.akamai.com",,,,,"www-stg.nokia.com.edgekey-staging.net, e2759.g.akamaiedge-staging.net",,,,,,
[x],www.acp.suw.hosting.nokia.com,NOERROR,54.144.128.85,,,,,,,,,,,,
[x],www.apactst1.nokia.com,NOERROR,,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],www.catalogreg.nokia.com,NOERROR,62.61.85.116,"ns2.nokia.com, dns.cloudflare.com",,,,,,,,,,,
[x],www.cia.nokia.com,NOERROR,147.243.198.203,"ns2.nokia.com, dns.cloudflare.com",,,,,cia.nokia.com,,,,,,
