input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,webserver,tech_,final_url,cdn_name,cdn,tls_subject_org_,csp_domains_
bugfixweb2293regioscroll.next.nos.nl,,503,2503,bugfixweb2293regioscroll.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2293regioscroll.next.nos.nl,443,https://bugfixweb2293regioscroll.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2348fixloadingfonts.next.nos.nl,,503,2503,bugfixweb2348fixloadingfonts.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2348fixloadingfonts.next.nos.nl,443,https://bugfixweb2348fixloadingfonts.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2356artikelquotestruct.next.nos.nl,,503,2503,bugfixweb2356artikelquotestruct.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2356artikelquotestruct.next.nos.nl,443,https://bugfixweb2356artikelquotestruct.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.121.124.228,94,False,,,,,,,,
bugfixweb2365op3nieuwsuuruitaa.next.nos.nl,,503,2503,bugfixweb2365op3nieuwsuuruitaa.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2365op3nieuwsuuruitaa.next.nos.nl,443,https://bugfixweb2365op3nieuwsuuruitaa.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2367youtubehover.next.nos.nl,,503,2503,bugfixweb2367youtubehover.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2367youtubehover.next.nos.nl,443,https://bugfixweb2367youtubehover.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2368geenrondehoekjesb.next.nos.nl,,503,2503,bugfixweb2368geenrondehoekjesb.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2368geenrondehoekjesb.next.nos.nl,443,https://bugfixweb2368geenrondehoekjesb.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2402linksnaarprivacys.next.nos.nl,,503,2503,bugfixweb2402linksnaarprivacys.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2402linksnaarprivacys.next.nos.nl,443,https://bugfixweb2402linksnaarprivacys.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2469ostestrandjeomvl.next.nos.nl,,503,2503,bugfixweb2469ostestrandjeomvl.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2469ostestrandjeomvl.next.nos.nl,443,https://bugfixweb2469ostestrandjeomvl.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2473ostestpaginatitel.next.nos.nl,,503,2503,bugfixweb2473ostestpaginatitel.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2473ostestpaginatitel.next.nos.nl,443,https://bugfixweb2473ostestpaginatitel.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2474ostestblauwrandje.next.nos.nl,,503,2503,bugfixweb2474ostestblauwrandje.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2474ostestblauwrandje.next.nos.nl,443,https://bugfixweb2474ostestblauwrandje.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,3.67.232.176,94,False,,,,,,,,
bugfixweb2475ostestprogrammapag.next.nos.nl,,503,2503,bugfixweb2475ostestprogrammapag.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2475ostestprogrammapag.next.nos.nl,443,https://bugfixweb2475ostestprogrammapag.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2476ostestbergjesnla.next.nos.nl,,503,2503,bugfixweb2476ostestbergjesnla.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2476ostestbergjesnla.next.nos.nl,443,https://bugfixweb2476ostestbergjesnla.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2477ostestnavigatieop.next.nos.nl,,503,2503,bugfixweb2477ostestnavigatieop.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2477ostestnavigatieop.next.nos.nl,443,https://bugfixweb2477ostestnavigatieop.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2478ostestmargesbergj.next.nos.nl,,503,2503,bugfixweb2478ostestmargesbergj.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2478ostestmargesbergj.next.nos.nl,443,https://bugfixweb2478ostestmargesbergj.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.121.124.228,94,False,,,,,,,,
bugfixweb2479ostesterrorpagina.next.nos.nl,,503,2503,bugfixweb2479ostesterrorpagina.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2479ostesterrorpagina.next.nos.nl,443,https://bugfixweb2479ostesterrorpagina.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2480ostestnieuwsuurin.next.nos.nl,,503,2503,bugfixweb2480ostestnieuwsuurin.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2480ostestnieuwsuurin.next.nos.nl,443,https://bugfixweb2480ostestnieuwsuurin.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2488osteststraksbijd.next.nos.nl,,503,2503,bugfixweb2488osteststraksbijd.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2488osteststraksbijd.next.nos.nl,443,https://bugfixweb2488osteststraksbijd.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2489ostestnlinactie.next.nos.nl,,503,2503,bugfixweb2489ostestnlinactie.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2489ostestnlinactie.next.nos.nl,443,https://bugfixweb2489ostestnlinactie.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2490ostestoslogoinm.next.nos.nl,,503,2503,bugfixweb2490ostestoslogoinm.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2490ostestoslogoinm.next.nos.nl,443,https://bugfixweb2490ostestoslogoinm.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,35.158.83.254,94,False,,,,,,,,
bugfixweb2491compositelogogrote.next.nos.nl,,503,2503,bugfixweb2491compositelogogrote.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2491compositelogogrote.next.nos.nl,443,https://bugfixweb2491compositelogogrote.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2492ostestscrollbarna.next.nos.nl,,503,2503,bugfixweb2492ostestscrollbarna.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2492ostestscrollbarna.next.nos.nl,443,https://bugfixweb2492ostestscrollbarna.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.67.232.176,94,False,,,,,,,,
bugfixweb2505googledomeinverifi.next.nos.nl,,503,2503,bugfixweb2505googledomeinverifi.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2505googledomeinverifi.next.nos.nl,443,https://bugfixweb2505googledomeinverifi.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2508erroremptystateme.next.nos.nl,,503,2503,bugfixweb2508erroremptystateme.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2508erroremptystateme.next.nos.nl,443,https://bugfixweb2508erroremptystateme.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2509fontsverspringen.next.nos.nl,,503,2503,bugfixweb2509fontsverspringen.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2509fontsverspringen.next.nos.nl,443,https://bugfixweb2509fontsverspringen.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2513nieuwsuurtestopni.next.nos.nl,,503,2503,bugfixweb2513nieuwsuurtestopni.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2513nieuwsuurtestopni.next.nos.nl,443,https://bugfixweb2513nieuwsuurtestopni.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
bugfixweb2518ostestfadeopmobi.next.nos.nl,,503,2503,bugfixweb2518ostestfadeopmobi.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2518ostestfadeopmobi.next.nos.nl,443,https://bugfixweb2518ostestfadeopmobi.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.67.232.176,94,False,,,,,,,,
bugfixweb2520ostesttitelsopme.next.nos.nl,,503,2503,bugfixweb2520ostesttitelsopme.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2520ostesttitelsopme.next.nos.nl,443,https://bugfixweb2520ostesttitelsopme.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.121.124.228,94,False,,,,,,,,
bugfixweb2523ostestaltijdactiv.next.nos.nl,,503,2503,bugfixweb2523ostestaltijdactiv.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2523ostestaltijdactiv.next.nos.nl,443,https://bugfixweb2523ostestaltijdactiv.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,35.158.83.254,94,False,,,,,,,,
bugfixweb2526osteststylingbugj.next.nos.nl,,503,2503,bugfixweb2526osteststylingbugj.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2526osteststylingbugj.next.nos.nl,443,https://bugfixweb2526osteststylingbugj.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.121.124.228,94,False,,,,,,,,
bugfixweb2531ostitelsvanpagina.next.nos.nl,,503,2503,bugfixweb2531ostitelsvanpagina.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2531ostitelsvanpagina.next.nos.nl,443,https://bugfixweb2531ostitelsvanpagina.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
bugfixweb2535osdesportenfilter.next.nos.nl,,503,2503,bugfixweb2535osdesportenfilter.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2535osdesportenfilter.next.nos.nl,443,https://bugfixweb2535osdesportenfilter.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2536collectiefeaturedi.next.nos.nl,,503,2503,bugfixweb2536collectiefeaturedi.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2536collectiefeaturedi.next.nos.nl,443,https://bugfixweb2536collectiefeaturedi.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,35.158.83.254,94,False,,,,,,,,
bugfixweb2537ostestnlinactie.next.nos.nl,,503,2503,bugfixweb2537ostestnlinactie.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2537ostestnlinactie.next.nos.nl,443,https://bugfixweb2537ostestnlinactie.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2540osloadingstatesch.next.nos.nl,,503,2503,bugfixweb2540osloadingstatesch.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2540osloadingstatesch.next.nos.nl,443,https://bugfixweb2540osloadingstatesch.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2541ostestnietbestaan.next.nos.nl,,503,2503,bugfixweb2541ostestnietbestaan.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2541ostestnietbestaan.next.nos.nl,443,https://bugfixweb2541ostestnietbestaan.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
bugfixweb2548ostestaanpassingf.next.nos.nl,,503,2503,bugfixweb2548ostestaanpassingf.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,bugfixweb2548ostestaanpassingf.next.nos.nl,443,https://bugfixweb2548ostestaanpassingf.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.121.124.228,94,False,,,,,,,,
