input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_mismatched,csp_domains_,final_url
bofa.my.onetrust.com,,403,16,bofa.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bofa.my.onetrust.com,cloudflare,443,https://bofa.my.onetrust.com:443,https,cloudflare,text/plain,GET,104.18.29.38,/,1268003052,2606:4700::6812:1d26,HSTS,1,False,True,"Cloudflare, Inc.",True,,
bose-privacy.my.onetrust.com,DS Portal,200,1335,bose-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bose-privacy.my.onetrust.com,cloudflare,443,https://bose-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,captcha.onetrust.com,https://bose-privacy.my.onetrust.com/ui/#/error
bose.my.onetrust.com,,200,35356,bose.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bose.my.onetrust.com,cloudflare,443,https://bose.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,*.chargebeeportal.com,
bp.my.onetrust.com,,200,35356,bp.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bp.my.onetrust.com,cloudflare,443,https://bp.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,*.userlane.com,
brand.onetrust.com,Home | OneTrust Brand Portal,200,38060,brand.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,brand.onetrust.com,cloudflare,443,https://brand.onetrust.com:443,https,cloudflare,text/html,GET,104.18.29.38,/,-104259512,2606:4700::6812:1d26,Vue.js,5,False,True,,,,
bsc.my.onetrust.com,,200,35356,bsc.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bsc.my.onetrust.com,cloudflare,443,https://bsc.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,captcha.onetrust.com,
btprivacy.my.onetrust.com,DS Portal,200,1335,btprivacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,btprivacy.my.onetrust.com,cloudflare,443,https://btprivacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.blob.core.windows.net,https://btprivacy.my.onetrust.com/ui/#/error
bullhorn.my.onetrust.com,,200,35356,bullhorn.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,bullhorn.my.onetrust.com,cloudflare,443,https://bullhorn.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,captcha.onetrust.com,
buzzfeed-privacy.my.onetrust.com,DS Portal,200,1335,buzzfeed-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,buzzfeed-privacy.my.onetrust.com,cloudflare,443,https://buzzfeed-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.1trust.ninja,https://buzzfeed-privacy.my.onetrust.com/ui/#/error
buzzfeed.my.onetrust.com,,200,35356,buzzfeed.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,buzzfeed.my.onetrust.com,cloudflare,443,https://buzzfeed.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,www.google.com/recaptcha/,
cae-privacy.my.onetrust.com,DS Portal,200,1335,cae-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cae-privacy.my.onetrust.com,cloudflare,443,https://cae-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.1trust.ninja,https://cae-privacy.my.onetrust.com/ui/#/error
caire-requests.my.onetrust.com,DS Portal,200,1335,caire-requests.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,caire-requests.my.onetrust.com,cloudflare,443,https://caire-requests.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.cookiepro.com,https://caire-requests.my.onetrust.com/ui/#/error
callin-privacy.my.onetrust.com,DS Portal,200,1335,callin-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,callin-privacy.my.onetrust.com,cloudflare,443,https://callin-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1c26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.cookiepro.com,https://callin-privacy.my.onetrust.com/ui/#/error
callin.my.onetrust.com,,200,35356,callin.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,callin.my.onetrust.com,cloudflare,443,https://callin.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.29.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,www.gstatic.com/recaptcha/,
cambiumlearning.my.onetrust.com,,200,35356,cambiumlearning.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cambiumlearning.my.onetrust.com,cloudflare,443,https://cambiumlearning.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,www.google.com/recaptcha/,
campaign.onetrust.com,404 - Not found or no permission to access,404,1330,campaign.onetrust.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-04-05T23:59:59Z,CN=campaign.onetrust.com,campaign.onetrust.com,www.campaign.onetrust.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,efb31c2cff6fe7631a356c66e4d57932,4e2ec7c733590b91f5d04cbf09c0b9c27168825e88b522745804c47ee6302628,,ctls,campaign.onetrust.com,oracle,443,https://campaign.onetrust.com:443,https,,text/html,GET,192.29.202.91,/,-1270699277,192.29.202.91,HSTS,33,False,True,,,info.preferencechoice.com,
canonbrasil-privacy.my.onetrust.com,DS Portal,200,1335,canonbrasil-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,canonbrasil-privacy.my.onetrust.com,cloudflare,443,https://canonbrasil-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.29.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,www.gstatic.com,https://canonbrasil-privacy.my.onetrust.com/ui/#/error
captcha.onetrust.com,HTTP Status 404 – Not Found,404,427,captcha.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,captcha.onetrust.com,cloudflare,443,https://captcha.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-230353730,2606:4700::6812:1c26,HSTS,1,False,True,,,,
cbus.my.onetrust.com,,200,35356,cbus.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cbus.my.onetrust.com,cloudflare,443,https://cbus.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,*.wootric.com,
cc-cdn-dev.onetrust.com,,400,207,cc-cdn-dev.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,cc-cdn-dev.onetrust.com,cloudflare,443,https://cc-cdn-dev.onetrust.com:443,https,cloudflare,application/xml,GET,104.18.28.38,/,57859348,2606:4700::6812:1d26,HSTS,4,False,True,,,,
cc-cdn.onetrust.com,,400,351,cc-cdn.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,cc-cdn.onetrust.com,cloudflare,443,https://cc-cdn.onetrust.com:443,https,cloudflare,application/xml,GET,104.18.29.38,/,445707041,2606:4700::6812:1d26,HSTS,3,False,True,,,,
cdn-apac.onetrust.com,,400,351,cdn-apac.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,cdn-apac.onetrust.com,cloudflare,443,https://cdn-apac.onetrust.com:443,https,cloudflare,application/xml,GET,104.18.28.38,/,-2117436829,2606:4700::6812:1d26,HSTS,3,False,True,,,,
cdn-au.onetrust.com,,400,351,cdn-au.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,cdn-au.onetrust.com,cloudflare,443,https://cdn-au.onetrust.com:443,https,cloudflare,application/xml,GET,104.18.28.38,/,1198177409,2606:4700::6812:1d26,HSTS,3,False,True,,,,
cdn-ukwest.onetrust.com,,400,351,cdn-ukwest.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T18:53:14Z,2023-10-05T19:52:07Z,CN=onetrust.com,onetrust.com,oneaccess-dev.corp.onetrust.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,295e42450ddd0aa733ad26ae6301dafd,7406fbb6123bc250cfa055034efbaa8d6ed30acd43a57a4a26797a88bb720d74,True,ctls,cdn-ukwest.onetrust.com,cloudflare,443,https://cdn-ukwest.onetrust.com:443,https,cloudflare,application/xml,GET,104.18.28.38,/,554603895,2606:4700::6812:1c26,HSTS,3,False,True,,,,
cebrace-privacidade.my.onetrust.com,DS Portal,200,1335,cebrace-privacidade.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cebrace-privacidade.my.onetrust.com,cloudflare,443,https://cebrace-privacidade.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,captcha.onetrust.com,https://cebrace-privacidade.my.onetrust.com/ui/#/error
cegid-privacy.my.onetrust.com,DS Portal,200,1335,cegid-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cegid-privacy.my.onetrust.com,cloudflare,443,https://cegid-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1c26,HSTS,24,False,True,"Cloudflare, Inc.",True,captcha.onetrust.com,https://cegid-privacy.my.onetrust.com/ui/#/error
certain-requests.my.onetrust.com,DS Portal,200,1335,certain-requests.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,certain-requests.my.onetrust.com,cloudflare,443,https://certain-requests.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.blob.core.windows.net,https://certain-requests.my.onetrust.com/ui/#/error
certain.my.onetrust.com,,200,35356,certain.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,certain.my.onetrust.com,cloudflare,443,https://certain.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1590622597,2606:4700::6812:1c26,HSTS,30,False,True,"Cloudflare, Inc.",True,www.gstatic.com/recaptcha/,
cgd.my.onetrust.com,,403,16,cgd.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cgd.my.onetrust.com,cloudflare,443,https://cgd.my.onetrust.com:443,https,cloudflare,text/plain,GET,104.18.29.38,/,1268003052,2606:4700::6812:1c26,HSTS,1,False,True,"Cloudflare, Inc.",True,,
cheetahdigital.my.onetrust.com,,200,35356,cheetahdigital.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,cheetahdigital.my.onetrust.com,cloudflare,443,https://cheetahdigital.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.29.38,/,-1590622597,2606:4700::6812:1d26,HSTS,30,False,True,"Cloudflare, Inc.",True,*.vo.msecnd.net,
chembio-privacy.my.onetrust.com,DS Portal,200,1335,chembio-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,chembio-privacy.my.onetrust.com,cloudflare,443,https://chembio-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,captcha.1trust.app,https://chembio-privacy.my.onetrust.com/ui/#/error
chownow-requests.my.onetrust.com,DS Portal,200,1335,chownow-requests.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,chownow-requests.my.onetrust.com,cloudflare,443,https://chownow-requests.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,*.onetrust.com,https://chownow-requests.my.onetrust.com/ui/#/error
ciahering-privacy.my.onetrust.com,DS Portal,200,1335,ciahering-privacy.my.onetrust.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T00:00:00Z,2024-06-16T23:59:59Z,"CN=onetrust.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",onetrust.com,*.argocd.onetrust.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cb8eb0830b71a8d9d3a4c2850211cc28,1f001e57676ddb9f4e11195b4398da4a482a98242c4f562bde12a840b814f248,True,ctls,ciahering-privacy.my.onetrust.com,cloudflare,443,https://ciahering-privacy.my.onetrust.com:443,https,cloudflare,text/html,GET,104.18.28.38,/,-1425144750,2606:4700::6812:1d26,HSTS,24,False,True,"Cloudflare, Inc.",True,geolocation.1trust.app,https://ciahering-privacy.my.onetrust.com/ui/#/error
