input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
tempacc.services.nestle.com,,503,183,tempacc.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,tempacc.services.nestle.com,,443,https://tempacc.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
tender-backend.nestle.com,Web App - Unavailable,403,1892,tender-backend.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-06-24T00:00:00Z,2023-06-27T23:59:59Z,"CN=www.tender-backend.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",www.tender-backend.nestle.com,Nestlé Ltd,tender-backend.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1781fd986eb295f1a01e755148bcb64b,df106d12cfc2b3f43b7c38ee1bd91980851e69dd00c047385f93ebed3a6c7006,ctls,tender-backend.nestle.com,azure,443,https://tender-backend.nestle.com:443,https,text/html,GET,20.50.2.33,/,-237335256,20.50.2.33,,74,False,True,,,,,
test.services.nestle.com,,503,183,test.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,test.services.nestle.com,,443,https://test.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
test33.factory.nestle.com,Web Site Not Found,404,970,test33.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,test33.factory.nestle.com,cloudflare,443,https://test33.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
thenest-ams-aa.nestle.com,Sign in to your account,200,205530,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-aa.nestle.com:443,https,text/html,GET,13.107.237.45,/,874825944,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=EA1FEC0D7319A19E566CC27F05606FB16AD0B3F76089DD7F%2DC0607C02BF08F474639EE33D857EACB488799BED493438E4C91AEAA87A172F04&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2Da0cb%2D6000%2Da55f%2D12130273aa51&popupui=1
thenest-ams-bol.nestle.com,Sign in to your account,200,205548,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-bol.nestle.com:443,https,text/html,GET,13.107.246.45,/,-1110860200,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=94BE91FCCFB52C3B2B863DB3C21D18C692F2B2A86DF38DAA%2D7E6B849C05F57E36B2F149FD9548D6729619F70813A7D2E6B54C8731810E9274&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D90c4%2D6000%2Da69f%2D981b1b306c2a&popupui=1
thenest-ams-cpwla.nestle.com,Sign in to your account,200,205582,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-cpwla.nestle.com:443,https,text/html,GET,13.107.246.45,/,-2068846410,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=EFACC74BF9217A0447037473CAC3848BF0AD78C7C63A494E%2D545861AFE192FF84381BEE91DFFC70411C9AD4516038E22FA9613E2A0C7958D6&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D20d4%2D6000%2Db816%2Dd090d9eed375&popupui=1
thenest-ams-do.nestle.com,Sign in to your account,200,205574,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-do.nestle.com:443,https,text/html,GET,13.107.246.45,/,-334952659,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=6562F1E7F1A10C48F7A65596229867756FDEF3A88D4BD7DF%2DAA342666BBB9AAD7911831008F52382FAEEE2F18D09A8E58C5D783958E123EFE&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D20d7%2D6000%2Da55f%2D15c6bfb873a3&popupui=1
thenest-ams-mx.nestle.com,Sign in to your account,200,205634,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-mx.nestle.com:443,https,text/html,GET,13.107.237.45,/,-1291168460,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=7B97FD86BC2A9DDAAADC987165EA41A870366A87B3DF9CD4%2D3FCAAF280F60A9AD4ABAAA1429DF366324E9802CB0100ADD7FE53E727BBABF81&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2Db0e0%2D6000%2D8947%2Dfb8603fad728&popupui=1
thenest-ams-nppc.nestle.com,Sign in to your account,200,205562,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-nppc.nestle.com:443,https,text/html,GET,13.107.237.45,/,1991033050,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=D737D1E28C5F87515060FB3969BA188E8B507DE735B498AB%2DCF5665DE720F9E7E31748ACF36CC4FFF7D4CC54D2708F2425B9C0FAC88AFAA12&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D10d2%2D6000%2Da55f%2D1ab9e41addb9&popupui=1
thenest-ams-nppla.nestle.com,Sign in to your account,200,205568,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-nppla.nestle.com:443,https,text/html,GET,13.107.213.45,/,1565691800,2620:1ec:bdf::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=99C78DE4F194BD0185F0EDD6087387C73E4CBC9B47CDA1F0%2DDB4709E22A7D6F35642190300729024BEDAEEDE94347D0555EF8AEC82D34E00F&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D60d2%2D6000%2Da55f%2D17e4a74bb7ed&popupui=1
thenest-ams-pe.nestle.com,Sign in to your account,200,205528,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-pe.nestle.com:443,https,text/html,GET,13.107.246.45,/,-127323030,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=D6359EA167444480193CDB4229935889F4652183CA0B78FE%2DE96AC39C45DADA9FD12AA7B0F2A02E890FC0367B3B5AC02BAD96D8744D94BEED&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2Dc0d2%2D6000%2Db6b2%2Ddb46edcdc8e4&popupui=1
thenest-ams-ve.nestle.com,Sign in to your account,200,205586,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-ams-ve.nestle.com:443,https,text/html,GET,13.107.237.45,/,886237547,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=0838BD381B9C3EDBF64CD1F00ECAD1835B222B8B4DC60D3F%2D622E0C46D26C1EA7975E3617DA67864011DED4B8273982D9718DD9E212BF4DBD&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D40c6%2D6000%2Da55f%2D175a5be4723b&popupui=1
thenest-aoa-ko.nestle.com,Sign in to your account,200,205482,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-aoa-ko.nestle.com:443,https,text/html,GET,13.107.213.45,/,-72776058,2620:1ec:46::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=804E1C5C560E4D50CE6D9EBAF9664B76A2C8162DC92A5DE3%2D852348881A7B59DC0E9D975AC111F5B48141384039D831987A40E4720232D495&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2Dd0e3%2D6000%2Db816%2Dd69143c91f9f&popupui=1
thenest-aoa-ph.nestle.com,Sign in to your account,200,205737,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-aoa-ph.nestle.com:443,https,text/html,GET,13.107.237.45,/,-1257034817,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=6026EC345242879D5D34E5B1D5EBEF9F1EB16ECB48D99050%2D8DD98A027188E6191B3A279868271F7A655590F91F17D67B6ADEA854DDD073AE&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D80ed%2D6000%2Db816%2Dd6aaa18c5199&popupui=1
thenest-aoa-tr.nestle.com,Sign in to your account,200,205759,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-aoa-tr.nestle.com:443,https,text/html,GET,13.107.237.45,/,-445045196,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=D9896D117BAB82F8954C0D27BF76479CD731AE100A794EC7%2DFEA2A1CCE787F45684CFD51CB698570ABE8C83FC1D171A9EF6259FEAAEA9DFFF&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D10d4%2D6000%2Db6b2%2Dd4ad8c02b66b&popupui=1
thenest-aoa-za.nestle.com,Sign in to your account,200,205647,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,,443,https://thenest-aoa-za.nestle.com:443,https,text/html,GET,13.107.237.45,/,-1143689726,2620:1ec:4f:1::45,HSTS,174,False,,,,,,https://login.microsoftonline.com:443/12a3af23-a769-4654-847f-958f3d479f4a/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=BBBBF2E2778B6F3D7A26536839E84B2F435F606F71931BFB%2D86E696BEDD01C9C6B57F59496B5097BF8209DF9E37BBB02B7A4E187DB5944FD5&redirect%5Furi=https%3A%2F%2Fnestle%2Esharepoint%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=459fb7a0%2D10ee%2D6000%2Db816%2Dd14736225db9&popupui=1
