input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
uploadssh.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://uploadssh.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
upodesta.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://upodesta.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:9e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
us01icaccess01.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://us01icaccess01.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:8200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
usermanagement.sidn.nl,Niet geautoriseerd / unauthorised,200,2180,usermanagement.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2024-11-11T00:00:00Z,2025-11-11T23:59:59Z,"CN=authentication.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",authentication.sidn.nl,usermanagement.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,e07b760725246f7e9ada88cf00984aee,dedbabadb587262af567ec4b2143d04593d54b25aee4c8b69833cc444c4887be,ctls,usermanagement.sidn.nl,443,https://usermanagement.sidn.nl,https,,GET,94.198.154.199,/,/oops/favicon.ico,2a00:d78:0:b001:94:198:154:199,,91,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,,,,1672792499,,,,
users-accountmeet-git.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://users-accountmeet-git.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
uversetv.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://uversetv.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
vpncon.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://vpncon.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1c00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
webmmp3maths.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://webmmp3maths.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
wenda.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://wenda.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
winexaminstitute.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://winexaminstitute.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
www-1-38.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://www-1-38.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
www.events.sidn.nl,403 Forbidden,403,150,www.events.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=api.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",api.sidn.nl,api.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,ce9f9a2e20ae2ab292b695e0640ed5d6,021edcc06ef7d5c7c0af5a24f4a3d0ecb39b6791ce5b069936e163a2eaf76a15,ctls,www.events.sidn.nl,443,https://www.events.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,8,False,error,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,,True,,,
www.sidn.nl,Zorgeloos online | SIDN,200,101800,www.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL, businessCategory=Private Organization, jurisdictionCountry=NL, serialNumber=41215724, businessCategory=Private Organization, jurisdictionCountry=NL",sidn.nl,www.sidn.nl,"CN=GEANT EV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT EV RSA CA 4,GEANT Vereniging,87251f402788885b40a61731e9543d88,b49ef7f70f8e978c44f7fabcc15d8547e858f41178989f2d601dde8ef34a24b5,ctls,www.sidn.nl,443,https://www.sidn.nl,https,openresty,GET,34.111.90.63,/,/assets/3290feeb344ae12b083fc341fafe2a95/img/favicons/apple-touch-icon.png,2600:1901:0:8ca2::,OpenResty,1859,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,-1841151475,,,,https://*.ytimg.com
www249-1.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://www249-1.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
www6-6-3.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://www6-6-3.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zldcmtc1njcoll02.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zldcmtc1njcoll02.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zoomdv144mmr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zoomdv144mmr.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zoomdvc142mmr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zoomdvc142mmr.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,18.66.122.126,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zoommen156mmr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zoommen156mmr.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,18.66.122.27,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zoomscc78mmr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zoomscc78mmr.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:4800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
zoomsct54mmr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://zoomsct54mmr.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5400:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
