input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_self_signed,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate,csp_domains_
apac1.proxy.cp.thomsonreuters.com,Sign In,200,9438,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.proxy.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.44,/,-1846530072,155.46.33.44,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=027596F1AF6A2A4E84CC327244FA950690673752FDC5C1E0439972E02C478455&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%2F%3Fampostpreserve%3D6d4cd9cf-0811-564b-a576-e49f2cb220b6%26srv%3DSTCP-ERPCPRP01,,,https://*.thomsonreuters.com
apac1.publisher.cp.thomsonreuters.com,Sign In,200,9454,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.publisher.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.62,/,1657425718,155.46.33.62,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=275760B6E35E06C6228D40879648AE7C7D2630D42263602DF66B0DA8C7C5DD30&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.publisher.cp.thomsonreuters.com%2F%3Fampostpreserve%3D4afac1a6-9490-1644-946d-11bce4109122%26srv%3DSTCP-ERPCPRP01,,,https://*.refinitiv.biz
apac1.rapido.cp.thomsonreuters.com,Sign In,200,9441,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.rapido.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.62,/,-594993318,155.46.33.62,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=6CEB8EB3B73A18B7F3C1D9CF0C81629D655198C355A8C4F4A58C33DC3665725B&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.rapido.cp.thomsonreuters.com%2F%3Fampostpreserve%3D2270e565-bfcf-6d46-8ad1-14a2a152eef2%26srv%3DSTCP-ERPCPRP01,,,https://*.thomsonreuters.net
apac1.reutersbest.cp.thomsonreuters.com,Sign In,200,9464,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.reutersbest.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.62,/,1881971479,155.46.33.62,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=1176C5D3EDD4E08F0063BEDDA97DD3E08E541AAE2229EFCB475C7B58B1C8D529&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.reutersbest.cp.thomsonreuters.com%2F%3Fampostpreserve%3Db0e2a520-3dbe-5d47-b222-0571c2bbc623%26srv%3DSTCP-ERPCPRP06,,,https://*.sharepoint.com
apac1.streaming.apps.cp.thomsonreuters.com,Sign In,200,12153,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.streaming.apps.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.64,/,-1750000874,155.46.33.64,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net/auth/cdcservlet?epaid=8675615de6974d68aab063ebc74ee2f094065769&RequestID=82C9F1808544324FF8C2FCB874E41649298342729BAEBC937E4531F2201B0A1B&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.streaming.apps.cp.thomsonreuters.com%2F%3Fampostpreserve%3D81337d6a-8333-fd46-a6c8-e25c2b06b394%26srv%3DSTCP-ERPCPRP07,,,http://end.tr
apac1.timeseries.cp.thomsonreuters.com,Sign In,200,9473,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.timeseries.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.51,/,-1607891843,155.46.33.51,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=8F3E7792FCD4C0B582D52329E46250F3A4974C875E4F77A6FEE7D1C60C7D0360&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.gateway.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.timeseries.cp.thomsonreuters.com%2F%3Fampostpreserve%3D00bcc9ff-4db7-104c-a09c-60ba6e31c494%26srv%3DSTCP-ERPCPRP08,,,http://*.refinitiv.biz
apac1.tm3.cp.thomsonreuters.com,Sign In,200,9428,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.tm3.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.62,/,-503817154,155.46.33.62,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=14FBC1859D3F918BA7D228F3C5E678DB4F0CE8C7E7E88E80358B26508875DE9F&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.tm3.cp.thomsonreuters.com%2F%3Fampostpreserve%3D865a38cc-a576-da46-946b-50b3c77e6bb7%26srv%3DSTCP-ERPCPRP04,,,*.embed.widget.cx
apac1.ts.cp.thomsonreuters.com,Sign In,200,9853,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.ts.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.21,/,-1024655786,155.46.33.21,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net/auth/cdcservlet?epaid=D5D9EA234B9755D6FDDA808&theme=charcoal&RequestID=D5697D75FC66371B1930D9900E7B2B8B1A200E5F454E8920AA73696A10A5E3BA&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.gateway.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A13Z&goto=https%3A%2F%2Fapac1.ts.cp.thomsonreuters.com%2F%3Fampostpreserve%3D94d97e57-b3bf-3f43-aae4-d52e17d9ccec%26srv%3DSTCP-ERPCPRP05,,,https://*.slbhclar.net
apac1.vav.cp.thomsonreuters.com,Sign In,200,9428,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.vav.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.62,/,35538944,155.46.33.62,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=1B264E2C74BFEC931A830F56AF806842B1F69668A41B51135582469F236FE5F1&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.vav.cp.thomsonreuters.com%2F%3Fampostpreserve%3D73c1dfd0-5af1-1d46-816e-672d69927b4f%26srv%3DSTCP-ERPCPRP04,,,*.embed.widget.cx
apac1.views.cp.thomsonreuters.com,Sign In,200,9438,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.views.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.22,/,2055086116,155.46.33.22,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=7AF04A31EFC8B4DD6FBF407AB1ECCE8A4BA9F5893950C503E733F532D48B5D1C&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.views.cp.thomsonreuters.com%2F%3Fampostpreserve%3Daa172f31-084f-5549-bce5-aa0c0db96afc%26srv%3DSTCP-ERPCPRP02,,,http://*.refinitiv.biz
apac1.viewsstatic1.cp.thomsonreuters.com,Sign In,200,9467,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.viewsstatic1.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.55,/,727166607,155.46.33.55,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=97EF79ACB905112BCD342E433D022D55DBC937E9E9A0B2151543374A5D0B462D&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A12Z&goto=https%3A%2F%2Fapac1.viewsstatic1.cp.thomsonreuters.com%2F%3Fampostpreserve%3Df9b0cdc1-fc9a-c840-a4f8-be3517b67e10%26srv%3DSTCP-ERPCPRP01,,,http://*.rivagecapital.com
apac1.viewsstatic2.cp.thomsonreuters.com,Sign In,200,9467,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.viewsstatic2.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.56,/,-2003312084,155.46.33.56,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=F59CD6D49505DE06C16892A58E507D5439D4C03B2688150F1B7FEBFE5B4FA697&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A13Z&goto=https%3A%2F%2Fapac1.viewsstatic2.cp.thomsonreuters.com%2F%3Fampostpreserve%3D3a68c95d-72ba-a44b-9b14-c06ad5a3594d%26srv%3DSTCP-ERPCPRP01,,,http://*.refinitiv.net
apac1.viewsstatic3.cp.thomsonreuters.com,Sign In,200,9467,apac1.login.cp.thomsonreuters.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=apac1.login.cp.thomsonreuters.net, O=REFINITIV US LLC, ST=New York, C=US",apac1.login.cp.thomsonreuters.net,apac1.login.cp.thomsonreuters.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7c2c42d598a59973b6d1a1cfd7997aa7,319514ee9c98226f4ac667cfb2ac9d351ab835ed01f2ec074fa0b9b46e6d9066,ctls,apac1.login.cp.thomsonreuters.net,,443,https://apac1.viewsstatic3.cp.thomsonreuters.com:443,https,Apache,text/html,GET,155.46.33.57,/,980361236,155.46.33.57,Java,2,False,,REFINITIV US LLC,,,https://apac1.login.cp.thomsonreuters.net:443/auth/cdcservlet?theme=charcoal&RequestID=974339048534682AF299458BD9475065C830F683BD226DDB5F257B5927E7F821&MajorVersion=1&MinorVersion=0&ProviderID=https%3A%2F%2Fapac1.proxy.cp.thomsonreuters.com%3A443%2Famagent&IssueInstant=2023-07-11T04%3A11%3A13Z&goto=https%3A%2F%2Fapac1.viewsstatic3.cp.thomsonreuters.com%2F%3Fampostpreserve%3D9103ff56-9328-4e4b-9267-8bada6ce51a2%26srv%3DSTCP-ERPCPRP08,,,https://*.officeapps.live.com
apactrackerservices.thomsonreuters.com,403 - Forbidden: Access is denied.,403,1233,apactrackerservices.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=salesdemoservices.serengetilaw.com, O=Thomson Reuters Corporation, ST=New York, C=US",salesdemoservices.serengetilaw.com,sandboxservices.serengetilaw.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,7f7a113b59e804c92950249bab0498a3,d3c8851991dd7d048d90b8664ea2272cd0e1a0a824ae5c4a52fdcbd7eb10ee6f,ctls,apactrackerservices.thomsonreuters.com,,443,https://apactrackerservices.thomsonreuters.com:443,https,,text/html,GET,20.7.104.193,/,1631801191,20.7.104.193,,30,False,,Thomson Reuters Corporation,,,,,,
api-dev.thomsonreuters.com,,404,155,api-dev.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-11T23:59:59Z,"CN=api-dev.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",api-dev.thomsonreuters.com,api-dev.thomsonreuters.com.br,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,f3948ff3c425d5193ec156918b47a5b7,de22160297e7ec36c782c1fd468bd5b67d66d3325bbe0bfdc9e017592660532d,ctls,api-dev.thomsonreuters.com,cloudfront,443,https://api-dev.thomsonreuters.com:443,https,,application/json,GET,13.32.121.70,/,244609073,2600:9000:2240:c200:9:bbc5:90c0:93a1,HSTS,1,False,True,Thomson Reuters Corporation,,,,,,
api-eap.thomsonreuters.com,,404,155,api-eap.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T00:00:00Z,2024-05-11T23:59:59Z,"CN=api-eap.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",api-eap.thomsonreuters.com,api-sat.thomsonreuters.com.br,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fc8cc2d04b9d3cdec2c10dcd4aa8edc7,d1ac0d1bae02693c273bf939464f079faed498f26ee0a9417ea6eb7b71ddaa81,ctls,api-eap.thomsonreuters.com,cloudfront,443,https://api-eap.thomsonreuters.com:443,https,,application/json,GET,52.222.236.59,/,244609073,2600:9000:223e:9c00:8:d5cc:2d40:93a1,HSTS,1,False,True,Thomson Reuters Corporation,,,,,,
api-examples.plexus-pages.1554.aws.thomsonreuters.com,Sign in to GitHub · GitHub,200,33803,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,ctls,github.com,,443,https://api-examples.plexus-pages.1554.aws.thomsonreuters.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,-1650407364,2606:50c0:8003::153,HSTS,434,False,,"GitHub, Inc.",,,https://github.com/login?return_to=%2Fpages%2Fauth%3Fnonce%3Dc93a1a97-6b4c-4483-a479-fc9ec215ec82%26page_id%3D22263416%26path%3DLw,,,media.githubusercontent.com
api-oitc-apac1.1642.aws.thomsonreuters.com,403 - Forbidden: Access is denied.,403,1233,api-oitc-apac1.1642.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=core-oitc-apac1.1642.aws.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",core-oitc-apac1.1642.aws.thomsonreuters.com,workbook-oitc-apac1.1642.aws.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,444380765a3e813b64435e7e7ae4e687,1dc16ed7c7e2a4df265bf2c6c8e0cc0ff6eaae6b24fd65e49c8b03665be5f72e,ctls,api-oitc-apac1.1642.aws.thomsonreuters.com,,443,https://api-oitc-apac1.1642.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.54.2.61,/,1631801191,52.64.184.203,Windows Server,30,False,,Thomson Reuters Corporation,,,,,,
api-oitc-aws-emea1.1642.aws.thomsonreuters.com,403 - Forbidden: Access is denied.,403,1233,api-oitc-aws-emea1.1642.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=core-oitc-emea1.1642.aws.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",core-oitc-emea1.1642.aws.thomsonreuters.com,workbook-oitc-emea1.1642.aws.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,33ef4bf82f9bd55b97ac66f129776380,3294e864a6c6d9a8b119599b2aa69ea8816a92e1ee94d40412b5818ffad6ad05,ctls,api-oitc-aws-emea1.1642.aws.thomsonreuters.com,,443,https://api-oitc-aws-emea1.1642.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,3.11.250.63,/,1631801191,18.133.217.163,Windows Server,30,False,,Thomson Reuters Corporation,,,,,,
api-oitc-emea1.1642.aws.thomsonreuters.com,403 - Forbidden: Access is denied.,403,1233,api-oitc-emea1.1642.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=core-oitc-emea1.1642.aws.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",core-oitc-emea1.1642.aws.thomsonreuters.com,workbook-oitc-emea1.1642.aws.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,33ef4bf82f9bd55b97ac66f129776380,3294e864a6c6d9a8b119599b2aa69ea8816a92e1ee94d40412b5818ffad6ad05,ctls,api-oitc-emea1.1642.aws.thomsonreuters.com,,443,https://api-oitc-emea1.1642.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,3.11.250.63,/,1631801191,18.133.217.163,Windows Server,30,False,,Thomson Reuters Corporation,,,,,,
