input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,location,tls_emails_
devsi.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://devsi.accounts.ikea.com:443,https,text/plain,GET,2.23.209.177,/,-738705486,2a02:26f0:480:22::1726:62f1,HSTS,1,False,,IKEA Server,,https://*.ingka.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
devsk.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://devsk.accounts.ikea.com:443,https,text/plain,GET,104.126.37.154,/,-738705486,2a02:26f0:3500:1b::1724:a39c,HSTS,1,False,,IKEA Server,,https://*.ingka.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
devus.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://devus.accounts.ikea.com:443,https,text/plain,GET,2.23.209.177,/,-738705486,2a02:26f0:480:22::1726:62f1,HSTS,1,False,,IKEA Server,,https://api.addressy.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
discovery.apps.ikea.com,,200,106,discovery.apps.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=*.apps.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.apps.ikea.com,IKEA IT AB,apps.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,f4c482fd73882199fb1142e226f8646e,df4b7b216eb333f13d21fdd591f48b4d5e14550854e13a45b118bd9494a1b5a0,ctls,discovery.apps.ikea.com,443,https://discovery.apps.ikea.com:443,https,,GET,192.71.68.161,/,-980558980,192.71.68.161,,1,False,,iWAD v6.2.0,,url=//iwad-dc7.apps.ikea.com,,True,,,,
dppsi-kitchen.food.inter.ikea.com,Digital PPSI - Where recipes comes to life,200,2377,dppsi-kitchen.food.inter.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-06-02T23:59:59Z,"CN=dppsi-kitchen.food.inter.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",dppsi-kitchen.food.inter.ikea.com,IKEA IT AB,www.dppsi-kitchen.food.inter.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,155f8ca248ab09f3452f6808bf2a80cf,1aeb6964f2dca523a49fc98ddc171111ab8aaef97e7ee42bcb4ed1835d1d1cfd,ctls,dppsi-kitchen.food.inter.ikea.com,443,https://dppsi-kitchen.food.inter.ikea.com:443,https,text/html,GET,18.66.112.125,/,355325821,18.66.112.44,Amazon Web Services,1,False,cloudfront,AmazonS3,True,,,,,,,
dppsi.food.inter.ikea.com,iFoodPPSI,200,2358,dppsi.food.inter.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-06-02T23:59:59Z,"CN=dppsi.food.inter.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",dppsi.food.inter.ikea.com,IKEA IT AB,www.dppsi.food.inter.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,f6d762563288f183a1b0ce63fe7c9948,e8191ac1a69d6c4659e561fe827bbb631340e18016ca1c34e24189213065ab98,ctls,dppsi.food.inter.ikea.com,443,https://dppsi.food.inter.ikea.com:443,https,text/html,GET,52.84.45.91,/,493245677,52.84.45.95,Amazon Web Services,1,False,cloudfront,AmazonS3,True,,,,,,,
dwp.apps.ikea.com,IKEA,400,2439,ingka-icow-prod.eu.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T01:40:08Z,2023-09-02T01:40:07Z,CN=eu.auth0.com,eu.auth0.com,,eu.auth0.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,238bc435086302ddd07b3a92d53e4655,f73a97c3e1377649b8776ac60d4d365d4de5648be53132e86e7f8e70def5f353,ctls,ingka-icow-prod.eu.auth0.com,443,https://dwp.apps.ikea.com:443,https,text/html,GET,192.71.68.89,/,12023395,192.71.68.89,HTTP/3,62,False,,cloudflare,,,,True,,https://ingka-icow-prod.eu.auth0.com/u/login/identifier?state=hKFo2SBCZ3ZHMHRZVWFtUTFwMW5ONVkwYzdSM3F0RV9faHpHQ6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGo3cGhBcF9XblBTV2xZZzh4SWh1SHVRRzF6VldXbHBVo2NpZNkgbWFmT3VpOTFjZXNLYWliamQ4czhHanhhNjNHTnJMdW8,,
eap-dc6.iags.ikea.com,NetScaler AAA,200,42775,eap-dc6.iags.ikea.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-05T00:00:00Z,2023-09-05T23:59:59Z,"CN=*.iags.ikea.com, O=Inter IKEA Systems B.V, ST=Zuid-Holland, C=NL",*.iags.ikea.com,Inter IKEA Systems B.V,iags.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,7a6e8b7f4f7dd2da227e95cc3222df35,6ad09aee4f01dbb55000ea42c76f98f737acd10b68b985e89896f5b024c43a5f,ctls,eap-dc6.iags.ikea.com,443,https://eap-dc6.iags.ikea.com:443,https,text/html,GET,199.26.169.39,/,107704025,199.26.169.39,HSTS,721,False,,Apache,,,,True,,https://eap-dc6.iags.ikea.com/logon/LogonPoint/tmindex.html,,
ecis.apps.ikea.com,,200,106,ecis.apps.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=*.apps.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.apps.ikea.com,IKEA IT AB,apps.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,f4c482fd73882199fb1142e226f8646e,df4b7b216eb333f13d21fdd591f48b4d5e14550854e13a45b118bd9494a1b5a0,ctls,ecis.apps.ikea.com,443,https://ecis.apps.ikea.com:443,https,,GET,192.71.68.160,/,-980558980,192.71.68.160,,1,False,,iWAD v6.2.0,,url=//iwad-dc7.apps.ikea.com,,True,,,,
eguides.ikea.com,IKEA,400,2439,ingka-icow-prod.eu.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T01:40:08Z,2023-09-02T01:40:07Z,CN=eu.auth0.com,eu.auth0.com,,eu.auth0.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,238bc435086302ddd07b3a92d53e4655,f73a97c3e1377649b8776ac60d4d365d4de5648be53132e86e7f8e70def5f353,ctls,ingka-icow-prod.eu.auth0.com,443,https://eguides.ikea.com:443,https,text/html,GET,62.181.197.31,/,-1806738778,62.181.197.31,HTTP/3,62,False,,cloudflare,,,,True,,https://ingka-icow-prod.eu.auth0.com/u/login/identifier?state=hKFo2SBQMF83cW52U1o3MThkcHcyd2kzNEZDZTJYRzdRT0dJX6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIEJOSFYwaTBLM0VzSjV2ckFIbHZ6ZGhmTDYzVHB3bVFro2NpZNkgOW8xWURJZVM3cG85QldMU2Y2Nzd3aFZrMTRQS242Wmk,,
ema.apps.ikea.com,,200,106,ema.apps.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=*.apps.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.apps.ikea.com,IKEA IT AB,apps.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,f4c482fd73882199fb1142e226f8646e,df4b7b216eb333f13d21fdd591f48b4d5e14550854e13a45b118bd9494a1b5a0,ctls,ema.apps.ikea.com,443,https://ema.apps.ikea.com:443,https,,GET,192.71.68.89,/,-980558980,192.71.68.89,,1,False,,iWAD v6.2.0,,url=//iwad-dc8.apps.ikea.com,,True,,,,
email.ikea.com,Sign in to Outlook,200,37911,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,443,https://email.ikea.com:443,https,text/html,GET,40.99.150.34,/,-1249852061,2603:1026:c0d:c1c::2,HSTS,95,False,,,,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=273b29a3-e2b2-96b4-22f2-a1cf2e26e46d&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638265068805542098.fa05a885-b150-4dff-bf0c-213a7ff14e01&state=DcsxFoAgDARR0OdxIhskEI8T1LSWXt8Uf7rJKaU1LCEjkkY_tHZBV4VIqzh1d4OYqtBkAbXbnabjosqHDXduDzjHu5X3s_ID,,
enterpriseenrollment.ikea.com,Microsoft Intune admin center,200,42559,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-15T23:09:38Z,2024-06-27T23:59:59Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,cc05305937f68a7eea27d9d7af0caa65,110faef00876766ade3550f2f7525379d91c5b3f225fef3ca414db8c9620b49b,ctls,intune.microsoft.com,443,https://enterpriseenrollment.ikea.com:443,https,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,azure,,True,,,,,https://intune.microsoft.com/,,
enterpriseenrollment.inter.ikea.com,Microsoft Intune admin center,200,42527,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-15T23:09:38Z,2024-06-27T23:59:59Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,cc05305937f68a7eea27d9d7af0caa65,110faef00876766ade3550f2f7525379d91c5b3f225fef3ca414db8c9620b49b,ctls,intune.microsoft.com,443,https://enterpriseenrollment.inter.ikea.com:443,https,text/html,GET,52.236.189.96,/,1631801191,52.236.189.96,HSTS,4,False,azure,,True,,,,,https://intune.microsoft.com/,,
enterpriseregistration.ikea.com,Service,404,1565,enterpriseregistration.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,enterpriseregistration.ikea.com,443,https://enterpriseregistration.ikea.com:443,https,text/html,GET,40.126.32.6,/,-2070773535,2603:1026:3000:150::2,HSTS,14,False,azure,,True,,True,True,,,,
enterpriseregistration.inter.ikea.com,Service,404,1565,enterpriseregistration.inter.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,enterpriseregistration.inter.ikea.com,443,https://enterpriseregistration.inter.ikea.com:443,https,text/html,GET,40.126.32.66,/,-2070773535,2603:1027:1:148::b,HSTS,14,False,azure,,True,,True,True,,,,
es.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://es.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:390::3781,HSTS,1,False,,IKEA Server,,https://*.techlab-cdn.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
events.ikea.com,,404,10,events.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,events.ikea.com,443,https://events.ikea.com:443,https,,GET,23.212.218.20,/,1864250944,2a02:26f0:1700:393::3252,,2,False,,AkamaiNetStorage,,,,True,,,,
events2.ikea.com,,404,10,events.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,events.ikea.com,443,https://events2.ikea.com:443,https,,GET,23.212.218.20,/,1864250944,2a02:26f0:1700:38b::3252,,2,False,,AkamaiNetStorage,,,,True,,https://events.ikea.com/,,
foodsupply.ikea.com,,403,3,foodsupply.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-07T00:00:00Z,2023-11-20T23:59:59Z,"CN=foodsupply.ikea.com, O=Inter IKEA Systems B.V., ST=Zuid-Holland, C=NL",foodsupply.ikea.com,Inter IKEA Systems B.V.,www.foodsupply.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,c75227c62eb71e3719112534365c7331,f529addabc75a102efc75ec38447f10497d93eb5365a145bd9b8464bb8af041f,ctls,foodsupply.ikea.com,443,https://foodsupply.ikea.com:443,https,text/plain,GET,54.76.252.177,/,1442495702,99.80.126.226,,1,False,,awselb/2.0,,,,,,,,
formularios.ikea.com,Backoffice - Multi Formulários IKEA,200,3758,formularios.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-10-29T23:59:59Z,"CN=formularios.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",formularios.ikea.com,IKEA IT AB,www.formularios.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,766e60437fa9653076a43951a547b635,03858867b1846cc66ed03a61bc5145ae84c9f43d371b05bae9425953b42762a2,ctls,formularios.ikea.com,443,https://formularios.ikea.com:443,https,text/html,GET,185.90.58.133,/,355325821,185.90.58.133,Ubuntu,69,False,,Apache/2.4.52 (Ubuntu),,,,,,,,
fr.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://fr.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:390::3781,HSTS,1,False,,IKEA Server,,https://*.ingka.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
franchisor.ikea.com,About IKEA,200,81854,about.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-18T00:00:00Z,2023-11-16T23:59:59Z,"CN=about.ikea.com, O=Inter IKEA Systems B.V., ST=Zuid-Holland, C=NL",about.ikea.com,Inter IKEA Systems B.V.,www.about.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,7ecd31967c3487e12b2895c5b3bd4bc2,b0d5264a5b46fe80b6cd896925586f0c2e04e21250f6816a167aa9df6198999b,ctls,about.ikea.com,443,https://franchisor.ikea.com:443,https,text/html,GET,34.213.106.51,/,887915535,54.68.182.72,Sitecore,893,False,,,,,,,,https://about.ikea.com/,,
freerange.apps.ikea.com,,200,106,freerange.apps.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=*.apps.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.apps.ikea.com,IKEA IT AB,apps.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,f4c482fd73882199fb1142e226f8646e,df4b7b216eb333f13d21fdd591f48b4d5e14550854e13a45b118bd9494a1b5a0,ctls,freerange.apps.ikea.com,443,https://freerange.apps.ikea.com:443,https,,GET,192.71.68.89,/,-980558980,192.71.68.89,,1,False,,iWAD v6.2.0,,url=//iwad-dc8.apps.ikea.com,,True,,,,
gateway.digitalse.ikea.com,502 Server Error,502,332,gateway.digitalse.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-21T06:02:59Z,2023-09-19T06:57:13Z,CN=gateway.digitalse.ikea.com,gateway.digitalse.ikea.com,,gateway.digitalse.ikea.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,36387c124fd996f7dffe45e382362eec,fa25528b42bc825ced863261a41e7386ecdfab5e5b6f7e296d136ecc21d9352b,ctls,gateway.digitalse.ikea.com,443,https://gateway.digitalse.ikea.com:443,https,text/html,GET,34.149.116.23,/,-670719049,34.149.116.23,HTTP/3,11,False,google,,True,,,,,,,
gb.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://gb.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:390::3781,HSTS,1,False,,IKEA Server,,https://fonts.gstatic.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
gbinincontact.ikea.com,403 - Forbidden: Access is denied.,403,1233,gbinincontact.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,gbinincontact.ikea.com,443,https://gbinincontact.ikea.com:443,https,text/html,GET,23.212.218.20,/,1631801191,23.212.218.20,,30,False,,IKEA Server,,,,True,,,,
gcp.api.ingka.ikea.com,403,403,134,gcp.api.ingka.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-18T06:22:06Z,2023-09-16T07:14:39Z,CN=gcp-origin.api.ingka.com,gcp-origin.api.ingka.com,,gcp-origin.api.ingka.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ea5aa50312718477b4634fe9f6445471,64cc007860e56324fa2d31215768056f88bfa4be3c06c17ac58ef7a45c69b8c7,ctls,gcp.api.ingka.ikea.com,443,https://gcp.api.ingka.ikea.com:443,https,text/html,GET,35.190.49.0,/,1723221432,35.190.49.0,HTTP/3,1,False,google,,True,,True,,,,,
giftcards.au.ikea.com,IKEA Australia | Affordable Swedish Home Furniture - IKEA,200,160177,www.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-04-30T23:59:59Z,"CN=www.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",www.ikea.com,Inter IKEA Systems B.V.,www.ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8096d2ab7d14817ba67ed490fb78974d,23297b5cf22e3ebcc59359c80da293fbbdc139bdcae492c72f3a991f432bfbdf,ctls,www.ikea.com,443,https://giftcards.au.ikea.com:443,https,text/html,GET,104.102.43.33,/,1247878729,104.102.43.33,HSTS,1206,False,,IKEA Server,,www.googleapis.com,,,,https://www.ikea.com/au/en/,,
git.build.ingka.ikea.com,Initiating SAML single sign-on,200,9338,git.build.ingka.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T00:00:00Z,2024-03-19T23:59:59Z,"CN=*.build.ingka.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.build.ingka.ikea.com,IKEA IT AB,*.git.build.ingka.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,1628071fab49b21d5d42d71e2312e795,790c674f2b5796011892abe02bd4b56607465a85131333fd9733ec51598e62a7,ctls,git.build.ingka.ikea.com,443,https://git.build.ingka.ikea.com:443,https,text/html,GET,34.91.52.13,/,1848946384,34.91.52.13,HSTS,52,False,google,GitHub.com,True,pages.git.build.ingka.ikea.com,,True,,https://git.build.ingka.ikea.com/login,,
git.build.inter.ikea.com,Initiating SAML single sign-on,200,9254,git.build.inter.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-12T00:00:00Z,2023-09-12T23:59:59Z,"CN=*.build.inter.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",*.build.inter.ikea.com,IKEA IT AB,*.git.build.inter.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,9691b8e48821fc64152f477f9ddefc6f,b554b12b5873cc142bc842bed020613d5c8425ca8db5c1962f76d8ccd267a44a,ctls,git.build.inter.ikea.com,443,https://git.build.inter.ikea.com:443,https,text/html,GET,35.205.239.71,/,1848946384,35.205.239.71,HSTS,52,False,google,GitHub.com,True,assets.git.build.inter.ikea.com,,True,,https://git.build.inter.ikea.com/login,,
