new,host,a,soa,status_code,cdn,cdn-name,cname,mx,aaaa,ns,has_internal_ips,internal_ips,txt,caa
,dynamic-077-189-023-218.77.189.pool.telefonica.de,77.189.23.218,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-026-038.77.189.pool.telefonica.de,77.189.26.38,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-029-108.77.189.pool.telefonica.de,77.189.29.108,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-036-083.77.189.pool.telefonica.de,77.189.36.83,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,dynamic-077-189-037-130.77.189.pool.telefonica.de,77.189.37.130,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-038-106.77.189.pool.telefonica.de,77.189.38.106,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-039-141.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-041-196.77.189.pool.telefonica.de,77.189.41.196,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-050-246.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-075-115.77.189.pool.telefonica.de,77.189.75.115,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,dynamic-077-189-076-098.77.189.pool.telefonica.de,77.189.76.98,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-079-032.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-097-243.77.189.pool.telefonica.de,77.189.97.243,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-100-066.77.189.pool.telefonica.de,77.189.100.66,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-105-167.77.189.pool.telefonica.de,77.189.105.167,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-115-043.77.189.pool.telefonica.de,77.189.115.43,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-121-069.77.189.pool.telefonica.de,77.189.121.69,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-126-102.77.189.pool.telefonica.de,77.189.126.102,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-127-173.77.189.pool.telefonica.de,77.189.127.173,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-131-085.77.189.pool.telefonica.de,77.189.131.85,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-131-218.77.189.pool.telefonica.de,77.189.131.218,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-132-002.77.189.pool.telefonica.de,77.189.132.2,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-134-129.77.189.pool.telefonica.de,77.189.134.129,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-137-249.77.189.pool.telefonica.de,77.189.137.249,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-142-023.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-144-028.77.189.pool.telefonica.de,77.189.144.28,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-144-179.77.189.pool.telefonica.de,77.189.144.179,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-154-043.77.189.pool.telefonica.de,77.189.154.43,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-157-179.77.189.pool.telefonica.de,77.189.157.179,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-159-067.77.189.pool.telefonica.de,77.189.159.67,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-160-044.77.189.pool.telefonica.de,77.189.160.44,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,dynamic-077-189-167-020.77.189.pool.telefonica.de,77.189.167.20,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-168-075.77.189.pool.telefonica.de,77.189.168.75,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-172-035.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-173-113.77.189.pool.telefonica.de,77.189.173.113,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-173-165.77.189.pool.telefonica.de,77.189.173.165,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-177-243.77.189.pool.telefonica.de,77.189.177.243,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-188-054.77.189.pool.telefonica.de,77.189.188.54,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-188-119.77.189.pool.telefonica.de,77.189.188.119,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-189-221.77.189.pool.telefonica.de,77.189.189.221,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-200-183.77.189.pool.telefonica.de,77.189.200.183,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-225-225.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-227-005.77.189.pool.telefonica.de,77.189.227.5,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-246-033.77.189.pool.telefonica.de,77.189.246.33,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,dynamic-077-189-248-003.77.189.pool.telefonica.de,77.189.248.3,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-190-004-231.77.190.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-190-009-033.77.190.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-190-097-041.77.190.pool.telefonica.de,77.190.97.41,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-078-048-011-206.78.48.pool.telefonica.de,78.48.11.206,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-012-185.78.48.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-029-161.78.48.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-050-017.78.48.pool.telefonica.de,78.48.50.17,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-061-222.78.48.pool.telefonica.de,78.48.61.222,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-073-120.78.48.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-082-183.78.48.pool.telefonica.de,78.48.82.183,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-085-022.78.48.pool.telefonica.de,78.48.85.22,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-091-094.78.48.pool.telefonica.de,78.48.91.94,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-093-007.78.48.pool.telefonica.de,78.48.93.7,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,dynamic-078-048-094-044.78.48.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-099-205.78.48.pool.telefonica.de,78.48.99.205,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-126-105.78.48.pool.telefonica.de,78.48.126.105,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-140-090.78.48.pool.telefonica.de,78.48.140.90,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-143-133.78.48.pool.telefonica.de,78.48.143.133,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-048-165-010.78.48.pool.telefonica.de,78.48.165.10,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-050-011-090.78.50.pool.telefonica.de,78.50.11.90,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-054-117-230.78.54.pool.telefonica.de,78.54.117.230,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-054-171-018.78.54.pool.telefonica.de,78.54.171.18,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-057-035.78.55.pool.telefonica.de,78.55.57.35,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-077-077.78.55.pool.telefonica.de,78.55.77.77,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-106-172.78.55.pool.telefonica.de,78.55.106.172,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-112-047.78.55.pool.telefonica.de,78.55.112.47,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-137-034.78.55.pool.telefonica.de,78.55.137.34,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,dynamic-078-055-140-016.78.55.pool.telefonica.de,78.55.140.16,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-078-055-147-032.78.55.pool.telefonica.de,78.55.147.32,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-089-012-033-148.89.12.pool.telefonica.de,89.12.33.148,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-089-014-009-121.89.14.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-092-224-147-018.92.224.pool.telefonica.de,92.224.147.18,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,dynamic-093-129-035-088.93.129.pool.telefonica.de,93.129.35.88,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-093-132-098-247.93.132.pool.telefonica.de,93.132.98.247,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-093-132-130-057.93.132.pool.telefonica.de,93.132.130.57,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-095-112-141-060.95.112.pool.telefonica.de,95.112.141.60,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-095-112-185-135.95.112.pool.telefonica.de,95.112.185.135,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-095-116-127-133.95.116.pool.telefonica.de,95.116.127.133,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-2a01-0c22-8dcf-1b00-76d4-35ff-fee6-7b5d.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:8dcf:1b00:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c22-8ddf-1900-76d4-35ff-fee6-7b5d.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:8ddf:1900:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c22-9072-4000-76d4-35ff-fee6-7b5d.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:9072:4000:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c22-a550-6000-4a21-0bff-fe36-05c1.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:a550:6000:4a21:bff:fe36:5c1,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,dynamic-2a01-0c22-a598-3500-4a21-0bff-fe36-05c1.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:a598:3500:4a21:bff:fe36:5c1,,,,,
,dynamic-2a01-0c22-cda1-0900-ba27-ebff-fef0-2ab3.c22.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c22:cda1:900:ba27:ebff:fef0:2ab3,,,,,
,dynamic-2a01-0c23-8885-5a00-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:8885:5a00:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c23-899f-ad00-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:899f:ad00:76d4:35ff:fee6:7b5d,"ns1.telefonica.de, ns2.telefonica.de, ns3.telefonica.de",,,,
,dynamic-2a01-0c23-8dde-b500-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:8dde:b500:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c23-906a-8300-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:906a:8300:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c23-90e0-1800-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:90e0:1800:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a01-0c23-94b1-a700-76d4-35ff-fee6-7b5d.c23.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a01:c23:94b1:a700:76d4:35ff:fee6:7b5d,,,,,
,dynamic-2a02-3100-54f8-fe00-ba27-ebff-fef0-2ab3.310.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a02:3100:54f8:fe00:ba27:ebff:fef0:2ab3,,,,,
,dynamic-2a02-3102-8430-0bc0-485e-8590-f334-e135.310.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,2a02:3102:8430:bc0:485e:8590:f334:e135,,,,,
,e-ucet.cz.o2.com,160.218.11.32,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,e.fonic.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,mx.eemms.net,,,,,v=spf1 include:emsmtp.com include:emarsys.net ~all,
,e2e-t3c2.telefonica.de,62.52.252.123,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,e2e.agent-cockpit.de.o2.com,"3.77.16.149, 3.125.20.217, 205.251.193.175, 205.251.195.120, 205.251.196.25, 205.251.199.23","ns-431.awsdns-53.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,2600:9000:5301:af00::1,"ns-1815.awsdns-34.co.uk, ns-431.awsdns-53.com, ns-888.awsdns-47.net, ns-1049.awsdns-03.org",,,,
,e2e1-apps.ayyildiz.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-apps.blau.de,82.113.101.238,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1-apps-tn.o2online.de,,,,,,,
,e2e1-apps.ortelmobile.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-apps.whatsappsim.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1-apps-to.o2online.de,,,,,,,
,e2e1-cci.blau.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,"e2e1.blau.de, e2e1.o2online.de",,,,,,,
,e2e1-edel.blau.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,"e2e1.blau.de, e2e1.o2online.de",,,,,,,
,e2e1-hilfe.o2online.de,"18.66.122.96, 18.66.122.5, 18.66.122.124, 18.66.122.12","ns-1439.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,otwo-de-community.almostinsided.com,,,,,,,
,e2e1-kundenportal.whatsappsim.de,194.245.166.199,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e1-mein.aetkasmart.de,194.245.166.201,"ns5.komsa.net, root.ns5.komsa.net",NOERROR,,,,,,,,,,
,e2e1-mein.ayyildiz.de,194.245.166.195,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-mein.nettokom.de,194.245.166.196,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1-mein.nova-mobil.de,194.245.166.206,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-mein.ortelmobile.de,194.245.166.198,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1-meine-daten.blau.de,194.245.166.203,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1-meine-daten.o2online.de,194.245.166.202,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-meine-daten.telefonica.de,194.245.166.205,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,e2e1-publish.o2business.de,"141.101.90.98, 141.101.90.96, 141.101.90.99, 141.101.90.97","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,e2e1-publish.o2business.de.cdn.cloudflare.net,,,,,,,
,e2e1-shop.ayyildiz.de,194.245.170.36,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-shop.nettokom.de,194.245.170.33,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1-shop.nova-mobil.de,194.245.170.34,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-shop.simfinity.de,194.245.170.37,"ns1.p7s1ns.de, domains.prosiebensat1.com",NOERROR,,,,,,,,,,
,e2e1-shop.whatsappsim.de,194.245.169.8,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e1-static.o2.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1.o2online.de,,,,,,,
,e2e1-static2.o2.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1.o2online.de,,,,,,,
,e2e1-v2.permissions.aetkasmart.de,,"ns5.komsa.net, root.ns5.komsa.net",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.alditalk-kundenbetreuung.de,194.245.170.37,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.blau.de,194.245.170.37,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.nettokom.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.o2online.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.ortelmobile.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.telefonica.de,194.245.170.37,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,e2e1-v2.permissions.whatsappsim.de,194.245.170.37,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e1.base.de,194.245.149.159,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.blau.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e1.o2online.de,,,,,,,
,e2e1.freischalten.blau.de,82.113.108.6,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1.info.alditalk-kundenbetreuung.de,194.245.170.41,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,e2e1.info.blau.de,194.245.170.41,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1.info.blauworld.de,194.245.170.41,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1.info.nettokom.de,194.245.170.41,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1.info.nova-mobil.de,194.245.170.41,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.info.o2online.de,194.245.170.41,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.info.whatsappsim.de,194.245.170.41,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e1.o2online.de,82.113.101.197,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.permissions.ayyildiz.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.permissions.blau.de,194.245.170.37,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1.permissions.nettokom.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1.permissions.nova-mobil.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.permissions.o2online.de,194.245.170.37,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e1.permissions.ortelmobile.de,194.245.170.37,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e1.permissions.whatsappsim.de,194.245.170.37,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e1.sim-aktivieren.blau.de,194.245.170.42,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e1.sim-aktivieren.o2online.de,194.245.170.42,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e2-apps.ayyildiz.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-apps.blau.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2-apps-tn.o2online.de,,,,,,,
,e2e2-apps.ortelmobile.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-apps.whatsappsim.de,82.113.101.237,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2-apps-to.o2online.de,,,,,,,
,e2e2-cci.blau.de,82.113.101.163,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,e2e2.blau.de,,,,,,,
,e2e2-edel.blau.de,82.113.101.163,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,e2e2.blau.de,,,,,,,
,e2e2-kunden-portal.whatsappsim.de,194.245.167.18,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e2-kundenportal.whatsappsim.de,194.245.167.7,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e2-mein.aetkasmart.de,194.245.167.9,"ns5.komsa.net, root.ns5.komsa.net",NOERROR,,,,,,,,,,
,e2e2-mein.ayyildiz.de,194.245.167.3,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e2-mein.nova-mobil.de,194.245.167.14,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e2-mein.simfinity.de,194.245.167.8,"ns1.p7s1ns.de, domains.prosiebensat1.com",NOERROR,,,,,,,,,,
,e2e2-meine-daten.blau.de,194.245.167.11,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e2-meine-daten.telefonica.de,194.245.167.13,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,e2e2-prepaid-ident.telefonica.de,194.245.167.97,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,e2e2-publish.o2business.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev-publish.o2business.de,,,,,,,
,e2e2-shop.ayyildiz.de,194.245.170.52,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,e2e2-shop.whatsappsim.de,194.245.169.9,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,e2e2-sim-karte-aktivierung.ortelmobile.de,194.245.170.51,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,e2e2-static.o2.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2.o2online.de,,,,,,,
,e2e2-static2.o2.de,82.113.101.163,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,e2e2.o2online.de,,,,,,,
,e2e2.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,e2e2.freischalten.blau.de,82.113.108.8,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
