new,host,a,cname,soa,status_code,mx,txt,ns,caa,aaaa,cdn,cdn-name,has_internal_ips,internal_ips
[x],merkur-ciera-6.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],merlinentertainments.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],messenger-apps.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mfrs-mftable.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mgrebert.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mhsi-47-204-82.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],miapi.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],miasaempvpnc12.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],micfc.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],miembrosapp-l.z1.amocrm.com,"64.58.114.237, 142.0.201.228","fs.all.geo.prods.amocrm.com, cfc.trunk.amocrm.com","ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,
[x],miembrossslpaymentsstorage.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],miemp4.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],miesim.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mike21.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mimir-infra-test.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mindfulmusings.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mini-xf-9.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mitools.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mkfagan.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],ml03.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mm-sas1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mns-planning.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mobile-partners.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mock-e2e.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],moloch-test-dmh03.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mon20.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mongodb-backup.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mordorguru.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],morges.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mowfm-ist1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mr01dadc.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mrcloud-kibana.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mresbw.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],ms17sa-c08.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],msavertackuat.z1.amocrm.ru,,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,,,,,,,,,
[x],mslov.z1.amocrm.ru,"178.248.235.194, 95.143.182.166, 23.111.119.230",z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,"ns2.amocrm.ru, ns3-l2.nic.ru, ns8-l2.nic.ru, ns4-l2.nic.ru, ns4-cloud.nic.ru, ns8-cloud.nic.ru, ns3.amocrm.ru",,,,,,
[x],mstore.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mswilliamsonscience.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta-8.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta01v29.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta02v58.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta14v3.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta24.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mta32.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mtn13b1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mtupm13.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mty1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mujerdehoy.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mum-51.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mum-77.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],munin1.z2.amocrm.com,142.0.201.228,fs.all.serverscom.prods.amocrm.com,"ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,
[x],music-overrides-alpha.z1.amocrm.ru,"95.143.182.166, 23.111.119.230",z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,"ns2.amocrm.ru, ns3-l2.nic.ru, ns8-l2.nic.ru, ns4-l2.nic.ru, ns4-cloud.nic.ru, ns8-cloud.nic.ru, ns3.amocrm.ru",,,,,,
[x],mx1-cdu-sp1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mx2-ia2-sp4.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mx2-phx-sp1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mx4-ord-sp1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mx4-par-sp1.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mxmcpviaing-ws.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mxqroesxpa03.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mycanon.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mycfstmp.z1.amocrm.ru,,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],myg.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],myportal-dev.z1.amocrm.ru,,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],mysoftware.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,,,,,,,,
[x],nag.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],naturavida.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nbfkord-smmi04.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nc-iphonesys-static.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],ncovrpt.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nediit.z1.amocrm.ru,,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],neoen.z1.amocrm.ru,,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nerd.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nest-egg-be-checkins.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nest-egg-be-checkins.z2.amocrm.ru,"95.213.161.42, 95.213.201.60","fs.all.selectel.prods.amocrm.ru, cfa.trunk.amocrm.ru","ns3-l2.nic.ru, dns.nic.ru",NOERROR,,,,,,,,,
[x],netapi.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],netapp5.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],netbond-cm-uat.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],netdemics.amocrm.com,"142.0.201.228, 64.58.114.237",cfc.trunk.amocrm.com,"ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,
[x],new-aws-member-config.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],new-jenkinsmaster.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],new-mqtt-prod.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],newconfluence-s3-euwmediaconfig-helpdesk.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],newdns-share.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nextconf.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nextlevelexperiencecom.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nexus3-dev.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],niepmd.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],niesh.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nissan-runner-9.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nodevpn.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],noegglife.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],norabf.amocrm.com,"142.0.201.228, 64.58.114.237",cfc.trunk.amocrm.com,"ns20.digicertdns.com, dns.digicertdns.com",NOERROR,,,,,,,,,
[x],notification-prdws-qy.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],notification-prfws-lv.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],notinjail-us.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nowekonto.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],npfc-ampstg-ecofrpublicsearch.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nsdnet-jb-ex.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nullobject.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nwa.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],nymsdz42.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],o-stage62-info.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],obiwan.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],occ-0-506-41.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],oceffrtapi-a.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
[x],ocho-intdev.z1.amocrm.ru,178.248.235.194,z1.amocrm.ru,"ns3-l2.nic.ru, dns.nic.ru",NOERROR,mx.yandex.net,201909041703014zut8kvs50y5lq4wq47u404wjvld86iqezz3qicuz1hvxqdvkt,,,,,,,
