input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_subject_org_,final_url
newtek.sl.smartling.com,,404,25,newtek.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,newtek.sl.smartling.com,443,https://newtek.sl.smartling.com:443,https,nginx,text/html,GET,34.233.117.122,/,480409337,52.71.61.64,Nginx,2,False,,,,,
nicelabel.sl.smartling.com,,404,25,nicelabel.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7771b3e4001257c30a496b66596b0f18,f75d2ff65e4f201cca7727bee4cad785507777e0aa0532a03cb557aa91ae335e,True,ctls,nicelabel.sl.smartling.com,443,https://nicelabel.sl.smartling.com:443,https,nginx,text/html,GET,63.33.108.254,/,480409337,34.254.133.40,Nginx,2,False,,,,,
nl.kobobooks.sl.smartling.com,,404,25,nl.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-22T00:00:00Z,2023-09-21T23:59:59Z,CN=kobobooks.nl,kobobooks.nl,www.kobobooks.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,dba9b0774bdc3b3cef66ccd98827a05b,f6da29d136aba7427c8e125bab996deedda60e046680d231bb509830b129df21,,ctls,nl.kobobooks.sl.smartling.com,443,https://nl.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,52.45.94.188,/,480409337,3.223.79.176,Nginx,2,False,,,,,
nl.smartling.com,Oplossingen voor vertaling en contentlokalisatie - Smartling,200,870105,nl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-10-08T23:59:59Z,CN=www.smartling.com,www.smartling.com,fr.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,372ee4e4d6c61a79b90584d4f45b9e7c,56e38e12b4f4e5f5a4dabfd68a178448ab6f49f6803b290f6f31eae4ebee3679,,ctls,nl.smartling.com,443,https://nl.smartling.com:443,https,Netlify,text/html,GET,52.205.99.113,/,-11338907,3.232.221.110,webpack,53,False,,,,,
no.epiloglaser.sl.smartling.com,,404,25,no.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,no.epiloglaser.sl.smartling.com,443,https://no.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,52.73.222.135,/,480409337,3.232.191.197,Nginx,2,False,,,,,
nyc.sl.smartling.com,,404,25,nyc.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,nyc.sl.smartling.com,443,https://nyc.sl.smartling.com:443,https,nginx,text/html,GET,54.157.203.4,/,480409337,100.24.151.68,Nginx,2,False,,,,,
nyccfb.sl.smartling.com,,404,25,nyccfb.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,nyccfb.sl.smartling.com,443,https://nyccfb.sl.smartling.com:443,https,nginx,text/html,GET,52.7.51.137,/,480409337,54.147.112.234,Nginx,2,False,,,,,
oclc.sl.smartling.com,,404,25,oclc.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,oclc.sl.smartling.com,443,https://oclc.sl.smartling.com:443,https,nginx,text/html,GET,52.203.114.237,/,480409337,34.192.247.125,Nginx,2,False,,,,,
ondemand.smartling.com,Smartling Pricing: Plans Tailored To How Much You Translate,200,521325,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://ondemand.smartling.com:443,https,Netlify,text/html,GET,34.234.255.147,/,-1385460163,35.170.30.95,webpack,53,False,,,,,https://www.smartling.com/plans/
outrigger.sl.smartling.com,,404,25,outrigger.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,outrigger.sl.smartling.com,443,https://outrigger.sl.smartling.com:443,https,nginx,text/html,GET,52.73.79.6,/,480409337,52.205.99.113,Nginx,2,False,,,,,
paltalk.sl.smartling.com,,404,25,paltalk.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-26T00:00:00Z,2023-09-25T23:59:59Z,"CN=*.paltalk.com, O=PALTALK\, INC., L=New York, ST=New York, C=US",*.paltalk.com,paltalk.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0e618bb011f4aef9b42625ece1ebbfd8,dbc2ba7815ac00f39a3ba0ac1f8192b30b7028b0653ef95fe3b089ff9bae5c5f,True,ctls,paltalk.sl.smartling.com,443,https://paltalk.sl.smartling.com:443,https,nginx,text/html,GET,18.204.232.117,/,480409337,44.195.18.145,Nginx,2,False,,,,"PALTALK, INC.",
paypal.smartling.com,PayPal - Request Translations with Smartling,200,2080,pp.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=pp.smartling.com,pp.smartling.com,paypal.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,643d7da735b98f83701f1ea0ebe6ad3b,95f3e625db63dc54f9522b32879f54c1841c08a78f7e3bc35204525419576c11,,ctls,pp.smartling.com,443,https://paypal.smartling.com:443,https,AmazonS3,text/html,GET,52.201.183.69,/,-36716826,18.213.69.116,Amazon Web Services,1,False,,,,,https://pp.smartling.com:443/
pendo.sl.smartling.com,,404,25,pendo.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,pendo.sl.smartling.com,443,https://pendo.sl.smartling.com:443,https,nginx,text/html,GET,18.214.47.16,/,480409337,52.0.125.139,Nginx,2,False,,,,,
personio.sl.smartling.com,,404,25,personio.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,personio.sl.smartling.com,443,https://personio.sl.smartling.com:443,https,nginx,text/html,GET,52.205.99.113,/,480409337,52.73.79.6,Nginx,2,False,,,,,
pinchjs-cdn.gdn.smartling.com,,403,275,pinchjs-cdn.gdn.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-16T00:00:00Z,2024-06-13T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.gdn.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,01d51e5572c70d7e91c1ca041bb540e4,ed6ece1223156721f99a6ba09066e0687382e96d2a7c3088d7380469108c16d2,True,ctls,pinchjs-cdn.gdn.smartling.com,443,https://pinchjs-cdn.gdn.smartling.com:443,https,AmazonS3,application/xml,GET,18.66.97.9,/,-1550507089,2600:9000:223c:8200:1b:8846:8500:93a1,HTTP/3,2,False,cloudfront,True,,,
portal.verbalizeit.com,Application Error,503,506,portal.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-02T00:00:00Z,2024-04-30T23:59:59Z,CN=*.herokuapp.com,*.herokuapp.com,*.herokuapp.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,23fa41a6acac36a0bdf735a756f33d4d,06995b253be9620df1f0545b2eb912c9eb39d53c9fa114ef8544035b8744183e,True,ctls,portal.verbalizeit.com,443,https://portal.verbalizeit.com:443,https,Cowboy,text/html,GET,54.159.116.102,/,1508041395,54.165.58.209,Cowboy,26,False,,,,,
powermate.sl.smartling.com,,404,25,powermate.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,powermate.sl.smartling.com,443,https://powermate.sl.smartling.com:443,https,nginx,text/html,GET,3.208.182.9,/,480409337,54.204.38.79,Nginx,2,False,,,,,
pp.smartling.com,PayPal - Request Translations with Smartling,200,2080,pp.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=pp.smartling.com,pp.smartling.com,paypal.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,643d7da735b98f83701f1ea0ebe6ad3b,95f3e625db63dc54f9522b32879f54c1841c08a78f7e3bc35204525419576c11,,ctls,pp.smartling.com,443,https://pp.smartling.com:443,https,AmazonS3,text/html,GET,13.32.99.25,/,-36716826,13.32.99.36,Amazon Web Services,1,False,cloudfront,True,,,
primerevenue.sl.smartling.com,,404,25,primerevenue.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,primerevenue.sl.smartling.com,443,https://primerevenue.sl.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,52.73.79.6,Nginx,2,False,,,,,
production.verbalizeit.com,Sign In | VerbalizeIt,200,4784,production.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,production.verbalizeit.com,443,https://production.verbalizeit.com:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,54.183.145.79,/,-1840324437,50.18.196.37,Ubuntu,128,False,,,,,https://production.verbalizeit.com/sign-in
prosperworks.sl.smartling.com,,404,25,prosperworks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,prosperworks.sl.smartling.com,443,https://prosperworks.sl.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,52.73.79.6,Nginx,2,False,,,,,
pt.kobobooks.sl.smartling.com,,404,25,pt.kobobooks.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-05-08T00:00:00Z,2024-06-06T23:59:59Z,CN=kobobooks.pt,kobobooks.pt,www.kobobooks.pt,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,2c45fadc27cf88420784ee21bedf0579,3db59a07b8d94c71f7a3f76ae8c451562dcc52cd5045037ae0a18becc2558ef8,,ctls,pt.kobobooks.sl.smartling.com,443,https://pt.kobobooks.sl.smartling.com:443,https,nginx,text/html,GET,3.213.195.226,/,480409337,3.211.13.60,Nginx,2,False,,,,,
qualitrol.sl.smartling.com,,404,25,qualitrol.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,qualitrol.sl.smartling.com,443,https://qualitrol.sl.smartling.com:443,https,nginx,text/html,GET,52.200.196.85,/,480409337,34.198.72.57,Nginx,2,False,,,,,
randstad.sl.smartling.com,,404,25,randstad.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,randstad.sl.smartling.com,443,https://randstad.sl.smartling.com:443,https,nginx,text/html,GET,18.214.47.16,/,480409337,3.215.173.139,Nginx,2,False,,,,,
register.paltalk.sl.smartling.com,,404,25,register.paltalk.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-26T00:00:00Z,2023-09-25T23:59:59Z,"CN=*.paltalk.com, O=PALTALK\, INC., L=New York, ST=New York, C=US",*.paltalk.com,paltalk.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0e618bb011f4aef9b42625ece1ebbfd8,dbc2ba7815ac00f39a3ba0ac1f8192b30b7028b0653ef95fe3b089ff9bae5c5f,True,ctls,register.paltalk.sl.smartling.com,443,https://register.paltalk.sl.smartling.com:443,https,nginx,text/html,GET,44.195.18.145,/,480409337,54.210.242.247,Nginx,2,False,,,,"PALTALK, INC.",
repligen.sl.smartling.com,,404,25,repligen.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,repligen.sl.smartling.com,443,https://repligen.sl.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,54.86.30.20,Nginx,2,False,,,,,
reports.smartling.com,403 Forbidden,403,128,reports.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-17T00:00:00Z,2023-09-03T23:59:59Z,CN=reports.smartling.com,reports.smartling.com,reports.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1595d6e98b5dcf7dc17ace5c51f1c82f,1b496cbbf4a097129d42bec136ba63373cb86fb21dc4845a9a8a19ebc2baee76,,ctls,reports.smartling.com,443,https://reports.smartling.com:443,https,awselb/2.0,text/html,GET,3.227.63.14,/,-1205838683,3.213.82.239,,7,False,,,,,https://reports.smartling.com/login
risesmart.sl.smartling.com,,404,25,risesmart.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,risesmart.sl.smartling.com,443,https://risesmart.sl.smartling.com:443,https,nginx,text/html,GET,3.93.121.252,/,480409337,54.164.214.4,Nginx,2,False,,,,,
ru.smartling.com,,404,25,ru.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ru.smartling.com,443,https://ru.smartling.com:443,https,nginx,text/html,GET,3.232.221.110,/,480409337,52.205.99.113,Nginx,2,False,,,,,
ru.surveymonkey.sl.smartling.com,,404,25,ru.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,ru.surveymonkey.sl.smartling.com,443,https://ru.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.153.2.101,/,480409337,54.183.96.214,Nginx,2,False,,,,,
ruwnc.surveymonkey.sl.smartling.com,,404,25,ruwnc.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,ruwnc.surveymonkey.sl.smartling.com,443,https://ruwnc.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.183.96.214,/,480409337,54.153.2.101,Nginx,2,False,,,,,
s-dashboard.smartling.com,404 Not Found,404,162,s-dashboard.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.smartling.com,*.smartling.com,smartling.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,82adca1da600465098735af075adf6c4,f3efb5964e6e3ec9892652405e989caf33b0b6d9a2c7e387d0d196a5e5a73a79,True,ctls,s-dashboard.smartling.com,443,https://s-dashboard.smartling.com:443,https,nginx,text/html,GET,204.236.224.156,/,190856733,23.21.68.21,Nginx,8,False,,,,,
s.smartling.com,403 Forbidden,403,162,s.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.smartling.com,*.smartling.com,smartling.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,82adca1da600465098735af075adf6c4,f3efb5964e6e3ec9892652405e989caf33b0b6d9a2c7e387d0d196a5e5a73a79,True,ctls,s.smartling.com,443,https://s.smartling.com:443,https,nginx,text/html,GET,23.21.68.21,/,965222204,204.236.224.156,Nginx,8,False,,,,,
sandbox-api.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://sandbox-api.smartling.com:443,https,Netlify,text/html,GET,107.20.192.214,/,-1136175093,107.20.224.217,webpack,52,False,,,,,https://www.smartling.com
sbe.sl.smartling.com,,404,25,sbe.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,sbe.sl.smartling.com,443,https://sbe.sl.smartling.com:443,https,nginx,text/html,GET,72.44.32.91,/,480409337,54.81.73.166,Nginx,2,False,,,,,
se.epiloglaser.sl.smartling.com,,404,25,se.epiloglaser.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2023-12-17T23:59:59Z,CN=epiloglaser.sl.smartling.com,epiloglaser.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06bef668d046e601748f84f66a154c90,95bfc70210b34a781c5fd86bbb369f5135e210c2dd7ac8552effb7707ea6db9d,True,ctls,se.epiloglaser.sl.smartling.com,443,https://se.epiloglaser.sl.smartling.com:443,https,nginx,text/html,GET,52.73.222.135,/,480409337,3.229.152.143,Nginx,2,False,,,,,
secure.imvu.sl.smartling.com,,404,25,secure.imvu.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,CN=imvu.sl.smartling.com,imvu.sl.smartling.com,*.imvu.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,352be9604316ebfd33e781dd8c067d3d,f70f5881768a37028beab166cc94d5542c199bf55bae16344392dcbe4a38bbb3,True,ctls,secure.imvu.sl.smartling.com,443,https://secure.imvu.sl.smartling.com:443,https,nginx,text/html,GET,54.193.39.16,/,480409337,54.183.186.45,Nginx,2,False,,,,,
semtech.sl.smartling.com,,404,25,semtech.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,semtech.sl.smartling.com,443,https://semtech.sl.smartling.com:443,https,nginx,text/html,GET,54.172.217.137,/,480409337,44.205.160.178,Nginx,2,False,,,,,
