input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_expired
autodiscover.hereapi.com,Sign in to Outlook,200,199551,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,,ctls,login.microsoftonline.com,,80,http://autodiscover.hereapi.com:80,http,,text/html,GET,40.99.150.120,/,,2603:1026:c0d:20::8,HSTS,174,False,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=f5bc5780-ffa4-d1dd-7716-0bbd676326d0&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=hereapi.com&nonce=638198290191065045.155b7f84-342f-4952-8382-8353579daae6&state=FYvLDoIwEABb_Rc9FfradvdA-JaVlkgiKUHF33c5zMxptFLqKlwEbUUqp4CO0JN15GwCG6FzAI88YzQh-tlEAm8w4CkIkKkw16Tlvfftx_24V36tw7NKt6Wb2no7ysDfTyvLe2pH3f8,
autosuggest.search.hereapi.com,,404,82,autosuggest.search.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T18:16:20Z,2024-06-15T18:16:19Z,"CN=search.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",search.hereapi.com,HERE Global BV,places.hybrid.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e0db8fc520878954d74ce93314d2035,1c35fb0d6ec61a0c527d6d56312bd2c0e06ddac0a0471144cb1bb5576d0e4183,True,ctls,autosuggest.search.hereapi.com,,443,https://autosuggest.search.hereapi.com:443,https,openresty,application/json,GET,54.194.97.109,/,773716359,34.243.147.88,OpenResty,2,False,,,,
avb-tui.api-gateway.ls.hereapi.com,,404,82,avb-tui.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-06-10T18:16:05Z,2023-07-12T18:16:04Z,"CN=avb-tui.cit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",avb-tui.cit.hereapi.com,HERE Global BV,avb-tui.cit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c2ca58ccaeeaa849959769262e85a97f,da66ec66fe257e01a3db5160b317397a08c32b629ec70adbeea04f0282a43a39,,ctls,avb-tui.api-gateway.ls.hereapi.com,,443,https://avb-tui.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,54.76.87.201,/,773716359,52.18.100.44,OpenResty,2,False,,,,
avb-tui2-hapi.ls.hereapi.com,,404,82,avb-tui2-hapi.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-13T06:21:02Z,2024-01-14T06:21:01Z,"CN=avb-tui2-hapi.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",avb-tui2-hapi.ls.hereapi.com,HERE Global BV,*.avb-tui2-hapi.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0eb628e4965a193b202e888060f1438e,55cbe74e2b8a7398416e0fe3ab6adba5fea9d521fe14afa338afc44a8197ec2f,True,ctls,avb-tui2-hapi.ls.hereapi.com,,443,https://avb-tui2-hapi.ls.hereapi.com:443,https,openresty,application/json,GET,3.248.104.144,/,773716359,52.30.249.190,OpenResty,2,False,,,,
avb.api-gateway.sit.ls.hereapi.com,,404,82,avb.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-06-28T12:16:02Z,2023-07-30T12:16:01Z,"CN=avb.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",avb.sit.hereapi.com,HERE Global BV,avb.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d2283455d53ef1335f626f27c5a98e9d,96850abb51d2a33d1f9d9994e8135ec6499e4f29159779ed04a358a621d17f7e,,ctls,avb.api-gateway.sit.ls.hereapi.com,,443,https://avb.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,52.30.49.203,/,773716359,52.48.85.212,OpenResty,2,False,,,,
avb.sit.hereapi.com,,404,82,avb.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-28T12:16:02Z,2023-07-30T12:16:01Z,"CN=avb.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",avb.sit.hereapi.com,HERE Global BV,avb.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d2283455d53ef1335f626f27c5a98e9d,96850abb51d2a33d1f9d9994e8135ec6499e4f29159779ed04a358a621d17f7e,,ctls,avb.sit.hereapi.com,,443,https://avb.sit.hereapi.com:443,https,openresty,application/json,GET,52.30.49.203,/,773716359,52.48.85.212,OpenResty,2,False,,,,
aws-eu-west-1.matrix.router.hereapi.com,,404,82,aws-eu-west-1.matrix.router.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-14T11:50:07Z,2023-07-16T00:16:06Z,"CN=matrix.router.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",matrix.router.hereapi.com,HERE Global BV,*.matrix-router.api-gateway.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6c1fd021c072d53cd255635af0774a29,a6ef17ff629d39c6e94158cdeeb15143d4c661a303e09b861b7a352580f0bc34,True,ctls,aws-eu-west-1.matrix.router.hereapi.com,,443,https://aws-eu-west-1.matrix.router.hereapi.com:443,https,openresty,application/json,GET,52.18.177.163,/,773716359,52.51.228.162,OpenResty,2,False,,,,
aws-us-east-1.matrix.router.hereapi.com,,404,82,aws-us-east-1.matrix.router.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-06-14T11:50:07Z,2023-07-16T00:16:06Z,"CN=matrix.router.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",matrix.router.hereapi.com,HERE Global BV,*.matrix-router.api-gateway.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6c1fd021c072d53cd255635af0774a29,a6ef17ff629d39c6e94158cdeeb15143d4c661a303e09b861b7a352580f0bc34,True,ctls,aws-us-east-1.matrix.router.hereapi.com,,443,https://aws-us-east-1.matrix.router.hereapi.com:443,https,openresty,application/json,GET,54.243.118.39,/,773716359,34.228.84.172,OpenResty,2,False,,,,
az.positioning.hereapi.com,,404,82,az.positioning.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-17T13:20:50Z,2023-07-19T12:16:03Z,"CN=positioning.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",positioning.hereapi.com,HERE Global BV,*.positioning.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e587b5175d1e3c48c15c1e2ab3a66a92,b8338cf7f9bcdba01400c9f1ee7b8d7ceae9f35e603f5e3a042e387383462ab0,True,ctls,az.positioning.hereapi.com,azure,443,https://az.positioning.hereapi.com:443,https,openresty,application/json,GET,51.104.163.253,/,773716359,51.104.163.253,OpenResty,2,False,True,,,
az.positioning.sit.hereapi.com,,404,82,az.positioning.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-06-17T13:20:50Z,2023-07-19T12:16:03Z,"CN=positioning.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",positioning.hereapi.com,HERE Global BV,*.positioning.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e587b5175d1e3c48c15c1e2ab3a66a92,b8338cf7f9bcdba01400c9f1ee7b8d7ceae9f35e603f5e3a042e387383462ab0,True,ctls,az.positioning.sit.hereapi.com,azure,443,https://az.positioning.sit.hereapi.com:443,https,openresty,application/json,GET,52.149.57.26,/,773716359,52.149.57.26,OpenResty,2,False,True,,,
b2bcomm.ext.here.com,,404,40,b2bcomm.ext.here.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,,2022-11-15T16:21:02Z,2023-12-17T16:21:01Z,"CN=b2bcomm.ext.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",b2bcomm.ext.here.com,HERE Global BV,b2bcomm.ext.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b77cb0846d25cb311d5f94120b680a6f,db7c558ae245e7631106dad142a445705c270348d13a252ae7a16beabaab2585,,ctls,b2bcomm.ext.here.com,,443,https://b2bcomm.ext.here.com:443,https,,text/html,GET,174.129.31.205,/,1671055634,54.157.99.63,,1,False,,,,
bam-config.api-gateway.ls.hereapi.com,,404,82,bam-config.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-10-04T06:30:02Z,2023-11-05T06:16:14Z,"CN=bam.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",bam.api.here.com,HERE Global BV,*.bam.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9be6204adb3557b5c46fab5281894ffb,ce633f7231b67a6c5a2e655715963a143be231ad09e5f9b27982739a1d5f7d56,True,ctls,bam-config.api-gateway.ls.hereapi.com,,443,https://bam-config.api-gateway.ls.hereapi.com:443,https,openresty,application/json,GET,18.200.209.102,/,773716359,54.229.55.170,OpenResty,2,False,,,,
batch.geocoder.cc.api.here.com,,404,82,batch.geocoder.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-01-16T12:16:02Z,2024-02-17T12:16:01Z,"CN=geocoder.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",geocoder.api.here.com,HERE Global BV,rev.hybrid.ccv.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,735310f688773f998c8a2a5330691db1,8a1564bc268cb9fb4657e5af4b0c37824870518661e3b1ef4b3584a922cfecdf,True,ctls,batch.geocoder.cc.api.here.com,,443,https://batch.geocoder.cc.api.here.com:443,https,openresty,application/json,GET,54.191.38.238,/,773716359,44.227.236.104,OpenResty,2,False,,,,
batch.geocoder.cit.cc.api.here.com,,404,82,batch.geocoder.cit.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-21T12:16:03Z,2024-04-21T12:16:02Z,"CN=geocoder.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",geocoder.cit.api.here.com,HERE Global BV,*.geocoder.sit.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4f2d3299dee9cf4c73f81d9256d09314,3bff0cafc1e5f9daf0842415180adae7df1fbb6e912842e5ab982f8b0d98fd8f,True,ctls,batch.geocoder.cit.cc.api.here.com,,443,https://batch.geocoder.cit.cc.api.here.com:443,https,openresty,application/json,GET,35.163.86.113,/,773716359,54.200.237.204,OpenResty,2,False,,,,
batch.geocoder.ls.hereapi.com,,404,82,batch.geocoder.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-01-16T12:16:02Z,2024-02-17T12:16:01Z,"CN=geocoder.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",geocoder.api.here.com,HERE Global BV,rev.hybrid.ccv.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,735310f688773f998c8a2a5330691db1,8a1564bc268cb9fb4657e5af4b0c37824870518661e3b1ef4b3584a922cfecdf,True,ctls,batch.geocoder.ls.hereapi.com,,443,https://batch.geocoder.ls.hereapi.com:443,https,openresty,application/json,GET,54.191.38.238,/,773716359,44.229.151.14,OpenResty,2,False,,,,
batch.geocoder.sit.ls.hereapi.com,,401,68,batch.geocoder.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-11T07:12:04Z,2023-09-12T00:16:16Z,"CN=batch.geocoder.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",batch.geocoder.ls.hereapi.com,HERE Global BV,borg-us-west-2.batch.geocoder.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,754b75493be5783146b02ae049e62c60,b88e2c35b9370faa7455d6468abde41968f06dab81ba82edc3c914f728ee670b,,ctls,batch.geocoder.sit.ls.hereapi.com,,443,https://batch.geocoder.sit.ls.hereapi.com:443,https,openresty,application/json,GET,108.128.58.197,/,1324589589,63.33.31.60,OpenResty,2,False,,,,
batch.search.hereapi.com,Welcome to OpenResty!,200,1097,batch.search.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-25T13:00:02Z,2023-12-27T12:16:11Z,"CN=search.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",search.hereapi.com,HERE Global BV,subp-search.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,12ec42d108d6d7e5e1fb632888cb4de8,dcb2d18b522fb00f7178385cef78478b107e8c716faa0644ffc16326c2ac22c6,True,ctls,batch.search.hereapi.com,,443,https://batch.search.hereapi.com:443,https,openresty,text/html,GET,34.243.132.82,/,-1179026472,34.242.242.210,OpenResty,29,False,,,,
beta.here.com,HERE WeGo,200,85139,wego.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-30T10:31:02Z,2024-03-02T10:31:01Z,"CN=wego.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",wego.here.com,HERE Global BV,maps.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e765c20d7756ebefe7f0f72f66995319,65780083a8c9f1cef2f19c36f10d6b23d71894271c4b9cc3a1716a09218d9773,,ctls,wego.here.com,,80,http://beta.here.com:80,http,nginx,text/html,GET,3.124.22.197,/,,35.157.85.172,Nginx,600,False,,,https://wego.here.com/,
binary.scbe.api.here.com,,403,243,binary.scbe.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-12T15:06:07Z,2023-06-13T15:06:06Z,"CN=binary.scbe.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",binary.scbe.api.here.com,HERE Global BV,prd.binary.ap-southeast-1.scbe.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,59f5e151bb3a874fe427481f684ee44e,2d2cac6aa5bbe562e011996e1cc12ec72df7b949af821fffc411bf233f559c0a,,ctls,binary.scbe.api.here.com,cloudfront,443,https://binary.scbe.api.here.com:443,https,AmazonS3,application/xml,GET,13.225.78.26,/,-233542446,13.225.78.24,Amazon Web Services,2,False,True,,,
binary.scbe.sit.api.here.com,,403,243,binary.scbe.sit.api.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-05-12T15:06:03Z,2023-06-13T15:06:02Z,"CN=binary.scbe.sit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",binary.scbe.sit.api.here.com,HERE Global BV,sit.binary.ap-southeast-1.scbe.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a2a589a6f3f2030be9a28e9e61f90b96,b3acbd9a58a17565eecbed250fb5416929caf1daff4c8e7a260c5acf100b2939,,ctls,binary.scbe.sit.api.here.com,cloudfront,443,https://binary.scbe.sit.api.here.com:443,https,AmazonS3,application/xml,GET,143.204.89.27,/,-1719220218,143.204.89.51,Amazon Web Services,2,False,True,,,
blobstore.data.api.platform.here.com,,404,82,blobstore.data.api.platform.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-19T14:38:03Z,2023-10-21T12:16:16Z,"CN=blob.data.api.platform.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",blob.data.api.platform.here.com,HERE Global BV,*.volatile-blob.data.api.platform.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,66be4e3305edeb4066e20ac73b6b10f6,544af8b299513402dc6806ccaef231d10d54c7ab522d560e8a73555125f55a5d,True,ctls,blobstore.data.api.platform.here.com,,443,https://blobstore.data.api.platform.here.com:443,https,openresty,application/json,GET,52.211.255.232,/,773716359,52.48.208.173,OpenResty,2,False,,,,
blog.here.com,Blog | HERE,200,329166,www.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-05T13:01:18Z,2023-08-06T13:01:17Z,"CN=here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",here.com,HERE Global BV,360.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d6e0149d85cc9def189a42bdde76403c,287bbfb034759670a8fdbfc90bcb3e65ff345fcc9b6f175dd7eb57718501556d,,ctls,www.here.com,,80,http://blog.here.com:80,http,nginx,text/html,GET,3.75.127.193,/,,3.124.22.197,Varnish,5365,False,,,https://www.here.com/learn/blog,
borg-us-west-2.batch.geocoder.ls.hereapi.com,,401,68,borg-us-west-2.batch.geocoder.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-11T07:12:04Z,2023-09-12T00:16:16Z,"CN=batch.geocoder.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",batch.geocoder.ls.hereapi.com,HERE Global BV,borg-us-west-2.batch.geocoder.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,754b75493be5783146b02ae049e62c60,b88e2c35b9370faa7455d6468abde41968f06dab81ba82edc3c914f728ee670b,,ctls,borg-us-west-2.batch.geocoder.ls.hereapi.com,,443,https://borg-us-west-2.batch.geocoder.ls.hereapi.com:443,https,openresty,application/json,GET,35.166.90.120,/,1324589589,54.149.67.7,OpenResty,2,False,,,,
brandlive.here.com,Brandfolder - Digital Asset Management Simplified.,200,238526,brandfolder.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-29T06:30:51Z,2023-06-27T07:25:45Z,CN=brandfolder.com,brandfolder.com,,brandfolder.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,338d73824047fa09f14e2c4ab4ee1a7a,2140ec6a167ffdc330808e6c21e028b31eb0f4f6c653185eb15f0ed56d9c3326,,ctls,brandfolder.com,cloudfront,443,https://brandlive.here.com:443,https,,text/html,GET,52.222.236.58,/,1410377377,2600:9000:224a:c200:8:9ef5:1900:93a1,Ruby on Rails,281,False,True,,https://brandfolder.com/portals/here-brand-portal,
browse.search.hereapi.com,,404,82,browse.search.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-15T18:16:20Z,2024-06-15T18:16:19Z,"CN=search.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",search.hereapi.com,HERE Global BV,places.hybrid.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e0db8fc520878954d74ce93314d2035,1c35fb0d6ec61a0c527d6d56312bd2c0e06ddac0a0471144cb1bb5576d0e4183,True,ctls,browse.search.hereapi.com,,443,https://browse.search.hereapi.com:443,https,openresty,application/json,GET,99.80.168.16,/,773716359,34.243.147.88,OpenResty,2,False,,,,
ca.route-set.cit.hybrid.cc.api.here.com,Error,404,537,ca.route-set.cit.hybrid.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-05-31T18:16:02Z,2023-07-02T18:16:01Z,"CN=route.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",route.cit.api.here.com,HERE Global BV,subp-route.cit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ea4d66069a63f746275e66004c99cb78,d80c88168d8d745b4b77e3c70cad12670754d4de0631602589f13bc1de2fe43d,True,ctls,ca.route-set.cit.hybrid.cc.api.here.com,,443,https://ca.route-set.cit.hybrid.cc.api.here.com:443,https,nginx-clojure,text/html,GET,52.211.32.143,/,-715675878,2a05:d018:eb5:2200:9c2:e4d0:193c:f018,Nginx,22,False,,,,
ca.route-set.hybrid.cc.api.here.com,Error,404,537,ca.route-set.hybrid.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-05-31T18:16:04Z,2023-07-02T18:16:03Z,"CN=route.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",route.api.here.com,HERE Global BV,rcs.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,85d7475b5991f3a9b8e9b4f990081d46,b567a89ec38d62ddc53ff33d5f1ba312c0c0beaaf748cc71e1cc22ca82da4e8c,True,ctls,ca.route-set.hybrid.cc.api.here.com,,443,https://ca.route-set.hybrid.cc.api.here.com:443,https,nginx-clojure,text/html,GET,52.17.232.37,/,-715675878,2a05:d018:eb5:2201:5aa9:884b:7268:25cb,Nginx,22,False,,,,
ca.route-set.sit.hybrid.cc.api.here.com,Error,404,537,ca.route-set.sit.hybrid.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-08-01T12:16:02Z,2023-09-02T12:16:01Z,"CN=route.sit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",route.sit.api.here.com,HERE Global BV,*.don.route.sit.hybrid.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,793565b0972ef4164c9a7000e54e61ce,4b8202932952edc4d8a2c2f1f645696277baba5590f7d3e85bb4953ffadad970,True,ctls,ca.route-set.sit.hybrid.cc.api.here.com,,443,https://ca.route-set.sit.hybrid.cc.api.here.com:443,https,nginx-clojure,text/html,GET,44.208.222.197,/,-715675878,2600:1f18:60b8:7900:34ff:7ea9:3e14:8888,Nginx,22,False,,,,
catalogs.datastore.sit.api.here.com,,404,82,catalogs.datastore.sit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T18:16:05Z,2024-03-13T18:16:04Z,"CN=datastore.sit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",datastore.sit.api.here.com,HERE Global BV,*.catalogs.datastore.sit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ce58ef926e47f25a9555fde8a45bc693,58aaefe9bfc54beda77413f47ed10ed56cb281f643bb8c69a2ffdb1e3d86ceb3,True,ctls,catalogs.datastore.sit.api.here.com,,443,https://catalogs.datastore.sit.api.here.com:443,https,openresty,application/json,GET,34.252.98.30,/,773716359,34.247.242.207,OpenResty,2,False,,,,
catchpoint.hdlmv.ext.here.com,,403,23,catchpoint.hdlmv.ext.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2019-02-26T20:56:07Z,2020-02-27T20:56:07Z,"CN=catchpoint.hdlmv.ext.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",catchpoint.hdlmv.ext.here.com,HERE Global BV,cit.catchpoint.hdlmv.ext.here.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,5e51a8b2b406c60dce287b9554614d2b,d9fcb2cd22a1c7be40528a90ad6728e39d5fe4eb3d11f28b741856ee96f0e585,,ctls,catchpoint.hdlmv.ext.here.com,,443,https://catchpoint.hdlmv.ext.here.com:443,https,,application/json,GET,34.205.161.149,/,968070783,34.230.239.244,,1,False,,,,True
