new,host,a,cname,soa,txt,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,caa,mx
,download.vcdn.cit.cc.data.here.com,"108.138.17.14, 108.138.17.107, 108.138.17.67, 108.138.17.76",d2dheum73gs7j0.cloudfront.net,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1060.awsdns-04.org, ns-1734.awsdns-24.co.uk, ns-306.awsdns-38.com, ns-923.awsdns-51.net","2600:9000:2247:ea00:17:adc0:4700:93a1, 2600:9000:2247:b200:17:adc0:4700:93a1, 2600:9000:2247:1000:17:adc0:4700:93a1, 2600:9000:2247:3200:17:adc0:4700:93a1, 2600:9000:2247:4800:17:adc0:4700:93a1, 2600:9000:2247:d600:17:adc0:4700:93a1, 2600:9000:2247:7200:17:adc0:4700:93a1, 2600:9000:2247:7000:17:adc0:4700:93a1",,,,
,download.vcdn.cit.data.here.com,"13.227.219.46, 13.227.219.57, 13.227.219.32, 13.227.219.53",d2dheum73gs7j0.cloudfront.net,"ns-923.awsdns-51.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-306.awsdns-38.com, ns-923.awsdns-51.net, ns-1060.awsdns-04.org, ns-1734.awsdns-24.co.uk","2600:9000:21c7:4e00:17:adc0:4700:93a1, 2600:9000:21c7:9a00:17:adc0:4700:93a1, 2600:9000:21c7:9600:17:adc0:4700:93a1, 2600:9000:21c7:c200:17:adc0:4700:93a1, 2600:9000:21c7:2600:17:adc0:4700:93a1, 2600:9000:21c7:1000:17:adc0:4700:93a1, 2600:9000:21c7:fc00:17:adc0:4700:93a1, 2600:9000:21c7:e600:17:adc0:4700:93a1",,,,
,download.vcdn.data.here.com,"52.222.236.49, 52.222.236.51, 52.222.236.53, 52.222.236.117",d2k3vassabv5b7.cloudfront.net,"ns-1206.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-333.awsdns-41.com, ns-956.awsdns-55.net, ns-1206.awsdns-22.org, ns-1942.awsdns-50.co.uk","2600:9000:21c3:9400:1a:214f:e8c0:93a1, 2600:9000:21c3:7200:1a:214f:e8c0:93a1, 2600:9000:21c3:a400:1a:214f:e8c0:93a1, 2600:9000:21c3:9000:1a:214f:e8c0:93a1, 2600:9000:21c3:9600:1a:214f:e8c0:93a1, 2600:9000:21c3:3200:1a:214f:e8c0:93a1, 2600:9000:21c3:7e00:1a:214f:e8c0:93a1, 2600:9000:21c3:ec00:1a:214f:e8c0:93a1",,,,
,driver.lastmile.hereapi.com,"3.248.115.36, 52.215.246.221, 34.249.188.61",lm-mba-prod.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlm-mba-prod-gw-1634910726795-sentry",NOERROR,,,,,,,,
,driver.lastmile.pit.data.here.com,,,"ns-1017.awsdns-63.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-409.awsdns-51.com, ns-1017.awsdns-63.net, ns-1369.awsdns-43.org, ns-1732.awsdns-24.co.uk",,,,,
,driver.lastmile.pit.hereapi.com,"34.251.220.90, 34.249.17.17, 34.254.220.87",lm-mba-pit.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,driver.lastmile.sit.hereapi.com,"34.240.204.59, 52.16.8.16, 52.208.123.126",lm-mba-sit.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/hlm-mba-sit-gw-1633429476581-sentry",NOERROR,,,,,,,,
,dub-sdaa.api-gateway.ls.hereapi.com,"52.19.150.138, 52.49.225.122, 52.210.141.9",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ols-sdaa-prd-e9467cab-825a-11eb-8c2a-d2fb75c25b3e-sentry",NOERROR,,,,,,,,
,dv.feedback.here.com,"18.66.112.84, 18.66.112.92, 18.66.112.77, 18.66.112.102",,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1833.awsdns-37.co.uk, ns-507.awsdns-63.com, ns-840.awsdns-41.net, ns-1071.awsdns-05.org",,,,,
,dv.heremobileweb.here.com,"18.66.248.23, 18.66.248.98, 18.66.248.128, 18.66.248.91",,"ns-1821.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,eajira.it.here.com,"52.21.151.127, 54.145.196.40",ea-jira-production-630547078.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,ebvip-st.it.here.com,131.228.152.19,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,emreporter.here.com,34.206.233.208,,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,endpoint.us-east-1.scbe.api.here.com,,,"ns-1766.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,engage.here.com,"199.60.103.226, 199.60.103.30","2174253g3.csecure001.hubspot.net, 2174253.group3.sites.hubspot.net, group3.sites.hscoscdn00.net","jerry.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,"2606:2c40::c73c:671e, 2606:2c40::c73c:67e2",,,,
,enroll-mfa.it.here.com,131.228.182.19,"enroll-mfa.it.here.com.a1148.p01.hereglb.com, ams.enroll-mfa.it.here.com","gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,enterprise.cit.here.com,"52.222.139.7, 52.222.139.17, 52.222.139.69, 52.222.139.47",d2tcwkhi4qclqi.cloudfront.net,"ns-1462.awsdns-54.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1462.awsdns-54.org, ns-2003.awsdns-58.co.uk, ns-386.awsdns-48.com, ns-740.awsdns-28.net",,,,,
,enterprise.here.com,"18.244.179.55, 18.244.179.86, 18.244.179.115, 18.244.179.82",d2hegoi7i4wi4s.cloudfront.net,"ns-1658.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-938.awsdns-53.net, ns-1035.awsdns-01.org, ns-272.awsdns-34.com, ns-1658.awsdns-15.co.uk",,,,,
,enterpriseregistration.here.com,20.190.137.40,"enterpriseregistration.windows.net, adrs.privatelink.msidentity.com, www.tm.prd.adrs.akadns.net, www.tm.prd.adrs.trafficmanager.net","tm1.dns-tm.com, hostmaster.trafficmanager.net, internal.akadns.net, hostmaster.akamai.com",,NOERROR,True,azure,,,,,,
,eu-download.ext.here.com,131.228.152.37,eu-download.it.here.com,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com",,NOERROR,,,,,,,,
,eu-download.it.here.com,,,"gb-lon99-colo-ucs01ib.as1248.net, hostmaster.here.com, us-qas99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,eu-west-1-acc-amum.api-gateway.ls.hereapi.com,"34.249.110.83, 54.228.186.182, 34.246.207.247",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/amum-acc-gateway-1673934884267-sentry",NOERROR,,,,,,,,
,eu-west-1-amum.api-gateway.ls.hereapi.com,"34.254.141.23, 52.51.170.110, 34.249.8.168",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/amum-prd-gateway-1660046627310-sentry",NOERROR,,,,,,,,
,eu-west-1-amum.api-gateway.sit.ls.hereapi.com,"34.250.53.120, 63.34.242.21, 52.214.65.134",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/amum-gateway-1620124063328-sentry",NOERROR,,,,,,,,
,eu-west-1-cit-amum.api-gateway.ls.hereapi.com,"52.17.214.148, 34.255.77.72, 52.210.121.123",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/amum-cit-gateway-1673858982370-sentry",NOERROR,,,,,,,,
,eu-west-1-cit-nds.api-gateway.ls.hereapi.com,"52.51.116.33, 52.211.8.137, 52.31.139.144",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/nds-cit-gateway-1665481764750-sentry",NOERROR,,,,,,,,
,eu-west-1-ctt-amum.api-gateway.ls.hereapi.com,"54.75.73.51, 34.242.173.157, 54.228.39.10",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/amum-ctt-gateway-1673859071042-sentry",NOERROR,,,,,,,,
,eu-west-1-fleet-spt.api-gateway.ls.hereapi.com,"52.214.167.99, 34.251.175.65, 52.51.249.40",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-spt-1626259760079-sentry",NOERROR,,,,,,,,
,eu-west-1-fuel.api-gateway.sit.ls.hereapi.com,"54.72.69.233, 52.50.133.168, 52.208.160.161",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/fuel-sit-gtw-1634637509626-sentry",NOERROR,,,,,,,,
,eu-west-1-locationgraph.api-gateway.sit.ls.hereapi.com,"52.49.250.207, 52.210.185.73, 54.195.118.234",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/demo-2195-lg-1646213321882-sentry",NOERROR,,,,,,,,
,eu-west-1-mobilerest.api-gateway.sit.ls.hereapi.com,"54.72.72.120, 52.50.203.195, 34.249.19.79",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/mr-gw-sit-euwest-1670917785671-sentry",NOERROR,,,,,,,,
,eu-west-1-positioning.api-gateway.sit.ls.hereapi.com,"52.209.211.240, 54.154.235.43, 52.18.9.233",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/posapi-aws-sit-75527607-2ffa-11eb-b4f5-fabfaee2cdaf-sentry",NOERROR,,,,,,,,
,eu-west-1-prd-nds.api-gateway.ls.hereapi.com,"52.212.152.239, 52.17.231.185, 52.19.1.124",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/nds-prd-gateway-1676693412929-sentry",NOERROR,,,,,,,,
,eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com,"54.194.97.109, 34.243.147.88, 99.80.168.16",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",NOERROR,,,,,,,,
,eu-west-1-prd-sdaa-ct.api-gateway.ls.hereapi.com,"34.247.63.121, 54.194.131.64, 52.49.54.224",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/sdaa-ct-prd-1634732117384-sentry",NOERROR,,,,,,,,
,eu-west-1-predictor.api-gateway.ls.hereapi.com,"18.200.193.67, 34.242.20.50, 52.213.119.156",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-predictions-1620314958201-sentry",NOERROR,,,,,,,,
,eu-west-1-profile.api-gateway.ls.hereapi.com,,,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,eu-west-1-sit-mrsaerial.ls.hereapi.com,"52.214.78.93, 52.19.14.125, 52.48.150.17",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mrsaerial-gw-sit-1623134429738-sentry",NOERROR,,,,,,,,
,eu-west-1-sit-mrsbase.ls.hereapi.com,"52.17.190.144, 54.195.177.240, 52.211.149.166",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mrsbase-gw-sit-1623134140636-sentry",NOERROR,,,,,,,,
,eu-west-1-sit-opensearch.api-gateway.sit.ls.hereapi.com,"54.155.75.87, 52.18.160.211, 52.214.255.51",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/hgsv7-sit-8afe38fb-3332-11eb-9ba5-2604aff828dd-sentry",NOERROR,,,,,,,,
,eu-west-1-sit-sdaa-ct.api-gateway.sit.ls.hereapi.com,"34.250.212.163, 34.249.238.95, 34.243.19.41",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sdaa-ct-sit-1634470146018-sentry",NOERROR,,,,,,,,
,eu-west-1-sit.image.maps.ls.hereapi.com,"52.18.164.156, 52.17.232.227, 34.246.104.148",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mia-gw-sit-1659605940023-sentry",NOERROR,,,,,,,,
,eu-west-1-subscription.api-gateway.ls.hereapi.com,"54.195.221.150, 52.210.249.224, 54.171.102.207",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-subscriptions-1620329928094-sentry",NOERROR,,,"ns-1380.awsdns-44.org, ns-1642.awsdns-13.co.uk, ns-333.awsdns-41.com, ns-992.awsdns-60.net",,,,,
,eu-west-1-weather.api-gateway.sit.ls.hereapi.com,"52.50.97.86, 52.18.59.121, 34.248.214.201",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/w-sit-gateway-1637664385918-sentry",NOERROR,,,,,,,,
,eu-west-1.cttaas-siemens-prd.api-gateway.ls.hereapi.com,"34.255.246.205, 34.253.254.153, 54.171.136.209",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/cttaas-prd-svc-4d1723d7-0a47-11eb-b645-3eda73be7d45-sentry",NOERROR,,,,,,,,
,eu-west-1.explore.cit.api.here.com,52.212.123.176,,"ns-27.awsdns-03.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,2a01:578:3::364d:388b,,,,
,eu-west-1.explore.pit.api.here.com,52.212.123.176,,"ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,2a01:578:3::364d:388b,,,,
,eu-west-1.explore.sit.api.here.com,52.212.123.176,,"ns-1316.awsdns-36.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,2a01:578:3::364d:388b,,,,
,eu-west-1.geocoder.sit.ls.hereapi.com,"52.48.41.141, 34.250.153.54, 34.254.208.106",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-347-gateway-sentry",NOERROR,,,,,,,,
,eu-west-1.image.maps.ls.hereapi.com,"52.209.107.65, 52.210.82.78, 54.72.208.100",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/mia-gw-prd-1659716097704-sentry",NOERROR,,,,,,,,
,eu-west-1.image.maps.sit.ls.hereapi.com,"52.212.78.207, 52.211.59.123, 34.251.150.180",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/mia-gw-sit-1665507002927-sentry",NOERROR,,,,,,,,
,eu-west-1.matrix-router.api-gateway.ls.hereapi.com,"52.18.177.163, 52.51.228.162, 54.154.214.58",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2026-mtx-1622727797875-sentry",NOERROR,,,,,,,,
,eu-west-1.matrix-router.api-gateway.sit.ls.hereapi.com,"52.19.232.221, 34.255.229.242, 34.249.235.94",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-2026-mtx-1622621809210-sentry",NOERROR,,,,,,,,
,eu-west-1.metrics.weather.api.platform.here.com,"10.116.8.207, 10.116.2.49, 10.116.21.147",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/weather-gateway-1620847467320-sentry",NOERROR,,,,,True,"10.116.8.207, 10.116.2.49, 10.116.21.147",,
,eu-west-1.off-street-parking-api.api-gateway.ls.hereapi.com,"34.243.199.219, 52.208.88.39, 52.210.84.148",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-6489-gateway-sentry",NOERROR,,,,,,,,
,eu-west-1.offpark.cit.ls.hereapi.com,"34.248.252.134, 52.209.83.224, 34.252.130.94",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/offp-cit-gateway-483066e6-fe28-11ea-9181-22822c79ad23-sentry",NOERROR,,,,,,,,
,eu-west-1.origin.vector.sit.ls.hereapi.com,"34.252.185.161, 52.31.37.254, 52.17.124.239",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/warp-gtw-sit-9c932106-565c-11eb-b612-52de3e218da6-sentry",NOERROR,,,,,,,,
,eu-west-1.places.sit.ls.hereapi.com,"54.194.60.132, 54.72.91.68, 52.17.115.126",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-299-gateway-sentry",NOERROR,,,,,,,,
,eu-west-1.pr.p.account.here.com,"108.128.21.253, 176.34.194.119",,"ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,eu-west-1.reverse.geocoder.sit.ls.hereapi.com,"52.209.199.35, 52.19.110.56, 52.49.49.51",,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-348-gateway-sentry",NOERROR,,,,,,,,
,eu-west-1.route.hereapi.com,,,"ns-1418.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1595.awsdns-07.co.uk, ns-418.awsdns-52.com, ns-822.awsdns-38.net, ns-1418.awsdns-49.org",,,,,
,eu-west-1.search.hereapi.com,"34.243.147.88, 99.80.168.16, 54.194.97.109","eu-west-1.search.hereapi.com.a1971.p01.hereglb.com, eu-west-1-prd-opensearch.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hgsv7-prd-2f6f6387-361e-11eb-a41b-0e081c257876-sentry",NOERROR,,,,,,,,
,eu-west-1.sit.route.hereapi.com,205.251.192.212,,"ns-1476.awsdns-56.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-869.awsdns-44.net, ns-1476.awsdns-56.org, ns-2004.awsdns-58.co.uk, ns-212.awsdns-26.com",,,,,
,eu-west-1.sit.search.hereapi.com,,,"ns-1344.awsdns-40.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1344.awsdns-40.org, ns-1739.awsdns-25.co.uk, ns-856.awsdns-43.net, ns-94.awsdns-11.com",,,,,
,eu-west-1.st.p.account.here.com,"34.240.138.154, 34.250.32.97",,"ns-1664.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,eu.platform.here.com,"34.249.12.203, 54.76.252.197, 52.30.222.227",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/ps-gtw-prod-1622773825792-sentry",NOERROR,,,,,,,,
,eu.slosweb-cit.api-gateway.ls.hereapi.com,"108.128.92.245, 3.251.36.36, 34.248.94.2",,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/slosweb-cit-hapi-1637056033686-sentry",NOERROR,,,,,,,,
,eu.tpeg-oet.hybrid.cc.api.here.com,"34.206.65.107, 54.86.96.71, 34.206.169.104",us-east-1-tpegoeteu-prd.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegoeteu-gw-prd-1677679932624-sentry",NOERROR,,,,,,,,
,eu.tpeg-set.cit.hybrid.cc.api.here.com,"34.241.198.121, 52.48.171.254, 52.213.52.10",eu-west-1-tpegseteu-cit.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegseteu-gw-cit-1675842160477-sentry",NOERROR,,,,,,,,
,eu.tpeg-set.ctt.hybrid.cc.api.here.com,"107.22.254.236, 18.210.131.205, 54.86.179.199",us-east-1-tpegseteu-ctt.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegseteu-gw-ctt-1675843066496-sentry",NOERROR,,,,,,,,
,eu.tpeg-set.nxt.hybrid.cc.api.here.com,"54.86.123.255, 54.146.63.97, 44.198.67.2",us-east-1-tpegseteu-nxt.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-3-aws-us-east-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegseteu-gw-nxt-1675842203455-sentry",NOERROR,,,,,,,,
,explore.api.here.com,,,"ns-1017.awsdns-63.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1017.awsdns-63.net, ns-1293.awsdns-33.org, ns-1652.awsdns-14.co.uk, ns-233.awsdns-29.com",,,,,
,explore.cit.api.here.com,54.77.56.139,,"ns-27.awsdns-03.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1152.awsdns-16.org, ns-940.awsdns-53.net, ns-1870.awsdns-41.co.uk, ns-27.awsdns-03.com",2a01:578:3::34d4:7bb0,,,,
