input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_mismatched,tls_subject_org_,tls_wildcard_certificate,webserver,csp_domains_,cdn_name,cdn,tls_self_signed,location,tls_expired
apps.ocp-6620026by5-u9qt.cloud.techzone.ibm.com,,503,2503,apps.ocp-6620026by5-u9qt.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-02T18:31:41Z,2023-09-30T18:31:40Z,CN=ocp-6620026by5-u9qt.cloud.techzone.ibm.com,ocp-6620026by5-u9qt.cloud.techzone.ibm.com,ocp-6620026by5-u9qt.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6ff8585710887eae1441df100cc36e40,1f0dee3b16da10351720146df802edf353e62bc207970220382391d048907b1c,ctls,apps.ocp-6620026by5-u9qt.cloud.techzone.ibm.com,443,https://apps.ocp-6620026by5-u9qt.cloud.techzone.ibm.com:443,https,text/html,GET,5.10.98.249,/,1539244717,5.10.98.249,,94,False,,True,,True,,,,,,,
apps.ocp-6620027z0t-eajl.cloud.techzone.ibm.com,,503,2503,apps.ocp-6620027z0t-eajl.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T11:23:14Z,2023-10-01T11:23:13Z,CN=ocp-6620027z0t-eajl.cloud.techzone.ibm.com,ocp-6620027z0t-eajl.cloud.techzone.ibm.com,ocp-6620027z0t-eajl.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2b5cd8fdc45f824859cb29435478095b,0215168c648b777f9e9cff6e703e1d8e08054505a8a1a6faae5c6c5bc519523e,ctls,apps.ocp-6620027z0t-eajl.cloud.techzone.ibm.com,443,https://apps.ocp-6620027z0t-eajl.cloud.techzone.ibm.com:443,https,text/html,GET,161.156.176.20,/,1539244717,161.156.176.20,,94,False,,True,,True,,,,,,,
apps.ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,,503,2503,apps.ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-13T19:23:27Z,2023-09-11T19:23:26Z,CN=ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ceb41f398e484a238014a623ec80c7a3,eaa43f7f4f9fca4fc9d4e7824b27ac4d0e7906faab4dbe691d38f5769383c24a,ctls,apps.ocp-6630023d5n-yl2j.cloud.techzone.ibm.com,443,https://apps.ocp-6630023d5n-yl2j.cloud.techzone.ibm.com:443,https,text/html,GET,169.63.171.164,/,1539244717,169.63.171.164,,94,False,,True,,True,,,,,,,
apps.ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,,503,2503,apps.ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-02T08:16:16Z,2023-09-30T08:16:15Z,CN=ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,71888d3e1bd31fba9ba58884a38488f8,527481dcfd5533bcbd5425b98916bac766db149a7a6510460c4803bf5898ebc5,ctls,apps.ocp-663002m9hg-xhpb.cloud.techzone.ibm.com,443,https://apps.ocp-663002m9hg-xhpb.cloud.techzone.ibm.com:443,https,text/html,GET,169.63.95.88,/,1539244717,169.63.95.88,,94,False,,True,,True,,,,,,,
apps.ocp-665000ggcz-54lf.cloud.techzone.ibm.com,,503,2503,apps.ocp-665000ggcz-54lf.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T11:05:13Z,2023-10-01T11:05:12Z,CN=ocp-665000ggcz-54lf.cloud.techzone.ibm.com,ocp-665000ggcz-54lf.cloud.techzone.ibm.com,ocp-665000ggcz-54lf.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5263b240326f2f620a8b07db98043d9b,2e4d98a37e492e509ca36df035fb5e60fc10936be6801e8814abf5e5c5e7e8a2,ctls,apps.ocp-665000ggcz-54lf.cloud.techzone.ibm.com,443,https://apps.ocp-665000ggcz-54lf.cloud.techzone.ibm.com:443,https,text/html,GET,169.63.95.98,/,1539244717,169.63.95.98,,94,False,,True,,True,,,,,,,
apps.ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,,503,2503,apps.ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T05:55:27Z,2023-09-10T05:55:26Z,CN=ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ff05bdb68ac005a9047bfca485a6596e,370a53c3449faec136d7a7618d442ef4ad35d9fd37fbc3a3bab1d424b42e33fa,ctls,apps.ocp-665000qs4m-y1v6.cloud.techzone.ibm.com,443,https://apps.ocp-665000qs4m-y1v6.cloud.techzone.ibm.com:443,https,text/html,GET,162.133.110.233,/,1539244717,162.133.110.233,,94,False,,True,,True,,,,,,,
apps.ocp-665000ueih-kh80.cloud.techzone.ibm.com,,503,2503,,,,,,,,,,,,,,,,,,80,http://apps.ocp-665000ueih-kh80.cloud.techzone.ibm.com:80,http,text/html,GET,162.133.113.247,/,1539244717,162.133.113.247,,94,False,,,,,,,,,,,
apps.ocp-665001f951-t5ql.cloud.techzone.ibm.com,,503,2503,apps.ocp-665001f951-t5ql.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T13:29:25Z,2023-09-24T13:29:24Z,CN=ocp-665001f951-t5ql.cloud.techzone.ibm.com,ocp-665001f951-t5ql.cloud.techzone.ibm.com,ocp-665001f951-t5ql.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2588ef50c4be03018c813b9fd80b8c44,6ec1aebe0dd1dee18c4ce64c0239afe55f27ae148e2c486867310f608872a292,ctls,apps.ocp-665001f951-t5ql.cloud.techzone.ibm.com,443,https://apps.ocp-665001f951-t5ql.cloud.techzone.ibm.com:443,https,text/html,GET,5.10.108.98,/,1539244717,5.10.108.98,,94,False,,True,,True,,,,,,,
apps.ocp-666000b1x8-5via.cloud.techzone.ibm.com,,503,2503,apps.ocp-666000b1x8-5via.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T06:51:49Z,2023-10-01T06:51:48Z,CN=ocp-666000b1x8-5via.cloud.techzone.ibm.com,ocp-666000b1x8-5via.cloud.techzone.ibm.com,ocp-666000b1x8-5via.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,39e0dece0120869b02b2ae822bd119eb,2f03d20ca014f9f4c226e318ba9ec4c12c7b04148eb99c3ccb195848121f3305,ctls,apps.ocp-666000b1x8-5via.cloud.techzone.ibm.com,443,https://apps.ocp-666000b1x8-5via.cloud.techzone.ibm.com:443,https,text/html,GET,5.10.108.113,/,1539244717,5.10.108.113,,94,False,,True,,True,,,,,,,
apps.ocp-666000s8wk-toze.cloud.techzone.ibm.com,,503,2503,apps.ocp-666000s8wk-toze.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-28T03:11:03Z,2023-09-26T03:11:02Z,CN=ocp-666000s8wk-toze.cloud.techzone.ibm.com,ocp-666000s8wk-toze.cloud.techzone.ibm.com,ocp-666000s8wk-toze.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08a81d4ca8d51c4f8e95ca863a869252,52fb4bf847d88724cb9cc10105fa65fdb9aa88e64f45b9648de3834b2688676f,ctls,apps.ocp-666000s8wk-toze.cloud.techzone.ibm.com,443,https://apps.ocp-666000s8wk-toze.cloud.techzone.ibm.com:443,https,text/html,GET,161.156.90.215,/,1539244717,161.156.90.215,,94,False,,True,,True,,,,,,,
apps.ocp-66700006dp-rtor.cloud.techzone.ibm.com,,503,2503,apps.ocp-66700006dp-rtor.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-28T15:25:05Z,2023-09-26T15:25:04Z,CN=ocp-66700006dp-rtor.cloud.techzone.ibm.com,ocp-66700006dp-rtor.cloud.techzone.ibm.com,ocp-66700006dp-rtor.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b4dd623ae3fe540c38671ef9c3dbe118,bef45cab6784519cca704e2adce6773f62861aa6c23aa94752911961f71b9f9d,ctls,apps.ocp-66700006dp-rtor.cloud.techzone.ibm.com,443,https://apps.ocp-66700006dp-rtor.cloud.techzone.ibm.com:443,https,text/html,GET,169.63.171.213,/,1539244717,169.63.171.213,,94,False,,True,,True,,,,,,,
apps.ocp-671000wkfu-tua2.cloud.techzone.ibm.com,,503,2503,apps.ocp-671000wkfu-tua2.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T16:21:10Z,2023-09-10T16:21:09Z,CN=ocp-671000wkfu-tua2.cloud.techzone.ibm.com,ocp-671000wkfu-tua2.cloud.techzone.ibm.com,ocp-671000wkfu-tua2.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4bc361eadac11632eba9d55cee98a136,a0849d28c362128122b1e34b2fda7d01710f93ee4ee0051013de3d28e6697a2f,ctls,apps.ocp-671000wkfu-tua2.cloud.techzone.ibm.com,443,https://apps.ocp-671000wkfu-tua2.cloud.techzone.ibm.com:443,https,text/html,GET,161.156.176.13,/,1539244717,161.156.176.13,,94,False,,True,,True,,,,,,,
apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,,503,2503,apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-27T02:45:51Z,2025-06-26T02:45:52Z,CN=*.apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,*.apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,*.apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,CN=ingress-operator@1687833951,ingress-operator@1687833951,,1c43fb1bd61a83f62434e131abb5f4bb,7bfb2824115286d64029b2075bc745d687c72f427edadde746696c14de082a91,ctls,apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com,443,https://apps.ocp-675000m8qo-7p77.cloud.techzone.ibm.com:443,https,text/html,GET,162.133.110.126,/,1539244717,162.133.110.126,,94,False,,True,,True,,,,,,,
apps.ocp-675000mvdq-up2b.cloud.techzone.ibm.com,,503,2503,apps.ocp-675000mvdq-up2b.cloud.techzone.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T14:42:45Z,2023-10-01T14:42:44Z,CN=ocp-675000mvdq-up2b.cloud.techzone.ibm.com,ocp-675000mvdq-up2b.cloud.techzone.ibm.com,ocp-675000mvdq-up2b.cloud.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f9b9b3097cfbee4c923c7be0ac2ae799,587d2711ebd146c57230eb85e453b9bab9ba44257516d212982c2b9771e8c36e,ctls,apps.ocp-675000mvdq-up2b.cloud.techzone.ibm.com,443,https://apps.ocp-675000mvdq-up2b.cloud.techzone.ibm.com:443,https,text/html,GET,162.133.110.194,/,1539244717,162.133.110.194,,94,False,,True,,True,,,,,,,
apsportal.ibm.com,,404,50,apsportal.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-04T09:29:54Z,2023-09-02T09:29:53Z,CN=watson-data-prod.us-south.containers.appdomain.cloud,watson-data-prod.us-south.containers.appdomain.cloud,watson-data-prod.us-south.containers.appdomain.cloud,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1e12e15488103392b9713423306413d8,766332de9df90814f7f87e6fedec78438b9a0ada871739e5904f42bf8466436c,ctls,apsportal.ibm.com,443,https://apsportal.ibm.com:443,https,text/html,GET,169.61.20.205,/,754889859,169.60.18.26,HSTS,1,False,,True,,True,,,,,,,
argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-12T00:27:30Z,2023-09-10T00:27:29Z,CN=argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e4d515cdb73956ae363a162c0e57554d,e8b8bd304119cf483a81ff469f38554f83ab67a6988380722dd1af85985d3a40,ctls,argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com,443,https://argocd.2f29-d5707ac2.us-south.apiconnect.cloud.ibm.com:443,https,text/html,GET,52.116.23.34,/,-138391155,169.46.1.59,,1,False,,,,,,,,,,,
argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T03:56:16Z,2023-08-19T03:56:15Z,CN=argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2e0dc27d90fcfa9ab4c2b8b8ca9d6e9c,2c7aa41772c8723e563bf5883d589d2207b8b2ac0444c1131abfd7ef0d03fae9,ctls,argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com,443,https://argocd.3699-2722c4ef.eu-de.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,159.122.106.43,/,-138391155,159.122.106.43,,1,False,,,,,,,,,,,
argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-02T11:15:07Z,2023-09-30T11:15:06Z,CN=argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f437c621b8cef0e6e2b523a43e4cea18,3ce7c9685941f417ab341ecc9b9db14571a7f1984d059dbb2d55b2be1462949a,ctls,argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com,443,https://argocd.4826-2e74a09b.eu-de.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,149.81.71.139,/,-138391155,169.50.51.42,,1,False,,,,,,,,,,,
argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-09T18:22:29Z,2023-08-07T18:22:28Z,CN=argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9cf2a1897d2c76fdcaedb0a21275984b,6f3c23e61b86b09c5a6c377bcf3465d6ea9156b1f89a8b11ccc863d9685080d1,ctls,argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com,443,https://argocd.4826-bb6004f8.eu-de.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,149.81.201.69,/,-138391155,149.81.201.69,,1,False,,,,,,,,,,,
argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-02T07:31:29Z,2023-09-30T07:31:28Z,CN=argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,18683372fb7cc3b4ddfa676977d5f73f,ae45675df2c4e71f0fb0c8c97ff4b29ba8403e2f1933902ed176aab25c5050ef,ctls,argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com,443,https://argocd.7c4f-ae2e425f.eu-de.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.50.35.245,/,-138391155,169.50.35.245,,1,False,,,,,,,,,,,
argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T07:03:17Z,2023-09-14T07:03:16Z,CN=argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e69083eae04dff9a64473d7ba54f6d58,e6fc2a1c71a446ad300436d6080826211eeff60252bf3475e34a4e4a0c765371,ctls,argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,443,https://argocd.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com:443,https,text/html,GET,158.175.72.3,/,-138391155,158.175.72.3,,1,False,,,,,,,,,,,
argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T04:16:43Z,2023-09-14T04:16:42Z,CN=argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,adabc699cf20ca9a9c13d4514a4deb11,bfbeae48d75e4f19fcc1471252791a36b45db036fa40cc051f27ee9c7930cd68,ctls,argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com,443,https://argocd.9a6e-bd639816.us-south.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.46.18.58,/,-138391155,169.48.214.86,,1,False,,,,,,,,,,,
argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T08:37:03Z,2023-08-10T08:37:02Z,CN=argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,10bedd42e895a4deda4728b23254c134,6690c2dd010032f20a895f5a5773cca1146ff551dd5c9520ba1b46de5d4323f2,ctls,argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,443,https://argocd.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.50.37.148,/,-138391155,169.50.37.148,,1,False,,,,,,,,,,,
argocd.dev.saas.ibm.com,,503,2503,argocd.dev.saas.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-13T15:06:59Z,2023-08-11T15:06:58Z,CN=dev.saas.ibm.com,dev.saas.ibm.com,*.dev.saas.ibm.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,e552959e9b977411fd4723b7b3ad9bbf,afcf03fcc69e45664c8952e02c0f8860c6e47cd7f8457c7a05933e42ba4b010e,ctls,argocd.dev.saas.ibm.com,443,https://argocd.dev.saas.ibm.com:443,https,text/html,GET,104.22.15.172,/,1539244717,2606:4700:10::6816:eac,Cloudflare,94,False,,,,True,cloudflare,,cloudflare,True,,,
argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-07T11:48:09Z,2023-09-05T11:48:08Z,CN=argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ef71e22fdc7a0def665eb75d97be8178,db72a34c2ff6d920de373517375952f24e671884e42bfa8e64e9bb1d949a4230,ctls,argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com,443,https://argocd.ee2e-0c45534b.eu-de.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.50.13.44,/,-138391155,169.50.13.44,,1,False,,,,,,,,,,,
argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T23:27:05Z,2023-07-26T23:27:04Z,CN=argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a52db71071a76807c71342c46222c9ad,fd58649bdb67ceedb0841f879d356d518eecba6905ac7ad3abda96c6196b7091,ctls,argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,443,https://argocd.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.55.101.30,/,-138391155,169.55.101.30,,1,False,,,,,,,,,,,
argocd.eu-de.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.eu-de.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-18T00:00:00Z,2023-11-18T23:59:59Z,"CN=apiconnect.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",apiconnect.cloud.ibm.com,argocd.jp-tok.apiconnect.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",72311d12188b1963891e6e7eb0a3e3f2,b42906bf7b107620a11209db14ec6ec729b02c9d2129f91677b83e01e4941083,ctls,argocd.eu-de.apiconnect.cloud.ibm.com,80,http://argocd.eu-de.apiconnect.cloud.ibm.com:80,http,text/html,GET,104.16.116.69,/,-138391155,2606:4700::6810:7445,HSTS,1,False,https://argocd.eu-de.apiconnect.cloud.ibm.com,,"Cloudflare, Inc.",,cloudflare,,cloudflare,True,,,
argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-17T18:50:52Z,2023-09-15T18:50:51Z,CN=argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,76606717a6247b3a478bfedd57b40a07,1c885ec1100c15b6f641916c8745d5720505665060ed9089f3e38aa25af4653c,ctls,argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com,443,https://argocd.f1b3-f0e7122e.us-south.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.46.72.146,/,-138391155,169.46.72.146,,1,False,,,,,,,,,,,
argocd.us-south.apiconnect.cloud.ibm.com,Argo CD,200,788,argocd.us-south.apiconnect.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-18T00:00:00Z,2023-11-18T23:59:59Z,"CN=apiconnect.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",apiconnect.cloud.ibm.com,argocd.jp-tok.apiconnect.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",72311d12188b1963891e6e7eb0a3e3f2,b42906bf7b107620a11209db14ec6ec729b02c9d2129f91677b83e01e4941083,ctls,argocd.us-south.apiconnect.cloud.ibm.com,443,https://argocd.us-south.apiconnect.cloud.ibm.com:443,https,text/html,GET,104.16.117.69,/,-138391155,2606:4700::6810:7545,HSTS,1,False,,,"Cloudflare, Inc.",,cloudflare,,cloudflare,True,,,
art.watson.ibm.com,,404,70,art.watson.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-18T00:00:00Z,2024-05-16T23:59:59Z,"CN=*.mybluemix.net, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.mybluemix.net,mybluemix.net,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7fcd5bd90f506691a980aa1ce7f0afeb,1253aaf4c3c2949561c09768be52f80d9069deefeb87c40843c61550a2a0ed2e,ctls,art.watson.ibm.com,443,https://art.watson.ibm.com:443,https,text/plain,GET,169.46.89.149,/,-224361922,169.47.124.22,IBM DataPower,2,False,,True,International Business Machines Corporation,True,,,,,,,
as400service.ibm.com,IBM - Deutschland | IBM,200,87390,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,ctls,www.ibm.com,443,https://as400service.ibm.com:443,https,text/html,GET,199.46.34.76,/,-970179813,199.46.34.76,Varnish,2017,False,https://www.ibm.com/de-de,,International Business Machines Corporation,,Apache,,,,,,
