input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,final_url,tls_expired,location
dtag.td.com,Error: 404 Not Found,404,116,dtag.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-28T19:46:38Z,2023-10-28T19:46:38Z,"CN=dtag.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",dtag.td.com,The Toronto-Dominion Bank,dtag.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",42c82c231080fb7b792c86fdbe919696,8d102e11d5dba646ab613bf79b580732f276331490191dae1de5449a10a595ee,ctls,dtag.td.com,,443,https://dtag.td.com:443,https,,text/html,GET,2.16.187.106,/,-950996062,2.16.187.121,HSTS,7,False,,,,,,,
easyweb.pilot.td.com,Access Denied,403,273,easyweb.pilot.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-12T19:20:18Z,2023-10-12T19:20:18Z,"CN=easyweb.pilot.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",easyweb.pilot.td.com,The Toronto-Dominion Bank,banquenet.pilot.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ca87765a42d815a25c60d133035ad40a,1e5a88bb4b0585dc04b18b3fad5179c148ca4b13fd8baec335fd207ee84e5b9e,ctls,easyweb.pilot.td.com,,443,https://easyweb.pilot.td.com:443,https,AkamaiGHost,text/html,GET,2.16.187.88,/,-760226869,2.16.187.35,HSTS,10,False,,,,,,,
easyweb.td.com,TD Login,200,2450,authentication.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-28T16:43:02Z,2023-12-28T16:43:02Z,"CN=authentication.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",authentication.td.com,The Toronto-Dominion Bank,postauth.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",991486105791f4d5d5e0dc712ddd9757,6eb55b145ef57bab0fbf3990dbdcfecf8bb245b51b7cfa76c16fc33729443744,ctls,authentication.td.com,,443,https://easyweb.td.com:443,https,Apache,text/html,GET,95.101.111.159,/,672087684,95.101.111.165,Java,21,False,,,,,https://authentication.td.com/uap-ui/?consumer=easyweb&locale=en_CA,,
easyweb2.pat.td.com,Access Denied,403,273,easyweb2.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-12T19:19:13Z,2023-10-12T19:19:13Z,"CN=easyweb2.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",easyweb2.pat.td.com,The Toronto-Dominion Bank,banquenet2.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ad922d71e8f76af590744d4397fc1a29,cf73518864bdfed065fe19c073c64b2cbc1b0eac0b62102106d1623ecafae9c7,ctls,easyweb2.pat.td.com,,443,https://easyweb2.pat.td.com:443,https,AkamaiGHost,text/html,GET,95.101.111.184,/,532275203,95.101.111.169,HSTS,10,False,,,,,,,
email.td.com,Sign in to Outlook,200,201962,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,,443,https://email.td.com:443,https,,text/html,GET,52.96.53.15,/,-1249852061,2603:1036:423:5f::6,HSTS,174,False,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2femail.td.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&msaredir=0&client-request-id=68123195-7021-20e7-f5c5-edf1774d0f3c&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638207210619029472.c8433676-3c52-4998-82b8-f6e17bef1ce3&state=Dcs5EoAgDEDRoONxIlkwy3GEwdbS60vxfvcLAOzLthRaATcNIRcm4yTJ5nKOaKrmhjouwZYZGNIDH5vsfT48ppb1HvX97voD,,
emplois.td.com,TD Bank Careers Website - Home,200,132004,jobs.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T02:30:30Z,2023-07-02T02:30:29Z,CN=jobs.td.com,jobs.td.com,,jobs.td.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2748e3e876bfd6877c8b4dfb94259114,e3e1e9316a04801a5b1e4161092cc4341a0bb68258fa1457815e0f8a22c4e58b,ctls,jobs.td.com,,443,https://emplois.td.com:443,https,nginx,text/html,GET,152.199.17.50,/,1494302000,152.199.17.50,Yoast SEO Premium:11.9,473,False,,,,,https://jobs.td.com/en/,,
emploistech.td.com,Technologies de l’information,200,138920,jobs.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-03T02:30:30Z,2023-07-02T02:30:29Z,CN=jobs.td.com,jobs.td.com,,jobs.td.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2748e3e876bfd6877c8b4dfb94259114,e3e1e9316a04801a5b1e4161092cc4341a0bb68258fa1457815e0f8a22c4e58b,ctls,jobs.td.com,,443,https://emploistech.td.com:443,https,nginx,text/html,GET,152.199.17.50,/,-1648458375,152.199.17.50,Yoast SEO Premium:11.9,516,False,,,,,https://jobs.td.com/fr-CA/possibilites-demploi/occasions-au-sein-du-bureau-de-la-societe/technologies-de-linformation/,,
equityrate.td.com,loading...,200,662,equityrate.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-16T04:46:35Z,2023-07-15T04:46:35Z,"CN=equityrate.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",equityrate.td.com,The Toronto-Dominion Bank,equityrate.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e3354a79bb74f107f1d9d8fca69887df,7ed6ee0bd0f72feaa0e6aa746c3374109b2cdd8e1bfd9d2fdfbd4bc60531ab2d,ctls,equityrate.td.com,,443,https://equityrate.td.com:443,https,nginx,text/html,GET,3.133.195.80,/,1662096633,3.14.44.165,Nginx,15,False,,,,,,,
es.staging.td.com,Error,401,279,es.staging.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-03-01T23:59:59Z,CN=*.convertlanguage.com,*.convertlanguage.com,,*.convertlanguage.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",63ae9effa47e29070989065b595072f4,b5af2e5b47ae754d89c2976041cd24fa4543379ffe60719880d70e58e58cd4b7,ctls,es.staging.td.com,,443,https://es.staging.td.com:443,https,nginx,,GET,3.145.237.140,/,,3.145.237.140,Nginx,1,False,,True,True,,,,
es.td.com,About TD – TD Canada Trust,200,79843,www.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:15Z,2024-03-13T19:57:14Z,"CN=td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",td.com,The Toronto-Dominion Bank,www.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",99b7094d83d37bdf079f11c62e1d4609,4f714aa5b632a8e79c37fef6939a86dcc4d80e629926d20e231cbb4a68d702c7,ctls,www.td.com,,443,https://es.td.com:443,https,Apache,text/html,GET,2.16.187.144,/,1591202403,2.16.187.32,Java,2132,False,,,,,https://www.td.com/ca/en/about-td,,
esig.pat.td.com,TD Bank eSign,200,20383,esig.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-06T19:15:12Z,2023-10-06T19:15:11Z,"CN=esig.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",esig.pat.td.com,The Toronto-Dominion Bank,esig.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",bdd791636a0bbb904aaf65f782d130d2,c1e6bbf87e53c1f7a35c9a3fd5ef5932dd93d97239ed4bd51c48f4091cf22900,ctls,esig.pat.td.com,,443,https://esig.pat.td.com:443,https,Apache,text/html,GET,23.50.52.35,/,1165143877,23.50.52.33,HSTS,796,False,,,,,https://esig.pat.td.com/a/login,,
esig.td.com,TD Bank eSign,200,20295,esig.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-24T12:34:14Z,2023-10-24T12:34:14Z,"CN=esig.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",esig.td.com,The Toronto-Dominion Bank,esig.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5e186cdac2af73018f4b445e3c85fffc,9b036064f7ef98c9026c40c9fc3c11195de6fbf0bd10fc406e1bc1798334dd12,ctls,esig.td.com,,443,https://esig.td.com:443,https,Apache,text/html,GET,95.101.111.136,/,-11636002,95.101.111.159,HSTS,796,False,,,,,https://esig.td.com/a/login,,
estates.td.com,Log in screen,200,7416,estates.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-04T14:34:47Z,2023-07-14T14:34:47Z,"CN=estates.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",estates.td.com,The Toronto-Dominion Bank,www.estates.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1f2b1ef4fc9ae4934f1bec0efb7402eb,a1151dcbb08721095d83ed109108f7410a2be5486db72f08582adc97320982dc,ctls,estates.td.com,incapsula,443,https://estates.td.com:443,https,,text/html,GET,45.60.123.18,/,-20275242,45.60.123.18,Imperva,117,False,True,,,,,,
fa.staging.td.com,Error,401,279,fa.staging.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-03-01T23:59:59Z,CN=*.convertlanguage.com,*.convertlanguage.com,,*.convertlanguage.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",63ae9effa47e29070989065b595072f4,b5af2e5b47ae754d89c2976041cd24fa4543379ffe60719880d70e58e58cd4b7,ctls,fa.staging.td.com,,443,https://fa.staging.td.com:443,https,nginx,,GET,3.145.237.140,/,,3.145.237.140,Nginx,1,False,,True,True,,,,
fa.td.com,About TD – TD Canada Trust,200,79843,www.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:15Z,2024-03-13T19:57:14Z,"CN=td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",td.com,The Toronto-Dominion Bank,www.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",99b7094d83d37bdf079f11c62e1d4609,4f714aa5b632a8e79c37fef6939a86dcc4d80e629926d20e231cbb4a68d702c7,ctls,www.td.com,,443,https://fa.td.com:443,https,Apache,text/html,GET,2.16.187.144,/,1591202403,2.16.187.32,Java,2132,False,,,,,https://www.td.com/ca/en/about-td,,
fef.td.com,FEF,200,118080,www.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:15Z,2024-03-13T19:57:14Z,"CN=td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",td.com,The Toronto-Dominion Bank,www.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",99b7094d83d37bdf079f11c62e1d4609,4f714aa5b632a8e79c37fef6939a86dcc4d80e629926d20e231cbb4a68d702c7,ctls,www.td.com,,443,https://fef.td.com:443,https,Apache,text/html,GET,152.199.17.55,/,,152.199.17.55,Java,3207,False,,,,,https://www.td.com/ca/en/about-td/ready-commitment/vibrant-planet/fef,,
fibondoneselfserve.td.com,IBM HTTP Server,200,2656,fibondoneselfserve.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T20:01:58Z,2024-03-13T20:01:57Z,"CN=fibondoneselfserve.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",fibondoneselfserve.td.com,The Toronto-Dominion Bank,fibondoneselfserve.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e95a1af59379f1d13ea4fe535d329e8a,0aec31ac50e13b63d3eb93a5883d53df760c42ac80f1335f523eabfd4658843e,ctls,fibondoneselfserve.td.com,,443,https://fibondoneselfserve.td.com:443,https,,text/html,GET,95.101.111.182,/,-780928015,95.101.111.152,HSTS,93,False,,,,,,,
floorplanfinancing.td.com,WFS,200,141,floorplanfinancing.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-18T20:32:49Z,2024-01-18T20:32:48Z,"CN=floorplanfinancing.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",floorplanfinancing.td.com,The Toronto-Dominion Bank,floorplanfinancing.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",7b0a8aa0b735574288315f9dd194e30c,be298fdcf02238513f731a4f23eb655257af8068f013c757080ed5641aed31f7,ctls,floorplanfinancing.td.com,,443,https://floorplanfinancing.td.com:443,https,Apache,text/html,GET,2.16.187.17,/,-366337701,2.16.187.56,HSTS,10,False,,,,,https://floorplanfinancing.td.com/WFS/,,
formssearch.pat.td.com,TDBFG Forms Search,200,861,formssearch.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-04T19:04:41Z,2023-10-28T19:04:41Z,"CN=formssearch.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",formssearch.pat.td.com,The Toronto-Dominion Bank,www.formssearch.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",765508295b873300c161bf8e8e5a5f05,496eea7fc20c9d3923a841df22ec6a75230a02b3814be4a414e320f1a32171e0,ctls,formssearch.pat.td.com,,443,https://formssearch.pat.td.com:443,https,JBoss-EAP/7,text/html,GET,152.199.16.194,/,-1124705298,152.199.16.194,,15,False,,,,,,,
formssearchbdc.td.com,TDBFG Forms Search,200,861,formssearchbdc.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-29T19:39:16Z,2023-12-29T19:39:14Z,"CN=www.formssearch.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.formssearch.td.com,The Toronto-Dominion Bank,formssearchbdc.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4ef22de424ee36927487c8d2b7028683,f65ed580696b66b48e367f2c4a9ab579e304df67c7505dd5cdf4a6b4e3eefcc8,ctls,formssearchbdc.td.com,,443,https://formssearchbdc.td.com:443,https,JBoss-EAP/7,text/html,GET,2.16.187.99,/,-1124705298,2.16.187.98,HSTS,15,False,,,,,,,
fund.pat.td.com,,200,72,fund.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-28T13:50:47Z,2023-07-27T13:50:47Z,"CN=fund.sit.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",fund.sit.td.com,The Toronto-Dominion Bank,fund.dev.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",40238c7b18213f5b9089226f503ddebe,1948c6c9b9125fe7077ed09304efb39b093310ece69ccc5f263db382f9988f04,ctls,fund.pat.td.com,,443,https://fund.pat.td.com:443,https,Apache,text/html,GET,152.199.17.60,/,-112963610,152.199.17.60,HSTS,2,False,,,,url=FundingServicesWeb/home.jsp,,,
fund.sit.td.com,,200,72,fund.sit.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-28T13:50:47Z,2023-07-27T13:50:47Z,"CN=fund.sit.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",fund.sit.td.com,The Toronto-Dominion Bank,fund.dev.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",40238c7b18213f5b9089226f503ddebe,1948c6c9b9125fe7077ed09304efb39b093310ece69ccc5f263db382f9988f04,ctls,fund.sit.td.com,,443,https://fund.sit.td.com:443,https,Apache,text/html,GET,152.199.17.60,/,-112963610,152.199.17.60,HSTS,2,False,,,,url=FundingServicesWeb/home.jsp,,,
fund.td.com,,200,72,fund.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-02T12:52:43Z,2023-07-01T12:52:43Z,"CN=fund.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",fund.td.com,The Toronto-Dominion Bank,fund.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",89a45f0ffadc37c7ed2dc93b2e22ae2e,81f3de63c94ec9f76ad85ddd2fa5f8847c6de02b6742030ab3965fb48302049b,ctls,fund.td.com,,443,https://fund.td.com:443,https,Apache,text/html,GET,152.199.17.45,/,1698530691,152.199.17.45,HSTS,2,False,,,,url=FundingServicesWeb/home.jsp,,,
go.td.com,About TD – TD Canada Trust,200,79843,www.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:15Z,2024-03-13T19:57:14Z,"CN=td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",td.com,The Toronto-Dominion Bank,www.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",99b7094d83d37bdf079f11c62e1d4609,4f714aa5b632a8e79c37fef6939a86dcc4d80e629926d20e231cbb4a68d702c7,ctls,www.td.com,,443,https://go.td.com:443,https,Apache,text/html,GET,67.199.248.13,/,-434501501,67.199.248.12,Java,2132,False,,,,,https://www.td.com/ca/en/about-td,,
goal.courtierweb.td.com,404 Not Found,404,196,goal.courtierweb.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:44:43Z,2024-04-21T00:44:43Z,"CN=webbroker.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",webbroker.td.com,The Toronto-Dominion Bank,courtierweb.pilot.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",fa33654f88af5fa857c372184d8403dc,764c9c153c7a53826a390408593f785720622d32afff05ca6e147f69ed2ad9d4,ctls,goal.courtierweb.td.com,,443,https://goal.courtierweb.td.com:443,https,,text/html,GET,2.16.187.11,/,-780928015,2.16.187.146,HSTS,8,False,,,,,,,
