new,host,ttl,a,aaaa,soa,status_code,cname,has_internal_ips,internal_ips,ns,caa,mx,txt
[x],gast-honderddrieendertig.160.surf.nl,10031.0,192.87.160.133,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieendertig.161.surf.nl,10800.0,192.87.161.133,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieennegentig.160.surf.nl,10800.0,192.87.160.193,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieennegentig.161.surf.nl,2020.0,192.87.161.193,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieentachtig.160.surf.nl,10800.0,192.87.160.183,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieentachtig.161.surf.nl,10800.0,192.87.161.183,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieentwintig.160.surf.nl,10800.0,192.87.160.123,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieentwintig.161.surf.nl,7599.0,192.87.161.123,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenveertig.160.surf.nl,288.0,,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenveertig.161.surf.nl,10800.0,192.87.161.143,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenvijftig.160.surf.nl,10800.0,192.87.160.153,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenzestig.160.surf.nl,1400.0,,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenzestig.161.surf.nl,10800.0,192.87.161.163,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenzeventig.160.surf.nl,10800.0,192.87.160.173,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderddrieenzeventig.161.surf.nl,3600.0,192.87.161.173,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeen.160.surf.nl,10800.0,192.87.160.101,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeen.161.surf.nl,10800.0,192.87.161.101,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenendertig.160.surf.nl,10800.0,192.87.160.131,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenendertig.161.surf.nl,10412.0,192.87.161.131,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenennegentig.160.surf.nl,10800.0,192.87.160.191,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenennegentig.161.surf.nl,10800.0,192.87.161.191,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenentachtig.160.surf.nl,10800.0,192.87.160.181,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenentachtig.161.surf.nl,10800.0,192.87.161.181,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenentwintig.160.surf.nl,10800.0,192.87.160.121,,"{'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '160.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
[x],gast-honderdeenentwintig.161.surf.nl,10800.0,192.87.161.121,,"{'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}, {'name': '161.surf.nl', 'ns': 'ns1.surfnet.nl', 'mailbox': 'dns-beheer.surfnet.nl', 'serial': 2022040758, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 86400}",NOERROR,,,,,,,
