input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_expired,tls_self_signed,content_type,tls_mismatched,csp_domains_,final_url,location
gctochatbot.msd.com,Submit Form,200,5654,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,cloudfront,443,https://gctochatbot.msd.com:443,https,,GET,143.204.215.114,/,-465433443,143.204.215.80,,26,False,True,Merck Sharp & Dohme LLC,,,,text/html,,https://*.ariba.com,https://pingfed.msd.com/idp/SSO.saml2?SAMLRequest=fZFLb8IwEITv%2FRWR786LRxKLBKEiJCSqqgRaqRdkEgMWxE69G1T662sCVOXC0dbOzO43g%2BF3dXCOwoDUKiWB6xNHqEKXUm1TslxMaEyG2dMAeHUIazZqcKfm4qsRgM4IQBi0umetoKmEyYU5ykIs57OU7BBrYJ63LVDTYsdxrZHWpnS5tXAboIID0sDlFf%2FRNnCrJGq30JXXRnmyrI2A2joL4oxtnFQc2x1vzrVdcSNK1wYX%2B1ZpNV6ev7qtA3Gm45SskiSIQz8IaBIEgnaTaE2TdbdP%2B3wTlzyKfT%2ByJ08BGjFVgFxhSkI%2F7FA%2FomGw8Dss7LJezw2j6JM47zdQ4RmURaeAXdCkpDGKaQ4SmOKVAIYFy0cvM2ZHWW006kIfSHYhydpA40y0qTg%2B1p5%2FZEk37SgTCiWe7rIfy%2FmtJZKdxy682RU4g5r9dbHCjxPfG7%2F3NvD%2Bb5ldn%2Ff1Z78%3D&RelayState=H4sIAAAAAAAAAD1S25KiMBT8F54nyh3im-MFccYaFURla8sKSbgTEMIobO2_b9za2qd0nfTpPkmfXxKSZlLfAYo6DpQbPw-oaGXjIL1JkbjZecvpjra48Lwv0LRElLEoa9jsaRyT3i7UqLkXGPVQsaGc54JABCHlvOlm02mCeY1TxKOaT6qOTHBdTbssYRkTRCqIuCZUwFhAb777FDCRZj-kuqEse7nRCmWlOJu2jrOSSj_fpFRw6bDtI9XIQ8813cUWHLV0ExSlQopuIEFah5syRM5DO7H3vT-GC7oqh2izPp8qJb8Gbva5mGe4Cp7kHIzECYqLFgzor5b77TJZGGbC5earyeD7y4_DkN7b4L6IOvtRXpK1rB2zdDx9qfwArOciia6iI3-9QTVMAQsBeY9iDynzp56Dp3Gogc2K3LttmNuvm-9zwz7p0V-FoxmdIDrR7eGyhWwP_PjQrdV-Y9K7v0xhyeKkuOhXNLwv3V6TSWJfdDLe4pU_2EGz5O3Hs_iyuBk6ozXfP3aXIXm6XNM0vk0aZRWmCrM-ztnxZql9c0OZg1aLzHlg5ji9D4vsvh9cMXEpJn6FBf6l9Qp7gnqeTv4vxwRVaKwZrkV8vH5FKfoqaaaYNoQytKEhYpJmMSo7-ia1QlA1dENDhALLxDrQsWYBGxsm0COCoAER0RUsNPjrq6FYIFVWFAAVhQIdWhGAkW4CE8U2QZYty5Ys_f4D2s3eq7ACAAA.H4sIAAAAAAAAAAEgAN__zq-EsHHZ9xDxV9qMHtAA2trUHN-YSv3PNFVc3bqWC-mtjbMMIAAAAA.4,
germany.commerce-hh-d1.merck.com,Login | MSD CustomerLink,200,40658,germany.commerce-hh-d1.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-08T00:00:00Z,2024-07-07T23:59:59Z,"CN=swiss.commerce-hh-d1.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",swiss.commerce-hh-d1.merck.com,germany.commerce-hh-d1.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b2255cdad60a88a670b1416b3a143e3a,4935e6a84cd6356cb3cea4fabee4570abbbc079aaa39f3ae2cd0942f77bf55de,ctls,germany.commerce-hh-d1.merck.com,azure,443,https://germany.commerce-hh-d1.merck.com:443,https,*,GET,40.117.123.185,/,-1006153331,40.117.123.185,SAP Commerce Cloud,939,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://germany.commerce-hh-d1.merck.com/login,
germany.commerce-hh-d2.merck.com,Login | MSD CustomerLink,200,52776,germany.commerce-hh-d2.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-08T00:00:00Z,2024-07-07T23:59:59Z,"CN=swiss.commerce-hh-d2.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",swiss.commerce-hh-d2.merck.com,germany.commerce-hh-d2.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8cdf39a2d1dc17aa1076c5f50f717529,d04e0904dbd2e87d82a0e31532824e5b338036c733953c640db5355667b9ad75,ctls,germany.commerce-hh-d2.merck.com,azure,443,https://germany.commerce-hh-d2.merck.com:443,https,*,GET,40.76.6.109,/,-972044539,40.76.6.109,SAP Commerce Cloud,1062,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://germany.commerce-hh-d2.merck.com/login,
germany.commerce-hh-d3.merck.com,Login | MSD CustomerLink,200,52558,germany.commerce-hh-d3.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-08T00:00:00Z,2024-07-07T23:59:59Z,"CN=swiss.commerce-hh-d3.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",swiss.commerce-hh-d3.merck.com,germany.commerce-hh-d3.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fcba4d4678278f4ba342ca362ac79ad5,1fe97c796bdc93d83cca6b3e994ad5ae83739e90c13e494423ac1b2ded044716,ctls,germany.commerce-hh-d3.merck.com,azure,443,https://germany.commerce-hh-d3.merck.com:443,https,*,GET,40.71.88.131,/,-94493004,40.71.88.131,SAP Commerce Cloud,1061,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://germany.commerce-hh-d3.merck.com/login,
germany.commerce-hh-s1.merck.com,Login | MSD CustomerLink,200,23322,germany.commerce-hh-s1.merck.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-06T00:00:00Z,2023-09-06T23:59:59Z,"CN=swiss.commerce-hh-s1.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",swiss.commerce-hh-s1.merck.com,germany.commerce-hh-s1.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,26c84c38ebc34e4ed0e983cbe8571cab,744ab89a06694d8b972b97ad5c13cb565d0e5e526834491a3f3d254307ddabe7,ctls,germany.commerce-hh-s1.merck.com,azure,443,https://germany.commerce-hh-s1.merck.com:443,https,*,GET,23.96.41.198,/,-958171596,23.96.41.198,SAP Commerce Cloud,595,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,https://germany.commerce-hh-s1.merck.com/login,
github.merck.com,Sign in to Merck & Co. · GitHub,200,29961,github.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-03-14T23:59:59Z,"CN=github.com, O=GitHub\, Inc., L=San Francisco, ST=California, C=US",github.com,www.github.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d7f89274a26995baaf99c5aac4ebe7d2,92a37fbd5e21a53a95c716e1144f442f582b94d0fafc673eb6717a4eb51a88a7,ctls,github.com,,443,https://github.merck.com:443,https,GitHub.com,GET,99.83.236.178,/,-171326478,75.2.16.51,HSTS,399,False,,"GitHub, Inc.",,,,text/html,,*.githubusercontent.com,https://github.com/enterprises/merck/sso,
gmsasearch-dev.msd.com,GMSA Content Search Navigator,200,26750,gmsasearch-dev.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T00:00:00Z,2024-05-21T23:59:59Z,CN=gmsasearch-dev.merck.com,gmsasearch-dev.merck.com,gmsasearch-dev.msd.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f656e245b5d2577ffb2918db26cbfcb3,d5c5eb4ec915193ba19865b361a2e11324b44fee5239fa81abf80df08304cdbd,ctls,gmsasearch-dev.msd.com,cloudfront,443,https://gmsasearch-dev.msd.com:443,https,AmazonS3,GET,108.138.7.82,/,749152549,108.138.7.100,Amazon Web Services,947,False,True,,,,,text/html,,static.cloud.coveo.com,,
gmsasearch-sit.msd.com,GMSA Content Search Navigator,200,27202,gmsasearch-sit.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T00:00:00Z,2024-05-21T23:59:59Z,CN=gmsasearch-sit.merck.com,gmsasearch-sit.merck.com,gmsasearch-sit.msd.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ab92be2986a49e43ce3bee2de9ee5d77,1e9f2984047cbc421e304a9960e5045b71fe8b2074ab0ec9766626a6f9524181,ctls,gmsasearch-sit.msd.com,cloudfront,443,https://gmsasearch-sit.msd.com:443,https,AmazonS3,GET,143.204.215.71,/,595220211,143.204.215.125,Amazon Web Services,956,False,True,,,,,text/html,,static.cloud.coveo.com,,
gmsasearch.merck.com,GMSA Content Search Navigator,200,27207,gmsasearch.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-06-12T23:59:59Z,CN=gmsasearch.merck.com,gmsasearch.merck.com,gmsasearch.msd.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9857f5da383b7d47d67ec4b13dee7179,6e42b128c8e46bae5c92d585b0d9a6e164aaddf15eeb63ecd79ccf47decd69ac,ctls,gmsasearch.merck.com,cloudfront,443,https://gmsasearch.merck.com:443,https,AmazonS3,GET,52.222.214.111,/,-1822521382,52.222.214.56,Amazon Web Services,956,False,True,,,,,text/html,,static.cloud.coveo.com,,
gmsasearch.msd.com,GMSA Content Search Navigator,200,27207,gmsasearch.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-06-12T23:59:59Z,CN=gmsasearch.merck.com,gmsasearch.merck.com,gmsasearch.msd.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9857f5da383b7d47d67ec4b13dee7179,6e42b128c8e46bae5c92d585b0d9a6e164aaddf15eeb63ecd79ccf47decd69ac,ctls,gmsasearch.msd.com,cloudfront,443,https://gmsasearch.msd.com:443,https,AmazonS3,GET,52.222.214.119,/,153532142,52.222.214.111,Amazon Web Services,956,False,True,,,,,text/html,,static.cloud.coveo.com,,
gocedge.merck.com,GOC Panic Button - Web Admin,200,1046,gocedge.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-26T00:00:00Z,2024-07-24T23:59:59Z,CN=gocedge.merck.com,gocedge.merck.com,gocedge.merck.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2d480f73e5cfab36e56cb4419f9ba847,7e3967971a05f3642b2ad57d64fe57bfaf4daee59cad5ee1fb3a5a3971dd78cc,ctls,gocedge.merck.com,cloudfront,443,https://gocedge.merck.com:443,https,AmazonS3,GET,143.204.215.69,/,896518223,143.204.215.74,Semantic UI,22,False,True,,,,,text/html,,,,
grantplanprod.msd.com,Not Found,404,315,grantplanprod.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-10-06T00:00:00Z,2023-10-26T23:59:59Z,"CN=sp.grantplan.com, O=IQVIA Inc, L=Collegeville, ST=Pennsylvania, C=US",sp.grantplan.com,sp.grantplan.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7fa8dd97f7fac4db353c82ad9878080a,b25e773bedf6bdfaef84e66f8c99ae57ae0b9f87b83dfd82399d89e973c818c2,ctls,grantplanprod.msd.com,,443,https://grantplanprod.msd.com:443,https,Microsoft-HTTPAPI/2.0,GET,162.44.200.195,/,225052475,162.44.200.195,Microsoft HTTPAPI:2.0,7,False,,IQVIA Inc,,,,text/html,True,,,
hotel.merck.com,"Tripism | Work Smart, Travel Smarter",200,9398,auth.tripism.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-09T02:26:10Z,2023-10-07T02:26:09Z,CN=tripism.io,tripism.io,tripism.io,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,d50f35b9605280f20a0523b156e1a003,07a7454b5cde458edbacc6feb46f56219e386e6d9733d198a8d5e40814fcb4e4,ctls,auth.tripism.io,,443,https://hotel.merck.com:443,https,cloudflare,GET,76.223.76.171,/,-2065430911,13.248.206.15,HTTP/3,84,False,,,True,,,text/html,,https://ampcid.google.com,https://auth.tripism.io/mrk/sign-in?returnUrl=https%3A%2F%2Fapp.tripism.io%2Fpreferred-program%2Faccommodation-partners%3Fsource%3Dmerck,
hotels.merck.com,"Tripism | Work Smart, Travel Smarter",200,9398,auth.tripism.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-09T02:26:10Z,2023-10-07T02:26:09Z,CN=tripism.io,tripism.io,tripism.io,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,d50f35b9605280f20a0523b156e1a003,07a7454b5cde458edbacc6feb46f56219e386e6d9733d198a8d5e40814fcb4e4,ctls,auth.tripism.io,,443,https://hotels.merck.com:443,https,cloudflare,GET,76.223.76.171,/,-2065430911,13.248.206.15,HTTP/3,84,False,,,True,,,text/html,,https://stats.g.doubleclick.net/j/collect,https://auth.tripism.io/mrk/sign-in?returnUrl=https%3A%2F%2Fapp.tripism.io%2Fpreferred-program%2Faccommodation-partners%3Fsource%3Dmerck,
https://cognito-idp.eu-west-1.amazonaws.com,,400,113,cognito-idp.eu-west-1.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-05-23T23:59:59Z,CN=cognito-idp.eu-west-1.amazonaws.com,cognito-idp.eu-west-1.amazonaws.com,cognito-idp.eu-west-1.amazonaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,de344e362ff2f53d4a505d9eef3e0fb9,a519c1086bb43982b8ef9bd971b5b8bb717e585897fe9021dfce15f3d873f962,ctls,cognito-idp.eu-west-1.amazonaws.com,,443,https://cognito-idp.eu-west-1.amazonaws.com:443,https,,GET,52.30.124.4,/,-506878580,2a05:d018:478:8a00:2755:80f:9b74:ec00,,1,False,,,,,,,,,,
https://ssl.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118570,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:19:15Z,2023-09-25T08:19:14Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,d38b2399690f104027969838ca3503d1,b5ec0a1e9d334b426410c0cebe858a37f3ff6997a5cd787ff13a7fa77f589c77,ctls,marketingplatform.google.com,,443,https://ssl.google-analytics.com:443,https,sffe,GET,216.58.212.168,/,302920777,2a00:1450:4001:831::2008,HTTP/3,1833,False,,,True,,,text/html,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118570,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-03T08:19:15Z,2023-09-25T08:19:14Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,d38b2399690f104027969838ca3503d1,b5ec0a1e9d334b426410c0cebe858a37f3ff6997a5cd787ff13a7fa77f589c77,ctls,marketingplatform.google.com,,443,https://www.google-analytics.com:443,https,sffe,GET,172.217.16.206,/,302920777,2001:4860:4802:34::178,HTTP/3,1833,False,,,True,,,text/html,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,https://marketingplatform.google.com/about/analytics/,
identity.msd.com,HTTP Status 404 – Not Found,404,431,identity.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=*.apps.americas.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.americas.cf.webappsp.com,zerbaxa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1b45e3e075e5655177935a59a20b14b,51548ef47787fb1b92545ac580bd924c6264164f511dfa9863c99634687e999b,ctls,identity.msd.com,,443,https://identity.msd.com:443,https,,GET,99.83.236.178,/,-230353730,75.2.16.51,,1,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
idesk.merck.com,eGate-test,404,3076,idesk.merck.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-12-27T00:00:00Z,2023-12-27T23:59:59Z,"CN=egate-test.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",egate-test.merck.com,www.egate-test.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3a6f19657ad88c55db904b812c1b5b23,2ba1803509c12f9f13c7aef5582bde748bcc32c66eaace52cbc79f5efc3ad700,ctls,idesk.merck.com,,443,https://idesk.merck.com:443,https,,GET,155.91.27.211,/,177941917,155.91.27.211,HSTS,101,False,,Merck Sharp & Dohme LLC,,,,text/html,True,,,
image.dmc.msd.com,Access Denied,403,270,image.dmc.msd.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,ctls,image.dmc.msd.com,,443,https://image.dmc.msd.com:443,https,AkamaiGHost,GET,2.16.186.90,/,-1122229775,2.16.186.75,,10,False,,"Akamai Technologies, Inc.",True,,,text/html,True,,,
image.mail.cs.msd.com,Access Denied,403,278,image.mail.cs.msd.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T00:00:00Z,2024-03-08T23:59:59Z,"CN=san-9-s7.tlsprovisioning.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",san-9-s7.tlsprovisioning.exacttarget.com,image.mail.wiz.co,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a707b0724dae6ac40408821c78bb36f8,eb9fd628d9ec0581a01258e040daaf586f8c70341c5582e8a17d5aeed9a9c232,ctls,image.mail.cs.msd.com,,443,https://image.mail.cs.msd.com:443,https,AkamaiGHost,GET,2.23.209.190,/,1008719782,2a02:26f0:480:22::1726:62e9,,10,False,,"Salesforce.com, Inc.",,,,text/html,,,,
img.eucan.email.msd.com,,200,293883,,,,,,,,,,,,,,,,,,google,80,http://img.eucan.email.msd.com:80,http,UploadServer,GET,34.149.123.20,/,2028370544,34.149.123.20,Google Cloud CDN,1,False,True,,,,,application/xml,,,,
investors.merck.com,Investor relations - Merck.com,200,147369,www.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-27T03:57:18Z,2023-09-25T03:57:17Z,CN=merck.com,merck.com,www.merck.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9dc189003b7518e7585ad66b0474a3ed,1484f6bfe8b93a5002f6e16f727b19cedb8b9d9fbd6b02676abf5640de177307,ctls,www.merck.com,,443,https://investors.merck.com:443,https,nginx,GET,192.0.66.224,/,1274734426,192.0.66.224,Yoast SEO:18.2,1682,False,,,,,,text/html,,https:,https://www.merck.com/investor-relations/,
issues-testing.merck.com,,403,,issues-testing.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-16T00:00:00Z,2024-01-14T23:59:59Z,CN=issues-testing.merck.com,issues-testing.merck.com,issues-testing.merck.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cad9fc29f02d52c1b5e88ce4563a143b,a2eefdebdfecde08bd31e9a53e9af570493f7ffddbfb8209594f49e32d078ff9,ctls,issues-testing.merck.com,cloudfront,443,https://issues-testing.merck.com:443,https,CloudFront,GET,13.32.99.29,/,-1840324437,13.32.99.62,Amazon Web Services,1,False,True,,,,,,,,,
ivpp-api-uat.merck.com,Error,404,139,ivpp-api-uat.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-api-uat.merck.com,,443,https://ivpp-api-uat.merck.com:443,https,,GET,76.223.68.176,/,1593207841,13.248.198.0,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
ivpp-api.merck.com,Error,404,139,ivpp-api.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-api.merck.com,,443,https://ivpp-api.merck.com:443,https,,GET,76.223.68.176,/,1593207841,13.248.198.0,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
ivpp-sync-job-dev.merck.com,Error,404,139,ivpp-sync-job-dev.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-sync-job-dev.merck.com,,443,https://ivpp-sync-job-dev.merck.com:443,https,,GET,13.248.198.0,/,1593207841,76.223.68.176,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
ivpp-sync-job-qa.merck.com,Error,404,139,ivpp-sync-job-qa.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-sync-job-qa.merck.com,,443,https://ivpp-sync-job-qa.merck.com:443,https,,GET,13.248.198.0,/,1593207841,76.223.68.176,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
ivpp-sync-job-uat.merck.com,Error,404,139,ivpp-sync-job-uat.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-sync-job-uat.merck.com,,443,https://ivpp-sync-job-uat.merck.com:443,https,,GET,13.248.198.0,/,1593207841,76.223.68.176,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
ivpp-sync-job.merck.com,Error,404,139,ivpp-sync-job.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=*.apps.europe.cf.webappsp.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",*.apps.europe.cf.webappsp.com,www.whatishepatitisa.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,078d5f923570db0c86c03ae18371f681,cf3f1c994de561249b09ab98c6b66f8cfd03886e1e46d35f02186b4f8235c94a,ctls,ivpp-sync-job.merck.com,,443,https://ivpp-sync-job.merck.com:443,https,,GET,13.248.198.0,/,1593207841,76.223.68.176,Node.js,11,False,,Merck Sharp & Dohme LLC,True,,,text/html,True,,,
