new,host,a,soa,status_code,ns,has_internal_ips,internal_ips,cname,mx,txt,cdn,cdn-name,aaaa,caa
[x],b81e.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],baa.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],baas.oppoer.me,10.66.192.137,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.66.192.137,,,,,,,
[x],bacaceritasemi.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backendapi.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backstagecache.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-b2b-oceania-exchangedns.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-b2bmy-oceania.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-clients-wwwm.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-closeouts-america.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-configpreview-betatemp-exchangedns.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-confluence-development.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-corp-database-officebackups-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-d6a.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-dev-alphadevel-vpn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-drum-155-215-102-14.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-ftp-apiproduction.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-gcppostmandatabase-officebackups-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-mx-git.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-mymy-external-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-redirectaccept-domain.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-returns.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-root-repository-postgresmx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-s3-cache-production.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-spra.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-status-bucketsslvpn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-team-postmandatabase-officebackups-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-utm.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-video-new-relay.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-web-vps-us.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backup-ww01.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupacc-apiproduction.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupalpha-statusvpnns-nanotechnet2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupalphadata-stagingdefaultproduction.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupapi-web-manager-devel-vpn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupassetsapp.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupclemspcreims.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupcole.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupcomfrcccinternal.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],backupconfluence.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupcustomers.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupdancovey.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupdaws.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupelasticbeanstalk.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupelasticbeanstalkdb2-production.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupexample-dockerintra-backups-www-test.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backuphost-214-18-94-93.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupino.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupjrss.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backuplouisiana-devops.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupmirror.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupoc.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backuppreferences.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupsassets-postmanbackups-www-test.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],backupsengarchivecorp.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupsites-mx.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupssso-miembros.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupsystemarchive-intranetpostgresmx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupsystemvipeuwpanel.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupteam-minerva-clients-stats-corp.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backuptemp-exchangedns.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backuptemprepos.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupuploadstemp-exchangedns.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupuser.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupuserslive.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],backupv1-clouduploads-acceptdockerintra-backups-www-test.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupv2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],backupv2admin-b2b-extranet-database-officebackups-domain.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupweb-temp-v1-sales.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupweb01-p.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupwebdemo.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],backupwork.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],badge.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],badjs.oppoer.me,10.48.184.7,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.48.184.7,,,,,,,
[x],baemeeting.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bag.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bagrakz6gd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bajajallianz.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bakanary.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bancatransilvania.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],banglapaath.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-2-1-flk.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-2-flk.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-3-prd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-6-prd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-8-prd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-a1.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas-glb.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas1-1-owa.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas2-1-vcdn.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas2-4-prd.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas2-4-yst.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],bas2.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas4-2-yst.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bas7-2-con.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],basketball.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bastet.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bastionx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],batch.pay-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],batchrevgeo-sz-perf.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],batchrevgeo.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],batdongsan.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],battle-api.realme.com,"18.139.201.0, 13.215.31.190","ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com, ns-1125.awsdns-12.org",NOERROR,,,,"sgp-public-realmecom-pubgw-2136014015.ap-southeast-1.elb.amazonaws.com, par-public-realmecom-pubgw-38256589.eu-west-3.elb.amazonaws.com",,,,,,
[x],battle-websocket-instant-test.oppomobile.com,,,NOERROR,,,,,,,,,,
[x],bb-search-prod-ingester.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bb.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bbm.oppoer.me,10.50.63.5,"f1g1ns1.dnspod.net, freednsadmin.dnspod.com",NOERROR,,True,10.50.63.5,,,,,,,
[x],bbs.oppo.cn,"106.3.18.183, 106.38.236.118","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,,
[x],bbs.oppo.com,"2.19.198.161, 2.19.198.177","n0dscb.akamai.net, hostmaster.akamai.com",NOERROR,,,,"bbs.oppo.com.edgesuite.net, a1844.dscb.akamai.net",,,,,,
[x],bbs.wanyol.com,183.6.232.15,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bbspre.oppo.com,"2.19.126.221, 2.19.126.200","n0v.akamai.net, hostmaster.akamai.com",NOERROR,,,,"bbspre.oppo.com.edgesuite.net, a1864.v.akamai.net",,,,,,
[x],bc-uga.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr2t.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr35.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr3v.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr4a.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr4t.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bc1qr4w.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],bcg28d.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg28f.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],bcg28h.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg28i.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg29u.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3ap.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3b0.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3bi.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3bx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3c4.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com",,,,,,,,,
[x],bcg3c6.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3cz.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3da.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3df.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3dh.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3du.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3dx.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3eh.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcg3eo.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bcpsg.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bd-mg61.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdapi-ads.realmemobile.com,106.3.18.104,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdapi-id.ads.heytapmobi.com,"13.214.17.188, 54.251.154.236, 18.139.207.75, 3.1.250.40, 13.228.195.140, 52.220.128.43","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1125.awsdns-12.org, ns-1973.awsdns-54.co.uk, ns-210.awsdns-26.com, ns-785.awsdns-34.net",,,sgp-ads-heytapmobi-pubgw-819691514.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],bdapi-id.ads.heytapmobile.com,"18.141.252.248, 52.76.48.238, 54.254.207.70, 3.1.130.8, 13.250.192.254, 3.0.126.224, 18.136.229.152, 13.250.142.114","ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,sgp-ads-heytapmobile-pubgw-344151928.ap-southeast-1.elb.amazonaws.com,,,,,,
[x],bdapi-in-ads.realmemobile.com,129.227.29.63,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdapi-in.ads.heytapmobile.com,129.227.29.60,"ns-939.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],bdapi-in.ads.oppomobile.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.bdapi-in.ads.oppomobile.com",NOERROR,,True,0.0.0.0,,,,,,::,
[x],bdapi.ads-test.wanyol.com,120.233.120.15,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdapi.ads.oppomobile.com,106.3.18.22,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdf9.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns3.dnsv3.com, ns4.dnsv3.com",,,,,,,,,
[x],bdm.myoppo.com,119.147.175.244,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bdmdhcp-25-70.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bear.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beatscatalyst.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bebanjo-qa.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],becore-dev-od-directvcommercial.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bee-prod-origin.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bee.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bees315-eub-2b.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],belajarpedagogi.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],belfastmet.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bell-mess.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],benning-150-226-171-44.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],benning-150-226-40-66.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beprime.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],best-az.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],bestholiday.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beta-accessdockerintra-backups-www-test.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beta-alpha-auth-antiviruspre.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beta-altproduction.search-test.wanyol.com,49.7.60.178,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],beta-apibizint.search-test.wanyol.com,,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
