new,host,a,cname,soa,status_code,aaaa,cdn,cdn-name,mx,txt,ns,has_internal_ips,internal_ips,caa
,havas.twitterflightschool.com,"3.210.179.40, 3.219.255.224, 3.210.133.202",exceed-primary-production-lb.intellum.com,"ns-327.awsdns-40.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1169.awsdns-18.org, ns-1586.awsdns-06.co.uk, ns-327.awsdns-40.com, ns-995.awsdns-60.net, ns-1270.awsdns-30.org, ns-1867.awsdns-41.co.uk, ns-504.awsdns-63.com, ns-646.awsdns-16.net",,,
,hca.twimg.com,152.199.24.185,cs510.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,2606:2800:21f:5b71:3e29:d001:be46:4bcc,,,,,,,,
,hearings.twitter.com,"104.244.42.131, 104.244.42.67, 104.244.42.3, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,help-dev.twitter.com,,s.twitter.com,,NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,help-internal.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
,help.periscope.tv,"108.138.85.21, 108.138.85.129, 108.138.85.122, 108.138.85.56, 205.251.192.21, 205.251.194.159, 205.251.196.199, 205.251.199.46",dg7ve5urixupg.cloudfront.net,"ns-1838.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,"ns-671.awsdns-19.net, ns-1223.awsdns-24.org, ns-1838.awsdns-37.co.uk, ns-21.awsdns-02.com",,,
,help.pscp.tv,"18.66.112.73, 18.66.112.89, 18.66.112.37, 18.66.112.113",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,True,cloudfront,,,,,,
,help.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,
,historical.gnip.com,"54.193.46.87, 54.241.106.38",historical.prod.gnip.com,"ns-905.awsdns-49.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,historical.prod.gnip.com,"54.241.106.38, 54.193.46.87",,"ns-905.awsdns-49.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,hls.periscope.tv,"151.101.64.65, 151.101.192.65, 151.101.0.65, 151.101.128.65",g.global-ssl.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,True,fastly,,,,,,
,hlspull.pscp.tv,"44.240.210.240, 52.88.162.40, 52.43.237.180",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,hope140.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,horizon-dev.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
,horizon.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
,houseofholland.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
,hpe.bastion.gnip.com,"54.241.233.104, 13.56.199.75",web-bastion-721756383.us-west-1.elb.amazonaws.com,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1036.awsdns-01.org, ns-1850.awsdns-39.co.uk, ns-467.awsdns-58.com, ns-699.awsdns-23.net",,,
,hrungpic.twitter.com,,,,NOERROR,,,,,,,,,
,https-abs-twimg-com-0-0.0.freebasics.com,157.240.9.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f128:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-0.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-0-1.0.freebasics.com,157.240.253.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-1.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-0-3.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f13f:85:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-4.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-5.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-7.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0-8.0.freebasics.com,31.13.81.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f116:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-0.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-00.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:185:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-06.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-07.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-08.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-0.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-1.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-2.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-2.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-1-3.0.freebasics.com,157.240.229.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f103:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-4.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-6.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1-6.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-1-8.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-1.0.freebasics.com,157.240.27.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-10.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-11.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-12.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-12.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-13.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:185:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-14.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-16.0.freebasics.com,157.240.9.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f128:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-16.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-18.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-2-0.0.freebasics.com,157.240.27.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-2-1.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-2-2.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-2-6.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-2.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-20.0.freebasics.com,157.240.253.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-21.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-22.0.freebasics.com,157.240.229.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f103:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-23.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-24.0.freebasics.com,157.240.195.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-25.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-26.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-28.0.freebasics.com,157.240.253.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-29.0.freebasics.com,157.240.27.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f13f:85:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-29.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-3-0.0.freebasics.com,157.240.195.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-3-1.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-3-2.0.freebasics.com,157.240.234.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-3-3.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-3-5.0.freebasics.com,31.13.67.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f12c:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-3-7.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-3-8.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-3-8.dpgmedia.be,"99.83.132.111, 75.2.104.177",dpgmedia.be,"ns1-25.akam.net, hostmaster.persgroep.be",NOERROR,,,,"alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com","_globalsign-domain-verification=sqjKRl5q4zeixoEvK3_44k-vGqbPTvWptejVujDgRy, google-site-verification=qASo4Bx9LlLrTDh7B5XL8o_aT00M_eOs0MhDIT2mT74, miro-verification=6ab58ecb32755bd8fe2c2255f7fce54a0f770a62, facebook-domain-verification=n9km64hqp5yb0753aznxug3vyzbpp4, _globalsign-domain-verification=nsqnD7wwhGNdAOhsaYaOrHYUUv235YiSl78GYluXBl, _globalsign-domain-verification=jsUoxGxJgR2zsbUGpaocd48FBD80Y9pzv9HIMghiPR, v=spf1 ip4:146.185.48.0/21 include:_spf1.dpgmedia.be include:_spf2.dpgmedia.be include:_spf.salesforce.com include:_spf.google.com include:_spf.mailprotect.be ip4:145.60.24.156 ip4:217.21.184.109 -all, pardot643543=e282578cad09df893312cb1dace19255779a369c348c73374cf487f88bf64ffc, google-site-verification=ixIn_RADU6Aw6JiLQHjdkrtKOnGepaQ5tA8hfnqN3uE, apple-domain-verification=Ek99ocs5pDm8GLHV, pardot643543=30c41e2e10b96e40b21204a054b6552ea4c668152296202d721e05fc1426e804, MS=ms81694665, google-site-verification=4zudkxX9tGHde8Ls_uxa4fAm5RMEXI3tBNKFrfjIdNo, amazonses:qL3yA6BzTGGp65hZe+mNC+/qxBNOFm3tcmxxSyFARWI=, atlassian-domain-verification=ssHGvZHDdS5FmfVQpIMaFz7N72WfDW4eBo9yqtYNFjK/GIpJ1yW8IiERm5km/bSj","usc2.akam.net, ns1-25.akam.net, ns1-125.akam.net, eur2.akam.net, eur5.akam.net, eur6.akam.net, use2.akam.net, use5.akam.net",,,
,https-abs-twimg-com-33.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-36.0.freebasics.com,157.240.234.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-37.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-38.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-39.0.freebasics.com,31.13.81.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f116:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-4-2.0.freebasics.com,31.13.67.36,z-m.c10r.facebook.com,,NOERROR,2a03:2880:f12c:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-4-6.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-4-7.0.freebasics.com,157.240.27.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-4-7.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-4-8.0.freebasics.com,157.240.234.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-4-9.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-4.0.freebasics.com,31.13.67.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-40.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-43.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-46.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-47.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-48.0.freebasics.com,157.240.234.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-49.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-49.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-5-2.0.freebasics.com,31.13.65.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f111:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-5-4.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-5-5.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-5-6.0.freebasics.com,157.240.229.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f103:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-5-8.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-5-9.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-5.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-51.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-53.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f12c:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-54.0.freebasics.com,31.13.65.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f111:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-54.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-55.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-56.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-56.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-58.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-1.0.freebasics.com,157.240.27.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-2.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-3.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f13f:85:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-4.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-5.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-5.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-6-6.0.freebasics.com,31.13.65.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f111:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-7.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6-9.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-6.0.freebasics.com,31.13.81.37,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f116:84:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-60.0.freebasics.com,157.240.196.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f142:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-63.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-64.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-65.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:83:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-66.0.freebasics.com,157.240.229.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f103:184:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-66.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
,https-abs-twimg-com-67.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-7-0.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-7-1.0.freebasics.com,157.240.251.36,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f176:185:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-7-2.0.freebasics.com,157.240.252.40,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,2a03:2880:f177:88:face:b00c:0:14c9,,,,,,,,
,https-abs-twimg-com-7-4.0.freebasics.com,,z-m.c10r.facebook.com,"a.ns.c10r.facebook.com, dns.facebook.com",NOERROR,,,,,,,,,
