input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_
dev.b.mi.com,小米政企服务开放平台,200,1293,dev.b.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-30T00:00:00Z,2023-11-23T23:59:59Z,CN=*.b.mi.com,*.b.mi.com,,*.b.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a3b350ac1a02020bd18c8e8b87401856,7e6543454590acc395f63a8662170c9010030c81d4bfe299b008b02df77c9c79,ctls,dev.b.mi.com,443,https://dev.b.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1847348586,20.47.97.231,,1,False,True,azure,True,,
dev.mi.com,小米开放平台,200,36262,dev.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,dev.mi.com,443,https://dev.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,webpack,71,False,True,azure,True,https://dev.mi.com/platform,
dev.xiaomi.com,小米开放平台,200,36262,dev.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,dev.mi.com,80,http://dev.xiaomi.com:80,http,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,webpack,71,False,True,azure,True,https://dev.mi.com/platform,
developer.xiaomi.com,小米开放平台,200,36262,dev.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,dev.mi.com,443,https://developer.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,webpack,71,False,True,azure,True,https://dev.mi.com/platform,
developers-dev.yonomi.com,Yonomi - Developer Portal,200,115308,developers-dev.yonomi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-03-01T00:00:00Z,2023-11-01T23:59:59Z,CN=developers-dev.yonomi.com,developers-dev.yonomi.com,,login-dev.yonomi.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1fb2240bbc8348957f12501d96cc6939,336b4b5fab199c4972cfb1267f4e128b2650ec3b87401ed3d63e6eac44a4bd42,ctls,developers-dev.yonomi.com,443,https://developers-dev.yonomi.com:443,https,AmazonS3,text/html,GET,18.66.112.109,/,-1947357514,18.66.112.44,Amazon Web Services,611,False,,cloudfront,True,,
developers-stg.yonomi.com,Yonomi - Developer Portal,200,115316,developers-stg.yonomi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-02-28T00:00:00Z,2023-09-30T23:59:59Z,CN=developers-stg.yonomi.com,developers-stg.yonomi.com,,developers-stg.yonomi.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,34cf98912ba085a209eee6227c5d9cdb,1758c76045b0d48cad44959e419b469da96b0495adb5ba2d621231782a3e8420,ctls,developers-stg.yonomi.com,443,https://developers-stg.yonomi.com:443,https,AmazonS3,text/html,GET,18.66.147.44,/,-1947357514,18.66.147.103,Amazon Web Services,611,False,,cloudfront,True,,
developers.xiaoai.mi.com,小米小爱开放平台,200,1408,developers.xiaoai.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-04-28T00:00:00Z,2024-05-21T23:59:59Z,CN=developers.xiaoai.mi.com,developers.xiaoai.mi.com,,developers.xiaoai.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",816e74811acf562bd52a9a07247a0292,6ca23ab6415c321851c585a514820a09a0fe05973caae58ec777182d920fd0d7,ctls,developers.xiaoai.mi.com,443,https://developers.xiaoai.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1719711959,20.47.97.231,,27,False,,azure,True,,
device-proxy-staging.pt.xiaomi.com,,404,,device-proxy-staging.pt.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2023-04-06T00:00:00Z,2024-04-29T23:59:59Z,CN=*.pt.xiaomi.com,*.pt.xiaomi.com,,*.pt.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c2351a3f3d977b448c630e006db0f92c,d67e0cef218135534ea04448e1a703be5e19f2e6dfa04338a902797eda967133,ctls,device-proxy-staging.pt.xiaomi.com,443,https://device-proxy-staging.pt.xiaomi.com:443,https,,text/plain,GET,120.92.210.189,/,116323821,120.92.210.189,,1,False,True,,,,
device-proxy.sec.xiaomi.com,,404,,device-proxy.sec.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-12-13T00:00:00Z,2024-01-06T23:59:59Z,CN=*.sec.xiaomi.com,*.sec.xiaomi.com,,*.sec.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4753908f4b4f303facc7df7680ec9703,70837695944f3e40b9eafee568fb0627b669fcce928a742aa33eb0200a5fa5f3,ctls,device-proxy.sec.xiaomi.com,443,https://device-proxy.sec.xiaomi.com:443,https,MonKing/3.14,text/plain,GET,20.47.97.231,/,116323821,20.47.97.231,,1,False,True,azure,True,,
device.miwifi.com,,200,15417,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://device.miwifi.com:443,https,Server,text/html,GET,20.47.97.231,/,167402275,20.47.97.231,,20,False,True,azure,True,https://account.xiaomi.com/fe/service/login?sid=xiaoqiang_device&qs=%253Fcallback%253Dhttps%25253A%25252F%25252Fdevice.gorouter.info%25252Fsts%25253Fsign%25253D0UluGejr907p7qe3XL4XkaEguJg%2525253D%252526followup%25253Dhttps%2525253A%2525252F%2525252Fdevice.miwifi.com%2525252F%2526sid%253Dxiaoqiang_device&callback=https%3A%2F%2Fdevice.gorouter.info%2Fsts%3Fsign%3D0UluGejr907p7qe3XL4XkaEguJg%253D%26followup%3Dhttps%253A%252F%252Fdevice.miwifi.com%252F&_sign=0D8RYTctj3gkMzTiLIGOg2AUqDo%3D&serviceParam=%7B%22checkSafePhone%22%3Afalse%2C%22checkSafeAddress%22%3Afalse%2C%22lsrp_score%22%3A0.0%7D&showActiveX=false&theme=&needTheme=false&bizDeviceType=,
deviceproduce.io.mi.com,400 No required SSL certificate was sent,400,307,deviceproduce.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-25T00:00:00Z,2023-06-26T23:59:59Z,CN=*.io.mi.com,*.io.mi.com,,*.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",60c86438f522d0fc60745a853cad3ee1,3bcf29b0352e6bed6a78df3e052f0b4c9ff4a7a482d34b0426ea6f3a6445de32,ctls,deviceproduce.io.mi.com,443,https://deviceproduce.io.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,403361128,20.47.97.231,,10,False,True,azure,True,,
diagnosis.ad.xiaomi.com,,404,121,diagnosis.ad.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-11-11T07:37:11Z,2023-12-13T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,,dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",f970d149aeacaa1e486edb47ce6313d5,4c6fc13486cbf9603fc254a28577c88cfc0744a966a1a977b68a150c0a7d8c12,ctls,diagnosis.ad.xiaomi.com,443,https://diagnosis.ad.xiaomi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,116323821,20.47.97.231,,1,False,True,azure,True,,
digitalkey.xiaomi.com,404 Not Found,404,204,digitalkey.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-11-28T00:00:00Z,2023-11-27T23:59:59Z,CN=digitalkey.xiaomi.com,digitalkey.xiaomi.com,,digitalkey.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e6ddc2bf60eeb928e9baa9ba0f7fef30,16df3d64cf9168038811ff313086acdf58276e0dfd77ab49c3bd04f39f698f0d,ctls,digitalkey.xiaomi.com,443,https://digitalkey.xiaomi.com:443,https,MFE web server,text/html,GET,124.251.101.55,/,-1840324437,183.84.5.154,,9,False,,,,,
dl.cm.sec.miui.com,,200,,dl.cm.sec.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-12-06T00:00:00Z,2023-09-01T23:59:59Z,CN=*.cdn.myqcloud.com,*.cdn.myqcloud.com,,www.miniclip.com.4399pk.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",0ace6abf415330d53703ab6b1a3f8ee0,a107ab672acd659058d4f5e5f4b21813b83fa2c62c8a25fd58d6dbac98868628,ctls,dl.cm.sec.miui.com,443,https://dl.cm.sec.miui.com:443,https,openresty,text/html,GET,43.152.28.37,/,-195821578,43.152.28.34,OpenResty,1,False,True,,,,
dl.w.wg.miui.com,,400,38,dl.w.wg.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,,,2023-04-15T00:00:00Z,2024-05-08T23:59:59Z,CN=*.w.wg.miui.com,*.w.wg.miui.com,,*.w.wg.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",fae33f0b565694347a39fa03ee44d9ea,39a184ecf00e98459fe1b46b3ccd4f30dec7a0747548af6296dd2cee7ca58606,ctls,dl.w.wg.miui.com,443,https://dl.w.wg.miui.com:443,https,WS-web-server,video/mp4,GET,163.171.138.156,/,,163.171.138.156,,1,False,True,,,,
dl.w.xk.miui.com,,400,38,dl.w.xk.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,,,2023-01-11T00:00:00Z,2024-02-04T23:59:59Z,CN=*.w.xk.miui.com,*.w.xk.miui.com,,*.w.xk.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ea0c14d855b830c1e16ac8fb1eb4ed16,feb4d8d5ff2d53804782bfe91e142934d3a407bb576954152aca4060d7a7081c,ctls,dl.w.xk.miui.com,443,https://dl.w.xk.miui.com:443,https,WS-web-server,application/json,GET,163.171.138.156,/,1380111716,163.171.138.156,,1,False,True,,,,
dns.io.mi.com,Welcome to tengine!,200,555,dns.io.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-25T00:00:00Z,2023-06-26T23:59:59Z,CN=*.io.mi.com,*.io.mi.com,,*.io.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",60c86438f522d0fc60745a853cad3ee1,3bcf29b0352e6bed6a78df3e052f0b4c9ff4a7a482d34b0426ea6f3a6445de32,ctls,dns.io.mi.com,443,https://dns.io.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1922506154,20.47.97.231,,24,False,True,azure,True,,
docs.api.xiaomi.com,小米生态云文档,200,6432,docs.api.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-10T00:00:00Z,2024-03-11T23:59:59Z,CN=*.api.xiaomi.com,*.api.xiaomi.com,,api.xiaomi.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",206c19ec6898ea6203c6bb73c237f835,c4bed2d0cb6f26b790f146e89afa7a4a13d0fc4df90c11019eb801c730a5da01,ctls,docs.api.xiaomi.com,443,https://docs.api.xiaomi.com:443,https,MonKing/3.14,text/html,GET,18.194.222.150,/,-264484273,3.127.227.23,Bootstrap,157,False,True,,,,
drm-market-xiaomi-pri-alisgp.alb.xiaomi.com,403 Forbidden,403,200,drm-market-xiaomi-pri-alisgp.alb.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-08-01T00:00:00Z,2023-08-01T23:59:59Z,CN=drm.market.xiaomi.com,drm.market.xiaomi.com,,drm.market.xiaomi.com,"CN=TrustAsia RSA DV TLS CA G2, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia RSA DV TLS CA G2,"TrustAsia Technologies, Inc.",1e7345764f7217624f3f7e02aac832be,af5baa166d6d7bdfe3d87b254edceea0c2c9cf47b703e721956d81ca534a9627,ctls,drm-market-xiaomi-pri-alisgp.alb.xiaomi.com,443,https://drm-market-xiaomi-pri-alisgp.alb.xiaomi.com:443,https,,text/html,GET,47.241.174.11,/,1909175156,47.241.174.11,,9,False,,,,,
drm.market.intl.xiaomi.com,Welcome to nginx!,200,151,drm.market.intl.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2023-01-04T08:22:11Z,2024-02-05T08:22:11Z,CN=drm.market.intl.xiaomi.com,drm.market.intl.xiaomi.com,,www.drm.market.intl.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",7cad9e594b0a98004be20e759a1c212a,2614a06e061595a3a51e58ea52ec7297897c786bd7e8ecd229bb59560c712c58,ctls,drm.market.intl.xiaomi.com,443,https://drm.market.intl.xiaomi.com:443,https,,text/html,GET,8.219.228.95,/,190856733,8.219.219.212,,9,False,,,,,
dt.mi.com,内网统一认证 (Central Authentication Service),200,4745,cas.mioffice.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-09T00:00:00Z,2024-03-04T23:59:59Z,CN=*.mioffice.cn,*.mioffice.cn,,mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e36c6b8ff501c476f1d98db0c20b80f2,15d1b1cb3e221fa6538b3287fed8835044b038af596d806de9a625e92ac9fe4c,ctls,cas.mioffice.cn,443,https://dt.mi.com:443,https,openresty,text/html,GET,18.194.222.150,/,1114301902,3.127.227.23,OpenResty,2,False,True,,,https://cas.mioffice.cn/login?service=https%3A%2F%2Fp.dun.mi.com%2Fcas%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fdt.mi.com%252F%26sign%3DMGE5ZThiMjJhZGRhMDUzY2E5MmYyMzY0MTU5YzE1OGQ%3D,
duckling-preview.ai.xiaomi.com,DUCKLING演示,200,4402,duckling-preview.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-18T00:00:00Z,2023-10-12T23:59:59Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e22d9c6f6c815393211fca355224739,4e4e1569d5a648348f014087fe2222f4cb44eac3ddcc1fe0c69dfdfae2819a0f,ctls,duckling-preview.ai.xiaomi.com,443,https://duckling-preview.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1777699051,20.47.97.231,Font Awesome,139,False,True,azure,True,,
dun.sec.miui.com,内网统一认证 (Central Authentication Service),200,4745,cas.mioffice.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-09T00:00:00Z,2024-03-04T23:59:59Z,CN=*.mioffice.cn,*.mioffice.cn,,mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e36c6b8ff501c476f1d98db0c20b80f2,15d1b1cb3e221fa6538b3287fed8835044b038af596d806de9a625e92ac9fe4c,ctls,cas.mioffice.cn,443,https://dun.sec.miui.com:443,https,openresty,text/html,GET,3.127.227.23,/,-1840324437,18.194.222.150,OpenResty,2,False,True,,,https://cas.mioffice.cn/login?service=https%3A%2F%2Fp.dun.mi.com%2Fcas%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fdun.sec.miui.com%252F%26sign%3DNjE3NmU3ZjZiMjc0ZGVmOWNhYTA5ZjIyNWRmMTIxYzg%3D,
dushu.xiaomi.com,,200,407,,,,,,,,,,,,,,,,,,,,,,80,http://dushu.xiaomi.com:80,http,MonKing/3.14,text/html,GET,20.47.97.231,/,-1672308575,20.47.97.231,,30,False,,azure,True,,
dvb.pandora.xiaomi.com,Welcome to tengine!,200,555,dvb.pandora.xiaomi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,True,True,2021-11-01T06:27:45Z,2031-10-30T06:27:45Z,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,DuoKan,,"emailAddress=service@duokan.com, CN=box, OU=R&D, O=DuoKan, L=BJ, ST=BJ, C=CN, emailAddress=service@duokan.com",box,DuoKan,6bac1212c4c7f88e2eb094834f9466c3,a0658553f0f39171cf209ca334717a483ebd612d3940b0e6fbfdf85a9d0e418b,ctls,dvb.pandora.xiaomi.com,443,https://dvb.pandora.xiaomi.com:443,https,Tengine,text/html,GET,43.224.247.26,/,-927895498,43.224.247.26,Tengine,24,False,,,,,
dynamiccommunities-2668222.hs-sites.com,Not Found,404,2556,pages.dynamiccommunities.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-03-22T19:47:28Z,2023-06-20T19:47:27Z,CN=pages.dynamiccommunities.com,pages.dynamiccommunities.com,,pages.dynamiccommunities.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,8b00e6f0ef037339581d8166834e7bee,66cbcafe5e9dde91d29031de1bd6cce7fdbd12694f408ca0768f78372e40305b,ctls,pages.dynamiccommunities.com,443,https://dynamiccommunities-2668222.hs-sites.com:443,https,cloudflare,text/html,GET,104.16.135.186,/,1534876526,2606:4700::6810:84ba,HTTP/3,91,False,,cloudflare,True,https://pages.dynamiccommunities.com,
dzb.g.mi.com,Welcome to tengine!,200,555,dzb.g.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,,,2022-07-22T00:00:00Z,2023-08-21T23:59:59Z,CN=*.g.mi.com,*.g.mi.com,,*.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",8c6121f560f1437cd38d8fffaf3a7fc9,b188b60eedf9106f07d46c8eb932eb65f674df81e638b8b89d2dffca983c6fe5,ctls,dzb.g.mi.com,443,https://dzb.g.mi.com:443,https,Tengine,text/html,GET,124.251.101.12,/,-927895498,124.251.101.12,Tengine,24,False,True,,,,
e.ad.xiaomi.com,,404,97,e.ad.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-04-06T00:00:00Z,2024-04-29T23:59:59Z,CN=*.ad.xiaomi.com,*.ad.xiaomi.com,,*.ad.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",78053b0e7a225fbdc793bac2484955c9,caf28134a835a6ddab7bccf2c73c3a3de30c26ac02010af9e61341254c261568,ctls,e.ad.xiaomi.com,443,https://e.ad.xiaomi.com:443,https,MonKing/3.14,application/json,GET,20.47.97.231,/,-335779374,20.47.97.231,,1,False,True,azure,True,,
eb.hybrid.xiaomi.com,404 Not Found,404,192,eb.hybrid.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-17T00:00:00Z,2024-03-12T23:59:59Z,CN=*.hybrid.xiaomi.com,*.hybrid.xiaomi.com,,*.hybrid.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d6e5af46158a050f18fd758275d1c256,bae437e378bf4b5c2412bb8a49ca78d4bb768563302822cb59ab271f7416fff3,ctls,eb.hybrid.xiaomi.com,443,https://eb.hybrid.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-457451174,20.47.97.231,,12,False,True,azure,True,,
economiccom.statuspage.io,e-conomic Status,200,76361,economiccom.statuspage.io,443,True,tls13,TLS_AES_256_GCM_SHA384,,,,2022-08-08T00:00:00Z,2023-08-22T23:59:59Z,"CN=*.statuspage.io, O=Atlassian\, Inc., L=San Francisco, ST=California, C=US",*.statuspage.io,"Atlassian, Inc.",statuspage.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,eecd10eea6fd6ff59cf22d07af5a78bb,a0d9fe1d2d8e8246cc1c32e903693152c80723c54f60d270f0370cee839d3e17,ctls,economiccom.statuspage.io,443,https://economiccom.statuspage.io:443,https,,text/html,GET,52.215.192.132,/,-1840324437,52.215.192.132,HSTS,1847,False,True,,,,
embed.sec.miui.com,,404,22,embed.sec.miui.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,,2022-12-26T00:00:00Z,2024-01-16T23:59:59Z,CN=*.sec.miui.com,*.sec.miui.com,,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d4cb71fc8165311a6ced56c4b2698124,e4cf8ccfef895cd0b028329f1f40624333e3bb1d0987e4ddf30df0cc4e9290d4,ctls,embed.sec.miui.com,443,https://embed.sec.miui.com:443,https,Default-server-KS-CLOUD-LSJ-12-01,text/plain,GET,104.250.44.1,/,-316624786,104.250.44.1,,1,False,True,,,,
emq.xmpush.xiaomi.com,Welcome to tengine!,200,555,emq.xmpush.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-11-11T07:37:11Z,2023-12-13T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,,dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",f970d149aeacaa1e486edb47ce6313d5,4c6fc13486cbf9603fc254a28577c88cfc0744a966a1a977b68a150c0a7d8c12,ctls,emq.xmpush.xiaomi.com,443,https://emq.xmpush.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,1922506154,20.47.97.231,,24,False,True,azure,True,,
en.miui.com,Miui 14,200,42823,www.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-27T00:00:00Z,2023-10-21T23:59:59Z,CN=www.mi.com,www.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",71ca3ebf29f71dcadb6b1f4ea415f974,49fdce9298b6719674f44a4d9d91a30f695594a4c44401d5bf124bf896b441c9,ctls,www.mi.com,443,https://en.miui.com:443,https,,text/html,GET,20.47.97.231,/,-442712463,20.47.97.231,React,160,False,,azure,True,https://www.mi.com/global/miui,*.mi.com
