input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired
pgg3lp.cloud.arrival.com,,404,21,pgg3lp.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,pgg3lp.cloud.arrival.com,443,https://pgg3lp.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
pollack.test.asp.arrival.co,Sign in ・ Cloudflare Access,200,29594,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://pollack.test.asp.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,-1906021693,2606:4700:4400::ac40:96f3,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/pollack.test.asp.arrival.co?kid=f1eb31b0a9c372e5ee388b2e75ad94d03aa9c346b04742faedb3f44d03b981c0&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzEyMywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImYxZWIzMWIwYTljMzcyZTVlZTM4OGIyZTc1YWQ5NGQwM2FhOWMzNDZiMDQ3NDJmYWVkYjNmNDRkMDNiOTgxYzAiLCJob3N0bmFtZSI6InBvbGxhY2sudGVzdC5hc3AuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiJlM2NlZmY3YzExYjExYWQ3ODNmZmI0OWMwMDAzMzRiNmY1ZmQ2MWU1Yjk4Zjk5MzA5OWQwZDkyMzExODFmYzM2IiwibmJmIjoxNjg2MzY3MTIzLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.8wabEZtXNpBn0yHA4zZ8TdU6yw3VyT_nJw1E7QPZ0nX31RLf-HE857bvDlZTJBxguK0dKQNT2NVDDxi_3D6Z2eLHQ5_96qFG1pCbiETbwQiCdXp2YCpHtV0_QgUFGDFL9IKnCUSktanotIPLJ7cm-wYXYYOzKt6e-gwPHKi39uvm61IFbrAvCK0gEO3Xnsi8zjuDnd9iGBy6OSm4Oyu-CH4tIcyasxLQWJ-6nBVYi7hesmjG723O0opjfQs_2e2fdTUvlGZQpUyD-C6XskbtOZI4OLbu97pmbOQM_DyYu2Gx67Mnxy_V9yGCvwv4-O66_Nr_bmNx0zn7S1j42b_vdg,True,,,
portal.traceability.arrival.com,Traceability Portal,200,3400,portal.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-21T00:00:00Z,2023-08-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,dashboard.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",183dbb9c91ebef68de52772f5469fdb3,0ad711637d43053ec4e11550f9ba43f398455883de701f2d4b87e1f2f57bbacc,,ctls,portal.traceability.arrival.com,443,https://portal.traceability.arrival.com:443,https,cloudflare,text/html,GET,172.64.149.29,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
postgresvietnam.cloud.arrival.com,,404,21,postgresvietnam.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,postgresvietnam.cloud.arrival.com,443,https://postgresvietnam.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
precoincidence.cloud.arrival.com,,404,21,precoincidence.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,precoincidence.cloud.arrival.com,443,https://precoincidence.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
preview.red.arrival.co,ERROR: The request could not be satisfied,403,919,preview.red.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-10-27T23:59:59Z,CN=preview.red.arrival.co,preview.red.arrival.co,preview.red.arrival.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,20c4f3a4d59a7646011f824d1a27d126,dd802c18a00801283c02aa98a8fa977fa2aa8d213f6d23aae8a51dfad12a56ab,,ctls,preview.red.arrival.co,443,https://preview.red.arrival.co:443,https,CloudFront,text/html,GET,108.138.17.107,/,-1024062003,108.138.17.100,Amazon Web Services,20,False,,cloudfront,,True,,,
private.traceability.arrival.com,,404,,private.traceability.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-21T00:00:00Z,2023-08-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,dashboard.traceability.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",183dbb9c91ebef68de52772f5469fdb3,0ad711637d43053ec4e11550f9ba43f398455883de701f2d4b87e1f2f57bbacc,,ctls,private.traceability.arrival.com,443,https://private.traceability.arrival.com:443,https,cloudflare,,GET,104.18.38.227,/,-1840324437,2606:4700:4400::ac40:951d,Cloudflare Bot Management,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
prod.cloud.arrival.com,,404,21,prod.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,prod.cloud.arrival.com,443,https://prod.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
profile.arrival.com,Arrival | Profiles,200,2995,profile.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,*.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2fb8d8cfd1fd4efc3f97c288fd5df585,e278c4dd94381834c34f607cb9e61e4ab46580f24f6dffa35ee4d0d8c806080a,True,ctls,profile.arrival.com,443,https://profile.arrival.com:443,https,cloudflare,text/html,GET,172.64.149.29,/,-210007978,2606:4700:4400::6812:26e3,HSTS,47,False,,cloudflare,,True,"Cloudflare, Inc.",,
public.das.arrival.com,,403,243,public.das.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-19T00:00:00Z,2024-02-19T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,public.das.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",8c773ff7e76383a10388517020cac7af,8c45307b5f73a7cc0aebcbb80e92d6e12ad4a1bb163174305a64c2029194491b,,ctls,public.das.arrival.com,443,https://public.das.arrival.com:443,https,cloudflare,application/xml,GET,104.18.38.227,/,-877864742,2606:4700:4400::ac40:951d,Cloudflare Bot Management,2,False,,cloudflare,,True,"Cloudflare, Inc.",,
ra.asp.arrival.co,Sign in ・ Cloudflare Access,200,30981,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://ra.asp.arrival.co:443,https,cloudflare,text/html,GET,172.64.150.243,/,1709083584,2606:4700:4400::ac40:96f3,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/ra.asp.arrival.co?kid=5be0ca88dac37ba3884115f492ff6d1815210b9ae86cd589a77b594297bfd2e8&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzE4Niwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjViZTBjYTg4ZGFjMzdiYTM4ODQxMTVmNDkyZmY2ZDE4MTUyMTBiOWFlODZjZDU4OWE3N2I1OTQyOTdiZmQyZTgiLCJob3N0bmFtZSI6InJhLmFzcC5hcnJpdmFsLmNvIiwiYXBwX3Nlc3Npb25faGFzaCI6ImM3OGRmYWYwOWZlMTQ1MWJhNzVhM2I2YjRmY2UzN2Y3NWIxNzAxN2ExZDNlMGY3ZjNhNzNiODcxZDdhNGM2NTIiLCJuYmYiOjE2ODYzNjcxODYsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.G5seo-zxHjO0PUJeWczp8qNlm7JmgPhIU57ziSnoEyDq7jHbokP8Jiu5o2gRUI6RfwVWgp8XIvQkuFAsTrycOqAxRLfyz4rvQuWfdnRLrdcz8tg-2Algb2UtIh0ZGTXMvnuFtRcOhOjPwq8gGdhe1al5hi1xxfk72RHDRVxejeLA43Ex8ogIPpQq4NPQFa3uXQ3s_wkm0SbHnGIvo9Pa9P2fnUSDJHLIMTz6n_6AdHbY_11UPDR12djS4crjqv4dcMdNKIWx-OJwAa3XA-Y6Lz4E8EQ1eRhgs5m5s1KtFRL8364fqQxqR_4AR-4_Eta8yZrWAV52KjqXq6M-QT0Jaw,True,,,
rarkkk.cloud.arrival.com,,404,21,rarkkk.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,rarkkk.cloud.arrival.com,443,https://rarkkk.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
roborace.docker.core.arrival.co,Error 400 Not a Docker request,400,471,roborace.docker.core.arrival.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T03:24:32Z,2023-07-10T03:24:31Z,CN=roborace.docker.core.arrival.co,roborace.docker.core.arrival.co,roborace.docker.core.arrival.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,853f63f3c08bb363bf1a26e25a75c4c2,c7db19098b0adc80b2c5e7119e8ed54f82e0792ce6766474e7b6092f645569d9,,ctls,roborace.docker.core.arrival.co,443,https://roborace.docker.core.arrival.co:443,https,,text/html,GET,54.170.182.130,/,-212997421,99.80.183.253,HSTS,17,False,,,,,,,
rr1.vpn.arrival.com,Forbidden,403,103,rr1.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T06:05:16Z,2023-08-19T06:05:15Z,CN=vpn.arrival.com,vpn.arrival.com,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b755d5e6ae988f6996bbfd07b765f4d6,53149f60a748965433bfefee639224a569ec9bcef3effc9081d0ab4f0d887e3b,,ctls,rr1.vpn.arrival.com,443,https://rr1.vpn.arrival.com:443,https,nginx,text/html,GET,35.178.200.122,/,396533629,35.178.200.122,Nginx,1,False,,,https://rr1.vpn.arrival.com/__session_start__,,,True,
rr2.vpn.arrival.com,Forbidden,403,103,rr2.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T06:05:16Z,2023-08-19T06:05:15Z,CN=vpn.arrival.com,vpn.arrival.com,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b755d5e6ae988f6996bbfd07b765f4d6,53149f60a748965433bfefee639224a569ec9bcef3effc9081d0ab4f0d887e3b,,ctls,rr2.vpn.arrival.com,443,https://rr2.vpn.arrival.com:443,https,nginx,text/html,GET,13.40.7.53,/,396533629,13.40.7.53,Nginx,1,False,,,https://rr2.vpn.arrival.com/__session_start__,,,True,
rr3.vpn.arrival.com,Forbidden,403,103,rr3.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T06:05:16Z,2023-08-19T06:05:15Z,CN=vpn.arrival.com,vpn.arrival.com,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b755d5e6ae988f6996bbfd07b765f4d6,53149f60a748965433bfefee639224a569ec9bcef3effc9081d0ab4f0d887e3b,,ctls,rr3.vpn.arrival.com,443,https://rr3.vpn.arrival.com:443,https,nginx,text/html,GET,52.56.173.49,/,396533629,52.56.173.49,Nginx,1,False,,,https://rr3.vpn.arrival.com/__session_start__,,,True,
ru.vpn.arrival.com,Forbidden,403,103,ru.vpn.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-21T06:05:16Z,2023-08-19T06:05:15Z,CN=vpn.arrival.com,vpn.arrival.com,vpn.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b755d5e6ae988f6996bbfd07b765f4d6,53149f60a748965433bfefee639224a569ec9bcef3effc9081d0ab4f0d887e3b,,ctls,ru.vpn.arrival.com,443,https://ru.vpn.arrival.com:443,https,nginx,text/html,GET,178.154.253.45,/,396533629,178.154.253.45,Nginx,1,False,,,https://ru.vpn.arrival.com/__session_start__,,,,
sailfish.test.asp.arrival.co,Sign in ・ Cloudflare Access,200,29586,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://sailfish.test.asp.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,416266953,2606:4700:4400::6812:250d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/sailfish.test.asp.arrival.co?kid=f1eb31b0a9c372e5ee388b2e75ad94d03aa9c346b04742faedb3f44d03b981c0&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzI2MSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImYxZWIzMWIwYTljMzcyZTVlZTM4OGIyZTc1YWQ5NGQwM2FhOWMzNDZiMDQ3NDJmYWVkYjNmNDRkMDNiOTgxYzAiLCJob3N0bmFtZSI6InNhaWxmaXNoLnRlc3QuYXNwLmFycml2YWwuY28iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiNjZiOTQ2ZjcxNmI5MDBmYzQ0YWFlMmM1YWIxN2I1YWNmYzE3OGRjYWU0MTA4ODZkNGYzMGU2ZjZiMmFhOTgyNSIsIm5iZiI6MTY4NjM2NzI2MSwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.E2tInQsTgvUxOqo-fR4UM35tG_acDhPVaGk0D5cEEDbwSZ50qJuF6SuODjCUuRTQrsAVbnG4nIScw1FPCxDITPc9goK9jPKueCvn-ZhIr7WZvQK0lqLXVODER8kxnJmBWkuzoGhmwQBiJQFtM39ebPY8PHSCj63m0JGKiBQxTnk0Hz18nYmdu9cEbsZkVcz0BFcMHwgCHi-cBrWPeGUtVO-mf1RlJqLFPxWDTuWiobeaRd5GjIa8dp3Z_LRvp9r6Za2ax-hbfRtrxzliQZ4nhViKkgLcaPGZ8kuX5ouq-JvYRZdKP-k_cff06FEFrjEERnD6SgKkB06s_ixbSjAEhA,True,,,
sentry.arrival.co,Welcome to nginx!,200,612,sentry.arrival.co,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-04-13T02:22:21Z,2023-07-12T02:22:20Z,CN=sentry.arrival.co,sentry.arrival.co,sentry.arrival.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,75b57dc590d64d21da1368152299602f,4d4d3e713c2213a91d7afdc1410285e9e71ea2f5b63400010c4817487fa9b0a1,,ctls,sentry.arrival.co,443,https://sentry.arrival.co:443,https,nginx,text/html,GET,34.142.26.46,/,1494302000,34.142.26.46,Nginx,26,False,,google,,True,,,
service.arrival.co,Sign in ・ Cloudflare Access,200,31481,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://service.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,-631443044,2606:4700:4400::ac40:96f3,HSTS,74,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/service.arrival.co?kid=227871a01b4277ac68711caace4e2e328ddb98c39c78644d39095e7e94dd81f1&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzI3Miwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjIyNzg3MWEwMWI0Mjc3YWM2ODcxMWNhYWNlNGUyZTMyOGRkYjk4YzM5Yzc4NjQ0ZDM5MDk1ZTdlOTRkZDgxZjEiLCJob3N0bmFtZSI6InNlcnZpY2UuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiIzZWQ1MTE5YzcxMDgyNTA4YjViY2U3MjVlZDY0Y2IwNGM2MDA1MzRiNzllMDQyYWUzMTU0NTVkODMwYWU3MTFkIiwibmJmIjoxNjg2MzY3MjcyLCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9._P4hypLAd3_io4j3NUoTEGnzZdRZufYQvWPQrUEkMolj_MXOlKGnpaMlwAcsR8DP_vE6wF1ieFxKrDg8q7JeFz2j10XRl_xJ2-cl8ytRbtmlg0OEufeP2SjVvyDdno6jwjztCqcD6EQauFIrK1eO1irVPKV9VyqFiqin8MJbFNKgsAdW1oSgfnh6CPB54CJa7kDxaDdYTRIj39k3FyxEuiNe3S8gDBfKaO-ZHQUbb5lppBw5vKbvv36UzANNq51J8uQDGs82m_dY2_T1BL5Xz04wNgcj0X8lYoBepmVYdWdhLwHgdujwZlRqk_klDGiPJ15TbVXnWQbRbkfH2M-yMA,True,,,
seuesportebrasil.cloud.arrival.com,,404,21,seuesportebrasil.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,seuesportebrasil.cloud.arrival.com,443,https://seuesportebrasil.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
