new,host,a,cname,soa,ns,status_code,aaaa,cdn,cdn-name,mx,txt,has_internal_ips,internal_ips,caa
[x],cbre.com,208.68.247.36,,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,"mxa-001bfb01.gslb.pphosted.com, mxb-001bfb01.gslb.pphosted.com","facebook-domain-verification=jwx4dbit0pay0a5g1q7aq6jstowtbu, globalsign-domain-verification=aa716add623ceb8c8db5c1babc035185, google-site-verification=T5yGll_QCIgBYPDLOknZZ4tjhqVnTYhFKDo8p-W_Qvs, google-site-verification=zK-fPhyY9KtqezBw4JATECBeWpXI7IvqDGNXLK1Si_0, h1-domain-verification=Gg7miwsZjcmB3YK5SCiqzsKexY1CGBmTQWFbAbAYvfMZYyT7, hcp-domain-verification=dadcd7ab443b37f578233abc697ccddc6e97295b897e2a419b38d39b1ddc8225, intersight=2aabff4f3c13b856d73ed0a9b350d45efdc98004b16bc2ec4c82ca5a51309184, jp7xzcpx2lbgwhvt89szshmcmfd4nrvp, miro-verification=f9834be89ed8bbe8944ec98a2cbe8386d767f1b9, nkh5l5xc7ln6b3nxwgmzvclg0b16xlp7, onetrust-domain-verification=f98742d06abc42b2bdee2cd7e7baf2b7, pendo-domain-verification=ce73a2f7-c064-45b7-859b-440898ebdcd8, segment-site-verification=yMNj8rpbvDKJqhTydkRoXzqTnY1cgEYf, segment-site-verification=zxgW1ZPX7KPuLmG9I2vYwo4q2OQdnHxm, uA6zvqfEJ/5iB3gX5JfY8B9mEYphyPCyJ+7yRQs90vc2HKL2+DVUaIjRt2WDxGYz9jfITvAjejONXo0FoHoc0w==, v=msv1 t=75AECB17-C115-4EDF-B451-7C707B205F41, v=spf1 include:spfb.cbre.com mx ip4:103.37.228.0/24 ip4:159.222.40.0/23 ip4:185.69.116.0/22 ip4:192.34.68.0/24 ip4:192.34.69.0/24 ip4:208.68.245.0/24 ip4:208.68.246.0/24 ip4:208.68.247.0/24 ip4:52.39.70.112/32 ip4:148.163.156.92 ip4:148.163.158.89 ~all, zoho-verification=zb96657044.zmverify.zoho.com, 24l8ts8xy4p4xxnp93w837kqt5ghhfjf, 408ebde74c35e962d0ae927bd2edbef96c00a29720f3007ea7118aa5601ce3fb, adobe-idp-site-verification=57ba76ee-d2da-4a54-8c22-5511c6c13199, apple-domain-verification=ww2xRCb5oBTQArIy, atlassian-domain-verification=aWKqPHmREYgg5wYudSIZZ4H1R1jnXik66a+069zohyZE6lAq/159eUgRkMNwZ1MH, atlassian-domain-verification=foX11dWAa4xRTwNhwFToJPezZmamHCDKlk4/nIQ9fXuW0b9Yg9zOl0oDYzVYteJH, autodesk-domain-verification=u_r3NJ9_DUZJ561mv-l-, capstonepipeline-dev.azurewebsites.net, capstonepipeline-test.azurewebsites.net, cisco-ci-domain-verification=283ad469fb56886a3cb2aee749383afedf63494a41c521fab7e3b7c5c49d0935, cisco-ci-domain-verification=286285f97fb800bc1789af1017b5f2dc3898d8123726da181846701764020b50, ciscocidomainverification=3da6e9ab4d7dfd779d75144fd0639eb5a85c72c39639ee216d0c79236b071319, cloudhealth=ac2912f3-fd0e-4341-a696-5c26f43c4965, ddbd6bf9-f1fb-4ef1-b7ab-d98eb77b85f9, docker-verification=e7251d0c-2982-47df-a96c-248a4ac1e23d, docusign=0f974e5b-71df-42f0-ae5e-571af9e8815a, docusign=7d4d017e-995c-499a-863a-7d1785c5b38e",,,
[x],cc-fm-sf12.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cc-jb-st2.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ccamatil.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ccare4-dev.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cccccc.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cccccc.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],ccg69u6l.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cchen.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ccs-vcse-scmr-p2.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],cctv.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],cd-aws-us-east-2a.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdn02.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdn02.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cdncollend.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdncs.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdncs.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cdp-subscribe.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdp-subscribe.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cdss.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdws-gamma.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cdws-gamma.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],ceayala.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ceayala.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cellgate.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cellgate.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
[x],certificate-partners.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cet-2-2-1.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cf-mg5.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cf-realuplesunvered.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],cf-realuplesunvered.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cgt.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ch01ioaccess01.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ch01mongoproxy3.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ch01mongoproxy3.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chapparalbiomehollywood.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chat-gateway018-prod.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],chat-gateway069-prod.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chat-gateway121-prod.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chat-gateway248-prod.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chat-gateway285-prod.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chat-gateway285-prod.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chat-gateway295-prod.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],chatamart-dev-eu.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chatws12.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chatws30.gcsonp.cbre.com,,kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],checkout9-0-8.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],checkout9-0-8.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],checks.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],checks.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cheesecakevintage.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chef-customers-preprodcontainer-corporate.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chef-customers-www01-clients.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chef-dummy-100-7.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chef-metastock.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chef-systemaccessdownloadspostgresmx.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chefauth.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chefb2b-extranet-database-officebackups-domain.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],chefb2b-extranet-database-officebackups-domain.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chefchef.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chefconfig-old-my-external-domain.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chefconfig-old-my-external-domain.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chefdevv2csmiembrostunnel-mx.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chefprod-web-storageaccept-archivecorp.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chefstaging.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chennai-50.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chennai-79.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chevrolet-evolution-9.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chiefwo.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com","ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",NOERROR,,,,,,,,
[x],china-fitenv-2.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chousmjcuxntwdzkhakb.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chr.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chractrh15.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chractrh15.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net","dns1.cscdns.net, dns2.cscdns.net",NOERROR,,,,,,,,
[x],chrapud23.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chrapud28.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chris-cooper.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chrisc2.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],christb.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chrysler-excursion-9.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chrysler-flex-1.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chrysler-flex-1.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chunderw-vpc-gll-stage-us1-ix.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],chunderw-vpc-gll-stage-us1-ix.journal.cbre.com,"165.160.13.20, 165.160.15.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],chunho.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ci-linux-postgres-upgrade.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ci-linux-postgres.gcsonp.cbre.com,"34.198.134.57, 54.243.37.69, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ci-mock.gcsonp.cbre.com,"44.213.12.200, 54.243.37.69, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ci2.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],ciamninja.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w259-resources.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w259-resources.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cig1w263-stmts.gcsonp.cbre.com,"54.243.37.69, 34.198.134.57, 44.213.12.200",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w263-stmts.journal.cbre.com,"165.160.15.20, 165.160.13.20",,"dns1.cscdns.net, hostmaster.cscdns.net",,NOERROR,,,,,,,,
[x],cig1w265-mobilebanking.gcsonp.cbre.com,"54.243.37.69, 44.213.12.200, 34.198.134.57",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w272-banking.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w317-ultimaterewards.gcsonp.cbre.com,"34.198.134.57, 44.213.12.200, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],cig1w321-ultimaterewards.gcsonp.cbre.com,"44.213.12.200, 34.198.134.57, 54.243.37.69",kitten-cert-alb-pub-59113694.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
