new,host,a,cname,soa,status_code,mx,txt,cdn,cdn-name,aaaa,ns,caa,has_internal_ips,internal_ips
[x],eads.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],eagle-hemp-cbd-gummies-myths-or-facts-beware-befor.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],eagle.odoo.com,35.205.136.228,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp90.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eagle1.odoo.com,141.94.74.33,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu183a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],eagleeye.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eait.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],earn.odoo.com,35.205.17.51,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu188a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],earthworm.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ease.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],east1.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eastwood.odoo.com,35.194.219.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,as67a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easy.odoo.com,104.199.236.225,,"ns0.odoo.com, admin.odoo.com",NOERROR,as76a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easycity.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easynet.odoo.com,34.66.170.240,,"ns0.odoo.com, admin.odoo.com",NOERROR,am131a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easypost.odoo.com,34.122.234.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,am141a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easyshop.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easytek.odoo.com,35.224.110.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp69.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],easyweb.odoo.com,35.188.202.203,,,NOERROR,,,True,google,,,,,
[x],eatel.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ebig.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ebike.odoo.com,35.205.173.78,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupj09.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eboavm02.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],ebs-odoosh-spigraph-v14.odoo.com,35.195.162.85,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupj06.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ebsc.odoo.com,35.223.146.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,am93a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ebtc.odoo.com,35.205.17.51,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu188a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ebusiness.odoo.com,35.195.38.226,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu171a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ec2-cls-prod-bah54.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],ecam.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ecap.odoo.com,34.28.145.14,,"ns0.odoo.com, admin.odoo.com",NOERROR,am128a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecgroup.odoo.com,34.29.0.101,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp64.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],echo1.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecisolutions.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eclass.odoo.com,35.187.149.247,,"ns0.odoo.com, admin.odoo.com",NOERROR,as33a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eclipse.odoo.com,35.226.86.251,,"ns0.odoo.com, admin.odoo.com",NOERROR,am27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecloud.odoo.com,35.201.218.189,,"ns0.odoo.com, admin.odoo.com",NOERROR,as59a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecmr-info.odoo.com,34.22.238.190,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupv108.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecolearn.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ecomm.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ecomm1.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecommerce11.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],econ.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],economy.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ecos.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecosys.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecosystem.odoo.com,145.239.155.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu184a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ecovida.odoo.com,104.198.173.254,,"ns0.odoo.com, admin.odoo.com",NOERROR,am134a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecs1.odoo.com,35.239.77.207,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],ecua.odoo.com,35.223.75.127,,"ns0.odoo.com, admin.odoo.com",NOERROR,am102a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ecuador.odoo.com,34.29.65.38,,"ns0.odoo.com, admin.odoo.com",NOERROR,am149a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edam.odoo.com,130.211.87.4,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu173a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edata.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edcs.odoo.com,141.95.172.220,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu158a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],edelweiss.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],edenred.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],edessa.odoo.com,35.223.70.113,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp81.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edgar.odoo.com,141.94.74.33,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edge.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edge16.odoo.com,34.136.46.225,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp83.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edge2.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edge4.odoo.com,34.100.202.219,,"ns0.odoo.com, admin.odoo.com",NOERROR,me21a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edis.odoo.com,145.239.155.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu180a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],edit.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],editions-amyris.odoo.com,141.95.203.42,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu143a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],editor.odoo.com,34.140.12.174,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],editorial.odoo.com,35.193.131.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am136a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edna1.odoo.com,34.134.115.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],edou.odoo.com,35.229.217.196,,"ns0.odoo.com, admin.odoo.com",NOERROR,as77a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edtech-101.odoo.com,35.225.179.171,,"ns0.odoo.com, admin.odoo.com",NOERROR,am61a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edtech.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edu-aitm-template01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-colegio-la-salle10.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-deceng01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-eva000.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-hr-pdc680.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-hris-uoc-2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-htlle-wept-lektion00.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-i21020520.odoo.com,34.80.56.123,,"ns0.odoo.com, admin.odoo.com",NOERROR,asedu8a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edu-ilcdemo11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-mekanikolgames2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-sc1510.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-sign.odoo.com,34.77.128.69,,"ns0.odoo.com, admin.odoo.com",NOERROR,euedu22a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edu-vauc-l3-2015-1.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-wilfamcrew-2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edu-zapiertest.odoo.com,35.233.124.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,euedu18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edu1.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edu2.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],educ.odoo.com,34.29.65.38,,"ns0.odoo.com, admin.odoo.com",NOERROR,am149a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],educacao.odoo.com,34.122.234.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,am141a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],educate.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],educational.odoo.com,34.72.85.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,am139a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edugo.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],edureka.odoo.com,35.200.176.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,me19a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edut.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edutec.odoo.com,35.232.235.94,,"ns0.odoo.com, admin.odoo.com",NOERROR,am130a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edututor.odoo.com,35.195.162.85,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupj06.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eduwebgroup-rwi-spain-feb.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],edward.odoo.com,35.244.112.216,,"ns0.odoo.com, admin.odoo.com",NOERROR,au03a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],edwin.odoo.com,34.34.146.27,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu203a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eegerencia.odoo.com,192.158.28.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,paasmaster.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],efeitqdcisoprod-apd.runbot158.odoo.com,,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],effect.odoo.com,145.239.155.20,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu176a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],egger.odoo.com,145.239.155.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu184a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],eggs.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],egle.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],egos.odoo.com,34.134.115.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,am135a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],egsc.odoo.com,35.239.200.50,,"ns0.odoo.com, admin.odoo.com",NOERROR,am138a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ehealthafrica-eha-clinic1.odoo.com,35.190.202.193,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupj10.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ehub.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],einhell.odoo.com,34.171.247.76,,"ns0.odoo.com, admin.odoo.com",NOERROR,am132a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],einvoice.odoo.com,35.247.180.169,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eis1.odoo.com,145.239.155.6,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu159a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],ejemplo.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ejercicio.odoo.com,34.66.170.240,,"ns0.odoo.com, admin.odoo.com",NOERROR,am131a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elan.odoo.com,34.123.217.140,,"ns0.odoo.com, admin.odoo.com",NOERROR,am44a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elasticbeanstalkpreferences-ci-wwwm.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],elcom.odoo.com,141.95.203.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu139a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],eldorado.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eleanor.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elearn.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elearning.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],elearning17.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],elec.odoo.com,35.229.217.196,,"ns0.odoo.com, admin.odoo.com",NOERROR,as77a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],electro-tech.odoo.com,35.232.235.94,,"ns0.odoo.com, admin.odoo.com",NOERROR,am130a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],electron1.odoo.com,145.239.155.38,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu86a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],electroshop.odoo.com,35.239.77.207,,"ns0.odoo.com, admin.odoo.com",NOERROR,am142a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elements.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],elevate.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],eleven.odoo.com,34.68.132.194,,"ns0.odoo.com, admin.odoo.com",NOERROR,am108a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],eliaquim01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],elis.odoo.com,34.77.111.218,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu71a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elisa.odoo.com,34.68.119.8,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp78.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elite.odoo.com,34.170.69.186,,"ns0.odoo.com, admin.odoo.com",NOERROR,am91a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elitehorizon.odoo.com,35.205.162.162,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp61.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elixir.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elizabeth.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elkjop.odoo.com,34.22.179.143,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu190a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ellen.odoo.com,34.142.160.154,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp24.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ellie.odoo.com,34.151.84.147,,"ns0.odoo.com, admin.odoo.com",NOERROR,au05a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elmo.odoo.com,104.199.235.109,,"ns0.odoo.com, admin.odoo.com",NOERROR,as81a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elog.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elon.odoo.com,34.77.153.208,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp65.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elrond.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],elsa.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elvin.odoo.com,34.171.173.83,,"ns0.odoo.com, admin.odoo.com",NOERROR,am121a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],elvis.odoo.com,34.28.145.14,,"ns0.odoo.com, admin.odoo.com",NOERROR,am128a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emac.odoo.com,34.78.116.220,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp120.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],email.odoo.com,35.221.152.28,,"ns0.odoo.com, admin.odoo.com",NOERROR,as90a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],email1.odoo.com,35.244.31.87,,"ns0.odoo.com, admin.odoo.com",NOERROR,me30a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emailer.odoo.com,145.239.155.20,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu176a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],emailmarketing.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emarketing.odoo.com,34.122.171.228,,"ns0.odoo.com, admin.odoo.com",NOERROR,am137a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emas.odoo.com,104.199.209.126,,"ns0.odoo.com, admin.odoo.com",NOERROR,as86a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],embark.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emea1.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],emea3.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],emed.odoo.com,141.94.74.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu181a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],emerald.odoo.com,34.81.3.183,,"ns0.odoo.com, admin.odoo.com",NOERROR,as91a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emergency.odoo.com,35.221.152.28,,"ns0.odoo.com, admin.odoo.com",NOERROR,as90a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emex.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emiassist2.odoo.com,141.94.74.21,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu136a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],emico.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emilia.odoo.com,34.134.115.199,,"ns0.odoo.com, admin.odoo.com",NOERROR,am135a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emily2.odoo.com,34.122.234.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,am141a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emin.odoo.com,34.77.153.208,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp65.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],emirates.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],emoney.odoo.com,35.189.174.139,,"ns0.odoo.com, admin.odoo.com",NOERROR,as74a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
