input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
shahryare-eshgh.test.odoo.com,Typo | Odoo,200,41325,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://shahryare-eshgh.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1041877233,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=shahryare-eshgh.test.odoo.com&autodbname=shahryare-eshgh&hosting=tt1.test.odoo.com,google,True,,,,
shalimar.test.odoo.com,Typo | Odoo,200,41339,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://shalimar.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1987344980,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=shalimar.test.odoo.com&autodbname=shalimar&hosting=tt1.test.odoo.com,google,True,,,,
shanghai.odoo.com,Database not available,200,1092,shanghai.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shanghai.odoo.com,443,https://shanghai.odoo.com:443,https,nginx,text/html,GET,104.199.236.225,/,411759485,104.199.236.225,Nginx,24,False,https://shanghai.odoo.com/_odoo/upgrade/shanghai,google,True,,,,
shareit.runbot50.odoo.com,Typo | Odoo,200,42227,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://shareit.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,640892470,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=shareit.runbot50.odoo.com&autodbname=shareit&hosting=eu177a.odoo.com,,,,,,
shark.odoo.com,Activate your database,200,1476,shark.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shark.odoo.com,443,https://shark.odoo.com:443,https,nginx,text/html,GET,145.239.155.39,/,-2021606114,145.239.155.39,Nginx,30,False,https://shark.odoo.com/_activate_your_database/shark,,,,,,
sharks.odoo.com,Odoo,200,4542,sharks.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,sharks.odoo.com,80,http://sharks.odoo.com:80,http,nginx,text/html,GET,141.95.172.226,/,-1298690087,141.95.172.226,Nginx,78,False,https://sharks.odoo.com/web/login,,,,,,
sharp.odoo.com,Home | sharp,200,11456,sharp.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,sharp.odoo.com,443,https://sharp.odoo.com:443,https,nginx,text/html,GET,141.94.74.15,/,-617743584,141.94.74.15,Python,124,False,,,,,,,
shay-kolker-odoo-14-0.odoo.com,Home | פלטפורמה  לניהול אירועים,200,13242,shay-kolker-odoo-14-0.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shay-kolker-odoo-14-0.odoo.com,443,https://shay-kolker-odoo-14-0.odoo.com:443,https,Odoo.sh,text/html,GET,35.233.54.157,/,-1392130821,35.233.54.157,Python,335,False,,google,True,,,,
shazam.odoo.com,Database not available,200,1092,shazam.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shazam.odoo.com,443,https://shazam.odoo.com:443,https,nginx,text/html,GET,34.70.232.54,/,-2097786335,34.70.232.54,Nginx,24,False,https://shazam.odoo.com/_odoo/upgrade/shazam,google,True,,,,
shell.odoo.com,Odoo,200,5047,shell.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shell.odoo.com,443,https://shell.odoo.com:443,https,Odoo.sh,text/html,GET,34.77.153.208,/,-222467438,34.77.153.208,,67,False,https://shell.odoo.com/web/login,google,True,,,,
shepherd.odoo.com,Home | My Website,200,3333782,shepherd.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shepherd.odoo.com,443,https://shepherd.odoo.com:443,https,nginx,text/html,GET,35.195.38.226,/,352600396,35.195.38.226,Python,445,False,,google,True,,,,
sherbiny-odoo-mhsc-odoo.runbot183.odoo.com,404 Not Found,404,555,sherbiny-odoo-mhsc-odoo.runbot183.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-18T11:45:38Z,2023-06-16T11:45:37Z,CN=*.runbot183.odoo.com,*.runbot183.odoo.com,runbot183.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4c9c2f808b25840a6532b40be6c54849,8ae90d0a3f9bea041a197bad142a022d73eacb3c870919de7b6a799811c2bc86,True,ctls,sherbiny-odoo-mhsc-odoo.runbot183.odoo.com,443,https://sherbiny-odoo-mhsc-odoo.runbot183.odoo.com:443,https,nginx,text/html,GET,141.94.74.20,/,-1523547558,141.94.74.20,Nginx,14,False,,,,,,,
sherbiny-odoo-mhsc-odoo.test.odoo.com,Typo | Odoo,200,41983,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://sherbiny-odoo-mhsc-odoo.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1351796108,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=sherbiny-odoo-mhsc-odoo.test.odoo.com&autodbname=sherbiny-odoo-mhsc-odoo&hosting=tt1.test.odoo.com,google,True,,,,
sherlocks-gestion.test.odoo.com,Typo | Odoo,200,41699,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://sherlocks-gestion.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,148522039,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=sherlocks-gestion.test.odoo.com&autodbname=sherlocks-gestion&hosting=tt1.test.odoo.com,google,True,,,,
shima.odoo.com,Home | Shima,200,13857,shima.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shima.odoo.com,443,https://shima.odoo.com:443,https,nginx,text/html,GET,35.229.250.56,/,,35.229.250.56,Python,354,False,,google,True,,,,
shop1.odoo.com,Home | Shop,200,12726,shop1.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shop1.odoo.com,443,https://shop1.odoo.com:443,https,nginx,text/html,GET,34.93.126.149,/,-617743584,34.93.126.149,Python,251,False,,google,True,,,,
shop2-hokkaido.test.odoo.com,Typo | Odoo,200,41250,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://shop2-hokkaido.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-756644350,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=shop2-hokkaido.test.odoo.com&autodbname=shop2-hokkaido&hosting=tt1.test.odoo.com,google,True,,,,
shop24.odoo.com,Activate your database,200,1479,shop24.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shop24.odoo.com,443,https://shop24.odoo.com:443,https,nginx,text/html,GET,35.189.160.222,/,,35.189.160.222,Nginx,30,False,https://shop24.odoo.com/_activate_your_database/shop24,google,True,,,,
shop9.odoo.com,Activate your database,200,1477,shop9.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shop9.odoo.com,443,https://shop9.odoo.com:443,https,nginx,text/html,GET,141.94.74.33,/,563250009,141.94.74.33,Nginx,30,False,https://shop9.odoo.com/_activate_your_database/shop9,,,,,,
shopexpress.odoo.com,Activate your database,200,1489,shopexpress.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shopexpress.odoo.com,443,https://shopexpress.odoo.com:443,https,nginx,text/html,GET,145.239.155.15,/,554677898,145.239.155.15,Nginx,30,False,https://shopexpress.odoo.com/_activate_your_database/shopexpress,,,,,,
shopify.odoo.com,Home | shopify,200,11995,shopify.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shopify.odoo.com,443,https://shopify.odoo.com:443,https,nginx,text/html,GET,145.239.155.34,/,-617743584,145.239.155.34,Python,207,False,,,,,,,
shopnow.odoo.com,Database not available,200,1092,shopnow.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shopnow.odoo.com,443,https://shopnow.odoo.com:443,https,nginx,text/html,GET,35.195.120.128,/,-1713060849,35.195.120.128,Nginx,24,False,https://shopnow.odoo.com/_odoo/upgrade/shopnow,google,True,,,,
shops.odoo.com,Home | Belgiancraftsmen,200,31182,shops.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shops.odoo.com,443,https://shops.odoo.com:443,https,nginx,text/html,GET,141.95.172.220,/,-1983452783,141.95.172.220,Python,491,False,https://shops.odoo.com/en_US,,,,,,
shopsps.odoo.com,Home | Shop SPS,200,38826,shopsps.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,shopsps.odoo.com,443,https://shopsps.odoo.com:443,https,Odoo.sh,text/html,GET,34.72.230.248,/,-1701498114,34.72.230.248,YouTube,1018,False,,google,True,,,,
shorturl-or2.test.odoo.com,Typo | Odoo,200,41170,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://shorturl-or2.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1117184831,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=shorturl-or2.test.odoo.com&autodbname=shorturl-or2&hosting=tt1.test.odoo.com,google,True,,,,
