new,host,ttl,a,soa,status_code,ns,txt,has_internal_ips,internal_ips,aaaa,cname,caa,mx,cdn,cdn-name
[x],stag-v10-master.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'stag-v10-master.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stag-v10-master.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stag-v10-master.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stag-v10-master.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stag-v10-master.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],stage2pph02.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'stage2pph02.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stage2pph02.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stage2pph02.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stage2pph02.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],staging.lifeology.dev.lifeomic.com,60,"3.167.88.17, 3.167.88.14, 3.167.88.82, 3.167.88.20","{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2368:2a00:e:d841:6fc0:93a1, 2600:9000:2368:ce00:e:d841:6fc0:93a1, 2600:9000:2368:fc00:e:d841:6fc0:93a1, 2600:9000:2368:1600:e:d841:6fc0:93a1, 2600:9000:2368:ec00:e:d841:6fc0:93a1, 2600:9000:2368:3e00:e:d841:6fc0:93a1, 2600:9000:2368:400:e:d841:6fc0:93a1, 2600:9000:2368:f800:e:d841:6fc0:93a1",,,,,
[x],staging15.www.lifeomic.life,2502,"76.223.54.146, 13.248.169.48","{'name': 'staging15.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'staging15.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'staging15.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'staging15.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'staging15.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",v=spf1 -all,,,,,,,,
[x],stagingautodandomain-preprderfig-lab.lifeology.dev.lifeomic.com,60,,"{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2022:3800:e:d841:6fc0:93a1, 2600:9000:2022:7a00:e:d841:6fc0:93a1, 2600:9000:2022:ee00:e:d841:6fc0:93a1, 2600:9000:2022:2000:e:d841:6fc0:93a1, 2600:9000:2022:c00:e:d841:6fc0:93a1, 2600:9000:2022:e600:e:d841:6fc0:93a1, 2600:9000:2022:3c00:e:d841:6fc0:93a1, 2600:9000:2022:6600:e:d841:6fc0:93a1",,,,,
[x],statestreet.jupiterone.io,789,,"{'name': 'statestreet.jupiterone.io', 'ns': 'ns-509.awsdns-63.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'statestreet.jupiterone.io', 'ns': 'ns-509.awsdns-63.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'statestreet.jupiterone.io', 'ns': 'ns-509.awsdns-63.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"ns-1364.awsdns-42.org, ns-2044.awsdns-63.co.uk, ns-509.awsdns-63.com, ns-724.awsdns-26.net","v=spf1 include:amazonses.com include:_spf.google.com -all, google-site-verification=o2Cpkw8XiiOPR1okGp4AUVZhZXpctVcnymyOCm0BPlk",,,,,"letsencrypt.org, pki.goog, quovadisglobal.com, sectigo.com, amazon.com, amazonaws.com, amazontrust.com, awstrust.com, identrust.com, mailto:infosec@statestreet.jupiterone.io, digicert.com, globalsign.com","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com",,
[x],static.lifeology.dev.lifeomic.com,60,,"{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2368:4000:e:d841:6fc0:93a1, 2600:9000:2368:8800:e:d841:6fc0:93a1, 2600:9000:2368:7e00:e:d841:6fc0:93a1, 2600:9000:2368:9400:e:d841:6fc0:93a1, 2600:9000:2368:4200:e:d841:6fc0:93a1, 2600:9000:2368:7600:e:d841:6fc0:93a1, 2600:9000:2368:3c00:e:d841:6fc0:93a1, 2600:9000:2368:3600:e:d841:6fc0:93a1",,,,,
[x],status.hsbc.jupiterone.io,600,"216.137.52.51, 216.137.52.99, 216.137.52.28, 216.137.52.96","{'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}",NOERROR,,,,,,"y00rw3tjk7ft.stspg-customer.com, status-hsbc-jupiterone-io-def18da4-d828-41a6-a4ba-9e066d360675.saas.atlassian.com","globalsign.com, letsencrypt.org",,,
[x],status.us.jupiterone.io,600,,"{'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}",NOERROR,,,,,,"fqy7ljm7ylrs.stspg-customer.com, status-us-jupiterone-io-ef3cb2cf-32fb-4aac-b97a-1ee45315a986.saas.atlassian.com","letsencrypt.org, globalsign.com",,,
[x],status.us.lifeomic.com,600,,"{'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}, {'name': 'saas.atlassian.com', 'ns': 'ns-1208.awsdns-23.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 120}",NOERROR,,,,,,"l6jm1qnxvn6g.stspg-customer.com, status-us-lifeomic-com-97ba07fe-5a82-430c-8ebd-580f15ff680b.saas.atlassian.com","letsencrypt.org, globalsign.com",,,
[x],stgintcarddav.www.lifeomic.life,300,,"{'name': 'stgintcarddav.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stgintcarddav.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stgintcarddav.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stgintcarddav.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'stgintcarddav.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",,,,,,,,,
[x],sto3-socialgraph-a3.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'sto3-socialgraph-a3.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'sto3-socialgraph-a3.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'sto3-socialgraph-a3.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",,,,,,,,,
[x],stock.sourcecode.4321.apps.us.jupiterone.io,60,"13.35.58.28, 13.35.58.108, 13.35.58.63, 13.35.58.20","{'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'us.jupiterone.io', 'ns': 'ns-487.awsdns-60.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,"ns-1268.awsdns-30.org, ns-2014.awsdns-59.co.uk, ns-487.awsdns-60.com, ns-812.awsdns-37.net",,,,"2600:9000:2359:6a00:b:e567:2340:93a1, 2600:9000:2359:f400:b:e567:2340:93a1, 2600:9000:2359:d600:b:e567:2340:93a1, 2600:9000:2359:7600:b:e567:2340:93a1, 2600:9000:2359:1a00:b:e567:2340:93a1, 2600:9000:2359:be00:b:e567:2340:93a1, 2600:9000:2359:f200:b:e567:2340:93a1, 2600:9000:2359:d000:b:e567:2340:93a1",,,,,
[x],storybook.lifeology.dev.lifeomic.com,60,"108.156.22.124, 108.156.22.61, 108.156.22.115, 108.156.22.28","{'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.lifeomic.com', 'ns': 'ns-1445.awsdns-52.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:2724:4e00:e:d841:6fc0:93a1, 2600:9000:2724:b400:e:d841:6fc0:93a1, 2600:9000:2724:6c00:e:d841:6fc0:93a1, 2600:9000:2724:600:e:d841:6fc0:93a1, 2600:9000:2724:5800:e:d841:6fc0:93a1, 2600:9000:2724:6200:e:d841:6fc0:93a1, 2600:9000:2724:bc00:e:d841:6fc0:93a1, 2600:9000:2724:b800:e:d841:6fc0:93a1",,,,,
[x],support.jupiterone.io,60,"18.66.147.53, 18.66.147.117, 18.66.147.101, 18.66.147.58","{'name': 'jupiterone.io', 'ns': 'ns-1466.awsdns-55.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'jupiterone.io', 'ns': 'ns-1466.awsdns-55.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'jupiterone.io', 'ns': 'ns-1466.awsdns-55.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'jupiterone.io', 'ns': 'ns-1466.awsdns-55.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'jupiterone.io', 'ns': 'ns-1466.awsdns-55.org', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,,,,,,
[x],svwweb-as-2l.www.lifeomic.life,2483,"76.223.54.146, 13.248.169.48","{'name': 'svwweb-as-2l.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'svwweb-as-2l.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'svwweb-as-2l.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,,,,,,,,,
[x],sy.apps.dev.jupiterone.io,60,,"{'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}, {'name': 'dev.jupiterone.io', 'ns': 'ns-337.awsdns-42.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 86400}",NOERROR,,,,,"2600:9000:21f3:7800:1c:d39:d940:93a1, 2600:9000:21f3:bc00:1c:d39:d940:93a1, 2600:9000:21f3:8800:1c:d39:d940:93a1, 2600:9000:21f3:7400:1c:d39:d940:93a1, 2600:9000:21f3:8e00:1c:d39:d940:93a1, 2600:9000:21f3:c800:1c:d39:d940:93a1, 2600:9000:21f3:5400:1c:d39:d940:93a1, 2600:9000:21f3:c00:1c:d39:d940:93a1",,,,,
[x],systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'systemprivatepostmandatabase-officebackups-domain.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],szkeys.www.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'szkeys.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'szkeys.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'szkeys.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns2.namefind.com, ns1.namefind.com",,,,,,,,,
[x],taxi-myt-appreg.lifeomic.life,3600,"13.248.169.48, 76.223.54.146","{'name': 'taxi-myt-appreg.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'taxi-myt-appreg.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'taxi-myt-appreg.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'taxi-myt-appreg.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'taxi-myt-appreg.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
[x],telefonica-br.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'telefonica-br.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'telefonica-br.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'telefonica-br.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,,,,,,,,,,
[x],temp-accountwww-test-acc-db2-corp.www.lifeomic.life,3600,"76.223.54.146, 13.248.169.48","{'name': 'temp-accountwww-test-acc-db2-corp.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'temp-accountwww-test-acc-db2-corp.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'temp-accountwww-test-acc-db2-corp.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'temp-accountwww-test-acc-db2-corp.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}, {'name': 'temp-accountwww-test-acc-db2-corp.www.lifeomic.life', 'ns': 'ns1.namefind.com', 'mailbox': 'dns.jomax.net', 'serial': 2023031500, 'refresh': 28800, 'retry': 7200, 'expire': 604800, 'minttl': 300}",NOERROR,"ns1.namefind.com, ns2.namefind.com",v=spf1 -all,,,,,,,,
