input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
enterpriseenrollment.siliconexpert.com,Microsoft Intune admin center,200,39908,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,ctls,intune.microsoft.com,443,https://enterpriseenrollment.siliconexpert.com:443,https,,text/html,GET,13.74.111.192,/,1631801191,13.74.111.192,HSTS,4,False,azure,https://intune.microsoft.com/,True,,,,
enterpriseenrollment.verical.com,Microsoft Intune admin center,200,39878,intune.microsoft.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-20T00:03:25Z,2024-04-14T00:03:25Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,Microsoft Corporation,intune.microsoft.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,fbe882ad9daeb5df0f0d14db966ea3c8,d5bab55b00d08eec6b9981deee10c77d19ccdd091bfd836e38b6bc95a281a90d,ctls,intune.microsoft.com,443,https://enterpriseenrollment.verical.com:443,https,,text/html,GET,52.236.189.96,/,1631801191,52.236.189.96,HSTS,4,False,azure,https://intune.microsoft.com/,True,,,,
enterpriseregistration.arrow.com,Service,404,1565,enterpriseregistration.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,ctls,enterpriseregistration.arrow.com,443,https://enterpriseregistration.arrow.com:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,azure,,True,True,True,,
enterpriseregistration.aspencore.com,Service,404,1565,enterpriseregistration.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,ctls,enterpriseregistration.aspencore.com,443,https://enterpriseregistration.aspencore.com:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,azure,,True,True,True,,
enterpriseregistration.immixgroup.com,Service,404,1565,enterpriseregistration.immixgroup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,ctls,enterpriseregistration.immixgroup.com,443,https://enterpriseregistration.immixgroup.com:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,azure,,True,True,True,,
enterpriseregistration.siliconexpert.com,Service,404,1565,enterpriseregistration.siliconexpert.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,ctls,enterpriseregistration.siliconexpert.com,443,https://enterpriseregistration.siliconexpert.com:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,azure,,True,True,True,,
expocr.arrow.cn,403 Forbidden,403,548,expocr.arrow.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-10T00:00:00Z,2023-10-11T23:59:59Z,"CN=expocr.arrow.cn, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",expocr.arrow.cn,"Arrow Electronics, Inc",expocr.arrow.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c98a3c6c202380dec2338e34289aecc4,43bdb6d224c25b8a277eb701457e806d09e1e35d449749ee355cb1940a30eb2c,ctls,expocr.arrow.cn,443,https://expocr.arrow.cn:443,https,nginx,text/html,GET,39.105.179.245,/,808702028,39.105.179.245,Nginx,14,False,,,,,,,
extsso.arrow.com,,200,,extsso.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=ecsapi.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",ecsapi.arrow.com,"Arrow Electronics, Inc",ecswc.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,011efdc0deefcb84d08367e4630b6064,89c8060c173b72c83b54b19b020b74c16531d55270a4bf20c1da8508176a1c9e,ctls,extsso.arrow.com,443,https://extsso.arrow.com:443,https,Apache,text/html,GET,63.94.171.252,/,1631382821,63.94.171.252,HSTS,1,False,,,,,,,
files.support-anz.arrow.com,Home | Secure File Transfer,200,12771,files.support-anz.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-24T00:00:00Z,2024-01-23T23:59:59Z,"CN=files.support-anz.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",files.support-anz.arrow.com,"Arrow Electronics, Inc",files.support-anz.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1889f14b366b73cbfde69ee3eae1bc0e,de1301463403d23d55f5127b548745971dc72e1a45f934b685948304b5bf12ab,ctls,files.support-anz.arrow.com,443,https://files.support-anz.arrow.com:443,https,Webserver,text/html,GET,60.240.145.180,/,203838417,60.240.145.180,Ruby on Rails,303,False,,,,,,,
filmy.elektroda.pl,,404,281,filmy.elektroda.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=elektroda.pl, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",elektroda.pl,"Arrow Electronics, Inc",*.elektroda.pl,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a544ee5b962afdf6485de5cc1cf2caab,d9823e566f4c8cc82a1061b0693b86add60aae1dcee5e77f1b30276fd8b8790e,ctls,filmy.elektroda.pl,443,https://filmy.elektroda.pl:443,https,AmazonS3,application/xml,GET,13.32.121.13,/,-180546773,2600:9000:2240:a800:12:589b:1480:93a1,HSTS,2,False,cloudfront,,True,,True,,
follow-me.immixgroup.com,,204,,follow-me.immixgroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-04T02:04:45Z,2023-08-02T02:04:44Z,CN=follow-me.immixgroup.com,follow-me.immixgroup.com,,follow-me.immixgroup.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cde2dd24a2c6871d2c4acf2d6d89ebc7,5ec39c8367ad33581db2cf66a2f5d8adc0fda739df198cead213715812922cf7,ctls,follow-me.immixgroup.com,443,https://follow-me.immixgroup.com:443,https,,,GET,54.85.128.104,/,-1840324437,18.235.9.115,HSTS,1,False,,,,,,,
ftp.aspencore.com,Web Transfer Client,200,606,ftp.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,ftp.aspencore.com,443,https://ftp.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,52.22.65.234,/,1631801191,52.22.65.234,Windows Server,6,False,,https://ftp.aspencore.com/ThinClient/WTM/public/index.html#/login,,,True,,
gan-sic-power.richardsonrfpd.com,Energy Storage & Power Conversion - Richardson RFPD,200,698679,www.richardsonrfpd.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=www.richardsonrfpd.com, O=Arrow Electronics\, Inc., L=Centennial, ST=Colorado, C=US",www.richardsonrfpd.com,"Arrow Electronics, Inc.",shop.richardsonrfpd.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,392d4981e16e702d12a019796847ea3c,1032094a8f127341de0ae577b39b0b46cbaefbc99abd68861c80b934582d95ad,ctls,www.richardsonrfpd.com,80,http://gan-sic-power.richardsonrfpd.com:80,http,nginx,text/html,GET,20.82.28.58,/,566218143,20.205.146.106,YouTube,5529,False,,https://www.richardsonrfpd.com/ep/,,,,*.facebook.com,
ge.transim.com,ABB | Power Module Wizard - Login,200,35978,ge.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,ge.transim.com,443,https://ge.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,1551964178,137.135.18.76,Windows Server,468,False,azure,https://ge.transim.com/login.aspx,True,,True,,
globalsupport.arrow.com,ManageEngine SupportCenter Plus,200,13649,globalsupport.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-02T00:00:00Z,2023-06-03T23:59:59Z,"CN=globalsupport.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",globalsupport.arrow.com,"Arrow Electronics, Inc",globalsupport.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a9cb8315a92b68259d8ebaf28ce0377b,6d7f3010a580676c686f6c2112665523a5c7af2dd18a9895eb4e3b5bd4a22505,ctls,globalsupport.arrow.com,443,https://globalsupport.arrow.com:443,https,-,text/html,GET,20.190.104.78,/,658416498,20.190.104.78,HSTS,332,False,azure,,True,,,,
go.arrow.com,404 - Not found or no permission to access,404,1330,go.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.eloqua.com, O=Oracle Corporation, L=Redwood City, ST=California, C=US",*.eloqua.com,Oracle Corporation,*.eloqua.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3fbfeefce7683ba5af65885a4c8127d6,046da516e28172f9090c5a58326960c1e6027d501d0e978bf7ff247aa23df8bb,ctls,go.arrow.com,443,https://go.arrow.com:443,https,,text/html,GET,209.167.231.15,/,-1044085938,209.167.231.15,Bootstrap,33,False,,,,True,True,,
gpsecure.arrow.com,,200,170,gpsecure.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=GPSECURE.ARROW.COM, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",GPSECURE.ARROW.COM,"Arrow Electronics, Inc",access.pl.arrow.site,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,56ee0a87fa098c9389c545caf2e570e0,23c90bed02786e43f3c79175219408cb03a2ee202853ef56e7400c8ac4f9c70b,ctls,gpsecure.arrow.com,443,https://gpsecure.arrow.com:443,https,,text/html,GET,216.150.160.22,/,593259606,216.150.160.22,HSTS,4,False,,,,,,,
greensummit.eetimes.com,,404,39,greensummit.eetimes.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-25T00:00:00Z,2023-07-25T23:59:59Z,"CN=greensummit.eetimes.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",greensummit.eetimes.com,"Arrow Electronics, Inc",*.greensummitlogin.eetimes.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,65de1be6112bb2493ef343319e0b1d6b,167d25dd736b078b9787e29c361363b3b76c548f943c4617a0c702f1720f216d,ctls,greensummit.eetimes.com,443,https://greensummit.eetimes.com:443,https,nginx,,GET,18.211.126.100,/,362917592,18.232.224.214,Node.js,1,False,,,,,True,,
hub.siliconexpert.com,facebook-f icon,404,53168,hub.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-06T06:18:05Z,2023-07-05T06:18:04Z,CN=hub.siliconexpert.com,hub.siliconexpert.com,,hub.siliconexpert.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,19029894c4d23f1dfaaf7dfa5944b28e,588351608d424087ba8cff67b774e5fdc92500831299bf9cf80ef7023a45063c,ctls,hub.siliconexpert.com,443,https://hub.siliconexpert.com:443,https,cloudflare,text/html,GET,199.60.103.28,/,-2000945481,2606:2c40::c73c:67e4,HubSpot CMS Hub,2460,False,,,,,,,
iframe.transim.com,403 - Access denied,403,3150,iframe.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,iframe.transim.com,443,https://iframe.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-729409498,137.135.18.76,Windows Server,35,False,azure,,True,,True,,
images.arrow.cn,,403,290,images.arrow.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-01T00:00:00Z,2023-09-08T23:59:59Z,"CN=www.arrow.cn, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",www.arrow.cn,"Arrow Electronics, Inc",api.arrow.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ec2dcfb26db313b1e7972aaa415e5a9f,3485500aabd48a5f4824e345178a22a3a1eb5c32ef9d026be0589fea2dad4bc9,ctls,images.arrow.cn,443,https://images.arrow.cn:443,https,Tengine,application/xml,GET,101.226.28.182,/,817026996,101.226.28.184,Tengine,9,False,,,,,,,
images.connect.globalservices.arrow.com,404 - Not found or no permission to access,404,1330,,,,,,,,,,,,,,,,,,,80,http://images.connect.globalservices.arrow.com:80,http,,text/html,GET,2.20.142.130,/,-723685921,2.20.142.187,Bootstrap,33,False,,,,,,,
images.connected.arrow.com,404 - Not found or no permission to access,404,1330,,,,,,,,,,,,,,,,,,,80,http://images.connected.arrow.com:80,http,,text/html,GET,2.20.142.187,/,-723685921,2.20.142.130,Bootstrap,33,False,,,,,,,
images.eugo.arrow.com,404 - Not found or no permission to access,404,1330,images.eugo.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=images.eugo.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",images.eugo.arrow.com,"Arrow Electronics, Inc",images.eugo.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24c5ea181c895f1b5a602175258fbac8,cbbe4873babca31951ba75ef2e0b03e0f912af87ea50b7b4b3ab661954560fae,ctls,images.eugo.arrow.com,443,https://images.eugo.arrow.com:443,https,,text/html,GET,2.23.209.181,/,-723685921,2.23.209.145,Bootstrap,33,False,,,,,,,
immixgroup.com,Access Denied,403,268,www.immixgroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-07T00:00:00Z,2023-10-07T23:59:59Z,"CN=immixgroup.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",immixgroup.com,"Arrow Electronics, Inc",www.immixgroup.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f930ba6bc91ca121263f2bfc038e3e18,ebe0555d8f312a0b396b85db17b69e6909a748d1dac20d11a0a37669a30e3ba9,ctls,www.immixgroup.com,443,https://immixgroup.com:443,https,AkamaiGHost,text/html,GET,172.177.13.144,/,246920123,172.177.13.144,,10,False,,https://www.immixgroup.com/,,,,,
infineon-test.transim.com,,200,120,infineon-test.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,infineon-test.transim.com,443,https://infineon-test.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,104.42.221.30,/,-729409498,104.42.221.30,Windows Server,8,False,azure,,True,,True,,
intel-designcenter.transim.com,Transim - Home,200,139919,www.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,www.transim.com,443,https://intel-designcenter.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-1117477458,137.135.18.76,YouTube,1076,False,azure,https://www.transim.com,True,,True,,
inventoryapi.aspencore.com,403 - Forbidden: Access is denied.,403,1233,inventoryapi.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,inventoryapi.aspencore.com,443,https://inventoryapi.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,1631801191,54.198.152.156,Windows Server,30,False,,,,,True,,
itsupport.transim.com,Zoho Accounts,200,78253,accounts.zoho.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-25T00:00:00Z,2024-04-23T23:59:59Z,CN=*.zoho.com,*.zoho.com,,zoho.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d1e84dadd3be23b473dbed7219cdff00,756c7d01c28e377968909d709d4e908824d89a701fd788359488035175b42a16,ctls,accounts.zoho.com,443,https://itsupport.transim.com:443,https,ZGS,text/html,GET,136.143.190.99,/,2122337935,136.143.190.99,HSTS,1122,False,,https://accounts.zoho.com/signin?servicename=SDPOnDemand&hide_title=true&hideyahoosignin=true&hidefbconnect=true&hide_secure=true&serviceurl=https%3A%2F%2Fsdpondemand.manageengine.com%2Fjsp%2Findex.jsp&signupurl=https://itsupport.transim.com/AccountCreation.do&portal_name=SDPOnDemand,,,True,,
link.arrow.com,ERROR: The request could not be satisfied,502,1033,link.arrow.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-04T00:00:00Z,2023-09-04T23:59:59Z,"CN=link.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",link.arrow.com,"Arrow Electronics, Inc",link.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bd036a660a3202c34a0dac3b4a832d20,5136c1cb4105bb42b3916f0b311cc86a2169941a36b95f1b661e8aa0b2f073da,ctls,link.arrow.com,443,https://link.arrow.com:443,https,CloudFront,text/html,GET,52.222.236.122,/,321121342,52.222.236.26,Amazon Web Services,20,False,cloudfront,,True,,,,
littelfuse.transim.com,Transim - Home,200,139919,www.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,www.transim.com,443,https://littelfuse.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-1117477458,137.135.18.76,YouTube,1076,False,azure,https://www.transim.com,True,,True,,
login.aspencore.com,,404,19,login.aspencore.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-08T00:00:00Z,2023-08-08T23:59:59Z,"CN=login.aspencore.com, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",login.aspencore.com,"Akamai Technologies, Inc.",login.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,0b3070ea4225a067e00fa9d9edd1b745,d4725a104031814e17fa2cfa7954d23f48409efc89452e5d0c87908ce6ea6261,ctls,login.aspencore.com,443,https://login.aspencore.com:443,https,,text/plain,GET,23.37.33.151,/,-138391155,2a02:26f0:3500:898::1a8e,,2,False,,,,,,,
lxlx6p7y.arrow.com,404 - Not found or no permission to access,404,1330,lxlx6p7y.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,2024-04-25T23:59:59Z,"CN=lxlx6p7y.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",lxlx6p7y.arrow.com,"Arrow Electronics, Inc",lxlx6p7y.arrow.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8417ce9bc9f17fde989f696b7ff0e8b7,2bc469ecaa6ba0e2031dddec582acab693eedb015799231a7498b74c1dc8d71c,ctls,lxlx6p7y.arrow.com,443,https://lxlx6p7y.arrow.com:443,https,,text/html,GET,142.0.173.26,/,-1270699277,142.0.173.26,Bootstrap,33,False,,,,,,,
lyncdiscover.aepetsche.com,,200,352,lyncdiscover.aepetsche.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.aepetsche.com,443,https://lyncdiscover.aepetsche.com:443,https,,application/json,GET,52.112.196.45,/,725300370,2603:1027:0:48::21,Azure,1,False,,,,True,True,,
