new,host,a,cname,soa,status_code,ns,mx,cdn,cdn-name,aaaa,caa,txt
[x],daniel.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-crtrs.oktaedge.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],daniel.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],daniela.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],daniuniujiqiao.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dank.mtls.oktapreview.com,"15.197.187.97, 3.33.174.54","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dank.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],danse.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,,,,
[x],darpa.kerberos.oktapreview.com,"3.33.147.176, 15.197.141.255",,"edns5.ultradns.com, hostmaster.okta.com, ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],darwin.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],das-admin.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],das.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net, edns5.ultradns.biz, edns5.ultradns.com, edns5.ultradns.net, edns5.ultradns.org, ns-1395.awsdns-46.org, ns-1938.awsdns-50.co.uk, ns-523.awsdns-01.net, ns-97.awsdns-12.com",,,,,,
[x],dashlane.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dashlane.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dashon.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-crtrs.oktaedge.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dashon.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dat.oktapreview.com,"99.83.191.34, 75.2.32.98","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],data.auto.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],databank.oktapreview.com,,"op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],databook.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],databox.oktapreview.com,"52.223.16.216, 35.71.176.159","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],databricks-dev.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],databricks.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datacamp.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datacamp.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datacenter.oktapreview.com,"35.71.176.159, 52.223.16.216","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datadog.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datagrail.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datagumbo.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datangyulechengduchang.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datangyulechengfanyong.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datastax.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],date.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datto.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],datto.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dau.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dav.customdomains.oktapreview.com,,"op3-custom-crtrs.oktapreview.com, op3-custom-crtrs.oktaedge.oktapreview.com, a556120ce37110a35.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dav.mtls.oktapreview.com,"3.33.174.54, 15.197.187.97","op3-mtls-crtrs.tng.oktapreview.com, op3-mtls-crtrs.oktaedge.oktapreview.com, a57e4b4adc9b6ea7d.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dav.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dave.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],david.mtls.oktapreview.com,"76.223.74.162, 13.248.203.205","op2-mtls-crtrs.tng.oktapreview.com, op2-mtls-crtrs.oktaedge.oktapreview.com, ad1cafdcc006eb68f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],david.oktapreview.com,"52.223.16.216, 35.71.176.159","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],daxq.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
[x],db4v.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],db7.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],db8k.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbc7.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbd9.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbjd.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dblu.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbo.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbos.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dbsw.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
[x],dbz.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dc.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dc1m.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dc3c.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dc3l.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
[x],dc89.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcbros22.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcc.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcf3.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dchen.oktapreview.com,"35.71.176.159, 52.223.16.216","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dci.oktapreview.com,"75.2.32.98, 99.83.191.34","op3-crtrs.tng.oktapreview.com, op3-crtrs.oktaedge.oktapreview.com, a71653d1ac0df114f.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcih.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dclc.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcms.oktapreview.com,"35.71.176.159, 52.223.16.216","op2-crtrs.tng.oktapreview.com, op2-crtrs.oktaedge.oktapreview.com, a7d3816225849a3d2.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dco3.oktapreview.com,"34.236.241.34, 34.236.241.33, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcp.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcrs.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dcunited.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dd-s.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dd.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dd1h.oktapreview.com,"34.236.241.33, 34.236.241.34, 34.236.241.35",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddb.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-ga-a50489190617bd809.tng.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com, op1-mtls-crtrs.oktaedge.oktapreview.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddb.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddd.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dddd.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dddd.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dddw.oktapreview.com,,op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddfa.oktapreview.com,"34.236.241.35, 34.236.241.33, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddfy.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddi0.oktapreview.com,"34.236.241.33, 34.236.241.35, 34.236.241.34",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddtc-demo.customdomains.oktapreview.com,"13.248.236.251, 76.223.106.183","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddtc-demo.oktapreview.com,"15.197.141.255, 3.33.147.176","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],ddzr.oktapreview.com,"34.236.241.35, 34.236.241.34, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dea8.oktapreview.com,"34.236.241.34, 34.236.241.35, 34.236.241.33",op-crtr-tls1-nlb-b2a68736d40ebadf.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dealertrack.oktapreview.com,,"op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dean.customdomains.oktapreview.com,"76.223.106.183, 13.248.236.251","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dean.mtls.oktapreview.com,"13.248.241.205, 76.223.115.130","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],dean.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],debeersgroup.customdomains.oktapreview.com,"76.223.106.183, 13.248.236.251","op1-custom-crtrs.oktapreview.com, op1-custom-crtrs.oktaedge.oktapreview.com, a9dcaea81ce6d4aa6.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
[x],debeersgroup.mtls.oktapreview.com,"76.223.115.130, 13.248.241.205","op1-mtls-crtrs.oktapreview.com, op1-mtls-crtrs.oktaedge.oktapreview.com, a50489190617bd809.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1484.awsdns-57.org, ns-1949.awsdns-51.co.uk, ns-409.awsdns-51.com, ns-609.awsdns-12.net",,,,,,
[x],debeersgroup.oktapreview.com,"3.33.147.176, 15.197.141.255","op1-crtrs.tng.oktapreview.com, op1-crtrs.oktaedge.oktapreview.com, ab7bfd6a9b7fa1eec.awsglobalaccelerator.com","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
