new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,mx,txt,caa
,cu5o28x9.cloudstation.us-west-2.qa.hydra.sophos.com,"52.24.142.60, 54.245.158.136",tf-slap-reports-pdr-be7592c7-1579151374.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,customer.cyberoam.com,"65.9.66.28, 65.9.66.58, 65.9.66.87, 65.9.66.2",d2fp6vbzs3q6hr.cloudfront.net,"ns-940.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1414.awsdns-48.org, ns-1754.awsdns-27.co.uk, ns-463.awsdns-57.com, ns-940.awsdns-53.net",,,True,cloudfront,,,,
,cvs.reflexion.net,198.144.101.102,,"ns-404.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cw6jz7ya.cloudstation.us-west-2.qa.hydra.sophos.com,"54.148.18.220, 44.240.236.107, 52.89.33.120",tf-vin-sample-e238463a-1766719831.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cxgr-transformer-cloudstation-eu-west-1.dev.hydra.sophos.com,,tf-cxgr-transformer-3836f854-1334617460.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cxgr-transformer.cloudstation.eu-west-1.dev.hydra.sophos.com,18.203.62.234,tf-cxgr-transformer-3836f854-1334617460.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,cxgr-transformer.cloudstation.us-west-2.qa.hydra.sophos.com,"52.33.173.127, 35.160.171.194, 54.184.158.61",tf-cxgr-transformer-0e97547d-1759965199.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,,,,,,,
,cy3pheb3.stn100yul.ctr.sophos.com,"172.28.77.84, 172.28.9.112, 172.28.46.75",internal-tf-p-sasi-inbound-149940c1-1887013430.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1103.awsdns-09.org, ns-127.awsdns-15.com, ns-1767.awsdns-28.co.uk, ns-616.awsdns-13.net",True,"172.28.77.84, 172.28.9.112, 172.28.46.75",,,,,,
,cyfp6c4x.stn100bom.ctr.sophos.com,"3.108.186.253, 52.66.149.160",tf-smime-afd0ca97-722481514.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,d05shqwn.stn010yul.ctr.sophos.com,"172.28.18.86, 172.28.36.226",internal-mtr-dev-v1-1165660617.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.18.86, 172.28.36.226",,,,,,
,d1rpfxl7.cloudhub.eu-west-1.dev.hydra.sophos.com,34.241.24.153,tf-idp-decorator-203830b9-654363784.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,d48d7xco.cloudstation.us-east-2.prod.hydra.sophos.com,"18.118.97.56, 18.189.205.29",tf-smime-c95d7074-1767995980.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,da4njj6e.cloudstation.eu-west-1.prod.hydra.sophos.com,"52.49.197.194, 54.72.145.74",tf-fwcm-legacy-ui-1497a4f1-1918670132.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,dacu0tcc.cloudstation.us-east-2.prod.hydra.sophos.com,,tf-document-maker-85c04a95-982060203.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,dam8as9e.stn100syd.ctr.sophos.com,"13.238.43.109, 3.105.225.80, 13.239.127.233",tf-smart-banner-0a1992b9-328582674.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-example-trf-cloudstation-us-west-2.qa.hydra.sophos.com,"54.71.177.70, 34.218.202.199",tf-data-example-trf-fad9c36f-323965453.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-example-trf.cloudstation.us-west-2.qa.hydra.sophos.com,"54.71.177.70, 34.218.202.199",tf-data-example-trf-fad9c36f-323965453.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager-alt.stn100yul.ctr.sophos.com,"15.222.101.83, 99.79.114.19, 3.96.236.57",tf-data-lake-manager-aad4ee55-294933228.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager-cloudstation-eu-central-1.prod.hydra.sophos.com,"3.72.116.42, 3.123.72.195, 18.184.20.30",tf-data-lake-manager-f2a0f320-156309117.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager-cloudstation-eu-west-1.dev.hydra.sophos.com,"54.229.94.133, 52.215.129.233",tf-data-lake-manager-b3daf289-622440934.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager-cloudstation-eu-west-1.prod.hydra.sophos.com,"52.212.148.242, 34.246.8.115, 99.80.68.248",tf-data-lake-manager-6766398f-658789384.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager-cloudstation-us-west-2.prod.hydra.sophos.com,"54.70.90.129, 34.212.69.181, 34.216.57.125",tf-data-lake-manager-2aaca032-361776779.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net, ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,data-lake-manager.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.72.116.42, 18.184.20.30, 3.123.72.195",tf-data-lake-manager-f2a0f320-156309117.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.cloudstation.eu-west-1.dev.hydra.sophos.com,"54.229.94.133, 52.215.129.233",tf-data-lake-manager-b3daf289-622440934.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.cloudstation.eu-west-1.prod.hydra.sophos.com,"99.80.68.248, 34.246.8.115, 52.212.148.242",tf-data-lake-manager-6766398f-658789384.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.cloudstation.us-west-2.prod.hydra.sophos.com,"54.70.90.129, 34.212.69.181, 34.216.57.125",tf-data-lake-manager-2aaca032-361776779.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.cloudstation.us-west-2.qa.hydra.sophos.com,"44.239.186.106, 54.200.240.77, 35.163.58.74",tf-data-lake-manager-1be1b0d6-1417459420.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.stn010yul.ctr.sophos.com,,tf-data-lake-manager-53271ddf-529252181.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.stn100hnd.ctr.sophos.com,"54.199.219.141, 54.248.163.202, 35.75.243.137",tf-data-lake-manager-776e4414-1976920607.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-lake-manager.stn100yul.ctr.sophos.com,"3.96.236.57, 99.79.114.19, 15.222.101.83",tf-data-lake-manager-aad4ee55-294933228.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-mobile-trf-alt.stn100bom.ctr.sophos.com,"172.28.36.21, 172.28.4.22",internal-tf-p-data-mobile-trf-b092ea05-1023568702.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.36.21, 172.28.4.22",,,,,,
,data-mobile-trf-cloudstation-eu-west-1.dev.hydra.sophos.com,,internal-tf-p-data-mobile-trf-56183d98-1929942200.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-mobile-trf.cloudstation.eu-west-1.dev.hydra.sophos.com,"172.19.140.186, 172.19.173.206",internal-tf-p-data-mobile-trf-56183d98-1929942200.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.140.186, 172.19.173.206",,,,,,
,data-mobile-trf.stn030bom.ctr.sophos.com,"172.28.26.30, 172.28.83.73",internal-tf-p-data-mobile-trf-3cd862f9-2019934809.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.26.30, 172.28.83.73",,,,,,
,data-proxy-api-alt.stn030bom.ctr.sophos.com,"13.232.244.2, 15.207.1.3",tf-data-proxy-api-87d54305-1655747744.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-proxy-api-cloudstation-eu-west-1.dev.hydra.sophos.com,"34.246.62.84, 52.210.199.222",tf-data-proxy-api-263e2f78-1916856046.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-proxy-api-cloudstation-us-west-2.qa.hydra.sophos.com,"35.165.53.215, 52.33.135.247",tf-data-proxy-api-1051f128-1791306501.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-proxy-api.cloudstation.eu-west-1.dev.hydra.sophos.com,"52.210.199.222, 34.246.62.84",tf-data-proxy-api-263e2f78-1916856046.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-proxy-api.cloudstation.us-west-2.qa.hydra.sophos.com,"35.165.53.215, 52.33.135.247",tf-data-proxy-api-1051f128-1791306501.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-proxy-api.stn030bom.ctr.sophos.com,"15.207.1.3, 13.232.244.2",tf-data-proxy-api-87d54305-1655747744.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-rul-sample-cloudstation-eu-west-1.dev.hydra.sophos.com,,tf-data-rul-sample-e9e9d4fa-1456631692.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-1476.awsdns-56.org, ns-1565.awsdns-03.co.uk, ns-317.awsdns-39.com, ns-709.awsdns-24.net",,,,,,,,
,data-rul-sample-cloudstation-us-west-2.qa.hydra.sophos.com,"52.35.127.64, 52.41.163.113",tf-data-rul-sample-5e230a57-1142868180.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-rul-sample.cloudstation.eu-west-1.dev.hydra.sophos.com,54.72.189.78,tf-data-rul-sample-e9e9d4fa-1456631692.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-rul-sample.cloudstation.us-west-2.qa.hydra.sophos.com,"52.35.127.64, 52.41.163.113",tf-data-rul-sample-5e230a57-1142868180.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-transformer-cloudstation-us-west-2.qa.hydra.sophos.com,34.214.93.140,tf-data-transformer-12ea071b-199153149.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-transformer.cloudstation.us-west-2.qa.hydra.sophos.com,34.214.93.140,tf-data-transformer-12ea071b-199153149.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-alt.stn010yul.ctr.sophos.com,"35.182.7.221, 3.98.2.147",tf-data-xdr-ndr-7a5fa68b-1881276250.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-alt.stn100hnd.ctr.sophos.com,"52.69.18.15, 13.115.126.89, 18.180.0.175",tf-data-xdr-ndr-f3522f99-1701931049.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net, ns-101.awsdns-12.com, ns-1154.awsdns-16.org, ns-1815.awsdns-34.co.uk, ns-605.awsdns-11.net",,,,,,,,
,data-xdr-ndr-cloudstation-eu-central-1.prod.hydra.sophos.com,"18.195.127.18, 3.64.222.102, 3.67.111.33",tf-data-xdr-ndr-fcf57048-1919157733.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-cloudstation-eu-west-1.dev.hydra.sophos.com,"54.154.217.26, 54.75.233.100, 34.249.84.23",tf-data-xdr-ndr-c234546a-1277446726.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-cloudstation-us-east-2.prod.hydra.sophos.com,"3.15.54.45, 3.23.8.140, 3.20.93.202",tf-data-xdr-ndr-f59839b0-2042182573.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-cloudstation-us-west-2.prod.hydra.sophos.com,"34.213.105.89, 44.229.173.40, 44.236.56.251",tf-data-xdr-ndr-54a69e4a-1188317691.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr-cloudstation-us-west-2.qa.hydra.sophos.com,"35.167.10.138, 54.148.194.175",tf-data-xdr-ndr-241a29c0-428639566.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.cloudstation.eu-central-1.prod.hydra.sophos.com,"3.67.111.33, 18.195.127.18, 3.64.222.102",tf-data-xdr-ndr-fcf57048-1919157733.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.cloudstation.eu-west-1.dev.hydra.sophos.com,"54.154.217.26, 54.75.233.100, 34.249.84.23",tf-data-xdr-ndr-c234546a-1277446726.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.cloudstation.eu-west-1.prod.hydra.sophos.com,"52.30.201.158, 52.209.44.207, 34.242.61.64",tf-data-xdr-ndr-f8179cca-2027455140.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.cloudstation.us-east-2.prod.hydra.sophos.com,"3.20.93.202, 3.15.54.45, 3.23.8.140",tf-data-xdr-ndr-f59839b0-2042182573.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.cloudstation.us-west-2.qa.hydra.sophos.com,"54.148.194.175, 35.167.10.138",tf-data-xdr-ndr-241a29c0-428639566.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.stn100hnd.ctr.sophos.com,"18.180.0.175, 52.69.18.15, 13.115.126.89",tf-data-xdr-ndr-f3522f99-1701931049.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-ndr.stn100yul.ctr.sophos.com,,tf-data-xdr-ndr-72f88765-242065636.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,data-xdr-pmgr-gbl-alt.stn010yul.ctr.sophos.com,"172.28.14.18, 172.28.33.20",internal-tf-p-data-xdr-pmgr-gbl-29e029a4-32918522.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.14.18, 172.28.33.20",,,,,,
,data-xdr-pmgr-gbl-alt.stn100bom.ctr.sophos.com,"172.28.44.134, 172.28.10.236",internal-tf-p-data-xdr-pmgr-gbl-f347a8c1-1125928581.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.44.134, 172.28.10.236",,,,,,
,data-xdr-pmgr-gbl-alt.stn100hnd.ctr.sophos.com,"172.28.0.181, 172.28.78.163",internal-tf-p-data-xdr-pmgr-gbl-763621a9-546138446.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.0.181, 172.28.78.163",,,,,,
,data-xdr-pmgr-gbl-alt.stn100syd.ctr.sophos.com,"172.28.85.209, 172.28.36.114",internal-tf-p-data-xdr-pmgr-gbl-c40e5970-1865240213.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.85.209, 172.28.36.114",,,,,,
,data-xdr-pmgr-gbl-alt.stn100yul.ctr.sophos.com,"172.28.59.10, 172.28.68.9",internal-tf-p-data-xdr-pmgr-gbl-908ca7c1-1892847776.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.59.10, 172.28.68.9",,,,,,
,data-xdr-pmgr-gbl-cloudstation-eu-central-1.prod.hydra.sophos.com,"172.20.140.162, 172.20.180.82, 172.20.219.117",internal-tf-p-data-xdr-pmgr-gbl-5a0feeb9-909211637.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.140.162, 172.20.180.82, 172.20.219.117",,,,,,
,data-xdr-pmgr-gbl-cloudstation-us-east-2.prod.hydra.sophos.com,"172.21.138.30, 172.21.165.88, 172.21.196.204",internal-tf-p-data-xdr-pmgr-gbl-8a600070-1754799607.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.138.30, 172.21.165.88, 172.21.196.204",,,,,,
,data-xdr-pmgr-gbl-cloudstation-us-west-2.prod.hydra.sophos.com,"172.17.181.170, 172.17.202.156, 172.17.156.145",internal-tf-p-data-xdr-pmgr-gbl-fcaac0c7-1849660334.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.181.170, 172.17.202.156, 172.17.156.145",,,,,,
,data-xdr-pmgr-gbl-cloudstation-us-west-2.qa.hydra.sophos.com,"172.17.159.156, 172.17.223.171",internal-tf-p-data-xdr-pmgr-gbl-f1fb48ef-42755079.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.159.156, 172.17.223.171",,,,,,
,data-xdr-pmgr-gbl.cloudstation.eu-central-1.prod.hydra.sophos.com,"172.20.140.162, 172.20.219.117, 172.20.180.82",internal-tf-p-data-xdr-pmgr-gbl-5a0feeb9-909211637.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",True,"172.20.140.162, 172.20.219.117, 172.20.180.82",,,,,,
,data-xdr-pmgr-gbl.cloudstation.eu-west-1.dev.hydra.sophos.com,"172.19.184.155, 172.19.138.177, 172.19.213.46",internal-tf-p-data-xdr-pmgr-gbl-d0766bc1-866030662.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.184.155, 172.19.138.177, 172.19.213.46",,,,,,
,data-xdr-pmgr-gbl.cloudstation.eu-west-1.prod.hydra.sophos.com,"172.19.168.52, 172.19.201.60, 172.19.147.248",internal-tf-p-data-xdr-pmgr-gbl-524ac38c-32121581.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.168.52, 172.19.201.60, 172.19.147.248",,,,,,
,data-xdr-pmgr-gbl.cloudstation.us-west-2.prod.hydra.sophos.com,"172.17.181.170, 172.17.202.156, 172.17.156.145",internal-tf-p-data-xdr-pmgr-gbl-fcaac0c7-1849660334.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.181.170, 172.17.202.156, 172.17.156.145",,,,,,
,data-xdr-pmgr-gbl.stn010yul.ctr.sophos.com,"172.28.33.20, 172.28.14.18",internal-tf-p-data-xdr-pmgr-gbl-29e029a4-32918522.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.33.20, 172.28.14.18",,,,,,
,data-xdr-pmgr-gbl.stn100bom.ctr.sophos.com,"172.28.10.236, 172.28.44.134",internal-tf-p-data-xdr-pmgr-gbl-f347a8c1-1125928581.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.10.236, 172.28.44.134",,,,,,
,data-xdr-pmgr-gbl.stn100hnd.ctr.sophos.com,"172.28.78.163, 172.28.0.181",internal-tf-p-data-xdr-pmgr-gbl-763621a9-546138446.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"ns-1325.awsdns-37.org, ns-1683.awsdns-18.co.uk, ns-54.awsdns-06.com, ns-982.awsdns-58.net",True,"172.28.78.163, 172.28.0.181",,,,,,
,data-xdr-pmgr-gbl.stn100syd.ctr.sophos.com,"172.28.85.209, 172.28.36.114",internal-tf-p-data-xdr-pmgr-gbl-c40e5970-1865240213.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.85.209, 172.28.36.114",,,,,,
,data-xdr-pmgr-gbl.stn100yul.ctr.sophos.com,"172.28.68.9, 172.28.59.10",internal-tf-p-data-xdr-pmgr-gbl-908ca7c1-1892847776.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.68.9, 172.28.59.10",,,,,,
,data-xdr-trf-s3-alt.stn100bom.ctr.sophos.com,"172.28.85.185, 172.28.35.74, 172.28.3.168",internal-tf-p-data-xdr-trf-s3-167f7792-25605639.ap-south-1.elb.amazonaws.com,"ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.85.185, 172.28.35.74, 172.28.3.168",,,,,,
,data-xdr-trf-s3-alt.stn100hnd.ctr.sophos.com,"172.28.95.184, 172.28.6.29, 172.28.38.182",internal-tf-p-data-xdr-trf-s3-86c1d50a-2145498745.ap-northeast-1.elb.amazonaws.com,"ns-1683.awsdns-18.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.95.184, 172.28.6.29, 172.28.38.182",,,,,,
,data-xdr-trf-s3-alt.stn100syd.ctr.sophos.com,"172.28.79.163, 172.28.60.110, 172.28.6.123",internal-tf-p-data-xdr-trf-s3-34c3eb69-2139627429.ap-southeast-2.elb.amazonaws.com,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.28.79.163, 172.28.60.110, 172.28.6.123",,,,,,
,data-xdr-trf-s3-alt.stn100yul.ctr.sophos.com,"172.28.52.166, 172.28.20.169, 172.28.72.47",internal-tf-p-data-xdr-trf-s3-82dc2aa7-1327882352.ca-central-1.elb.amazonaws.com,"ns-616.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1103.awsdns-09.org, ns-127.awsdns-15.com, ns-1767.awsdns-28.co.uk, ns-616.awsdns-13.net, ns-1475.awsdns-56.org, ns-1540.awsdns-00.co.uk, ns-400.awsdns-50.com, ns-728.awsdns-27.net",True,"172.28.52.166, 172.28.20.169, 172.28.72.47",,,,,,
,data-xdr-trf-s3-cloudstation-eu-central-1.prod.hydra.sophos.com,"172.20.218.157, 172.20.140.42, 172.20.164.13",internal-tf-p-data-xdr-trf-s3-b32e775c-1133663780.eu-central-1.elb.amazonaws.com,"ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.20.218.157, 172.20.140.42, 172.20.164.13",,,,,,
,data-xdr-trf-s3-cloudstation-eu-west-1.dev.hydra.sophos.com,"172.19.206.236, 172.19.160.36, 172.19.148.192",internal-tf-p-data-xdr-trf-s3-f338960b-1541849948.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.19.206.236, 172.19.160.36, 172.19.148.192",,,,,,
,data-xdr-trf-s3-cloudstation-us-east-2.prod.hydra.sophos.com,"172.21.154.57, 172.21.177.237, 172.21.216.140",internal-tf-p-data-xdr-trf-s3-599ab3d8-187851697.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.21.154.57, 172.21.177.237, 172.21.216.140",,,,,,
,data-xdr-trf-s3-cloudstation-us-west-2.qa.hydra.sophos.com,"172.17.198.9, 172.17.159.62",internal-tf-p-data-xdr-trf-s3-07e8b097-1291456771.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"172.17.198.9, 172.17.159.62",,,,,,
