new,host,a,aaaa,cname,soa,ns,status_code,cdn,cdn-name,txt,has_internal_ips,internal_ips,caa,mx
,s3appsftp.proxy.brave.com,"52.85.96.95, 52.85.96.7, 52.85.96.42, 52.85.96.30","2600:9000:20e1:8600:b:dfaf:7b40:93a1, 2600:9000:20e1:6800:b:dfaf:7b40:93a1, 2600:9000:20e1:6e00:b:dfaf:7b40:93a1, 2600:9000:20e1:b200:b:dfaf:7b40:93a1, 2600:9000:20e1:a800:b:dfaf:7b40:93a1, 2600:9000:20e1:aa00:b:dfaf:7b40:93a1, 2600:9000:20e1:f600:b:dfaf:7b40:93a1, 2600:9000:20e1:e200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,s3eur.proxy.brave.com,"18.66.112.82, 18.66.112.15, 18.66.112.126, 18.66.112.48","2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:f400:b:dfaf:7b40:93a1, 2600:9000:223f:9000:b:dfaf:7b40:93a1, 2600:9000:223f:7800:b:dfaf:7b40:93a1, 2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:e000:b:dfaf:7b40:93a1, 2600:9000:223f:b400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,s3ipv6qa-apiproduction.proxy.brave.com,"13.32.145.2, 13.32.145.116, 13.32.145.9, 13.32.145.51","2600:9000:20e1:be00:b:dfaf:7b40:93a1, 2600:9000:20e1:4800:b:dfaf:7b40:93a1, 2600:9000:20e1:1200:b:dfaf:7b40:93a1, 2600:9000:20e1:6a00:b:dfaf:7b40:93a1, 2600:9000:20e1:fe00:b:dfaf:7b40:93a1, 2600:9000:20e1:d600:b:dfaf:7b40:93a1, 2600:9000:20e1:ea00:b:dfaf:7b40:93a1, 2600:9000:20e1:5000:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,sabay.proxy.brave.com,"52.85.132.122, 52.85.132.40, 52.85.132.8, 52.85.132.51, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:d000:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:200:b:dfaf:7b40:93a1, 2600:9000:2073:1200:b:dfaf:7b40:93a1, 2600:9000:2073:4800:b:dfaf:7b40:93a1, 2600:9000:2073:6800:b:dfaf:7b40:93a1, 2600:9000:2073:cc00:b:dfaf:7b40:93a1, 2600:9000:2073:dc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,sac.proxy.brave.com,"13.32.145.116, 13.32.145.51, 13.32.145.2, 13.32.145.9","2600:9000:2165:5a00:b:dfaf:7b40:93a1, 2600:9000:2165:8800:b:dfaf:7b40:93a1, 2600:9000:2165:c600:b:dfaf:7b40:93a1, 2600:9000:2165:1600:b:dfaf:7b40:93a1, 2600:9000:2165:8c00:b:dfaf:7b40:93a1, 2600:9000:2165:7c00:b:dfaf:7b40:93a1, 2600:9000:2165:a600:b:dfaf:7b40:93a1, 2600:9000:2165:4800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,safebrowsing-proxy.brave.com,,,,"chip.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,,,
,safebrowsing.brave.com,"18.160.10.57, 18.160.10.11, 18.160.10.71, 18.160.10.61, 205.251.193.242, 205.251.195.22, 205.251.196.132, 205.251.199.67","2600:9000:250a:ac00:12:bd7a:5b00:93a1, 2600:9000:250a:bc00:12:bd7a:5b00:93a1, 2600:9000:250a:f000:12:bd7a:5b00:93a1, 2600:9000:250a:800:12:bd7a:5b00:93a1, 2600:9000:250a:3800:12:bd7a:5b00:93a1, 2600:9000:250a:3600:12:bd7a:5b00:93a1, 2600:9000:250a:7200:12:bd7a:5b00:93a1, 2600:9000:250a:1800:12:bd7a:5b00:93a1",d1bvmdanhrl7qk.cloudfront.net,"ns-498.awsdns-62.com, awsdns-hostmaster.amazon.com","ns-1859.awsdns-40.co.uk, ns-1156.awsdns-16.org, ns-498.awsdns-62.com, ns-790.awsdns-34.net",NOERROR,True,cloudfront,,,,,
,safebrowsing2.proxy.brave.com,"34.217.220.229, 54.69.172.233, 52.40.208.253, 52.40.210.236",,brave-production-proxy-238320562.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,
,salesvigilante.proxy.brave.com,"18.66.112.82, 18.66.112.15, 18.66.112.48, 18.66.112.126","2600:9000:223f:a800:b:dfaf:7b40:93a1, 2600:9000:223f:2800:b:dfaf:7b40:93a1, 2600:9000:223f:1200:b:dfaf:7b40:93a1, 2600:9000:223f:c600:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:6e00:b:dfaf:7b40:93a1, 2600:9000:223f:6400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,samples.proxy.brave.com,"52.85.132.122, 52.85.132.40, 52.85.132.8, 52.85.132.51, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:6800:b:dfaf:7b40:93a1, 2600:9000:2073:d000:b:dfaf:7b40:93a1, 2600:9000:2073:200:b:dfaf:7b40:93a1, 2600:9000:2073:4800:b:dfaf:7b40:93a1, 2600:9000:2073:dc00:b:dfaf:7b40:93a1, 2600:9000:2073:1200:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:cc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,sapem-prd-ext.proxy.brave.com,"52.85.242.26, 52.85.242.11, 52.85.242.86, 52.85.242.106","2600:9000:21c3:2800:b:dfaf:7b40:93a1, 2600:9000:21c3:7800:b:dfaf:7b40:93a1, 2600:9000:21c3:400:b:dfaf:7b40:93a1, 2600:9000:21c3:f600:b:dfaf:7b40:93a1, 2600:9000:21c3:c800:b:dfaf:7b40:93a1, 2600:9000:21c3:e800:b:dfaf:7b40:93a1, 2600:9000:21c3:a000:b:dfaf:7b40:93a1, 2600:9000:21c3:1a00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,saporoshez-x.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.9, 13.32.145.116","2600:9000:2487:1600:b:dfaf:7b40:93a1, 2600:9000:2487:6e00:b:dfaf:7b40:93a1, 2600:9000:2487:ba00:b:dfaf:7b40:93a1, 2600:9000:2487:c600:b:dfaf:7b40:93a1, 2600:9000:2487:b400:b:dfaf:7b40:93a1, 2600:9000:2487:7000:b:dfaf:7b40:93a1, 2600:9000:2487:ae00:b:dfaf:7b40:93a1, 2600:9000:2487:6200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sasl.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:d600:b:dfaf:7b40:93a1, 2600:9000:223f:1800:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:5400:b:dfaf:7b40:93a1, 2600:9000:223f:8400:b:dfaf:7b40:93a1, 2600:9000:223f:8800:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1, 2600:9000:223f:a400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,sasmobile02.proxy.brave.com,"18.66.112.126, 18.66.112.48, 18.66.112.82, 18.66.112.15","2600:9000:223f:ce00:b:dfaf:7b40:93a1, 2600:9000:223f:4400:b:dfaf:7b40:93a1, 2600:9000:223f:5800:b:dfaf:7b40:93a1, 2600:9000:223f:5200:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1, 2600:9000:223f:200:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:b400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,sb-ssl.brave.com,"34.217.220.229, 52.40.208.253, 54.69.172.233, 52.40.210.236",,brave-production-proxy-238320562.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,
,sb-ssl.proxy.brave.com,"34.217.220.229, 54.69.172.233, 52.40.208.253, 52.40.210.236",,brave-production-proxy-238320562.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com","ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",NOERROR,,,,,,,
,sb22.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.15, 18.66.112.126","2600:9000:223f:3a00:b:dfaf:7b40:93a1, 2600:9000:223f:8400:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:6200:b:dfaf:7b40:93a1, 2600:9000:223f:c00:b:dfaf:7b40:93a1, 2600:9000:223f:2400:b:dfaf:7b40:93a1, 2600:9000:223f:6600:b:dfaf:7b40:93a1, 2600:9000:223f:4800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sc-beta4-async-3.proxy.brave.com,"18.66.112.15, 18.66.112.126, 18.66.112.82, 18.66.112.48","2600:9000:223f:6000:b:dfaf:7b40:93a1, 2600:9000:223f:3c00:b:dfaf:7b40:93a1, 2600:9000:223f:de00:b:dfaf:7b40:93a1, 2600:9000:223f:5c00:b:dfaf:7b40:93a1, 2600:9000:223f:a200:b:dfaf:7b40:93a1, 2600:9000:223f:b400:b:dfaf:7b40:93a1, 2600:9000:223f:fe00:b:dfaf:7b40:93a1, 2600:9000:223f:c600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,scas.proxy.brave.com,"13.32.145.116, 13.32.145.9, 13.32.145.51, 13.32.145.2","2600:9000:20e1:4800:b:dfaf:7b40:93a1, 2600:9000:20e1:1200:b:dfaf:7b40:93a1, 2600:9000:20e1:6a00:b:dfaf:7b40:93a1, 2600:9000:20e1:fe00:b:dfaf:7b40:93a1, 2600:9000:20e1:d600:b:dfaf:7b40:93a1, 2600:9000:20e1:ea00:b:dfaf:7b40:93a1, 2600:9000:20e1:5000:b:dfaf:7b40:93a1, 2600:9000:20e1:be00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com",NOERROR,True,cloudfront,,,,,
,scm-api9.proxy.brave.com,"13.32.145.51, 13.32.145.2, 13.32.145.9, 13.32.145.116","2600:9000:2487:1600:b:dfaf:7b40:93a1, 2600:9000:2487:6e00:b:dfaf:7b40:93a1, 2600:9000:2487:ba00:b:dfaf:7b40:93a1, 2600:9000:2487:c600:b:dfaf:7b40:93a1, 2600:9000:2487:b400:b:dfaf:7b40:93a1, 2600:9000:2487:7000:b:dfaf:7b40:93a1, 2600:9000:2487:ae00:b:dfaf:7b40:93a1, 2600:9000:2487:6200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,se12sa-x01.proxy.brave.com,"13.32.145.2, 13.32.145.51, 13.32.145.9, 13.32.145.116, 205.251.192.253, 205.251.196.120, 205.251.198.88","2600:9000:20e1:c000:b:dfaf:7b40:93a1, 2600:9000:20e1:2200:b:dfaf:7b40:93a1, 2600:9000:20e1:2800:b:dfaf:7b40:93a1, 2600:9000:20e1:1400:b:dfaf:7b40:93a1, 2600:9000:20e1:5400:b:dfaf:7b40:93a1, 2600:9000:20e1:7200:b:dfaf:7b40:93a1, 2600:9000:20e1:6c00:b:dfaf:7b40:93a1, 2600:9000:20e1:c600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,se4-ms-ext-newssdk.proxy.brave.com,"52.85.132.122, 52.85.132.51, 52.85.132.8, 52.85.132.40, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:1200:b:dfaf:7b40:93a1, 2600:9000:2073:d000:b:dfaf:7b40:93a1, 2600:9000:2073:cc00:b:dfaf:7b40:93a1, 2600:9000:2073:4800:b:dfaf:7b40:93a1, 2600:9000:2073:6800:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:dc00:b:dfaf:7b40:93a1, 2600:9000:2073:200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1144.awsdns-15.org, ns-782.awsdns-33.net, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,search-dev.brave.com,,,,"chip.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,,,
,search.anonymous.ads.brave.com,146.75.122.137,2a04:4e42:8e::649,dualstack.k.sni.global.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,True,fastly,,,,,
,secretdefense.proxy.brave.com,"13.32.145.116, 13.32.145.51, 13.32.145.2, 13.32.145.9","2600:9000:2165:5a00:b:dfaf:7b40:93a1, 2600:9000:2165:8800:b:dfaf:7b40:93a1, 2600:9000:2165:c600:b:dfaf:7b40:93a1, 2600:9000:2165:1600:b:dfaf:7b40:93a1, 2600:9000:2165:8c00:b:dfaf:7b40:93a1, 2600:9000:2165:7c00:b:dfaf:7b40:93a1, 2600:9000:2165:a600:b:dfaf:7b40:93a1, 2600:9000:2165:4800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sentry-v2.proxy.brave.com,"18.66.112.48, 18.66.112.126, 18.66.112.82, 18.66.112.15","2600:9000:223f:2c00:b:dfaf:7b40:93a1, 2600:9000:223f:d200:b:dfaf:7b40:93a1, 2600:9000:223f:600:b:dfaf:7b40:93a1, 2600:9000:223f:1e00:b:dfaf:7b40:93a1, 2600:9000:223f:6a00:b:dfaf:7b40:93a1, 2600:9000:223f:ea00:b:dfaf:7b40:93a1, 2600:9000:223f:ac00:b:dfaf:7b40:93a1, 2600:9000:223f:be00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sepolia-infura-api.brave.com,"18.160.10.125, 18.160.10.74, 18.160.10.6, 18.160.10.7, 205.251.192.175, 205.251.194.61, 205.251.197.101, 205.251.198.38","2600:9000:250a:ca00:b:ae70:2480:93a1, 2600:9000:250a:de00:b:ae70:2480:93a1, 2600:9000:250a:2a00:b:ae70:2480:93a1, 2600:9000:250a:1c00:b:ae70:2480:93a1, 2600:9000:250a:a00:b:ae70:2480:93a1, 2600:9000:250a:e00:b:ae70:2480:93a1, 2600:9000:250a:2400:b:ae70:2480:93a1, 2600:9000:250a:b800:b:ae70:2480:93a1",dw5098q5hjzpu.cloudfront.net,"ns-175.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1381.awsdns-44.org, ns-573.awsdns-07.net, ns-175.awsdns-21.com, ns-1574.awsdns-04.co.uk",NOERROR,True,cloudfront,,,,,
,sepolia-infura.brave.com,"108.138.7.68, 108.138.7.22, 108.138.7.9, 108.138.7.83","2600:9000:2490:5000:b:7705:bfc0:93a1, 2600:9000:2490:9c00:b:7705:bfc0:93a1, 2600:9000:2490:b800:b:7705:bfc0:93a1, 2600:9000:2490:da00:b:7705:bfc0:93a1, 2600:9000:2490:aa00:b:7705:bfc0:93a1, 2600:9000:2490:1800:b:7705:bfc0:93a1, 2600:9000:2490:9a00:b:7705:bfc0:93a1, 2600:9000:2490:ca00:b:7705:bfc0:93a1",d12awqxikonlz3.cloudfront.net,"ns-877.awsdns-45.net, awsdns-hostmaster.amazon.com","ns-420.awsdns-52.com, ns-877.awsdns-45.net, ns-1128.awsdns-13.org, ns-1872.awsdns-42.co.uk",NOERROR,True,cloudfront,,,,,
,seriea.proxy.brave.com,"18.239.94.88, 18.239.94.113, 18.239.94.119, 18.239.94.124","2600:9000:25e8:f400:b:dfaf:7b40:93a1, 2600:9000:25e8:3a00:b:dfaf:7b40:93a1, 2600:9000:25e8:1200:b:dfaf:7b40:93a1, 2600:9000:25e8:2000:b:dfaf:7b40:93a1, 2600:9000:25e8:5200:b:dfaf:7b40:93a1, 2600:9000:25e8:ea00:b:dfaf:7b40:93a1, 2600:9000:25e8:1a00:b:dfaf:7b40:93a1, 2600:9000:25e8:6200:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,service-sandbox.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.126, 18.66.112.15","2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:7000:b:dfaf:7b40:93a1, 2600:9000:223f:9000:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:5e00:b:dfaf:7b40:93a1, 2600:9000:223f:2a00:b:dfaf:7b40:93a1, 2600:9000:223f:9a00:b:dfaf:7b40:93a1, 2600:9000:223f:6c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org",NOERROR,True,cloudfront,,,,,
,service.proxy.brave.com,"18.66.112.15, 18.66.112.48, 18.66.112.82, 18.66.112.126","2600:9000:223f:4200:b:dfaf:7b40:93a1, 2600:9000:223f:5200:b:dfaf:7b40:93a1, 2600:9000:223f:5a00:b:dfaf:7b40:93a1, 2600:9000:223f:8200:b:dfaf:7b40:93a1, 2600:9000:223f:dc00:b:dfaf:7b40:93a1, 2600:9000:223f:e400:b:dfaf:7b40:93a1, 2600:9000:223f:1a00:b:dfaf:7b40:93a1, 2600:9000:223f:2c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,services-dev01.proxy.brave.com,"52.85.132.122, 52.85.132.40, 52.85.132.8, 52.85.132.51, 205.251.192.253, 205.251.195.14, 205.251.196.120, 205.251.198.88","2600:9000:2073:dc00:b:dfaf:7b40:93a1, 2600:9000:2073:4800:b:dfaf:7b40:93a1, 2600:9000:2073:6800:b:dfaf:7b40:93a1, 2600:9000:2073:200:b:dfaf:7b40:93a1, 2600:9000:2073:1200:b:dfaf:7b40:93a1, 2600:9000:2073:d000:b:dfaf:7b40:93a1, 2600:9000:2073:7e00:b:dfaf:7b40:93a1, 2600:9000:2073:cc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-1624.awsdns-11.co.uk, ns-1144.awsdns-15.org, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sevlab-cucm-sub1.proxy.brave.com,"18.66.112.82, 18.66.112.48, 18.66.112.15, 18.66.112.126","2600:9000:223f:1400:b:dfaf:7b40:93a1, 2600:9000:223f:3600:b:dfaf:7b40:93a1, 2600:9000:223f:f000:b:dfaf:7b40:93a1, 2600:9000:223f:7400:b:dfaf:7b40:93a1, 2600:9000:223f:3e00:b:dfaf:7b40:93a1, 2600:9000:223f:4e00:b:dfaf:7b40:93a1, 2600:9000:223f:be00:b:dfaf:7b40:93a1, 2600:9000:223f:9600:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-253.awsdns-31.com, ns-782.awsdns-33.net, ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk",NOERROR,True,cloudfront,,,,,
,sewamenyewaislam.proxy.brave.com,"52.85.242.26, 52.85.242.11, 52.85.242.86, 52.85.242.106","2600:9000:21c3:2400:b:dfaf:7b40:93a1, 2600:9000:21c3:a200:b:dfaf:7b40:93a1, 2600:9000:21c3:6000:b:dfaf:7b40:93a1, 2600:9000:21c3:1400:b:dfaf:7b40:93a1, 2600:9000:21c3:a600:b:dfaf:7b40:93a1, 2600:9000:21c3:4200:b:dfaf:7b40:93a1, 2600:9000:21c3:8800:b:dfaf:7b40:93a1, 2600:9000:21c3:bc00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sexybabesclub.proxy.brave.com,"18.66.112.48, 18.66.112.82, 18.66.112.15, 18.66.112.126","2600:9000:223f:8a00:b:dfaf:7b40:93a1, 2600:9000:223f:f800:b:dfaf:7b40:93a1, 2600:9000:223f:e000:b:dfaf:7b40:93a1, 2600:9000:223f:5e00:b:dfaf:7b40:93a1, 2600:9000:223f:8400:b:dfaf:7b40:93a1, 2600:9000:223f:fa00:b:dfaf:7b40:93a1, 2600:9000:223f:c000:b:dfaf:7b40:93a1, 2600:9000:223f:f400:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sg-dmo-vip01-storeinfo.proxy.brave.com,"18.66.112.82, 18.66.112.126, 18.66.112.48, 18.66.112.15","2600:9000:223f:f400:b:dfaf:7b40:93a1, 2600:9000:223f:e800:b:dfaf:7b40:93a1, 2600:9000:223f:1000:b:dfaf:7b40:93a1, 2600:9000:223f:2600:b:dfaf:7b40:93a1, 2600:9000:223f:2000:b:dfaf:7b40:93a1, 2600:9000:223f:5c00:b:dfaf:7b40:93a1, 2600:9000:223f:5600:b:dfaf:7b40:93a1, 2600:9000:223f:1800:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
,sheep.proxy.brave.com,"52.85.96.42, 52.85.96.30, 52.85.96.7, 52.85.96.95","2600:9000:20e1:a800:b:dfaf:7b40:93a1, 2600:9000:20e1:6200:b:dfaf:7b40:93a1, 2600:9000:20e1:d800:b:dfaf:7b40:93a1, 2600:9000:20e1:cc00:b:dfaf:7b40:93a1, 2600:9000:20e1:1400:b:dfaf:7b40:93a1, 2600:9000:20e1:4c00:b:dfaf:7b40:93a1, 2600:9000:20e1:3600:b:dfaf:7b40:93a1, 2600:9000:20e1:7c00:b:dfaf:7b40:93a1",d1v01e3aef8dm5.cloudfront.net,"ns-782.awsdns-33.net, awsdns-hostmaster.amazon.com","ns-1144.awsdns-15.org, ns-1624.awsdns-11.co.uk, ns-253.awsdns-31.com, ns-782.awsdns-33.net",NOERROR,True,cloudfront,,,,,
