input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,csp_domains_
email.mapmyfitness.com,404 Not Found,404,564,email.mapmyfitness.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,ctls,email.mapmyfitness.com,,443,https://email.mapmyfitness.com:443,https,nginx,text/html,GET,167.89.118.52,/,1506877856,167.89.123.124,Nginx,14,False,,True,True,,,
eng.myfitnesspal.com,Site is not available,404,1957,eng.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-01T00:00:00Z,2023-09-01T23:59:59Z,CN=*.wpengine.com,*.wpengine.com,,wpengine.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9f6e180110183a1ea3146942926b0763,06a8d0764f1578615e732006cb7a087bab7084c80046a573cf1471dfe6bcbc3f,ctls,eng.myfitnesspal.com,google,443,https://eng.myfitnesspal.com:443,https,UploadServer,text/html,GET,130.211.29.77,/,1511161761,130.211.29.77,HTTP/3,93,False,True,True,True,,,
engineering.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://engineering.mapmyfitness.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,-17235211,13.224.189.49,Amazon Web Services,20,False,True,,,,,
enrollme.underarmour.com,Fastly error: unknown domain enrollme.underarmour.com,500,276,enrollme.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T04:55:11Z,2024-05-11T04:55:10Z,CN=n.sni-347-default.ssl.fastly.net,n.sni-347-default.ssl.fastly.net,,n.sni-347-default.ssl.fastly.net,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,e67535aeec2b1f365040c3f5bb2cb334,ce405f481c095e45001c1df8439b8e0167e675711e7f169eabdf102a059a5b14,ctls,enrollme.underarmour.com,fastly,443,https://enrollme.underarmour.com:443,https,Varnish,text/html,GET,151.101.1.91,/,1503218366,151.101.193.91,Varnish,8,False,True,True,,,,
enterpriseregistration.underarmour.com,Service,404,1565,enterpriseregistration.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T19:36:32Z,2024-02-09T19:36:32Z,"CN=*.enterpriseregistration.windows.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.enterpriseregistration.windows.net,Microsoft Corporation,enterpriseregistration.windows.net,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,a6e45158afb23e4d3d7ad5975ed54d03,62af4b86a7f8d2913ffabbbb4465a2cd43cdd51d772ff6a8a77cdfe4968a5037,ctls,enterpriseregistration.underarmour.com,azure,443,https://enterpriseregistration.underarmour.com:443,https,,text/html,GET,20.190.137.40,/,-2070773535,20.190.137.40,HSTS,14,False,True,True,True,,,
error.mapmyrun.com,,403,243,d29u5s8525jzx4.cloudfront.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-08T00:00:00Z,2023-12-07T23:59:59Z,CN=*.cloudfront.net,*.cloudfront.net,,*.cloudfront.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3ce77498ac0d9db2c0fbac4ace488223,0e61dc9128a6d01c3583e46cb871e9590ca7636f3b394e60b910fdb249e90465,ctls,d29u5s8525jzx4.cloudfront.net,,80,http://error.mapmyrun.com:80,http,AmazonS3,application/xml,GET,52.217.174.189,/,79796068,52.217.91.123,Amazon Web Services,2,False,,,True,,https://d29u5s8525jzx4.cloudfront.net/,
es.mapmyrun.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://es.mapmyrun.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,493310867,13.224.189.41,Amazon Web Services,20,False,True,,,,,
es.mapmywalk.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://es.mapmywalk.com:80,http,CloudFront,text/html,GET,13.224.189.41,/,-850975360,13.224.189.52,Amazon Web Services,20,False,True,,,,,
es.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,434383,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,443,https://es.underarmour.com:443,https,cloudflare,text/html,GET,96.45.83.195,/,1956223464,96.45.82.161,Varnish,6268,False,,,,,https://www.underarmour.com/en-us/?originalhost=es.underarmour.com,https://preview.uat.ua.coremedia.cloud
fantasy.myfitnesspal.com,MyFitnessPal x Athletic Fantasy Football Podcast,200,38576,fantasy.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T04:06:15Z,2023-08-08T04:06:14Z,CN=fantasy.myfitnesspal.com,fantasy.myfitnesspal.com,,fantasy.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4b0802a9096376608c8741838a86d1d9,18d9ae9e966962723dc0bde8966d46d526cb8a4a00fc6bfe9338ea0938d3ed62,ctls,fantasy.myfitnesspal.com,cloudflare,443,https://fantasy.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
fastly-tools.ecm.underarmour.com,Redirecting...,200,1574,fastly-tools.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-04-26T00:50:04Z,2023-07-25T00:50:03Z,CN=fastly-tools.ecm.underarmour.com,fastly-tools.ecm.underarmour.com,,fastly-tools.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1193a25ce9e8be8dbfbe3f639e13f58d,675ca2a6358b2828419376ed142f4a268158e4718c345eda9eb4efb4fb547a5e,ctls,fastly-tools.ecm.underarmour.com,,443,https://fastly-tools.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.142,/,2047092629,76.76.21.241,Vercel,1,False,,,,,,https://www.underarmour.com
feedback.ua.com,,200,31258,ualistens.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-21T00:00:00Z,2023-11-21T23:59:59Z,"CN=akamaisecure6.qualtrics.com, O=Qualtrics International Inc., L=Provo, ST=Utah, C=US",akamaisecure6.qualtrics.com,Qualtrics International Inc.,survey.palfinger.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8443c71b22fc0493f9ea6e9a13d4b363,129fdb1dd2fd08ffeddbe7d144eb9ce12adec341bd4455cc23a144f3ac3ac306,ctls,ualistens.underarmour.com,,443,https://feedback.ua.com:443,https,nginx,text/html,GET,96.45.82.161,/,2059430347,96.45.83.103,Nginx,167,False,,,,,https://ualistens.underarmour.com/jfe/form/SV_e3sHOH1gjWRyOTb,
fitness-session-mfp.api.ua.com,,401,73,fitness-session-mfp.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb3f4df5045c49396aceb35b524d92fe,8ad6748172e498f9d36e817fdac399bbe6fbea45350b987ba6d775835fe1bf4b,ctls,fitness-session-mfp.api.ua.com,cloudfront,443,https://fitness-session-mfp.api.ua.com:443,https,,text/plain,GET,13.224.189.22,/,-119167523,13.224.189.12,Amazon Web Services,1,False,True,True,True,,,
fonts.underarmour.com,Service Unavailable,503,268,fonts.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-19T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",admin.underarmour.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,49f794f5e21a3137c8b87c17470c451f,db3610613361f0e4ed80b45f8540a35c6e8f170307761c5f5b4acd65077a188c,ctls,fonts.underarmour.com,,443,https://fonts.underarmour.com:443,https,AkamaiGHost,text/html,GET,23.201.240.117,/,1098235658,23.201.240.117,,9,False,,,,,,
fr.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://fr.mapmyfitness.com:80,http,CloudFront,text/html,GET,13.224.189.49,/,-1090658080,13.224.189.31,Amazon Web Services,20,False,True,,,,,
fr.mapmyride.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://fr.mapmyride.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,-1257141586,13.224.189.31,Amazon Web Services,20,False,True,,,,,
fr.mapmywalk.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://fr.mapmywalk.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,-751541296,13.224.189.31,Amazon Web Services,20,False,True,,,,,
freeze.ecm.underarmour.com,Authentication Required,401,9780,freeze.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-11T03:57:01Z,2023-06-09T03:57:00Z,CN=freeze.ecm.underarmour.com,freeze.ecm.underarmour.com,,freeze.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0746571b4f537029e945b56830d57e72,f716ce93809059adbf9781cec0849759275d2877d67c1e59d1250b8d30cf5594,ctls,freeze.ecm.underarmour.com,,443,https://freeze.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.164,/,515341074,76.76.21.123,Vercel,5,False,,,,,,
frontenddocs.ecm.underarmour.com,Sign In,200,5508,frontenddocs.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-05-14T01:17:35Z,2023-08-12T01:17:34Z,CN=frontenddocs.ecm.underarmour.com,frontenddocs.ecm.underarmour.com,,frontenddocs.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a94831f65cf7102a23446410f33889ed,2980081579c21585bad08d1a9cf7aceee66177d100a431b29a8e1a9ebf7d194e,ctls,frontenddocs.ecm.underarmour.com,,443,https://frontenddocs.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.93,/,-980103917,76.76.21.142,Vercel,1,False,,,,,https://frontenddocs.ecm.underarmour.com/api/auth/signin?callbackUrl=%2F,
futureshow.ua.com,Under Armour® Official Store | FREE Shipping Available,200,434282,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,443,https://futureshow.ua.com:443,https,cloudflare,text/html,GET,96.45.83.195,/,-187656003,96.45.83.103,Varnish,6272,False,,,,,https://www.underarmour.com/en-us/,https://studio.uat.ua.coremedia.cloud
gabifuller.myfitnesspal.com,MyFitnessPal X Gabi Fuller,200,38565,gabifuller.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:12:59Z,2023-08-08T03:12:58Z,CN=gabifuller.myfitnesspal.com,gabifuller.myfitnesspal.com,,gabifuller.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a0e360525d6bbb590734068af2718e05,aa7819639566befd500e810d8d6174cd61c5f248bd0de36187b1a00d20011935,ctls,gabifuller.myfitnesspal.com,cloudflare,443,https://gabifuller.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
game.ua.com,Under Armour® Official Store | FREE Shipping Available,200,434279,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,,443,https://game.ua.com:443,https,cloudflare,text/html,GET,96.45.83.103,/,-1587330552,96.45.83.195,Varnish,6269,False,,,,,https://www.underarmour.com/en-us/,https://public-studio.first.sandbox.ua.coremedia.cloud
genwhy.myfitnesspal.com,MyFitnessPal x Generation Why Podcast,200,38546,genwhy.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T01:48:30Z,2023-08-08T01:48:29Z,CN=genwhy.myfitnesspal.com,genwhy.myfitnesspal.com,,genwhy.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08e01747eb2bc4b673e64fe79c827ba6,b0a6b9966420a9902b73bf6e1baa90260ef1794000faf403aa4f41265b469caa,ctls,genwhy.myfitnesspal.com,cloudflare,443,https://genwhy.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
getsleepy.myfitnesspal.com,MyFitnessPal x Get Sleepy Podcast,200,38577,getsleepy.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:19:43Z,2023-08-08T02:19:42Z,CN=getsleepy.myfitnesspal.com,getsleepy.myfitnesspal.com,,getsleepy.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,df575c9197c1c0171544f05c93814a83,a91427c6e899dccbad5f7c5c45f05b6338416a140504da3ceb61bac1dedf119e,ctls,getsleepy.myfitnesspal.com,cloudflare,443,https://getsleepy.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
googleca.myfitnesspal.com,MyFitnessPal + Google CA,200,71846,googleca.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T04:51:09Z,2023-08-09T04:51:08Z,CN=googleca.myfitnesspal.com,googleca.myfitnesspal.com,,googleca.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f8e99f8edba951dbbf8e3a291a620a1c,b60353727ea3b456963e672541f3d7d1131a2ec253e699018049bdcf8f045f2e,ctls,googleca.myfitnesspal.com,cloudflare,443,https://googleca.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,HSTS,844,False,True,,,,,
government-guide.myfitnesspal.com,Gov't Healthcare Agency,200,83800,government-guide.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-27T17:53:26Z,2023-07-26T17:53:25Z,CN=government-guide.myfitnesspal.com,government-guide.myfitnesspal.com,,government-guide.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6a5437286c69bc8eb29bc0172d6fb5c1,8832e16e4a0d58acc7920bbbf85ad21ba8c007290b5af8841cb37f4b1fdc4b5d,ctls,government-guide.myfitnesspal.com,cloudflare,443,https://government-guide.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,HSTS,822,False,True,,,,,
guides.mapmyrun.com,,404,293,guides.mapmyrun.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0b96ad614c046deb17d086b983d5929d,49dc9f7b74c93f09aa0750886485005423065090028067cc7779e23ebfb81180,ctls,guides.mapmyrun.com,cloudfront,443,https://guides.mapmyrun.com:443,https,AmazonS3,application/xml,GET,18.66.97.128,/,346515585,18.66.97.97,Amazon Web Services,2,False,True,True,True,,,
guiltfree.myfitnesspal.com,MyFitnessPal X Guilt Free Momma,200,38564,guiltfree.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:21:41Z,2023-08-08T02:21:40Z,CN=guiltfree.myfitnesspal.com,guiltfree.myfitnesspal.com,,guiltfree.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b528225690e6fc6e7d28d4af2c4fdaa0,4c433161e926860e1b1ff7cd54d82e44891e0981c86b2e82bbe20b00eaf681c9,ctls,guiltfree.myfitnesspal.com,cloudflare,443,https://guiltfree.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
gymshark.myfitnesspal.com,MyFitnessPal + Gymshark,200,72092,gymshark.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T21:13:05Z,2023-08-09T21:13:04Z,CN=gymshark.myfitnesspal.com,gymshark.myfitnesspal.com,,gymshark.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,82addc372f4f9ea2386a7a688fcddbd3,af1e0fc0067c7b4d36dbb27a163691f9fe216a30891fc2f7a2ca38a1b91f9c1e,ctls,gymshark.myfitnesspal.com,cloudflare,443,https://gymshark.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,HSTS,851,False,True,,,,,
gymsharkaud.myfitnesspal.com,AUS MyFitnessPal + Gymshark,200,71613,gymsharkaud.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T20:31:21Z,2023-08-09T20:31:20Z,CN=gymsharkaud.myfitnesspal.com,gymsharkaud.myfitnesspal.com,,gymsharkaud.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,656f09ae07723979941a1cd222c05caf,955f99ee5b63e1296d0b18b409bb5cbc8c8a36c752a8a0f190d4cd8ebf9879ef,ctls,gymsharkaud.myfitnesspal.com,cloudflare,443,https://gymsharkaud.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1abd,HSTS,851,False,True,,,,,
hackathon.ecm.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,871728,hackathon.ecm.underarmour.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-04-19T11:56:14Z,2023-07-18T11:56:13Z,CN=hackathon.ecm.underarmour.com,hackathon.ecm.underarmour.com,,hackathon.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,775f446a248747c3f86807b9aa603774,01c994b5d033833f9dc2a3e57fe9f162cf143385673b5e4803570c314e5bc473,ctls,hackathon.ecm.underarmour.com,,443,https://hackathon.ecm.underarmour.com:443,https,Vercel,text/html,GET,76.76.21.142,/,-187656003,76.76.21.164,Vercel,101,False,,,,,https://hackathon.ecm.underarmour.com/en-us/,
happiness.myfitnesspal.com,MyFitnessPal x Science of Happiness Podcast,200,38585,happiness.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:52:41Z,2023-08-08T03:52:40Z,CN=happiness.myfitnesspal.com,happiness.myfitnesspal.com,,happiness.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,13049fa519242c2744e0903685103ccc,980532883f4300a16119157d2712cab2f69cd6805191a99b4f077249e5ecaa29,ctls,happiness.myfitnesspal.com,cloudflare,443,https://happiness.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
healthathand.myfitnesspal.com,MFP x Allianz HealthatHand Nextcare,200,72583,healthathand.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T23:43:40Z,2023-08-09T23:43:39Z,CN=healthathand.myfitnesspal.com,healthathand.myfitnesspal.com,,healthathand.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0cf63d949d6b490ee2b22803224d02a9,229a7c82a5930924cdcd6fd8c064e035252829bf02be13d57dcdd2e648bd1762,ctls,healthathand.myfitnesspal.com,cloudflare,443,https://healthathand.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,HSTS,871,False,True,,,,,
heid.myfitnesspal.com,MyFitnessPal X Anna Heid,200,38495,heid.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T04:26:49Z,2023-08-08T04:26:48Z,CN=heid.myfitnesspal.com,heid.myfitnesspal.com,,heid.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,55e444bd2aa299a751eaaf73e1b895be,1099ee8ae6be27cbf9b57b686c4a090228fcef87a891c0333406b93515e2c7fe,ctls,heid.myfitnesspal.com,cloudflare,443,https://heid.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
hellofreshireland.myfitnesspal.com,MyFitnessPal + Hello Fresh Ireland,200,72088,hellofreshireland.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-26T13:07:43Z,2023-07-25T13:07:42Z,CN=hellofreshireland.myfitnesspal.com,hellofreshireland.myfitnesspal.com,,hellofreshireland.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,334c04e69aabed2a823cf3478f770fae,7516e535c6dabd9a77481ee2df4eeaef107eb6fe77254c9c630a46e793a1fb70,ctls,hellofreshireland.myfitnesspal.com,cloudflare,443,https://hellofreshireland.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,HSTS,856,False,True,,,,,
hk-uaconnect.underarmour.com,,200,315,hk-uaconnect.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=hk-uaconnect.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",hk-uaconnect.underarmour.com,"Under Armour, Inc.",hk-uaconnect.underarmour.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ee029aafc662c9fb80c07c689f378d1c,47f140ee663fe7ea2162f05721dcbfca58fe9f6cf993445dd6f91330f1826c94,ctls,hk-uaconnect.underarmour.com,,443,https://hk-uaconnect.underarmour.com:443,https,,text/html,GET,27.111.195.122,/,-1840324437,27.111.195.122,HSTS,9,False,,,,,,
https://www.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,434279,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,"Under Armour, Inc.",www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,fastly,443,https://www.underarmour.com:443,https,cloudflare,text/html,GET,146.75.121.91,/,-187656003,146.75.121.91,Varnish,6271,False,True,,,,https://www.underarmour.com/en-us/,https://preview.uat.ua.coremedia.cloud
