new,host,a,soa,status_code,cdn,cdn-name,ns,mx,txt
,accept.web.bugpoc.ninja,"52.222.144.39, 52.222.144.41, 52.222.144.127, 52.222.144.111","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,acceptalpha-auth-antiviruspre.web.bugpoc.ninja,"13.224.189.43, 13.224.189.36, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acceptatie-acc-backupsauth-antiviruspre.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acceptatieflux-auth.web.bugpoc.ninja,"13.226.153.5, 13.226.153.95, 13.226.153.92, 13.226.153.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acceptcorpapps.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acceptorigin.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.114, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-alphalabs-develip-git.web.bugpoc.ninja,"18.155.129.21, 18.155.129.20, 18.155.129.75, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-beta-assetseuropeconfig-helpdesk.redir.bugpoc.ninja,"18.173.233.27, 18.173.233.24, 18.173.233.53, 18.173.233.71","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-cache-userenglishusers.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-conference-board.web.bugpoc.ninja,"52.222.144.111, 52.222.144.127, 52.222.144.39, 52.222.144.41","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,access-devenvdev.web.bugpoc.ninja,"18.160.18.85, 18.160.18.91, 18.160.18.72, 18.160.18.77","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-dsbo73qgdzp2w.web.bugpoc.ninja,"13.224.189.36, 13.224.189.89, 13.224.189.23, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-elasticbeanstalk-chef-temp-devenv-oceania-exchangedns.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-f.web.bugpoc.ninja,"13.226.153.117, 13.226.153.5, 13.226.153.95, 13.226.153.92","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-helpv2db2-corp.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access-jenkins-altproduction.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.63, 108.138.17.95, 108.138.17.81","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,access.web.bugpoc.ninja,"13.224.189.43, 13.224.189.36, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessaccount-cp-csimgshare.web.bugpoc.ninja,"18.160.18.85, 18.160.18.77, 18.160.18.72, 18.160.18.91","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessadminsystem.redir.bugpoc.ninja,"18.67.65.49, 18.67.65.117, 18.67.65.114, 18.67.65.92","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessaltalpha.redir.bugpoc.ninja,"13.249.9.6, 13.249.9.70, 13.249.9.4, 13.249.9.125","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesscontroller.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.63, 108.138.17.81, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesscontroller.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesscorporate-apps.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.114, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessdaws.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessdebug-www0-docs.redir.bugpoc.ninja,"3.160.196.72, 3.160.196.88, 3.160.196.106, 3.160.196.27","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessjenkinsdefault.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.114, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessnonprod.redir.bugpoc.ninja,"18.66.97.76, 18.66.97.36, 18.66.97.115, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesspartner-status-db2-corp.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accessrtb-lb-event.redir.bugpoc.ninja,"18.66.97.76, 18.66.97.114, 18.66.97.36, 18.66.97.115","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesss3-upload-system-status-jenkinshost-csimgshare.redir.bugpoc.ninja,"18.67.65.92, 18.67.65.114, 18.67.65.117, 18.67.65.49","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accesssslvpn-m.web.bugpoc.ninja,"18.155.129.20, 18.155.129.80, 18.155.129.21, 18.155.129.75","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,accessv2.web.bugpoc.ninja,"13.226.153.5, 13.226.153.117, 13.226.153.92, 13.226.153.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acceuwest.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.23, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acciderant.relay.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acciderant.web.bugpoc.ninja,"99.84.50.101, 99.84.50.12, 99.84.50.59, 99.84.50.99","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accieg6.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.36, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-alphanodetemp-storage.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-aws.web.bugpoc.ninja,"18.155.129.75, 18.155.129.20, 18.155.129.80, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-ciexamplesbackup-meet-git.web.bugpoc.ninja,"13.226.153.92, 13.226.153.5, 13.226.153.95, 13.226.153.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-db.web.bugpoc.ninja,"52.222.144.111, 52.222.144.127, 52.222.144.41, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,account-origin.redir.bugpoc.ninja,"3.160.196.72, 3.160.196.106, 3.160.196.27, 3.160.196.88","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-origin.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-securelive.web.bugpoc.ninja,"18.160.18.91, 18.160.18.85, 18.160.18.72, 18.160.18.77","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-swa.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-updatenew-helporigin.web.bugpoc.ninja,"52.222.144.111, 52.222.144.127, 52.222.144.41, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,account-v1.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.81, 108.138.17.63, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,account-v1.web.bugpoc.ninja,"52.222.144.111, 52.222.144.39, 52.222.144.127, 52.222.144.41","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,accountcache.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountconfig-authapilab-db2-corp.web.bugpoc.ninja,"18.155.129.80, 18.155.129.75, 18.155.129.20, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountconfig-helporigin.web.bugpoc.ninja,"52.222.144.127, 52.222.144.41, 52.222.144.111, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,accountengineering-hostsso-miembros.relay.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountipv4-c002-atl003-ix.relay.bugpoc.ninja,"108.138.64.2, 108.138.64.24, 108.138.64.8, 108.138.64.41","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountipv4-c002-atl003-ix.web.bugpoc.ninja,"52.222.144.127, 52.222.144.41, 52.222.144.39, 52.222.144.111","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountna.redir.bugpoc.ninja,"18.67.65.114, 18.67.65.92, 18.67.65.49, 18.67.65.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountredirectwikiacceptatie.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountsdatabasevpn.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountsdesigncontent.relay.bugpoc.ninja,"52.222.144.17, 52.222.144.53, 52.222.144.51, 52.222.144.56","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,accountsdesigncontent.web.bugpoc.ninja,"13.224.189.43, 13.224.189.36, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountsiapaero.web.bugpoc.ninja,"52.222.144.111, 52.222.144.39, 52.222.144.41, 52.222.144.127","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,accountspddys.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.36, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accountuniofbath.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,accwcu.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acd1.relay.bugpoc.ninja,"108.157.4.104, 108.157.4.58, 108.157.4.102, 108.157.4.27","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acd1.web.bugpoc.ninja,"18.160.18.72, 18.160.18.91, 18.160.18.85, 18.160.18.77","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,achieva.web.bugpoc.ninja,"18.160.18.77, 18.160.18.85, 18.160.18.91, 18.160.18.72","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,achieved.redir.bugpoc.ninja,"3.160.196.72, 3.160.196.27, 3.160.196.106, 3.160.196.88","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acidburn.redir.bugpoc.ninja,"108.156.2.66, 108.156.2.8, 108.156.2.35, 108.156.2.96","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acm.web.bugpoc.ninja,"18.155.129.20, 18.155.129.75, 18.155.129.80, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acombucky.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.43, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acp-mbom-view.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acptnramq.web.bugpoc.ninja,"18.155.129.20, 18.155.129.80, 18.155.129.21, 18.155.129.75","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acsrest-qaint.redir.bugpoc.ninja,"18.67.65.114, 18.67.65.49, 18.67.65.92, 18.67.65.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,actaeon.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.36, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,acw.web.bugpoc.ninja,"18.155.129.75, 18.155.129.20, 18.155.129.21, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,ad01-dmh.web.bugpoc.ninja,"13.224.189.43, 13.224.189.23, 13.224.189.89, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,ad4u2u.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adbmrg.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,addressed.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.63, 108.138.17.99, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,addressed.web.bugpoc.ninja,"52.222.144.39, 52.222.144.41, 52.222.144.127, 52.222.144.111","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adhoc.web.bugpoc.ninja,"216.137.44.13, 216.137.44.7, 216.137.44.2, 216.137.44.96","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adlde-reception.relay.bugpoc.ninja,"108.138.17.63, 108.138.17.99, 108.138.17.81, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adm-gaalpa1msv.web.bugpoc.ninja,"18.155.129.21, 18.155.129.75, 18.155.129.20, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,admanagerplusautodiscover.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-accesssocialsecurity.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.63, 108.138.17.99, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-alpha-gatewaysignup.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.95, 108.138.17.81, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-alpha-gatewaysignup.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.23, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-blog-domain.relay.bugpoc.ninja,"108.138.17.63, 108.138.17.81, 108.138.17.99, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-blog-domain.web.bugpoc.ninja,"52.222.144.39, 52.222.144.127, 52.222.144.111, 52.222.144.41","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,admin-bo-tablette-clicom-ppr.redir.bugpoc.ninja,"18.65.39.60, 18.65.39.51, 18.65.39.87, 18.65.39.47","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,admin-c22.web.bugpoc.ninja,"52.222.144.127, 52.222.144.41, 52.222.144.39, 52.222.144.111","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,admin-c4.web.bugpoc.ninja,"52.222.144.39, 52.222.144.41, 52.222.144.111, 52.222.144.127","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-docstatic-clients-stats-corp.relay.bugpoc.ninja,"52.222.144.17, 52.222.144.51, 52.222.144.56, 52.222.144.53","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-docstatic-clients-stats-corp.web.bugpoc.ninja,"216.137.44.2, 216.137.44.13, 216.137.44.7, 216.137.44.96","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-gjhart.web.bugpoc.ninja,"216.137.44.13, 216.137.44.7, 216.137.44.2, 216.137.44.96","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-jenkinsstatuscpexamplesbackup-meet-git.redir.bugpoc.ninja,"13.249.9.4, 13.249.9.125, 13.249.9.70, 13.249.9.6","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-ns-log-b2bsystem.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-pce-data.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-router-postgresgit.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin-silver-rc.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.76, 18.66.97.114, 18.66.97.115","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin.redir.bugpoc.ninja,"3.160.196.72, 3.160.196.27, 3.160.196.88, 3.160.196.106","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admin.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.43, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adminaccess-novelasromanticash.web.bugpoc.ninja,"13.226.153.117, 13.226.153.95, 13.226.153.92, 13.226.153.5","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admincms.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admindbmsupdatemobile-signup.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admininternalwebapp.web.bugpoc.ninja,"18.155.129.80, 18.155.129.75, 18.155.129.21, 18.155.129.20","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adminka-balto.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,admintrackermaster.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adminupdatearchivetemp.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.76, 18.66.97.114, 18.66.97.115","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adminv3upload.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adproswn.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adrrhap2.web.bugpoc.ninja,"13.226.153.92, 13.226.153.95, 13.226.153.117, 13.226.153.5","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adrvdsstore.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,ads.redir.bugpoc.ninja,"13.32.110.27, 13.32.110.119, 13.32.110.21, 13.32.110.97",,NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,ads.relay.bugpoc.ninja,"108.138.17.95, 108.138.17.81, 108.138.17.99, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adtrackidx.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,advaitkmt.redir.bugpoc.ninja,"13.224.68.20, 13.224.68.32, 13.224.68.86, 13.224.68.35","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,adverstyle.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,advertisingtools-uk.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adx-dra.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.95, 108.138.17.99, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adx-dra.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.23, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,adz-collator-0.web.bugpoc.ninja,"52.222.144.111, 52.222.144.127, 52.222.144.39, 52.222.144.41","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,ae7-sjc10-pr01.web.bugpoc.ninja,"52.222.144.127, 52.222.144.41, 52.222.144.39, 52.222.144.111","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,ae9-clr1-a-gdc.redir.bugpoc.ninja,"3.160.196.106, 3.160.196.72, 3.160.196.27, 3.160.196.88","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
