input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tech_,cdn_name,cdn,tls_expired,tls_self_signed,tls_mismatched,csp_domains_,final_url
asp-stg.feature-jimmy-1173.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.feature-jimmy-1173.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,asp-stg.feature-jimmy-1173.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.feature-jimmy-1173.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.feature-jnlp.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.feature-jnlp.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:59:47Z,2024-04-26T11:59:47Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,1b9343d340e901ed2bd22139d588adcb,3a99c0d6b1deb3ebbebca9e3bcdd1b1d9388c6aa56bb0398cdb1495757f4e3b9,,ctls,asp-stg.feature-jnlp.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.feature-jnlp.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.feature-s4-ngit-colus.k8s-stg.getaws.arubanetworks.com,,404,21,asp-stg.feature-s4-ngit-colus.k8s-stg.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T09:42:20Z,2024-04-17T09:42:20Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,195bb640c1991d3649d70a8088094c7b,a31691f521e2a7fde3bc63be0ef0166107e371ac3be5e3cbfa08efcdd819a904,,ctls,asp-stg.feature-s4-ngit-colus.k8s-stg.getaws.arubanetworks.com,443,https://asp-stg.feature-s4-ngit-colus.k8s-stg.getaws.arubanetworks.com:443,https,nginx/1.19.1,text/plain,GET,54.177.145.51,/,-1669793162,184.169.129.136,1,False,Acme Co,Nginx:1.19.1,,,,True,True,,
asp-stg.global-trade.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.global-trade.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:22:21Z,2024-04-26T14:22:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,dfdd7aa562b7549bab116955a9cdfeb0,b194cd0219eb17a0b1ea42e9fa873b696f0bd6a2774e8510980b3bcebe983f58,,ctls,asp-stg.global-trade.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.global-trade.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-2-8-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-2-8-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:05:18Z,2024-04-26T14:05:18Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,45e519a9607f9121b6c72efef954152b,02fa3082470d6bf64733822a1ae25a373032cba319a1930fb9f8fe87d7400301,,ctls,asp-stg.hotfix-2-8-0-c.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-2-8-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-0-1-a.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-0-1-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:07:43Z,2024-04-26T13:07:43Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d8f482ec5147546ac583979d96962b75,edcabe6c70bda9361314f7ad52d5181710d3d034c093d148d1b05ad1efa532c5,,ctls,asp-stg.hotfix-3-0-1-a.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-0-1-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-1-0-e.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-1-0-e.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:28:26Z,2024-04-26T14:28:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,050ac20c6ca7e795b404d8d280701e46,ae9cad9cb39b8105750445ef0924b5a7a243a1a9739a622c8367c5a0c235aa9a,,ctls,asp-stg.hotfix-3-1-0-e.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-1-0-e.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-3-0-a.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-3-0-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T05:56:13Z,2024-06-12T05:56:13Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,6fd3665aff8f69416018b927f8d68906,a7755485837f60afd212c3dcc4e897c831714040526c6010edcf401c0fa1203b,,ctls,asp-stg.hotfix-3-3-0-a.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-3-0-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-5-0-b.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-5-0-b.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,asp-stg.hotfix-3-5-0-b.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-5-0-b.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-6-0-b.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-6-0-b.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,asp-stg.hotfix-3-6-0-b.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-6-0-b.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-6-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-6-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:11:20Z,2024-04-26T12:11:20Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,eec8712bdd488998d2cda2266ba4aa7b,776443f72cb7fb4b39356708441db89b310ab748a580de1b33326a1fb2b09aaa,,ctls,asp-stg.hotfix-3-6-0-c.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-6-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-6-0-d.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-6-0-d.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:05:18Z,2024-04-26T14:05:18Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,45e519a9607f9121b6c72efef954152b,02fa3082470d6bf64733822a1ae25a373032cba319a1930fb9f8fe87d7400301,,ctls,asp-stg.hotfix-3-6-0-d.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-6-0-d.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-7-0-b.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-7-0-b.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:28:26Z,2024-04-26T14:28:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,050ac20c6ca7e795b404d8d280701e46,ae9cad9cb39b8105750445ef0924b5a7a243a1a9739a622c8367c5a0c235aa9a,,ctls,asp-stg.hotfix-3-7-0-b.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-7-0-b.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-8-0-f.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-8-0-f.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:05:18Z,2024-04-26T14:05:18Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,45e519a9607f9121b6c72efef954152b,02fa3082470d6bf64733822a1ae25a373032cba319a1930fb9f8fe87d7400301,,ctls,asp-stg.hotfix-3-8-0-f.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-8-0-f.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-3-9-0-b.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-3-9-0-b.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:48:30Z,2024-04-26T11:48:30Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b5be83ebf2a423ea5e0a8d2944364a42,42ff01f39f980010f6cc761c8b95914baf0cba4528bf7ffac04d219903248edf,,ctls,asp-stg.hotfix-3-9-0-b.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-3-9-0-b.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-0-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-0-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:00:48Z,2024-04-26T12:00:48Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,816cf2493e25e6990550597960b8e39e,936066d501d571b7103998ea2f0c96da708ab07bf437a44bac524f11e0013530,,ctls,asp-stg.hotfix-4-0-0-c.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-0-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-2-0-a.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-2-0-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:38:57Z,2024-04-26T12:38:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,57eed46ce2de37346e3b0efdc19b23c2,e4cd2d1eea206acdf467ebbf39f73869ee5ced1a1fb6834912813c914ea2c3b0,,ctls,asp-stg.hotfix-4-2-0-a.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-2-0-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-2-0-b.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-2-0-b.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:07:43Z,2024-04-26T13:07:43Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d8f482ec5147546ac583979d96962b75,edcabe6c70bda9361314f7ad52d5181710d3d034c093d148d1b05ad1efa532c5,,ctls,asp-stg.hotfix-4-2-0-b.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-2-0-b.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-4-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-4-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:41:54Z,2024-04-26T11:41:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,db344e59158db9aacfad15fb7797df6e,4ae83ce8de57add92a0fb584f557c53da958b7801961ac6c7c5044f53a08fa37,,ctls,asp-stg.hotfix-4-4-0-c.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-4-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-4-0-d.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-4-0-d.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:05:18Z,2024-04-26T14:05:18Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,45e519a9607f9121b6c72efef954152b,02fa3082470d6bf64733822a1ae25a373032cba319a1930fb9f8fe87d7400301,,ctls,asp-stg.hotfix-4-4-0-d.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-4-0-d.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-4-0-f.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-4-0-f.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:41:54Z,2024-04-26T11:41:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,db344e59158db9aacfad15fb7797df6e,4ae83ce8de57add92a0fb584f557c53da958b7801961ac6c7c5044f53a08fa37,,ctls,asp-stg.hotfix-4-4-0-f.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-4-0-f.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-6-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-6-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T05:56:13Z,2024-06-12T05:56:13Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,6fd3665aff8f69416018b927f8d68906,a7755485837f60afd212c3dcc4e897c831714040526c6010edcf401c0fa1203b,,ctls,asp-stg.hotfix-4-6-0-c.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-6-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-7-0-a.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-7-0-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T09:03:00Z,2024-05-16T09:03:00Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2be9a977828e092fbf35d8ce604a2c3d,07c0823ba3a324b665a42fb35e10e41c5c0823251ad7d9bcd1e3db09875c6441,,ctls,asp-stg.hotfix-4-7-0-a.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-7-0-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-4-7-2-a.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-4-7-2-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:38:57Z,2024-04-26T12:38:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,57eed46ce2de37346e3b0efdc19b23c2,e4cd2d1eea206acdf467ebbf39f73869ee5ced1a1fb6834912813c914ea2c3b0,,ctls,asp-stg.hotfix-4-7-2-a.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-4-7-2-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-24T07:31:06Z,2024-06-23T07:31:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,00a145a4276241e52b94e61737aaf801,30942e63839081251619067ee0ca3fe3269e5c639683634dd8f36050dd28c4d7,,ctls,asp-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.hpe-sso.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.hpe-sso.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-24T07:31:06Z,2024-06-23T07:31:06Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,00a145a4276241e52b94e61737aaf801,30942e63839081251619067ee0ca3fe3269e5c639683634dd8f36050dd28c4d7,,ctls,asp-stg.hpe-sso.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.hpe-sso.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.job-merge-account.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.job-merge-account.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:05:18Z,2024-04-26T14:05:18Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,45e519a9607f9121b6c72efef954152b,02fa3082470d6bf64733822a1ae25a373032cba319a1930fb9f8fe87d7400301,,ctls,asp-stg.job-merge-account.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.job-merge-account.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
asp-stg.join-enhance.k8s-prod.getaws.arubanetworks.com,,404,21,asp-stg.join-enhance.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:38:57Z,2024-04-26T12:38:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,57eed46ce2de37346e3b0efdc19b23c2,e4cd2d1eea206acdf467ebbf39f73869ee5ced1a1fb6834912813c914ea2c3b0,,ctls,asp-stg.join-enhance.k8s-prod.getaws.arubanetworks.com,443,https://asp-stg.join-enhance.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
