input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_subject_org_,tls_mismatched,tls_expired,final_url,csp_domains_,tls_self_signed
test.dev.zbc.zynga.com,ERROR: The request could not be satisfied,403,919,test.dev.zbc.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-02-24T23:59:59Z,CN=test.dev.zbc.zynga.com,test.dev.zbc.zynga.com,test.dev.zbc.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3904ebfc388076eb0a60fde176cfbf11,594bf1cf888899954ea78e648624b32d3c6af66a0d63d3a5c409202966830bfe,ctls,test.dev.zbc.zynga.com,cloudfront,443,https://test.dev.zbc.zynga.com:443,https,CloudFront,text/html,GET,108.138.17.22,/,67669536,108.138.17.63,Amazon Web Services,20,False,True,,,,,,,
track.accounts.zynga.com,404 Not Found,404,150,track.accounts.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-11-13T23:59:59Z,CN=*.et.e.sparkpost.com,*.et.e.sparkpost.com,*.et.e.sparkpost.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,43499e071b83133cc8d6b1baed34de6a,af010cde8da75ee01aa75bf1c86999bf0a58b126060cd4f4cba2a352c629a593,ctls,track.accounts.zynga.com,,443,https://track.accounts.zynga.com:443,https,msys-http,text/plain,GET,54.68.107.155,/,-1840324437,54.71.64.120,,8,False,,True,,True,,,,
trebuchet.sec.zynga.com,1Password SCIM Bridge Login,200,1164,trebuchet.sec.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-27T00:00:00Z,2024-07-25T23:59:59Z,CN=trebuchet.sec.zynga.com,trebuchet.sec.zynga.com,trebuchet.sec.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,314904a7eb9d79336efacfc4250c800b,9c95735933b073d22e1059cf651c867764c35e3691a38d17fb3a93b294ef5369,ctls,trebuchet.sec.zynga.com,,443,https://trebuchet.sec.zynga.com:443,https,,text/html,GET,44.241.43.181,/,104012657,44.228.103.62,,34,False,,,,,,,https:,
tropicthunder-stg.cdn.zynga.com,,403,243,tropicthunder-stg.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-31T23:59:59Z,CN=tropicthunder-staging.cdn.zynga.com,tropicthunder-staging.cdn.zynga.com,tropicthunder-stg.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8a621e04ada712a54848e4fae6df7cd,93a1e5da0825d4797cf4bad156d6492e0ea1bb82b5af40ba7adc3f7fea2d14dd,ctls,tropicthunder-stg.cdn.zynga.com,cloudfront,443,https://tropicthunder-stg.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,18.66.112.63,/,329226296,2600:9000:223f:c600:14:366b:3200:93a1,Amazon Web Services,2,False,True,,,,,,,
tropicthunder.cdn.zynga.com,,403,243,tropicthunder.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-16T23:59:59Z,CN=tropicthunder.cdn.zynga.com,tropicthunder.cdn.zynga.com,tropicthunder1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b9599ff04da7e86b27d1969c66ec6128,27a49341024f08f84fd6d68cdc87bebb19b8b1f8472b8999f4a91217c4e3b11b,ctls,tropicthunder.cdn.zynga.com,cloudfront,443,https://tropicthunder.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,108.138.17.97,/,-719174191,2600:9000:2491:7a00:1e:fc90:6ac0:93a1,Amazon Web Services,2,False,True,,,,,,,
tropicthunder2.cdn.zynga.com,,403,243,,,,,,,,,,,,,,,,,,cloudfront,80,http://tropicthunder2.cdn.zynga.com:80,http,AmazonS3,application/xml,GET,108.138.17.97,/,1777999664,2600:9000:2491:4e00:1e:fc90:6ac0:93a1,Amazon Web Services,2,False,True,,,,,,,
tropicthunder3.cdn.zynga.com,,403,243,tropicthunder3.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-16T23:59:59Z,CN=tropicthunder.cdn.zynga.com,tropicthunder.cdn.zynga.com,tropicthunder1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b9599ff04da7e86b27d1969c66ec6128,27a49341024f08f84fd6d68cdc87bebb19b8b1f8472b8999f4a91217c4e3b11b,ctls,tropicthunder3.cdn.zynga.com,cloudfront,443,https://tropicthunder3.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,108.138.17.97,/,-1208921429,2600:9000:2491:9a00:1e:fc90:6ac0:93a1,Amazon Web Services,2,False,True,,,,,,,
v.whatsapp.net,WhatsApp Error,400,101,v.whatsapp.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.whatsapp.net, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.whatsapp.net,whatsapp.net,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,34c0fd4c9cda2e8459365c59edc6da1d,0eb1b3ef0a2aa8ec34dfc21431a62355dabe89bafe6234dec8d79a5beac20906,ctls,v.whatsapp.net,,443,https://v.whatsapp.net:443,https,,text/html,GET,157.240.253.60,/,-1171212020,2a03:2880:f277:cc:face:b00c:0:167,,11,False,,True,"Meta Platforms, Inc.",,,,,
valkyrie.zynga.com,Valkyrie - Help and Support,200,4668,valkyrie.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-03-15T23:59:59Z,CN=valkyrie.zynga.com,valkyrie.zynga.com,valkyrie.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6979ffdb40b68129d0146147a8baf80d,2a6a0a036ae2522b6201af570a2ea7eb150f9a576fd6402aa1509285555bb4f3,ctls,valkyrie.zynga.com,,443,https://valkyrie.zynga.com:443,https,Apache/2.2.34 (Amazon),text/html,GET,44.237.116.84,/,-295194867,35.86.20.109,PHP:5.3.29,114,False,,,,,,https://valkyrie.zynga.com/Valkyrie_Support.php?,,
web.production.gotslots.zynga.com,403 Forbidden,403,209,web.production.gotslots.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-11-13T23:59:59Z,CN=web.production.gotslots.zynga.com,web.production.gotslots.zynga.com,web.production.gotslots.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,82433aa9458c2dbe231a3f07a795e551,4033608895ccb012c3cbbe02a40eb6033efc9b2013fa6f3db5eaf1726b6adcc0,ctls,web.production.gotslots.zynga.com,,443,https://web.production.gotslots.zynga.com:443,https,Apache,text/html,GET,52.40.144.117,/,293503101,52.26.45.202,Apache,10,False,,,,,,,,
web.production.wnks.zynga.com,Test Page for the Apache HTTP Server,403,3630,web.production.wnks.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-25T00:00:00Z,2024-06-22T23:59:59Z,CN=production.wnks.zynga.com,production.wnks.zynga.com,*.production.wnks.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,98881f137814581fb446f2c7e1925eeb,506ef01a816b321f1de01c66d95fe2e6aa6d84d0b40d28e97f2059e92d4a0c5f,ctls,web.production.wnks.zynga.com,,443,https://web.production.wnks.zynga.com:443,https,Apache/2.4.57 (),text/html,GET,52.88.231.104,/,1773807799,54.185.251.188,Apache:2.4.57,123,False,,True,,,,,,
web.staging.gotslots.zynga.com,403 Forbidden,403,199,web.staging.gotslots.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-12-09T23:59:59Z,CN=web.staging.gotslots.zynga.com,web.staging.gotslots.zynga.com,web.staging.gotslots.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb65e975f57bb225f5866eacca29b32,546fa6079c4e4d4b88e9c19ffcc9074f4b188c807e19173de20b253865480968,ctls,web.staging.gotslots.zynga.com,,443,https://web.staging.gotslots.zynga.com:443,https,Apache,text/html,GET,44.239.68.69,/,293503101,34.208.76.207,Apache,8,False,,,,,,,,
web.tropicescape.zynga.com,FarmVille 2: Tropic Escape,200,3182,web.tropicescape.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-01-01T23:59:59Z,CN=*.tropicescape.zynga.com,*.tropicescape.zynga.com,*.tropicescape.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cfd16c5631efef53ee95ddd2e9b25b1e,121aaec3084a2d6a0ab0b27f304a643369175f39128b2532a85ac48982a59b50,ctls,web.tropicescape.zynga.com,,443,https://web.tropicescape.zynga.com:443,https,Apache/2.4.57 () OpenSSL/1.0.2k-fips,text/html,GET,52.11.194.43,/,-780928015,34.223.238.193,OpenSSL:1.0.2k,89,False,,True,,,,https://web.tropicescape.zynga.com/mobile.php,,
website-clone-lb.corpweb.zynga.com,,403,,website-clone-lb.corpweb.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-05-22T23:59:59Z,CN=website-clone-lb.corpweb.zynga.com,website-clone-lb.corpweb.zynga.com,website-clone-lb.corpweb.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0812c7e4dc8511ef69d0d464014abacc,ae4f6554073ddbe560a36454609e29cb808feb41784cad8db2d132255508ba4a,ctls,website-clone-lb.corpweb.zynga.com,,443,https://website-clone-lb.corpweb.zynga.com:443,https,awselb/2.0,text/plain,GET,3.137.37.139,/,-1840324437,3.131.132.77,,1,False,,,,,,,,
website.corpweb.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,113297,website.corpweb.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-20T00:00:00Z,2024-04-16T23:59:59Z,CN=corpweb.zynga.com,corpweb.zynga.com,*.corpweb.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c0a6700e8bfbf08867e1d5eb9a6cb3bd,0792a35331b8503555b375de26dd72743b1104826496ad41851324c680d6b938,ctls,website.corpweb.zynga.com,cloudfront,443,https://website.corpweb.zynga.com:443,https,CloudFront,text/html,GET,52.222.214.129,/,2017193705,52.222.214.116,Yoast SEO:19.6.1,1292,False,True,True,,,,,,
wonka.cdn.zynga.com,,403,243,wonka.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-10-24T23:59:59Z,CN=*.cdn.zynga.com,*.cdn.zynga.com,*.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9c5d331f47afd849267484c79dbf3dd0,fb55aab386cf907dcf7cf35f87c2df7fa8f15ad3f01fc2b600c1a596c58b1543,ctls,wonka.cdn.zynga.com,cloudfront,443,https://wonka.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,65.9.66.125,/,-1328035951,2600:9000:206f:6e00:3:ac4b:ea80:93a1,HTTP/3,2,False,True,True,,,,,,
wonkamatch2.cdn.zynga.com,,200,324059,wonkamatch2.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=wonkamatch.cdn.zynga.com,wonkamatch.cdn.zynga.com,wonkamatch1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b6ce076a72f5c2997e9aee5d742431e7,283a3c040a8776b99751bb4d2f8981453aafce3ffdab40502aae2796a91172e6,ctls,wonkamatch2.cdn.zynga.com,cloudfront,443,https://wonkamatch2.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,18.66.122.61,/,1279594021,2600:9000:2250:ce00:b:16a0:96c0:93a1,Amazon Web Services,2,False,True,,,,,,,
wonkamatch3.cdn.zynga.com,,200,324059,,,,,,,,,,,,,,,,,,cloudfront,80,http://wonkamatch3.cdn.zynga.com:80,http,AmazonS3,application/xml,GET,18.66.122.123,/,1279594021,2600:9000:2250:9c00:b:16a0:96c0:93a1,Amazon Web Services,2,False,True,,,,,,,
wwf-staging.zynga.com,,404,281,wwf-staging.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-01-17T23:59:59Z,CN=wwf-staging.zynga.com,wwf-staging.zynga.com,wwf-staging.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,03c8f6df49aa2ba83e59224ab136eaf3,051ff7e38c2a56c0c5fe99afc759b275b047e84bc1904868d36ef1a5c34237e7,ctls,wwf-staging.zynga.com,cloudfront,443,https://wwf-staging.zynga.com:443,https,AmazonS3,application/xml,GET,143.204.215.8,/,-2127192981,2600:9000:214f:ea00:5:343b:83c0:93a1,Amazon Web Services,2,False,True,,,,,,,
www-staging.zynga.com,ERROR: The request could not be satisfied,403,919,www-staging.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www-staging.zynga.com,cloudfront,443,https://www-staging.zynga.com:443,https,CloudFront,text/html,GET,143.204.98.91,/,-1924125773,143.204.98.54,HSTS,20,False,True,True,,,,,,
www.facebook.com,Facebook - log in or sign up,200,59216,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,b07a101f18f14b6f0c1474028e9ea304,cb07d9c7822699862fbf5a14990a142ca085ef81b88311587d1abddde1a87f94,ctls,m.facebook.com,,443,https://www.facebook.com:443,https,,text/html,GET,157.240.9.35,/,142313513,2a03:2880:f177:185:face:b00c:0:25de,HTTP/3,19,False,,True,"Meta Platforms, Inc.",,,https://m.facebook.com/?wtsid=rdr_0g147sCg88yxTzDSs,v.whatsapp.net,
www.googleadservices.com,Error 404 (Not Found)!!1,404,1561,www.googleadservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:20:53Z,2023-09-11T08:20:52Z,CN=www.googleadservices.com,www.googleadservices.com,www.googleadservices.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,cfbf7da72e3d5688ed53cd3f007d5b35,dc5abe3e02c8e18e03cc4eaf2a57d62849d3d14d1dc48afc1a127f1bbaa2d158,ctls,www.googleadservices.com,,443,https://www.googleadservices.com:443,https,sffe,text/html,GET,142.250.186.162,/,302920777,142.250.186.162,HTTP/3,12,False,,,,,,,,
www.gotslotscasino.zynga.com,Game of Thrones Slots Casino | Zynga,200,3053,www.gotslotscasino.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-15T00:00:00Z,2024-07-13T23:59:59Z,CN=gotslotscasino.zynga.com,gotslotscasino.zynga.com,*.gotslotscasino.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee4cd80f392c514ef3aae54e9f06dc2a,9cf21bb669fc29f2b4a9615f45c590ae80be5f676e0d1c8f97ce2b29d71baa7a,ctls,www.gotslotscasino.zynga.com,cloudfront,443,https://www.gotslotscasino.zynga.com:443,https,Apache,text/html,GET,108.138.17.37,/,293503101,108.138.17.97,Apache,12,False,True,True,,,,,,
www.instagram.com,Login • Instagram,200,292064,www.instagram.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2023-07-19T23:59:59Z,"CN=*.www.instagram.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.www.instagram.com,www.instagram.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,5ae5494acaaa13b27608260d9e9ba525,4eecbdb394812df9790d14c2bf0ae185aab1e391ee311e585893db8956522265,ctls,www.instagram.com,,443,https://www.instagram.com:443,https,,text/html,GET,157.240.251.174,/,1991136554,2a03:2880:f273:e9:face:b00c:0:4420,HTTP/3,83,False,,True,"Meta Platforms, Inc.",,,https://www.instagram.com/accounts/login/?next=https%3A%2F%2Fwww.instagram.com%2F,https://www.facebook.com/csp/reporting/?minimize=0,
www.wwf-staging.corpweb.zynga.com,404: Not found,403,111127,www.wwf-staging.corpweb.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-12-13T23:59:59Z,CN=wwf-staging.corpweb.zynga.com,wwf-staging.corpweb.zynga.com,www.wwf-staging.corpweb.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,efc0cd4221fa8db6bb4fc61e0254aa13,c2fcf55aa602a84839e481d862ba2e044773b92762f416454b6e9536d32801a8,ctls,www.wwf-staging.corpweb.zynga.com,cloudfront,443,https://www.wwf-staging.corpweb.zynga.com:443,https,AmazonS3,text/html,GET,13.32.121.92,/,1463881099,13.32.121.110,webpack,7,False,True,,,,,,,
www.zynga.com,Free Mobile & Online Games - Zynga - Zynga,200,105218,www.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-01T23:59:59Z,CN=zynga.com,zynga.com,*.support.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,66c6428afedea91d7fd4f9759c107cd9,9a8d9b3be8b96960b3ae69317a3f57fad5245dbb2093a964acaa9bf5e72c6e4b,ctls,www.zynga.com,cloudfront,443,https://www.zynga.com:443,https,CloudFront,text/html,GET,108.138.17.86,/,2017193705,2600:9000:2491:ce00:13:3df7:3580:93a1,Yoast SEO:19.6.1,1228,False,True,True,,,,,,
xwf-admin.cdn.zynga.com,,403,243,xwf-admin.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-11-18T23:59:59Z,CN=xwf-admin.cdn.zynga.com,xwf-admin.cdn.zynga.com,*.xwf-admin.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,47272189dfc788f37a4c4fdeb3cd0abc,42196d327d5bc72578f23f5769313986e2980fc0898a4751e3735682162ff552,ctls,xwf-admin.cdn.zynga.com,cloudfront,443,https://xwf-admin.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,18.66.122.30,/,1896200547,2600:9000:2250:e000:1c:40f0:a680:93a1,Amazon Web Services,2,False,True,True,,,,,,
xwf-badges.cdn.zynga.com,,403,243,xwf-badges.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-11-18T23:59:59Z,CN=xwf-badges.cdn.zynga.com,xwf-badges.cdn.zynga.com,*.xwf-badges.cdn.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,89c4399f6709f235084b1a2f2da6f96a,4e8efc0a0206610d611c57202986422e8798a646c7e46476f8830f56a43ddb60,ctls,xwf-badges.cdn.zynga.com,cloudfront,443,https://xwf-badges.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,13.32.99.59,/,729209390,2600:9000:2251:4400:d:81b2:f140:93a1,Amazon Web Services,2,False,True,True,,,,,,
yuzbirplus-1.cdn.zynga.com,502 Bad Gateway,502,150,yuzbirplus-1.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=yuzbirplus.cdn.zynga.com,yuzbirplus.cdn.zynga.com,yuzbirplus-1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3f985b3c034e4aafcfe3dff357c25f39,30ecc0e01985e2d0be8f6ba060c99a2ef3c51138d80ad871a11cb703d4eb7cd1,ctls,yuzbirplus-1.cdn.zynga.com,cloudfront,443,https://yuzbirplus-1.cdn.zynga.com:443,https,nginx,text/html,GET,52.222.236.86,/,-845834622,2600:9000:223e:5200:1c:8897:5c40:93a1,Nginx,8,False,True,,,,,,,
zabbixnp1.api.zynga.com,,200,,zabbixnp1.api.zynga.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-09-19T23:59:59Z,CN=*.api.zynga.com,*.api.zynga.com,csproxy.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b2c977971c53b4894bf874e8117a4ae,495a62a9d9939699237e845ccd5d588367bf1125c2f63b1d56ef23f3bb70a5b5,ctls,zabbixnp1.api.zynga.com,,443,https://zabbixnp1.api.zynga.com:443,https,,,GET,52.11.135.237,/,-845834622,44.236.210.4,HSTS,1,False,,True,,,,,,
zade0.cdn.zynga.com,,403,243,zade0.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-03-12T23:59:59Z,CN=zade.cdn.zynga.com,zade.cdn.zynga.com,zade1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6dab3b7f5c6e414f4b129b70a078059c,12b5bd5f6c9609c44194b33ce5add21ebc4468d28d7d0413a4cd54e2aea6f5b4,ctls,zade0.cdn.zynga.com,cloudfront,443,https://zade0.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,99.86.4.116,/,632971389,2600:9000:2057:4c00:5:2766:8080:93a1,Amazon Web Services,2,False,True,,,,,,,
zade1.cdn.zynga.com,,403,243,zade1.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-03-12T23:59:59Z,CN=zade.cdn.zynga.com,zade.cdn.zynga.com,zade1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6dab3b7f5c6e414f4b129b70a078059c,12b5bd5f6c9609c44194b33ce5add21ebc4468d28d7d0413a4cd54e2aea6f5b4,ctls,zade1.cdn.zynga.com,cloudfront,443,https://zade1.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,99.86.4.123,/,1458988434,2600:9000:2057:ea00:5:2766:8080:93a1,Amazon Web Services,2,False,True,,,,,,,
zade2.cdn.zynga.com,,403,243,zade2.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-03-12T23:59:59Z,CN=zade.cdn.zynga.com,zade.cdn.zynga.com,zade1.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6dab3b7f5c6e414f4b129b70a078059c,12b5bd5f6c9609c44194b33ce5add21ebc4468d28d7d0413a4cd54e2aea6f5b4,ctls,zade2.cdn.zynga.com,cloudfront,443,https://zade2.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,108.156.60.16,/,2101493472,2600:9000:2057:9000:5:2766:8080:93a1,Amazon Web Services,2,False,True,,,,,,,
zemail.cdn.zynga.com,,403,243,zemail.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=accounts.static.zynga.com,accounts.static.zynga.com,zemail.cdn.zynga.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8e109807232e62465bc65796db488820,3c59161a26af050866bfdc07cc731db246587b4dd49e7262bba7c4b916ecf0a2,ctls,zemail.cdn.zynga.com,cloudfront,443,https://zemail.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,18.66.122.113,/,-21669839,2600:9000:2250:a400:e:6fc7:5000:93a1,Amazon Web Services,2,False,True,,,,,,,
zendesk1.zynga.com,,403,16,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk1.zynga.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1253481126,162.159.128.7,Cloudflare,1,False,True,,,,,,,
zendesk2.zynga.com,,403,16,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk2.zynga.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1253481126,162.159.128.7,Cloudflare,1,False,True,,,,,,,
zendesk3.zynga.com,,403,16,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk3.zynga.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1253481126,162.159.128.7,Cloudflare,1,False,True,,,,,,,
zendesk4.zynga.com,,403,16,,,,,,,,,,,,,,,,,,cloudflare,80,http://zendesk4.zynga.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1253481126,162.159.128.7,Cloudflare,1,False,True,,,,,,,
zlive2.cdn.zynga.com,,403,243,zlive2.cdn.zynga.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-09-21T23:59:59Z,CN=zlive.cdn.zynga.com,zlive.cdn.zynga.com,zlive2.cdn.zynga.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,48bc2e0d9b0e78ce2643652edeffd936,1f24922c205542b62c5a09e8f8b1948d77b4a1d087ce664353c269118648c4da,ctls,zlive2.cdn.zynga.com,cloudfront,443,https://zlive2.cdn.zynga.com:443,https,AmazonS3,application/xml,GET,143.204.98.50,/,1432098264,2600:9000:21c7:f800:d:ab0e:65c0:93a1,Amazon Web Services,2,False,True,,,,,,,
zlive3.cdn.zynga.com,,403,243,,,,,,,,,,,,,,,,,,cloudfront,80,http://zlive3.cdn.zynga.com:80,http,AmazonS3,application/xml,GET,143.204.98.103,/,1776891611,2600:9000:2156:2600:d:ab0e:65c0:93a1,Amazon Web Services,2,False,True,,,,,,,
